seed,method,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,ACKRATE,ACKCOUNT,PDR,VIOLATIONS,POSTRIG,VELTRIG,AOITRIG,TIMEOUTTRIG,MEANSCALE,MINSCALE,ESTAOI,SUPPRINFLIGHT,MEANOUTST,MAXOUTST,ACKCUMGAIN,DUPACK,HARDRATIO,ADAPTRATIO,REFRESHRATIO,CDBLOCKED,INFLBLOCKED,STALEACKDISC,FORMFAIL,SAFEFAIL
5,A4c Dual-mem,Stressed,0.156359990483991,0.220091403696872,0.390390641246873,0.251840750832576,9.07222222222222,3266,5.35,1926,0.591243110838947,0,0.0361298224127373,0.00796080832823025,0.955909369259032,0,0.201798800799405,0.2,0.371315168029061,0.74417055296469,2.660448589829,10,1.69306930693069,0,0,0,0,0,0,0,1,0
6,A4c Dual-mem,Stressed,0.154538968483464,0.218395501534329,0.394262802932506,0.246718135028761,9.07222222222222,3266,5.51944444444444,1987,0.610226576852419,0,0.0385793018983466,0.00796080832823025,0.953459889773423,0,0.201798800799405,0.2,0.367831062670296,0.742449478125694,2.60587386186986,9,1.64072764022233,0,0,0,0,0,0,0,1,0
7,A4c Dual-mem,Stressed,0.155152602323975,0.211444228441108,0.397805919144708,0.251020284589767,9.06666666666667,3264,5.35,1926,0.591911764705882,0,0.0337009803921569,0.0079656862745098,0.958333333333333,0,0.201798800799405,0.2,0.368839237057217,0.744281590051077,2.65761714412614,10,1.69608355091384,0,0,0,0,0,0,0,1,0
8,A4c Dual-mem,Stressed,0.158357795128165,0.226427202926079,0.387661063471452,0.253354526188314,9.07222222222222,3266,5.41666666666667,1950,0.598897734231476,0,0.033680342927128,0.00857317819963258,0.957746478873239,0,0.201798800799405,0.2,0.373925522252494,0.742949145014435,2.65722851432378,12,1.67078189300412,0,0,0,0,0,0,0,1,0
9,A4c Dual-mem,Stressed,0.155166162987201,0.223645463732659,0.408828503960619,0.248322736905843,9.06666666666667,3264,5.39166666666667,1941,0.597732843137255,0,0.0306372549019608,0.0079656862745098,0.961397058823529,0,0.201798800799405,0.2,0.368728428701178,0.742616033755274,2.63663113479902,10,1.67838676318511,0,0,0,0,0,0,0,1,0
10,A4c Dual-mem,Stressed,0.155678804205761,0.232635522746727,0.367416971277074,0.245968816227671,9.07222222222222,3266,5.51111111111111,1984,0.609920391916718,0,0.0373545621555419,0.00918554807103491,0.953459889773423,0,0.201798800799405,0.2,0.367344232515891,0.739062846990895,2.60481900954919,10,1.64321862348178,0,0,0,0,0,0,0,1,0
11,A4c Dual-mem,Stressed,0.155211297071809,0.219357522103866,0.393799368398249,0.248716318498335,9.07222222222222,3266,5.38611111111111,1939,0.595835884874464,0,0.0349050826699326,0.00979791794243723,0.95529699938763,0,0.201798800799405,0.2,0.368962761126245,0.740450810570731,2.63452143015767,10,1.67718572167615,0,0,0,0,0,0,0,1,0
12,A4c Dual-mem,Stressed,0.155958251076153,0.21332962409851,0.403223389066646,0.250911292764154,9.07222222222222,3266,5.42777777777778,1954,0.600122473974281,0,0.035517452541335,0.00796080832823025,0.956521739130435,0,0.201798800799405,0.2,0.370724795640324,0.743282256273595,2.63302242949145,10,1.66855087358684,0,0,0,0,0,0,0,1,0
13,A4c Dual-mem,Stressed,0.151599823752552,0.21123180629203,0.389169580095663,0.245193763245534,9.07222222222222,3266,5.51111111111111,1984,0.610226576852419,0,0.0349050826699326,0.00796080832823025,0.957134109001837,0,0.201798800799405,0.2,0.365616712079924,0.738896291361315,2.61003775260937,11,1.64188163884674,0,0,0,0,0,0,0,1,0
14,A4c Dual-mem,Stressed,0.156540982465801,0.217941508523713,0.398840931606247,0.251418407508325,9.07222222222222,3266,5.39166666666667,1941,0.597060624617269,0,0.0404164115125536,0.00796080832823025,0.951622780159216,0,0.201798800799405,0.2,0.371197093551313,0.74383744170553,2.64468132356207,9,1.68080703569581,0,0,0,0,0,0,0,1,0
15,A4c Dual-mem,Stressed,0.155597957468106,0.22138225140864,0.411355527417809,0.250705419315773,9.06666666666667,3264,5.38888888888889,1940,0.595281862745098,0,0.0373774509803922,0.0079656862745098,0.954656862745098,0,0.201798800799405,0.2,0.369943687556763,0.743448811903176,2.66827670441928,14,1.68532918610679,0,0,0,0,0,0,0,1,0
16,A4c Dual-mem,Stressed,0.149156068572881,0.203765664282097,0.405963485109159,0.240249772933696,9.07222222222222,3266,5.68888888888889,2048,0.629210042865891,0,0.0349050826699326,0.00796080832823025,0.957134109001837,0,0.201798800799405,0.2,0.358370572207081,0.739895625138796,2.56284699089496,10,1.58639255996084,0,0,0,0,0,0,0,1,0
17,A4c Dual-mem,Stressed,0.153872060094939,0.215769562464732,0.409714895569239,0.247508325764456,9.06666666666667,3264,5.525,1989,0.611825980392157,0,0.0324754901960784,0.0079656862745098,0.959558823529412,0,0.201798800799405,0.2,0.362990009082649,0.740783921829891,2.61048190095492,10,1.6338880484115,0,0,0,0,0,0,0,1,0
18,A4c Dual-mem,Stressed,0.152301109718514,0.206099905496569,0.409332451946553,0.246572812594611,9.06666666666667,3264,5.48333333333333,1974,0.606924019607843,0,0.0343137254901961,0.0079656862745098,0.957720588235294,0,0.201798800799405,0.2,0.366198001816527,0.743282256273595,2.59832333999556,11,1.65073716319268,0,0,0,0,0,0,0,1,0
19,A4c Dual-mem,Stressed,0.156203479751631,0.214549974669026,0.390203096550965,0.247988192552225,9.06666666666667,3264,5.44722222222222,1961,0.602328431372549,0,0.0343137254901961,0.00857843137254902,0.957107843137255,0,0.201798800799405,0.2,0.366366939146227,0.742393959582501,2.63141239173884,9,1.65577119509704,0,0,0,0,0,0,0,1,0
20,A4c Dual-mem,Stressed,0.153530450099637,0.202464360864031,0.408668249913962,0.249579170451105,9.07222222222222,3266,5.43333333333333,1956,0.601653398652786,0,0.0349050826699326,0.00979791794243723,0.95529699938763,0,0.201798800799405,0.2,0.369587647593094,0.746557850322007,2.65128803020209,11,1.66546947152386,0,0,0,0,0,0,0,1,0
1,A5c Innov-pri,Stressed,0.116604358301606,0.152103466116724,0.455774103605808,0.188996366939146,18.2777777777778,6580,10.9777777777778,3952,0.603495440729483,0,0,0.00273556231003039,0.99726443768997,0,0.201798800799405,0.2,0.310463215258852,0.623417721518987,4.65162114146125,15,1.66268732537465,0,0.00273556231003039,0.99726443768997,0,7460,7460,0,1,0
2,A5c Innov-pri,Stressed,0.115656427389706,0.151359006588793,0.456341907515736,0.189196185286104,18.2333333333333,6564,10.9972222222222,3959,0.60588056063376,0,0,0.00274223034734918,0.997257769652651,0,0.201798800799405,0.2,0.310256130790187,0.622140795025539,4.63357761492338,16,1.65694726166329,0,0.00274223034734918,0.997257769652651,0,7452,7452,0,1,0
3,A5c Innov-pri,Stressed,0.116519821519209,0.155283837460911,0.446688199679092,0.189109900090826,18.2055555555556,6554,10.8638888888889,3911,0.599023497101007,0,0,0.00274641440341776,0.997253585596582,0,0.201798800799405,0.2,0.309046321525882,0.624861203642016,4.63157894736842,17,1.67308185783936,0,0.00274641440341776,0.997253585596582,0,7470,7470,0,1,0
4,A5c Innov-pri,Stressed,0.11658512225274,0.151470484732802,0.456178670059435,0.189695731153497,18.2611111111111,6574,10.8861111111111,3919,0.598265895953757,0,0,0.00273805902038333,0.997261940979617,0,0.201798800799405,0.2,0.308915531335146,0.623306684432601,4.65234288252276,17,1.67665898027159,0,0.00273805902038333,0.997261940979617,0,7438,7438,0,1,0
5,A5c Innov-pri,Stressed,0.118479919716381,0.161485137453144,0.446673094462162,0.189141689373297,18.2166666666667,6558,10.7277777777778,3862,0.590576395242452,0,0,0.00274473924977127,0.997255260750229,0,0.201798800799405,0.2,0.308370572207081,0.625194314901177,4.66994226071508,16,1.69838793551742,0,0.00274473924977127,0.997255260750229,0,7468,7468,0,1,0
6,A5c Innov-pri,Stressed,0.11591721599753,0.14969839237697,0.459927050838243,0.189314259763851,18.2555555555556,6572,11.0111111111111,3964,0.605447352404139,0,0,0.00273889227023737,0.997261107729763,0,0.201798800799405,0.2,0.309128065395092,0.623195647346214,4.6258050188763,17,1.65527714502658,0,0.00273889227023737,0.997261107729763,0,7440,7440,0,1,0
7,A5c Innov-pri,Stressed,0.115837657277861,0.152737030473123,0.454950360253246,0.18807901907357,18.2277777777778,6562,10.9305555555556,3935,0.601798232246266,0,0,0.00274306613837245,0.997256933861628,0,0.201798800799405,0.2,0.309002724795637,0.623639795691761,4.63785254274928,17,1.66751722378158,0,0.00274306613837245,0.997256933861628,0,7460,7460,0,1,0
8,A5c Innov-pri,Stressed,0.117004323725071,0.153028176821336,0.45165878794199,0.190435967302452,18.2555555555556,6572,10.9166666666667,3930,0.599817407181984,0,0,0.00273889227023737,0.997261107729763,0,0.201798800799405,0.2,0.309683923705719,0.622584943371086,4.66761048190095,17,1.66785805463365,0,0.00273889227023737,0.997261107729763,0,7450,7450,0,1,0
9,A5c Innov-pri,Stressed,0.116330112152062,0.153426729197939,0.446796848132853,0.188537693006358,18.2555555555556,6572,10.9472222222222,3941,0.601947656725502,0,0,0.00273889227023737,0.997261107729763,0,0.201798800799405,0.2,0.308174386920977,0.622307350655119,4.64928936264712,15,1.66496945010183,0,0.00273889227023737,0.997261107729763,0,7456,7456,0,1,0
10,A5c Innov-pri,Stressed,0.116402518699884,0.151015829102936,0.451816487951799,0.188705722070845,18.2388888888889,6566,10.9333333333333,3936,0.601127017971368,0,0,0.00274139506548888,0.997258604934511,0,0.201798800799405,0.2,0.309803814713893,0.62491672218521,4.64373750832778,16,1.66743177760775,0,0.00274139506548888,0.997258604934511,0,7454,7454,0,1,0
11,A5c Innov-pri,Stressed,0.117168407792046,0.154694338415777,0.445736000949145,0.189554950045413,18.2444444444444,6568,10.9777777777778,3952,0.603989037758831,0,0,0.00274056029232643,0.997259439707674,0,0.201798800799405,0.2,0.309994550408716,0.622695980457473,4.65067732622696,16,1.66014732029464,0,0.00274056029232643,0.997259439707674,0,7436,7436,0,1,0
12,A5c Innov-pri,Stressed,0.117189312395674,0.155837170986599,0.454865459623479,0.189341507720254,18.2277777777778,6562,10.9527777777778,3943,0.603322157878696,0,0,0.00274306613837245,0.997256933861628,0,0.201798800799405,0.2,0.309891008174383,0.624472573839662,4.64806795469687,18,1.66564729867482,0,0.00274306613837245,0.997256933861628,0,7460,7460,0,1,0
13,A5c Innov-pri,Stressed,0.117040464160908,0.155971329792205,0.453830437375632,0.188705722070845,18.2333333333333,6564,10.9916666666667,3957,0.605118829981719,0,0,0.00274223034734918,0.997257769652651,0,0.201798800799405,0.2,0.309237057220705,0.623473240062181,4.64312680435265,16,1.65677321156773,0,0.00274223034734918,0.997257769652651,0,7448,7448,0,1,0
14,A5c Innov-pri,Stressed,0.11922025968106,0.159877705362893,0.450456583128761,0.19141689373297,18.2277777777778,6562,10.8916666666667,3921,0.599969521487351,0,0,0.00274306613837245,0.997256933861628,0,0.201798800799405,0.2,0.31028337874659,0.622029757939152,4.68087941372418,17,1.67041965199591,0,0.00274306613837245,0.997256933861628,0,7474,7474,0,1,0
15,A5c Innov-pri,Stressed,0.118764760374755,0.158548551956732,0.455324484449317,0.192497729336966,18.2388888888889,6566,10.8111111111111,3892,0.595187328662808,0,0,0.00274139506548888,0.997258604934511,0,0.201798800799405,0.2,0.311678474114438,0.621141461248057,4.68770819453698,19,1.68548594998711,0,0.00274139506548888,0.997258604934511,0,7446,7446,0,1,0
16,A5c Innov-pri,Stressed,0.115852097953389,0.149837124775762,0.455434292002516,0.188033605812897,18.2388888888889,6566,11.0722222222222,3986,0.609960402071276,0,0,0.00274139506548888,0.997258604934511,0,0.201798800799405,0.2,0.307836512261577,0.623917388407728,4.62114146124806,19,1.64701436130008,0,0.00274139506548888,0.997258604934511,0,7458,7458,0,1,0
17,A5c Innov-pri,Stressed,0.11726138553876,0.153267733576876,0.452625332320672,0.188955495004541,18.2444444444444,6568,11.0777777777778,3988,0.60931790499391,0,0,0.00274056029232643,0.997259439707674,0,0.201798800799405,0.2,0.308076294277925,0.622473906284699,4.64318232289585,15,1.64352201257862,0,0.00274056029232643,0.997259439707674,0,7460,7460,0,1,0
18,A5c Innov-pri,Stressed,0.116254665800279,0.153158798613004,0.455158892804422,0.187402361489555,18.2222222222222,6560,10.8888888888889,3920,0.599085365853659,0,0,0.00274390243902439,0.997256097560976,0,0.201798800799405,0.2,0.30769482288828,0.623473240062181,4.63435487452809,18,1.67238729508197,0,0.00274390243902439,0.997256097560976,0,7466,7466,0,1,0
19,A5c Innov-pri,Stressed,0.118858750810487,0.161153883996552,0.447633988689142,0.192579473206176,18.25,6570,10.9083333333333,3927,0.599543378995434,0,0,0.00273972602739726,0.997260273972603,0,0.201798800799405,0.2,0.311874659400541,0.62086386853209,4.67616033755274,16,1.67058522872476,0,0.00273972602739726,0.997260273972603,0,7464,7464,0,1,0
20,A5c Innov-pri,Stressed,0.116773876064732,0.156655758754572,0.454483994448837,0.189368755676658,18.2388888888889,6566,11.0638888888889,3983,0.608589704538532,0,0,0.00274139506548888,0.997258604934511,0,0.201798800799405,0.2,0.310457765667571,0.622473906284699,4.6393515434155,16,1.64492571140771,0,0.00274139506548888,0.997258604934511,0,7476,7476,0,1,0
