seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16040016,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30409238854,20724694706,1586817,1021399,175621819,1,2,421,0,0,0,1,NaN,0.7865,0,0,0,0,NaN,NaN,NaN,1296,887,1259,2183,7508,4611,261,2636,1573,151,3941,3941,0,0,302,296,0,6,0,6,0.460087749218562,0.426808798493304,1,0,0
16040016,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30409238854,30409238854,1319673,539979,177126598,NaN,NaN,NaN,NaN,NaN,1,1,7,0.9865,0,0,0,0,NaN,NaN,2,1102,818,1139,1920,6468,3880,0,2588,1973,10,4743,4743,0,0,19,17,0,2,0,2,0.492240720408004,0.45977497712528,1,0,0
16040016,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30409238854,30409238854,1319676,523533,178767316,NaN,NaN,NaN,NaN,NaN,0,1,7,0.89,0,0,0,0,221,220,NaN,1177,937,1251,2114,7198,4436,0,2762,1780,92,4352,4352,0,0,185,181,0,4,0,4,0.48354565621475,0.449265834790988,1,0,0
16040016,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113211559641,113211559641,2014855,4042992,503806252,NaN,NaN,NaN,NaN,NaN,1,1,15,0.98325,0,0,0,0,NaN,NaN,NaN,2251,1993,3252,4244,35410,19890,0,15520,3933,9,10246,10246,0,0,20,18,0,2,0,2,0.551281342987421,0.351351805530626,1,0,0
16040016,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113211559641,113211559641,3002229,4042992,503806252,NaN,NaN,NaN,NaN,NaN,1,1,15,0.98325,0,0,0,0,NaN,NaN,NaN,2251,1993,3252,4244,35410,19890,0,15520,3933,9,10246,9729,517,0,20,18,0,2,0,2,0.551281342987421,0.351351805530626,1,0,0
16040016,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113211559641,113211559641,2670725,4045219,502950409,NaN,NaN,NaN,NaN,NaN,1,1,24,0.96125,0,0,0,0,NaN,NaN,NaN,2339,2041,3304,4380,36556,19532,1078,15946,3845,32,10027,10027,0,0,77,73,0,4,0,4,0.549257348013167,0.352175125520153,1,0,0
16040016,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113211559641,113211559641,2004003,732775,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,177,177,577,2239,2239,0,0,799,621,2798,2798,0,0,1395,1220,0,175,0,129,0.165933282889244,0.147339973125761,1,0,0
16040016,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113211559641,74437618772,2282117,4392615,501146541,1,2,421,0,0,0,1,NaN,0.88275,0,0,0,0,NaN,NaN,NaN,2446,1979,3348,4425,37017,21092,256,15669,3531,82,9441,9441,0,0,166,164,0,2,0,2,0.523631513339141,0.364010350369603,1,0,0
16040016,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113211559641,113211559641,2015273,4044930,503696760,NaN,NaN,NaN,NaN,NaN,1,1,15,0.98025,0,0,0,0,NaN,NaN,10,2267,2008,3287,4275,35679,20106,0,15573,3921,10,10222,10222,0,0,22,20,0,2,0,2,0.551212732988294,0.352380955517535,1,0,0
16040016,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113211559641,113211559641,2015276,4045181,515957134,NaN,NaN,NaN,NaN,NaN,1,1,15,0.96375,0,0,0,0,221,220,NaN,2284,2030,3315,4314,36026,20493,0,15533,3855,18,10045,10045,0,0,41,39,0,2,0,2,0.546581558047205,0.368675830310256,1,0,0
16040017,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30373450719,30373450719,1319555,537378,176929733,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9815,0,0,0,0,NaN,NaN,NaN,1095,780,1108,1875,6296,3832,0,2464,1963,16,4716,4716,0,0,36,36,0,0,0,0,0.488675118544583,0.457147691541707,1,0,0
16040017,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30373450719,30373450719,2306929,537378,176929733,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9815,0,0,0,0,NaN,NaN,NaN,1095,780,1108,1875,6296,3832,0,2464,1963,16,4716,4482,234,0,36,32,4,0,0,0,0.488675118544583,0.457147691541707,1,0,0
16040017,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30373450719,30373450719,1975425,538073,176881911,NaN,NaN,NaN,NaN,NaN,1,1,15,0.974,0,0,0,0,NaN,NaN,NaN,1117,801,1106,1918,6450,3750,206,2494,1948,20,4682,4682,0,0,44,44,0,0,0,0,0.489300662731148,0.457335354797676,1,0,0
16040017,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30373450719,30373450719,1319109,588491,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,150,150,550,1350,1350,0,0,799,475,1998,1998,0,0,974,864,0,110,0,110,0.273487918366221,0.252344524860324,1,0,0
16040017,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30373450719,20715803248,1586817,1020518,175455667,1,2,421,0,0,0,1,NaN,0.774,0,0,0,0,NaN,NaN,NaN,1295,893,1267,2188,7494,4646,258,2590,1548,159,3886,3886,0,0,320,312,0,8,0,6,0.457210245960363,0.423430859885853,1,0,0
16040017,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30373450719,30373450719,1319673,537435,176913515,NaN,NaN,NaN,NaN,NaN,1,1,8,0.9805,0,0,0,0,NaN,NaN,2,1093,787,1107,1880,6308,3832,0,2476,1961,17,4712,4712,0,0,38,38,0,0,0,0,0.488800227381896,0.45708513712305,1,0,0
16040017,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30373450719,30373450719,1319676,520903,178446784,NaN,NaN,NaN,NaN,NaN,0,1,8,0.8785,0,0,0,0,221,220,NaN,1168,918,1235,2086,7100,4504,0,2596,1757,98,4293,4293,0,0,200,198,0,2,0,2,0.478603857140887,0.445199797578315,1,0,0
16040017,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113207320168,113207320168,2014855,4021620,503235187,NaN,NaN,NaN,NaN,NaN,1,1,20,0.97675,0,0,0,0,NaN,NaN,NaN,2234,1996,3287,4230,35104,19512,0,15592,3907,21,10182,10182,0,0,41,35,0,6,0,5,0.549360263011858,0.348332965569027,1,0,0
16040017,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113207320168,113207320168,3002229,4021620,503235187,NaN,NaN,NaN,NaN,NaN,1,1,20,0.97675,0,0,0,0,NaN,NaN,NaN,2234,1996,3287,4230,35104,19512,0,15592,3907,21,10182,9680,502,0,41,32,3,6,0,5,0.549360263011858,0.348332965569027,1,0,0
16040017,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113207320168,113207320168,2670725,4027089,502865846,NaN,NaN,NaN,NaN,NaN,1,1,24,0.965,0,0,0,0,NaN,NaN,NaN,2308,2051,3304,4359,36275,19483,1091,15701,3860,27,10067,10067,0,0,54,46,0,8,0,7,0.54956609300924,0.351626245527135,1,0,0
16040017,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113207320168,113207320168,2004003,732452,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,178,178,578,2246,2246,0,0,799,623,2798,2798,0,0,1379,1222,0,157,0,117,0.16617341788619,0.147099838128815,1,0,0
16040017,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113207320168,74405074312,2282117,4374895,500484666,1,2,421,0,0,0,1,NaN,0.87475,0,0,0,0,NaN,NaN,NaN,2430,2055,3445,4485,37367,21292,272,15803,3499,100,9369,9369,0,0,196,188,0,8,0,7,0.524249003331286,0.364422010364367,1,0,0
16040017,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113207320168,113207320168,2015273,4021087,503163359,NaN,NaN,NaN,NaN,NaN,1,1,20,0.97575,0,0,0,0,NaN,NaN,4,2232,1989,3283,4221,35027,19467,0,15560,3903,23,10174,10174,0,0,45,39,0,6,0,5,0.548845688018404,0.348298660569464,1,0,0
16040017,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113207320168,113207320168,2015276,4023176,515637496,NaN,NaN,NaN,NaN,NaN,1,1,20,0.96725,0,0,0,0,221,220,NaN,2252,2014,3319,4266,35412,19665,0,15747,3869,31,10085,10085,0,0,64,52,0,12,0,9,0.547713623032804,0.366960580332075,1,0,0
16040018,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30587250446,30587250446,1319555,536444,177071818,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9755,0,0,0,0,NaN,NaN,NaN,1092,759,1065,1851,6224,3844,0,2380,1951,18,4692,4692,0,0,38,34,0,4,0,4,0.485297179937132,0.454395297120821,1,0,0
16040018,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30587250446,30587250446,2306929,536444,177071818,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9755,0,0,0,0,NaN,NaN,NaN,1092,759,1065,1851,6224,3844,0,2380,1951,18,4692,4473,219,0,38,33,1,4,0,4,0.485297179937132,0.454395297120821,1,0,0
16040018,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30587250446,30587250446,1975425,535761,177108394,NaN,NaN,NaN,NaN,NaN,1,1,12,0.9825,0,0,0,0,NaN,NaN,NaN,1102,745,1037,1847,6228,3706,170,2352,1965,11,4723,4723,0,0,25,23,0,2,0,2,0.486360605054293,0.456084266424546,1,0,0
16040018,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30587250446,30587250446,1319109,589447,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,166,166,566,1430,1430,0,0,799,469,1998,1998,0,0,965,837,0,128,0,128,0.273362809528908,0.253032623465545,1,0,0
16040018,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30587250446,20823960583,1586817,1019858,175610105,1,2,421,0,0,0,1,NaN,0.7745,0,0,0,0,NaN,NaN,NaN,1289,870,1218,2159,7438,4738,278,2422,1549,184,3888,3888,0,0,370,360,0,10,0,10,0.460275412474532,0.42831010454106,1,0,0
16040018,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30587250446,30587250446,1319673,536256,176974832,NaN,NaN,NaN,NaN,NaN,1,1,16,0.967,0,0,0,0,NaN,NaN,14,1099,751,1061,1850,6230,3856,0,2374,1934,29,4658,4658,0,0,60,54,0,6,0,6,0.484108645982659,0.453206763166347,1,0,0
16040018,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30587250446,30587250446,1319676,522620,178579020,NaN,NaN,NaN,NaN,NaN,0,1,16,0.8615,0,0,0,0,221,220,NaN,1184,926,1237,2110,7230,4692,0,2538,1723,112,4221,4221,0,0,228,208,0,20,0,16,0.476351898069253,0.442822729669368,1,0,0
16040018,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113104484130,113104484130,2014855,4050195,503561622,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97175,0,0,0,0,NaN,NaN,NaN,2326,2083,3346,4409,36591,19935,0,16656,3887,33,10123,10123,0,0,75,73,0,2,0,2,0.554677537944219,0.352758310512735,1,0,0
16040018,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113104484130,113104484130,3002229,4050195,503561622,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97175,0,0,0,0,NaN,NaN,NaN,2326,2083,3346,4409,36591,19935,0,16656,3887,33,10123,9642,481,0,75,70,3,2,0,2,0.554677537944219,0.352758310512735,1,0,0
16040018,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113104484130,113104484130,2670725,4048093,503549609,NaN,NaN,NaN,NaN,NaN,1,1,18,0.9735,0,0,0,0,NaN,NaN,NaN,2343,2061,3263,4404,36612,19145,1042,16425,3894,26,10142,10142,0,0,56,52,0,4,0,4,0.554506012946401,0.353307190505753,1,0,0
16040018,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113104484130,113104484130,2004003,735977,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,181,181,581,2267,2267,0,0,799,683,2798,2798,0,0,1491,1304,0,187,0,145,0.172451232806333,0.150496033085614,1,0,0
16040018,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113104484130,74486725821,2282117,4397510,500866349,1,2,421,0,0,0,1,NaN,0.87025,0,0,0,0,NaN,NaN,NaN,2525,2061,3408,4586,38140,20861,253,17026,3481,120,9308,9308,0,0,247,245,0,2,0,2,0.527919638284594,0.366274480340802,1,0,0
16040018,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113104484130,113104484130,2015273,4050154,503520804,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9705,0,0,0,0,NaN,NaN,5,2325,2084,3350,4409,36591,19935,0,16656,3882,33,10113,10113,0,0,75,73,0,2,0,2,0.554162962950765,0.352758310512735,1,0,0
16040018,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113104484130,113104484130,2015276,4050503,515814120,NaN,NaN,NaN,NaN,NaN,1,1,16,0.955,0,0,0,0,221,220,NaN,2349,2095,3370,4444,36876,20088,0,16788,3820,47,9961,9961,0,0,109,99,0,10,0,6,0.55042371799833,0.370253860290183,1,0,0
16040019,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30292168154,30292168154,1319555,537144,177298086,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9895,0,0,0,0,NaN,NaN,NaN,1082,756,1035,1838,6158,3708,0,2450,1979,9,4751,4751,0,0,22,18,0,4,0,2,0.488049574358018,0.456647256192455,1,0,0
16040019,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30292168154,30292168154,2306929,537144,177298086,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9895,0,0,0,0,NaN,NaN,NaN,1082,756,1035,1838,6158,3708,0,2450,1979,9,4751,4529,222,0,22,18,0,4,0,2,0.488049574358018,0.456647256192455,1,0,0
16040019,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30292168154,30292168154,1975425,538864,177120393,NaN,NaN,NaN,NaN,NaN,1,1,14,0.979,0,0,0,0,NaN,NaN,NaN,1118,798,1053,1916,6466,3742,190,2534,1958,17,4701,4701,0,0,40,36,0,4,0,2,0.490489196685622,0.458586443170806,1,0,0
16040019,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30292168154,30292168154,1319109,588650,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,161,161,561,1405,1405,0,0,799,453,1998,1998,0,0,930,810,0,120,0,118,0.270047425340113,0.251844089511072,1,0,0
16040019,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30292168154,20622088070,1586817,1021186,175971682,1,2,421,0,0,0,1,NaN,0.7905,0,0,0,0,NaN,NaN,NaN,1290,874,1182,2164,7428,4585,279,2564,1581,154,3956,3956,0,0,310,306,0,4,0,2,0.460963511079753,0.428435213378373,1,0,0
16040019,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30292168154,30292168154,1319673,537078,177277873,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9875,0,0,0,0,NaN,NaN,4,1085,753,1035,1838,6158,3708,0,2450,1975,10,4743,4743,0,0,24,20,0,4,0,2,0.48748658459011,0.456084266424546,1,0,0
16040019,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30292168154,30292168154,1319676,520638,178737289,NaN,NaN,NaN,NaN,NaN,0,1,10,0.8815,0,0,0,0,219,218,NaN,1163,909,1185,2072,7076,4500,0,2576,1763,88,4305,4305,0,0,185,181,0,4,0,2,0.476977442255818,0.444449144554437,1,0,0
16040019,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113461173517,113461173517,2014855,4048383,503364358,NaN,NaN,NaN,NaN,NaN,1,1,16,0.968,0,0,0,0,NaN,NaN,NaN,2336,2091,3366,4427,36805,20106,0,16699,3872,23,10092,10092,0,0,58,58,0,0,0,0,0.552722152969093,0.351283195531499,1,0,0
16040019,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113461173517,113461173517,3002229,4048383,503364358,NaN,NaN,NaN,NaN,NaN,1,1,16,0.968,0,0,0,0,NaN,NaN,NaN,2336,2091,3366,4427,36805,20106,0,16699,3872,23,10092,9581,511,0,58,55,3,0,0,0,0.552722152969093,0.351283195531499,1,0,0
16040019,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113461173517,113461173517,2670725,4050407,503050820,NaN,NaN,NaN,NaN,NaN,1,1,16,0.956,0,0,0,0,NaN,NaN,NaN,2413,2115,3367,4528,37694,19830,1032,16832,3824,36,9974,9974,0,0,89,85,0,4,0,2,0.552584932970839,0.353718850500516,1,0,0
16040019,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113461173517,113461173517,2004003,733100,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,173,173,573,2211,2211,0,0,799,648,2798,2798,0,0,1440,1280,0,160,0,119,0.168574767855643,0.148506343110924,1,0,0
16040019,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113461173517,74584977213,2282117,4395706,500441084,1,2,421,0,0,0,1,NaN,0.8635,0,0,0,0,NaN,NaN,NaN,2521,2082,3437,4603,38357,21247,245,16865,3454,109,9250,9250,0,0,233,231,0,2,0,2,0.524592053326922,0.364319095365676,1,0,0
16040019,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113461173517,113461173517,2015273,4047989,503263321,NaN,NaN,NaN,NaN,NaN,1,1,16,0.967,0,0,0,0,NaN,NaN,6,2331,2090,3365,4421,36759,20124,0,16635,3868,23,10084,10084,0,0,58,58,0,0,0,0,0.552104662976948,0.351420415529754,1,0,0
16040019,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113461173517,113461173517,2015276,4048055,515822944,NaN,NaN,NaN,NaN,NaN,1,1,16,0.95975,0,0,0,0,221,220,NaN,2344,2090,3375,4434,36882,20277,0,16605,3839,29,10015,10015,0,0,72,70,0,2,0,2,0.550183583001385,0.369842200295419,1,0,0
16040020,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30431801226,30431801226,1319555,537188,177019395,NaN,NaN,NaN,NaN,NaN,1,1,10,0.988,0,0,0,0,NaN,NaN,NaN,1096,783,1095,1879,6330,3808,0,2522,1976,5,4743,4743,0,0,14,14,0,0,0,0,0.489300662731148,0.457773235728272,1,0,0
16040020,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30431801226,30431801226,2306929,537188,177019395,NaN,NaN,NaN,NaN,NaN,1,1,10,0.988,0,0,0,0,NaN,NaN,NaN,1096,783,1095,1879,6330,3808,0,2522,1976,5,4743,4513,230,0,14,13,1,0,0,0,0.489300662731148,0.457773235728272,1,0,0
16040020,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30431801226,30431801226,1975425,538408,177065122,NaN,NaN,NaN,NaN,NaN,1,1,11,0.9855,0,0,0,0,NaN,NaN,NaN,1115,786,1101,1901,6414,3701,203,2510,1971,8,4728,4728,0,0,23,23,0,0,0,0,0.490301533429652,0.458774106426776,1,0,0
16040020,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30431801226,30431801226,1319109,590308,137695735,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,400,169,169,569,1445,1445,0,0,799,496,1998,1998,0,0,1000,866,0,134,0,134,0.278617380696054,0.257536541608813,1,0,0
16040020,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30431801226,20709834205,1586817,1020365,175567323,1,2,421,0,0,0,1,NaN,0.7885,0,0,0,0,NaN,NaN,NaN,1289,881,1243,2170,7476,4640,260,2576,1577,175,3943,3943,0,0,356,348,0,8,0,4,0.464529112943174,0.43206336966045,1,0,0
16040020,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30431801226,30431801226,1319673,537146,177004389,NaN,NaN,NaN,NaN,NaN,1,1,10,0.987,0,0,0,0,NaN,NaN,2,1095,783,1095,1878,6330,3808,0,2522,1974,6,4739,4739,0,0,16,16,0,0,0,0,0.489050445056522,0.457585572472302,1,0,0
16040020,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30431801226,30431801226,1319676,524108,178670463,NaN,NaN,NaN,NaN,NaN,0,1,10,0.881,0,0,0,0,221,220,NaN,1179,954,1262,2133,7262,4524,0,2738,1762,103,4307,4307,0,0,214,206,0,8,0,6,0.483420547377437,0.448890508279049,1,0,0
16040020,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113255299615,113255299615,2014855,4054574,503773246,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97725,0,0,0,0,NaN,NaN,NaN,2290,2048,3299,4338,36186,19926,0,16260,3909,19,10185,10185,0,0,42,42,0,0,0,0,0.553065202964729,0.353513020503135,1,0,0
16040020,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113255299615,113255299615,3002229,4054574,503773246,NaN,NaN,NaN,NaN,NaN,1,1,16,0.97725,0,0,0,0,NaN,NaN,NaN,2290,2048,3299,4338,36186,19926,0,16260,3909,19,10185,9696,489,0,42,38,4,0,0,0,0.553065202964729,0.353513020503135,1,0,0
16040020,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113255299615,113255299615,2670725,4051728,503722757,NaN,NaN,NaN,NaN,NaN,1,1,16,0.975,0,0,0,0,NaN,NaN,NaN,2327,2023,3208,4350,36356,19332,1062,15962,3900,23,10161,10161,0,0,53,49,0,4,0,2,0.552962287966038,0.353993290497025,1,0,0
16040020,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113255299615,113255299615,2004003,732862,382875129,NaN,NaN,NaN,NaN,NaN,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,400,181,181,581,2267,2267,0,0,799,622,2798,2798,0,0,1371,1205,0,166,0,123,0.16617341788619,0.146688178134052,1,0,0
16040020,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113255299615,74387265396,2282117,4404151,501016026,1,2,421,0,0,0,1,NaN,0.874,0,0,0,0,NaN,NaN,NaN,2483,2068,3404,4551,38071,21402,261,16408,3496,108,9353,9353,0,0,222,216,0,6,0,6,0.527027708295939,0.367921120319856,1,0,0
16040020,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113255299615,113255299615,2015273,4053980,503510539,NaN,NaN,NaN,NaN,NaN,1,1,16,0.9725,0,0,0,0,NaN,NaN,11,2295,2045,3297,4340,36202,19953,0,16249,3890,22,10144,10144,0,0,49,49,0,0,0,0,0.551487172984803,0.353787460499643,1,0,0
16040020,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113255299615,113255299615,2015276,4053236,516082354,NaN,NaN,NaN,NaN,NaN,1,1,16,0.964,0,0,0,0,221,220,NaN,2309,2047,3293,4356,36334,20043,0,16291,3856,24,10039,10039,0,0,57,57,0,0,0,0,0.548742773019713,0.370768435283637,1,0,0
16040021,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30258716496,30258716496,1319555,538933,177155994,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9915,0,0,0,0,NaN,NaN,NaN,1104,823,1098,1927,6406,3828,0,2578,1983,6,4761,4761,0,0,11,7,0,4,0,4,0.493804580874416,0.459900085962593,1,0,0
16040021,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30258716496,30258716496,2306929,538933,177155994,NaN,NaN,NaN,NaN,NaN,1,1,10,0.9915,0,0,0,0,NaN,NaN,NaN,1104,823,1098,1927,6406,3828,0,2578,1983,6,4761,4525,236,0,11,7,0,4,0,4,0.493804580874416,0.459900085962593,1,0,0
16040021,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30258716496,30258716496,1975425,539260,177187019,NaN,NaN,NaN,NaN,NaN,1,1,10,0.989,0,0,0,0,NaN,NaN,NaN,1122,815,1089,1937,6482,3789,175,2518,1978,9,4750,4750,0,0,15,11,0,4,0,4,0.494054798549042,0.46083840224244,1,0,0
