stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES
development-only,16026029,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0984513695336482,0.471464263237989,0,0,9.88921932209711,13.8187774257776,0,1.03668302252938,0.143195135433941,0.351999999999998,0.58,0.720000000000001,NaN,NaN,750,1541,461,0,0,2746,673,2073,0,0,0,0,0,0,990,0.642439974042829,0,0,791,0,1,32,32,0,0,0,0,0,0,0,0.699333333333381,0,0,0,0.711071437712334,0.786173553119235,0,0,0,0,0,0.513666666666647,6.16399999999976,0,0,3.56799999999965,990,1.23279999999995,38.4166666666667,56.0833333333333,0,0.0230707332900715,0.0509999999999993,NaN,NaN,0.977579981140321,2746,0,0.306627822286963,0,0.306708881853024,0.297203799366772,1.1257188,0,666362509638,21796076191,110997405,0,135891511,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,7.68333333333333,6.08333333333333,-0.650000000000001,-2.25,750,461,0,77,289,0.803,1541,0,0,0,0,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.221462093837515,0.363445471926845,1,0,NaN,NaN,NaN,NaN,0.211300639658849,0.56,0.820000000000001,1.04,0.415991471215352,0.204690831556503,2109,1349,641,0,654,2873,1262,1611,1497,654,843,0,0,0,692,0.51297257227576,0,1411,658,23,1,32,32,0,0,0,0,0,1497,1773,0.369833333333311,0,0,0,0.36637808335147,0.493142952887319,0,0,0,0,0,0.449666666666654,5.39599999999985,0,0.383232,0,0,1.07919999999997,53.4166666666667,105.166666666667,54.5,0.0271467753891773,0.0579999999999998,0.119053516819572,0.28975,0.989049900103507,3256,0,0.100429975429975,0,0.100161639726712,0.0971179803366106,1.5299317,0,2585594982076,84905958335,410907084,0,149377812,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,5.34166666666667,4.25,-2.99166666666667,-4.08333333333333,2109,641,1411,171,1468,1.023,0,0,0,0,0,0,1,692
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.221462093837515,0.363445471926845,1,0,NaN,NaN,NaN,NaN,0.211300639658849,0.56,0.820000000000001,1.04,0.415991471215352,0.204690831556503,2109,1349,641,0,654,2873,1262,1611,1497,654,843,0,0,0,692,0.51297257227576,0,1411,658,23,1,32,32,0,0,0,0,0,1497,1773,0.369833333333311,0,185,0,0.36637808335147,0.493142952887319,0,0,0,0,0,0.449666666666654,5.39599999999985,0,0.383232,0,0,1.07919999999997,53.4166666666667,105.166666666667,54.5,0.0271467753891773,0.0579999999999998,0.119053516819572,0.28975,0.989049900103507,3256,0,0.100429975429975,0,0.100161639726712,0.0971179803366106,1.6603912,0,2585594982076,84905958335,410907084,0,284332980,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,5.34166666666667,4.25,-2.99166666666667,-4.08333333333333,2109,641,1411,171,1468,1.023,0,0,0,0,0,0,1,692
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0798972790796724,0.520476354266342,0,0,NaN,NaN,NaN,NaN,0.070798389007344,0.16,0.200000000000001,0.299999999999999,0.139800995024876,0.0690026060175317,1419,1416,1382,0,1772,3061,2732,329,1999,1772,227,0,0,0,0,0,0,3,0,0,1,32,32,0,0,0,0,0,1999,1,0.472000000000015,0,0,0,0.430316832315044,0.489787047138786,0,0,0,0,0,0.471999999999985,5.66399999999982,0,0.511744,0,0,1.13279999999996,115.166666666667,227.666666666667,147.666666666667,0.00799435028248598,0.0189999999999997,0.0480220090293455,0.104,0.990090407663916,3601,0,0.108580949736184,0,0.100161639726712,0.0971179803366106,1.6526136,0,2585594982076,84905958335,410907084,0,146097751,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,11.5166666666667,9.58333333333333,3.18333333333333,1.25,1419,1382,3,20,37,0.236,1416,0,0,0,0,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0778442949372558,0.521502473531016,0,0,NaN,NaN,NaN,NaN,0.0685240464344941,0.140000000000001,0.200000000000001,0.399999999999999,0.140184790334044,0.0716607438995501,1412,1412,1381,0,1723,3082,2755,327,1917,1723,194,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,1917,0,0.470666666666683,0,0,0,0.424851237573239,0.481595251539738,0,0,0,0,0,0.470666666666652,5.64799999999982,0,0.490752000000001,0,0,1.12959999999996,115.083333333333,229.583333333333,143.583333333333,0.00500283286118989,0.016,0.0445710969239699,0.0960000000000001,0.987997389047469,3616,0,0.0995575221238938,0,0.100161639726712,0.0971179803366106,1.6408887,0,2585594982076,84905958335,410907084,0,146124118,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.5083333333333,9.5,3.175,1.16666666666667,1412,1381,0,10,31,0.279999999999999,1412,903,431,0.477297895902547,0,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0791559855892292,0.522659337622614,0,0,NaN,NaN,NaN,NaN,0.0694243070362472,0.140000000000001,0.200000000000001,0.279999999999999,0.137465055674011,0.0680407486377638,1376,1375,1342,0,1827,2978,2660,318,2042,1827,215,0,0,0,0,0,0,1,0,0,1,32,32,0,0,0,0,0,2042,1,0.458333333333346,0,0,0,0.423737311855601,0.48323665534648,0,0,0,0,0,0.45833333333332,5.49999999999984,0,0.522752,0,0,1.09999999999997,111.833333333333,221.666666666667,152.25,0.00488145454545463,0.016,0.046504652435687,0.0960000000000001,0.991895047585478,3522,0,0.10420215786485,0,0.100161639726712,0.0971179803366106,1.7191233,0,2585594982076,84905958335,410907084,0,146124742,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.1833333333333,9.41666666666667,2.85,1.08333333333333,1376,1342,1,11,34,0.279999999999999,1375,870,480,0.551724137931034,3058,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.126556763749448,0.480435317088177,0,0,NaN,NaN,NaN,NaN,0.114304667140488,0.26,0.34,0.48,NaN,NaN,750,750,736,0,0,1575,1419,156,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,61.3333333333333,118.25,0,0.0180000000000001,0.036,NaN,NaN,0.999402236079849,1575,0,0.104126984126984,0,0.100161639726712,0.0971179803366106,1.2346834,0,2585594982076,84905958335,410907084,0,145479929,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,6.13333333333333,5.83333333333333,-2.2,-2.5,750,736,0,6,14,0.32,750,0,0,0,0,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.102679266000325,0.49960754949987,0,0,NaN,NaN,NaN,NaN,0.0923383084577117,0.200000000000001,0.279999999999999,0.479999999999999,NaN,NaN,1000,1000,985,0,0,2100,1907,193,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,82.0833333333333,158.916666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999541553772137,2100,0,0.101428571428571,0,0.100161639726712,0.0971179803366106,1.1980302,0,2585594982076,84905958335,410907084,0,146221281,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,8.20833333333333,7.83333333333333,-0.125000000000002,-0.500000000000001,1000,985,0,7,15,0.24,1000,0,0,0,0,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0895540302188115,0.514679473698238,0,0,NaN,NaN,NaN,NaN,0.0807628524046436,0.18,0.24,0.32,NaN,NaN,1200,1200,1182,0,0,2520,2258,262,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,98.5,188.166666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999487781148057,2520,0,0.116269841269841,0,0.100161639726712,0.0971179803366106,1.2850824,0,2585594982076,84905958335,410907084,0,146062304,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.85,9.41666666666667,1.51666666666667,1.08333333333333,1200,1182,0,8,18,0.300000000000001,1200,0,0,0,0,0,1,0
development-only,16026029,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0785851934219909,0.526640872292209,0,0,NaN,NaN,NaN,NaN,0.0671310116086235,0.140000000000001,0.18,0.32,NaN,NaN,1500,1500,1473,0,0,3150,2837,313,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.500000000000015,0,0,0,0.499801418484798,0.539914884555565,0,0,0,0,0,0.499999999999982,5.99999999999978,0,0,0,0,1.19999999999996,122.75,236.416666666667,0,0.0180000000000001,0.036,NaN,NaN,0.999409952049968,3150,0,0.104761904761905,0,0.100161639726712,0.0971179803366106,1.3346383,0,2585594982076,84905958335,410907084,0,145911575,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,12.275,11.5833333333333,3.94166666666667,3.25,1500,1473,0,11,27,0.16,1500,0,0,0,0,0,1,0
development-only,16026029,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.267791762035529,0.302065118736831,1,0,NaN,NaN,NaN,NaN,0.286860933428098,0.780000000000001,1.1,1.42,0.643354655294954,0.356493721866857,2145,1339,581,0,437,2862,990,1872,1287,437,850,0,0,0,683,0.51008215085885,0,1447,648,25,1,32,32,0,0,0,0,0,1287,1590,0.368249999999977,0,0,0,0.364271410567401,0.499166889051861,0,0,0,0,0,0.446333333333321,5.35599999999985,0,0.329472000000001,0,0,1.07119999999997,48.4166666666667,82.5,36.4166666666667,0.0276982823002242,0.0590000000000002,0.124828375286041,0.31,0.971594277984054,3184,0,0.299937185929648,0,0.301566405599067,0.300525745709048,1.5227295,0,2585594982076,87348564068,419797754,0,147651704,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,4.84166666666667,3.58333333333333,-3.49166666666667,-4.75,2145,581,1447,183,1564,1.358,0,0,0,0,0,0,1,683
development-only,16026029,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.267791762035529,0.302065118736831,1,0,NaN,NaN,NaN,NaN,0.286860933428098,0.780000000000001,1.1,1.42,0.643354655294954,0.356493721866857,2145,1339,581,0,437,2862,990,1872,1287,437,850,0,0,0,683,0.51008215085885,0,1447,648,25,1,32,32,0,0,0,0,0,1287,1590,0.368249999999977,0,111,0,0.364271410567401,0.499166889051861,0,0,0,0,0,0.446333333333321,5.35599999999985,0,0.329472000000001,0,0,1.07119999999997,48.4166666666667,82.5,36.4166666666667,0.0276982823002242,0.0590000000000002,0.124828375286041,0.31,0.971594277984054,3184,0,0.299937185929648,0,0.301566405599067,0.300525745709048,1.5173412,0,2585594982076,87348564068,419797754,0,290368878,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,4.84166666666667,3.58333333333333,-3.49166666666667,-4.75,2145,581,1447,183,1564,1.358,0,0,0,0,0,0,1,683
development-only,16026029,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0932391009929018,0.503092238496135,0,0,NaN,NaN,NaN,NaN,0.0839895759298744,0.219999999999999,0.32,0.5,0.170244018005212,0.0862544420753378,1700,1685,1482,0,1433,3687,2590,1097,2033,1433,600,0,0,0,0,0,0,15,0,0,1,32,32,0,0,0,0,0,2033,7,0.561666666666709,0,0,0,0.508783454712699,0.5735527475369,0,0,0,0,0,0.561666666666642,6.7399999999997,0,0.520447999999999,0,0,1.34799999999994,123.5,215.833333333333,119.416666666667,0.00865459940652832,0.02,0.0465666434054432,0.101,0.965816205377167,4239,0,0.307383816937957,0,0.301566405599067,0.300525745709048,1.7758386,0,2585594982076,87348564068,419797754,0,144371643,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,12.35,8.5,4.01666666666667,0.166666666666666,1700,1482,15,50,218,0.448,1685,0,0,0,0,0,1,0
development-only,16026029,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0932554879531844,0.503291714887819,0,0,NaN,NaN,NaN,NaN,0.0853399668325041,0.220000000000001,0.34,0.539999999999999,0.191708126036484,0.10636815920398,1670,1666,1486,0,1419,3663,2604,1059,2011,1419,592,0,0,0,0,0,0,4,0,0,1,32,32,0,0,0,0,0,2011,3,0.555333333333377,0,0,0,0.515929063873782,0.571638180497064,0,0,0,0,0,0.555333333333309,6.66399999999971,0,0.514815999999998,0,0,1.33279999999994,123.833333333333,217,118.25,0.00559183673469399,0.016,0.0463284002818888,0.104,0.966125602681111,4220,0,0.308056872037915,0,0.301566405599067,0.300525745709048,1.7571915,0,2585594982076,87348564068,419797754,0,144398010,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,12.3833333333333,8.25,4.05,-0.0833333333333339,1670,1486,4,44,184,0.42,1666,1128,766,0.679078014184397,0,0,1,0
development-only,16026029,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0931393753348494,0.505542651207018,0,0,NaN,NaN,NaN,NaN,0.0827244728737265,0.219999999999999,0.300000000000001,0.48,0.177806207059938,0.0950817341862121,1686,1681,1479,0,1411,3689,2549,1140,2037,1411,626,0,0,0,0,0,0,5,0,0,1,32,32,0,0,0,0,0,2037,2,0.56033333333338,0,0,0,0.510255825334652,0.572170317079187,0,0,0,0,0,0.560333333333309,6.7239999999997,0,0.521471999999999,0,0,1.34479999999994,123.25,212.416666666667,117.583333333333,0.00539202855443199,0.016,0.0435152374202695,0.0920000000000005,0.966700842764905,4238,0,0.318310523831996,0,0.301566405599067,0.300525745709048,1.922695,0,2585594982076,87348564068,419797754,0,144398634,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,12.325,8.5,3.99166666666667,0.166666666666666,1686,1479,5,47,207,0.336,1681,1135,635,0.559471365638767,3972,0,1,0
development-only,16026029,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.17148095013093,0.441526660126147,0,0,NaN,NaN,NaN,NaN,0.162407012556266,0.42,0.619999999999999,0.82,NaN,NaN,750,750,666,0,0,1575,1098,477,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,55.5,91.5,0,0.0180000000000001,0.036,NaN,NaN,0.99149678111588,1575,0,0.304126984126984,0,0.301566405599067,0.300525745709048,1.1411634,0,2585594982076,87348564068,419797754,0,143753821,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.55,4.58333333333333,-2.78333333333333,-3.75,750,666,0,21,84,0.96,750,0,0,0,0,0,1,0
