arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,kernelVersionHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,reliabilityCertificateHash,transactionHorizonFeasible,transactionFailureUpperBound,completionProbabilityLowerBound,prepareFailureUpperBound,evidenceFailureUpperBound,responseFailureUpperBound,commitFailureUpperBound,kernelActualSubsetOld,kernelActualSubsetUnion,kernelFinalColoringProper,prematureActivationFrames,controlAttemptBoundRatio,controlByteBoundRatio,prepareAttempts,quietAttempts,claimAttempts,responseAttempts,commitAttempts,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,maxCommandPairRadialContraction,maxLeaderPairRadialContraction,maxOtherPairRadialContraction,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-commit-blackout-emergency,closure,commit-blackout,16094344,1485707,13809304,13809304,0,683606,610566,18673252324,51765964,46949,656810213,139618878,139618878,1,1,3,1,4,1,1,48,56,1,1,1,24,1,0,1,3,0,1,4.94491205184207,0.944912051842072,1,0.970136716188709,1,0.970136716188709,1,13462,0.821045535847531,1,0.161000143135669,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.416167664670659,0.343115783326033,4,5,16,18,6,0.121213423336339,0.223131444723403,0.106262342551248,0.0879162110712166,0.188840473244932,0.0635783187262136,1,1,326,1,1,1,95,95,9,29,145,45,0,0,0,0,0,0,0,983,983,265,265,139,139,4700,0.1504,0.1504,1,1.11022302462516e-16,0,0,0.152515454180156,0.156081737835422,1.04612224552131,0,0,1.47455999999999,0.1504,0.154758095238094
periodic-iid20,periodic,none,16094345,1122013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109136463250673,0.109611246097376,1.06117779489753,0,0,2.70335999999998,0,0.257462857142855
closure-iid20-emergency,closure,none,16094345,1122013,13801760,13801760,0,1179010,610566,18803782012,51888411,46949,656206228,139582778,139582778,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,0.914129802089955,1,0.914129802089955,1,13418,0.824006372299679,1,0.184214628353248,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.377245508982036,0.303401956489999,2,5,12,15,2,0.119853069365677,0.21024985448069,0.0903386947403623,0.0766169713359686,0.189521465628926,0.058264879192826,1,1,326,1,1,1,24,24,5,7,40,8,0,0,0,0,0,0,0,1002,1002,246,246,126,126,4156,0.132992,0.132992,1,4.44089209850063e-16,0,0,0.14926753236047,0.152095355267929,1.03090616518767,0,0,1.47455999999999,0.132992,0.153100190476189
closure-response-blackout-emergency,closure,response-blackout,16094345,1122013,13801760,13801760,0,1179010,610566,18556385520,50654245,46949,656475665,139582778,139582778,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,0.909440464873503,1,0.909440464873503,1,13418,0.827609840874309,1,0.184395556259819,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.916167664670659,0.933712950795737,2,5,60,149,0,0.112099071171367,0.209171306920906,0.0891742615648672,0.0782346396707825,0.190350263401091,0.058264879192826,1,1,326,1,1,1,115,115,28,29,190,40,0,0,0,0,0,0,0,1006,1006,242,242,306,306,12790,0.409279999999999,0.40928,1,4.44089209850063e-16,0,0,0.147148357444046,0.149857332684986,1.03421383440119,0,0,1.47455999999999,0.409279999999999,0.179413333333332
closure-response-blackout-no-emergency,closure,response-blackout,16094345,1122013,13801760,13801760,0,1179010,610566,18556385520,50654245,46949,430509120,139582778,139582778,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,7.20387819585196,0,7.20387819585196,0,13418,6.31488731998201,0,-0.113531501569272,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.916167664670659,0.933712950795737,2,5,60,149,0,0.47389846619311,0.863665383243626,0.792426601543716,0.240204569083314,0.421452635573858,0.694637605198021,0,0,326,0,0,1,115,0,0,0,0,0,0,0,0,0,0,0,0,816,816,202,202,306,306,12790,0.409279999999999,0.40928,1,4.44089209850063e-16,0,0,0.36169343456963,0.374276379840005,0.766960412179406,0,0,1.12127999999999,0.409279999999999,0.145767619047618
closure-prepare-blackout-emergency,closure,prepare-blackout,16094345,1122013,13801760,13801760,0,1179010,610566,18779579853,49747869,46949,656554282,139582778,139582778,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.908277747705525,1,0.908277747705525,1,14018,0.827668315287818,1,0.151801646745683,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.029940119760479,0.0297853701270258,7,3,0,0,0,0.120328271158389,0.208903881972271,0.0888491391331462,0.0735942263341012,0.190363712516198,0.0582628418886859,1,1,326,1,1,1,86,86,0,29,143,29,0,0,0,0,0,0,0,1005,1005,243,243,10,10,408,0.013056,0.013056,1,4.44089209850063e-16,0,0,0.145064152624558,0.159276343163408,1.06157281410468,0,0,1.47455999999999,0.013056,0.141677714285713
closure-commit-blackout-emergency,closure,commit-blackout,16094345,1122013,13801760,13801760,0,1179010,610566,18732014062,52427729,46949,656368113,139582778,139582778,1,1,3,1,4,1,1,48,56,1,1,1,22,1,0,1,3,0,1,4.51491969950798,0.514919699507979,1,0.907869227420884,1,0.907869227420884,1,13418,0.827571852156673,1,0.184214628353248,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.389221556886228,0.3115783326033,2,5,12,15,6,0.111810580750715,0.208809922306803,0.0888746436333092,0.0784102552351988,0.190341525996035,0.058264879192826,1,1,326,1,1,1,92,92,6,29,153,31,0,0,0,0,0,0,0,1006,1006,242,242,130,130,4268,0.136576,0.136576,1,4.44089209850063e-16,0,0,0.147171197196448,0.149881115784991,1.03306615942013,0,0,1.47455999999999,0.136576,0.153441523809523
periodic-iid20,periodic,none,16094346,964892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.112338920731273,0.112599413903707,1.05997711930916,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094346,964892,14378653,14378653,0,1650436,610566,18644972294,52012782,46949,657089132,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,21,1,1,4,0,0,0,4.29992352334093,0.299923523340933,1,0.938740533054027,1,0.938740533054027,1,13396,0.854135423259644,1,0.181601502840873,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.44311377245509,0.409110819097678,1,3,32,18,4,0.120307768308785,0.215910322602426,0.0980908321137752,0.0822292466842036,0.196451147349718,0.0526777350172269,1,1,326,1,1,1,43,43,10,13,65,21,0,0,0,0,0,0,0,979,979,269,269,148,148,5604,0.179328,0.179328,1,1.11022302462516e-16,0,0,0.148420957667503,0.149784537739365,1.02672125962753,0,0,1.47455999999999,0.179328,0.157513142857142
closure-response-blackout-emergency,closure,response-blackout,16094346,964892,14378653,14378653,0,1650436,610566,18397575802,50525960,46949,656647353,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,0.925402607075168,1,0.925402607075168,1,13396,0.852736576210787,1,0.181601502840873,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.889221556886228,0.910205869469996,1,3,60,143,0,0.118977124011803,0.212842599627289,0.0956238146772966,0.0799777568351878,0.196129412528481,0.0530546164333747,1,1,326,1,1,1,116,116,29,29,179,53,0,0,0,0,0,0,0,975,975,273,273,297,297,12468,0.398975999999999,0.398976,1,1.11022302462516e-16,0,0,0.147859619845948,0.14918558961759,1.02649463196773,0,0,1.47455999999999,0.398975999999999,0.178431999999999
closure-response-blackout-no-emergency,closure,response-blackout,16094346,964892,14378653,14378653,0,1650436,610566,18397575802,50525960,46949,429952112,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,21,0,0,0,4,0,0,4.29992352334093,0.299923523340933,1,7.41645776327945,0,7.41645776327945,0,13396,6.49115358565884,0,-0.126148210804602,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.889221556886228,0.910205869469996,1,3,60,143,0,0.501388488998275,0.893787951045119,0.81581035396074,0.228443652846825,0.425071773465806,0.714026894422472,0,0,326,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,796,796,220,220,297,297,12468,0.398975999999999,0.398976,1,1.11022302462516e-16,0,0,0.364660437125309,0.376728225940911,0.777531718878579,0,0,1.11820799999999,0.398975999999999,0.144493714285714
closure-prepare-blackout-emergency,closure,prepare-blackout,16094346,964892,14378653,14378653,0,1650436,610566,18619809512,49664386,46949,657146094,139601778,139601778,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.929039857138933,1,0.929039857138933,1,14018,0.852806092904667,1,0.148307686016544,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.0269461077844311,0.0280332895313184,7,2,0,0,0,0.118864548975671,0.213679167141955,0.0964278372842354,0.0801985081884957,0.196145401368073,0.0528713647221861,1,1,326,1,1,1,87,87,0,29,133,41,0,0,0,0,0,0,0,973,973,275,275,9,9,384,0.012288,0.012288,1,1.11022302462516e-16,0,0,0.146235306050061,0.15993005340416,1.06114542146529,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094346,964892,14378653,14378653,0,1650436,610566,18580267604,52321090,46949,657374051,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,21,1,0,1,3,0,1,4.29992352334093,0.299923523340933,1,0.92722790362114,1,0.92722790362114,1,13396,0.852724481065325,1,0.181601502840873,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.449101796407186,0.413199007154329,1,3,32,18,6,0.119944295624571,0.213262417832862,0.0959776790849195,0.0803133181672739,0.196126630645025,0.0529821487816724,1,1,326,1,1,1,97,97,10,29,151,43,0,0,0,0,0,0,0,979,979,269,269,150,150,5660,0.18112,0.18112,1,1.11022302462516e-16,0,0,0.147651960091588,0.148963983285986,1.02698474275481,0,0,1.47455999999999,0.18112,0.157683809523809
periodic-iid20,periodic,none,16094347,1148433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.110580055968253,0.111237626031674,1.0565120388421,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094347,1148433,12466795,12466795,0,681245,610566,18759266305,51687061,46949,656069784,139584678,139584678,1,1,3,1,4,1,1,48,56,1,1,1,23,1,1,4,0,0,0,4.72991587567503,0.729915875675026,1,0.953785547573455,1,0.953785547573455,1,13440,0.818500824218574,1,0.194078924238234,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.37125748502994,0.300627828880129,3,3,12,15,1,0.112158464412346,0.213730942493558,0.10491641023308,0.0752787225703853,0.188255189570272,0.0601459865605747,1,1,326,1,1,1,26,26,5,7,34,18,0,0,0,0,0,0,0,994,994,254,254,124,124,4118,0.131776,0.131776,1,8.88178419700125e-16,0,0,0.14193374440069,0.144948146238844,1.01742756245042,0,0,1.47455999999999,0.131776,0.15298438095238
closure-response-blackout-emergency,closure,response-blackout,16094347,1148433,12466795,12466795,0,681245,610566,18511869813,49764404,46949,656912936,139584678,139584678,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,0.948870863006452,1,0.948870863006452,1,13440,0.811557460696333,1,0.194078924238234,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.916167664670659,0.937071105270842,3,3,60,150,0,0.112288613736976,0.212748950882611,0.10437579493071,0.0732565493188921,0.186658215960157,0.060303743818807,1,1,326,1,1,1,114,114,27,29,171,57,0,0,0,0,0,0,0,990,990,258,258,306,306,12836,0.410751999999999,0.410752,1,8.88178419700125e-16,0,0,0.141942874594953,0.144963208211325,1.01940914145816,0,0,1.47455999999999,0.410751999999999,0.179553523809523
closure-response-blackout-no-emergency,closure,response-blackout,16094347,1148433,12466795,12466795,0,681245,610566,18511869813,49764404,46949,431965515,139584678,139584678,1,1,3,1,4,1,1,48,56,1,1,1,23,0,0,0,4,0,0,4.72991587567503,0.729915875675026,1,7.15417239560234,0,7.15417239560234,0,13440,6.21744527093734,0,-0.0973179433999398,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.916167664670659,0.937071105270842,3,3,60,150,0,0.472633725840512,0.858340461171814,0.786958963516257,0.227989753880471,0.417398540615079,0.683918979803107,0,0,326,0,0,1,114,0,0,0,0,0,0,0,0,0,0,0,0,819,819,201,201,306,306,12836,0.410751999999999,0.410752,1,8.88178419700125e-16,0,0,0.347930536220333,0.360250050164825,0.757746974791629,0,0,1.12435199999999,0.410751999999999,0.14620038095238
closure-prepare-blackout-emergency,closure,prepare-blackout,16094347,1148433,12466795,12466795,0,681245,610566,18731708763,49655852,46949,656925699,139584678,139584678,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.946365535104235,1,0.946365535104235,1,14018,0.811488637251627,1,0.142105024326311,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.0269461077844311,0.0280332895313184,7,2,0,0,0,0.111588202364946,0.212491825827787,0.104100208861466,0.0818499913949546,0.186642386567874,0.0605825740942676,1,1,326,1,1,1,85,85,0,29,127,43,0,0,0,0,0,0,0,993,993,255,255,9,9,384,0.012288,0.012288,1,0,0,0,0.139983400270566,0.155008348792824,1.06875725956712,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094347,1148433,12466795,12466795,0,681245,610566,18687655296,52326080,46949,656068688,139584678,139584678,1,1,3,1,4,1,1,48,56,1,1,1,23,1,0,1,3,0,1,4.72991587567503,0.729915875675026,1,0.94903381870563,1,0.94903381870563,1,13440,0.811560377408083,1,0.194078924238234,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.38622754491018,0.310848299021755,3,3,12,15,6,0.112374905168835,0.212767377426195,0.104393720057619,0.0751080266521822,0.186658886803859,0.0602693337356273,1,1,326,1,1,1,92,92,7,29,135,49,0,0,0,0,0,0,0,991,991,257,257,129,129,4258,0.136256,0.136256,1,8.88178419700125e-16,0,0,0.141824138516949,0.144837041083575,1.01940244436652,0,0,1.47455999999999,0.136256,0.153411047619047
periodic-iid20,periodic,none,16094348,1363775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.111999522669157,0.112366049670416,1.05688030014377,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094348,1363775,15327218,15327218,0,1776909,610566,18705998901,52368947,46949,656833701,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,24,1,1,4,0,0,0,4.94491205184207,0.944912051842072,1,0.920433531658905,1,0.920433531658905,1,13462,0.833883559890288,1,0.180529846676793,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.416167664670659,0.357716454956928,4,4,20,18,3,0.115079269460513,0.211699712281548,0.100821971463208,0.0753772321652231,0.191793218774766,0.0585168569515901,1,1,326,1,1,1,39,39,9,10,60,18,0,0,0,0,0,0,0,1003,1003,245,245,139,139,4900,0.1568,0.1568,1,4.44089209850063e-16,0,0,0.144778537153943,0.148281531659348,1.03990666390529,0,0,1.47455999999999,0.1568,0.155367619047618
closure-response-blackout-emergency,closure,response-blackout,16094348,1363775,15327218,15327218,0,1776909,610566,18458602409,50594392,46949,656883756,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,24,0,0,0,4,0,0,4.94491205184207,0.944912051842072,1,0.910246635865344,1,0.910246635865344,1,13462,0.829486270527213,1,0.176970805503753,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.913173652694611,0.932982917214192,4,4,60,147,0,0.113261707006896,0.209356726249029,0.0999371762695239,0.0773425658144078,0.190781842221259,0.0552514371390527,1,1,326,1,1,1,113,113,27,29,177,49,0,0,0,0,0,0,0,1000,1000,248,248,305,305,12780,0.408959999999999,0.40896,1,4.44089209850063e-16,0,0,0.143188158209708,0.146609436015282,1.03434874695803,0,0,1.47455999999999,0.408959999999999,0.179382857142856
closure-response-blackout-no-emergency,closure,response-blackout,16094348,1363775,15327218,15327218,0,1776909,610566,18458602409,50594392,46949,434042745,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,24,0,0,0,4,0,0,4.94491205184207,0.944912051842072,1,7.07569502523865,0,7.07569502523865,0,13462,6.12982744193257,0,-0.0931409808128595,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.913173652694611,0.932982917214192,4,4,60,147,0,0.492791450243185,0.853555346770121,0.778326452776251,0.192801888804731,0.413111856679714,0.674281018612583,0,0,326,0,0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,823,823,199,199,305,305,12780,0.408959999999999,0.40896,1,4.44089209850063e-16,0,0,0.345108023777551,0.357419455782569,0.750368788567469,0,0,1.12742399999999,0.408959999999999,0.146322285714285
closure-prepare-blackout-emergency,closure,prepare-blackout,16094348,1363775,15327218,15327218,0,1776909,610566,18677440732,49659928,46949,657016288,139601778,139601778,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.920143889417988,1,0.920143889417988,1,14018,0.829664341617546,1,0.160554919658721,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.0269461077844311,0.0280332895313184,7,2,0,0,0,0.11382355662698,0.211633094566137,0.100566483951394,0.0785481479615888,0.190822798572036,0.0547813594583686,1,1,326,1,1,1,86,86,0,29,136,36,0,0,0,0,0,0,0,1000,1000,248,248,9,9,384,0.012288,0.012288,1,4.44089209850063e-16,0,0,0.140031475319295,0.154126737777589,1.05703809508626,0,0,1.47455999999999,0.012288,0.14160457142857
closure-commit-blackout-emergency,closure,commit-blackout,16094348,1363775,15327218,15327218,0,1776909,610566,18642406911,51733648,46949,657157452,139601778,139601778,1,1,3,1,4,1,1,48,56,1,1,1,24,1,0,1,3,0,1,4.94491205184207,0.944912051842072,1,0.910163222220043,1,0.910163222220043,1,13462,0.829510808385935,1,0.178543659298483,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.425149700598802,0.363848737041904,4,4,20,18,6,0.112898644892513,0.20933754111061,0.0999287989262268,0.0743579650304691,0.190787485928765,0.055246137551934,1,1,326,1,1,1,94,94,10,29,149,39,0,0,0,0,0,0,0,1000,1000,248,248,142,142,4984,0.159488,0.159488,1,4.44089209850063e-16,0,0,0.143954894131945,0.147415616643725,1.0363158767275,0,0,1.47455999999999,0.159488,0.155623619047618
periodic-iid20,periodic,none,16094349,1042037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.107924152964662,0.108343429069282,1.0681124121474,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094349,1042037,16968823,16968823,0,533260,610566,18636442223,51622056,46949,657559237,139605578,139605578,1,1,3,1,4,1,1,48,56,1,1,1,22,1,1,4,0,0,0,4.51491969950798,0.514919699507979,1,1.00429147917605,0,1.00429147917605,0,13418,0.818388016987487,1,0.161766370129162,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.383233532934132,0.318586654986129,2,3,16,16,1,0.139050466908019,0.218831819057308,0.110472062709365,0.0716675840288181,0.188229243907122,0.0629476649888252,1,1,326,1,1,1,27,27,6,7,43,11,0,0,0,0,0,0,0,1007,1007,241,241,128,128,4364,0.139648,0.139648,1,8.88178419700125e-16,0,0,0.148614759481234,0.15105393287291,1.03499721975544,0,0,1.47455999999999,0.139648,0.153734095238094
closure-response-blackout-emergency,closure,response-blackout,16094349,1042037,16968823,16968823,0,533260,610566,18389045731,50647799,46949,657180114,139605578,139605578,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,1.00043646741607,0,1.00043646741607,0,13418,0.812840055058799,1,0.161766370129162,1,1,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.913173652694611,0.933566944079428,2,3,60,150,0,0.137240733098845,0.21759577718023,0.110048011415768,0.0749106780587894,0.186953212663524,0.0672009596548575,1,1,326,1,1,1,115,115,28,29,185,45,0,0,0,0,0,0,0,1009,1009,239,239,305,305,12788,0.409215999999999,0.409216,1,8.88178419700125e-16,0,0,0.147315542037776,0.149679551995075,1.03373267532993,0,0,1.47455999999999,0.409215999999999,0.179407238095237
closure-response-blackout-no-emergency,closure,response-blackout,16094349,1042037,16968823,16968823,0,533260,610566,18389045731,50647799,46949,431289539,139605578,139605578,1,1,3,1,4,1,1,48,56,1,1,1,22,0,0,0,4,0,0,4.51491969950798,0.514919699507979,1,8.1410467470855,0,8.1410467470855,0,13418,7.56278608422772,0,-0.246501456156039,1,0,2178498,1,0.000760320524288,0.999239679475712,0.00025344,7.1680524288e-05,0.0002432,0.000192,1,1,1,0,0.913173652694611,0.933566944079428,2,3,60,150,0,0.568018025935543,0.963671873516376,0.895515142179405,0.243559598181467,0.423807900770594,0.83190646926505,0,0,326,0,0,1,115,0,0,0,0,0,0,0,0,0,0,0,0,824,824,194,194,305,305,12788,0.409215999999999,0.409216,1,8.88178419700125e-16,0,0,0.387235324066505,0.400721933684613,0.723498543843961,0,0,1.12127999999999,0.409215999999999,0.145761523809523
