stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,factorAdaptiveAck,factorLoadGuard,factorAccessScaling,basePAccess
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0539404785725784,0.532228705542709,0,0,9.54211164601361,12.6241591654464,0,1.03666423527621,0.0734328358208955,0.16,0.200000000000001,0.26,0.144964068546158,0.0715312327252626,706,844,664,58,743,1550,1157,393,1002,743,259,0,0,0,157,0.174057649667406,0,7,145,0,2,32,32,0,0,0,0,58,873,2,0.264333333333312,58,0,0,0.238575822847622,0.291083547637771,0,0,0,0,0,0.290833333333334,3.376,0.114,0.223488000000002,0,0,0.698000000000001,55.3333333333333,96.4166666666667,61.9166666666667,0.00782594235033268,0.0229999999999999,0.0470417227456259,0.104,0.987471163967838,1875,129,0.100266666666667,0.10077519379845,0.0936110648225296,0.104019330111648,0.901783999999999,0,666771833674,21196038190,105363559,0,134593221,1,0,0,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0574157263420552,0.527983750202085,0,0,9.65451595779366,12.6210939082938,0,1.0366549896214,0.078629076838032,0.16,0.219999999999999,0.300000000000001,0.114273079049198,0.0356440022111664,579,688,557,516,814,1249,970,278,1001,814,187,1,1,0,162,0.134551495016611,0,0,110,0,2,32,32,0,0,0,0,516,319,0,0.265833333333311,0,0,0,0.243056985680693,0.29901526543366,17,0,17,13,4,0.285333333333334,2.752,0.672,0.0816640000000002,0,0,0.684800000000001,46.4166666666667,80.8333333333333,67.8333333333333,0.0060855481727575,0.0190000000000001,0.0321437346437347,0.051,0.994467505409087,1354,682,0.0893648449039882,0.104105571847507,0.0936110648225296,0.104019330111648,0.9456063,0,666771833674,21196038190,105363559,0,134591244,0,1,0,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0529137338098806,0.534164137883495,0,0,9.54211164601361,12.6241591654464,0,1.03668457625987,0.0725925925925925,0.159999999999999,0.199999999999999,0.279999999999999,0.139878385848535,0.0672857932559426,696,801,665,57,747,1495,1164,331,947,747,200,0,0,0,114,0.132867132867133,0,0,105,0,1,32,32,0,0,0,0,57,825,0,0.257083333333313,57,0,0,0.234595449851427,0.290270245897552,17,0,17,14,3,0.276166666666667,3.204,0.11,0.211200000000002,0,0,0.6628,55.4166666666667,97,62.25,0.00708624708624716,0.0211500000000004,0.0468005354752343,0.1014,0.9883116737996,1809,122,0.095632946379215,0.0901639344262295,0.0936110648225296,0.104019330111648,0.8972543,0,666771833674,21196038190,105363559,0,134593231,1,1,0,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0569934768242168,0.528182202203598,0,0,9.65451595779366,12.6210939082938,0,1.03665439899506,0.077822001105583,0.16,0.219999999999999,0.280000000000001,0.116185737976783,0.0383637368711996,593,694,571,546,816,1267,996,270,1017,816,201,1,1,0,172,0.138709677419355,0,0,101,0,2,32,32,0,0,0,0,546,298,0,0.270416666666645,0,0,0,0.244187223565235,0.295375852496257,0,0,0,0,0,0.29,2.776,0.704000000000001,0.0762880000000001,0,0,0.696000000000001,47.5833333333333,83,68,0.00622903225806454,0.0190500000000017,0.0324742647058824,0.0529999999999999,0.993134223792626,1359,719,0.0838852097130243,0.0904033379694019,0.0936110648225296,0.104019330111648,0.9256813,0,666771833674,21196038190,105363559,0,134591247,0,0,1,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0539404785725784,0.532228705542709,0,0,9.54211164601361,12.6241591654464,0,1.03666423527621,0.0734328358208955,0.16,0.200000000000001,0.26,0.144964068546158,0.0715312327252626,706,844,664,58,743,1550,1157,393,1002,743,259,0,0,0,157,0.174057649667406,0,7,145,0,2,32,32,0,0,0,0,58,873,2,0.264333333333312,58,0,0,0.238575822847622,0.291083547637771,0,0,0,0,0,0.290833333333334,3.376,0.114,0.223488000000002,0,0,0.698000000000001,55.3333333333333,96.4166666666667,61.9166666666667,0.00782594235033268,0.0229999999999999,0.0470417227456259,0.104,0.987471163967838,1875,129,0.100266666666667,0.10077519379845,0.0936110648225296,0.104019330111648,0.910684800000001,0,666771833674,21196038190,105363559,0,134593234,1,0,1,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0574157263420552,0.527983750202085,0,0,9.65451595779366,12.6210939082938,0,1.0366549896214,0.078629076838032,0.16,0.219999999999999,0.300000000000001,0.114273079049198,0.0356440022111664,579,688,557,516,814,1249,970,278,1001,814,187,1,1,0,162,0.134551495016611,0,0,110,0,2,32,32,0,0,0,0,516,319,0,0.265833333333311,0,0,0,0.243056985680693,0.29901526543366,17,0,17,13,4,0.285333333333334,2.752,0.672,0.0816640000000002,0,0,0.684800000000001,46.4166666666667,80.8333333333333,67.8333333333333,0.0060855481727575,0.0190000000000001,0.0321437346437347,0.051,0.994467505409087,1354,682,0.0893648449039882,0.104105571847507,0.0936110648225296,0.104019330111648,0.9189304,0,666771833674,21196038190,105363559,0,134591257,0,1,1,0.2
development,16017012,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0529137338098806,0.534164137883495,0,0,9.54211164601361,12.6241591654464,0,1.03668457625987,0.0725925925925925,0.159999999999999,0.199999999999999,0.279999999999999,0.139878385848535,0.0672857932559426,696,801,665,57,747,1495,1164,331,947,747,200,0,0,0,114,0.132867132867133,0,0,105,0,1,32,32,0,0,0,0,57,825,0,0.257083333333313,57,0,0,0.234595449851427,0.290270245897552,17,0,17,14,3,0.276166666666667,3.204,0.11,0.211200000000002,0,0,0.6628,55.4166666666667,97,62.25,0.00708624708624716,0.0211500000000004,0.0468005354752343,0.1014,0.9883116737996,1809,122,0.095632946379215,0.0901639344262295,0.0936110648225296,0.104019330111648,0.9094696,0,666771833674,21196038190,105363559,0,134593244,1,1,1,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0644985677648143,0.516402673435138,0,0,9.95836863739159,12.8998243356284,0,1.0365651024416,0.0877501381978992,0.199999999999999,0.26,0.34,0.148844665561083,0.0610945273631841,950,2139,440,334,415,3951,765,3186,1095,415,680,0,0,0,1805,0.729882733522038,0,57,1246,6,2,32,32,0,0,0,0,334,662,20,0.485583333333351,0,0,0,0.351714989952054,0.473156616047928,0,0,0,0,0,0.748916666666625,8.5559999999995,0.431,0.169472000000002,0,0,1.7973999999999,36.6666666666667,63.75,34.5833333333333,0.00921754953497781,0.025,0.0334939759036146,0.0569999999999991,0.991143193569856,4182,433,0.0915829746532759,0.0946882217090069,0.0936110648225296,0.104019330111648,1.1019643,0,666771833674,21196038190,105363559,0,135031834,0,0,0,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0949114854671717,0.47379955691563,0,0,9.95836863739159,12.8998243356284,0,1.03655235020543,0.141724709784411,0.431999999999998,0.618400000000001,0.699999999999999,0.234273079049198,0.0925483692647872,1000,2340,414,280,350,4294,709,3585,1097,350,747,0,0,0,2009,0.766793893129771,0,56,1396,6,2,32,32,0,0,0,0,280,732,20,0.508416666666692,282,9,0,0.399057274936064,0.518316215689046,0,0,0,0,0,0.810083333333285,9.35999999999941,0.361,0.187392000000002,0,0,1.94419999999988,34.5,59.0833333333333,29.1666666666667,0.00964351145038175,0.0259999999999998,0.0350685714285715,0.0569999999999991,0.992219520666898,4530,365,0.0900662251655629,0.13972602739726,0.0936110648225296,0.104019330111648,1.1235199,0,666771833674,21196038190,105363559,0,135033821,1,0,0,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0761656280373292,0.494631626358986,0,0,9.95836863739159,12.8998243356284,0,1.03657624730543,0.107982310668878,0.26,0.418400000000001,0.620000000000001,0.195809839690437,0.0878275290215589,919,2217,425,314,379,4053,718,3335,1070,379,691,0,0,0,1886,0.74516001580403,0,0,1298,4,1,32,32,0,0,0,0,314,677,2,0.489083333333353,0,0,0,0.369937599277763,0.512071510488455,78,12,68,75,3,0.771583333333289,8.86799999999947,0.391,0.173312000000002,0,0,1.85179999999989,35.4166666666667,59.8333333333333,31.5833333333333,0.00971789806400638,0.0259999999999999,0.0351134564643801,0.0571000000000004,0.994056300046779,4280,393,0.091588785046729,0.099236641221374,0.0936110648225296,0.104019330111648,1.1334141,0,666771833674,21196038190,105363559,0,135031844,0,1,0,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0724165312143298,0.506107940624345,0,0,9.95836863739159,12.8998243356284,0,1.03645567670851,0.0974239911553344,0.231999999999997,0.358400000000001,0.48,0.177932559425097,0.0805085682697623,903,2108,442,327,420,3842,766,3076,1105,420,685,0,0,0,1775,0.728952772073922,0,1,1206,3,1,32,32,0,0,0,0,327,670,0,0.474250000000014,327,6,0,0.368555637574338,0.47330758814616,83,15,70,83,0,0.738416666666626,8.43199999999952,0.429,0.171520000000002,0,0,1.7721999999999,36.8333333333333,63.8333333333333,35,0.00956673511293641,0.0259999999999998,0.0344238095238098,0.0559999999999996,0.988884389552541,4095,435,0.084004884004884,0.11264367816092,0.0936110648225296,0.104019330111648,1.2176587,0,666771833674,21196038190,105363559,0,135033831,1,1,0,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0644985677648143,0.516402673435138,0,0,9.95836863739159,12.8998243356284,0,1.0365651024416,0.0877501381978992,0.199999999999999,0.26,0.34,0.148844665561083,0.0610945273631841,950,2139,440,334,415,3951,765,3186,1095,415,680,0,0,0,1805,0.729882733522038,0,57,1246,6,2,32,32,0,0,0,0,334,662,20,0.485583333333351,0,0,0,0.351714989952054,0.473156616047928,0,0,0,0,0,0.748916666666625,8.5559999999995,0.431,0.169472000000002,0,0,1.7973999999999,36.6666666666667,63.75,34.5833333333333,0.00921754953497781,0.025,0.0334939759036146,0.0569999999999991,0.991143193569856,4182,433,0.0915829746532759,0.0946882217090069,0.0936110648225296,0.104019330111648,1.201879,0,666771833674,21196038190,105363559,0,135031847,0,0,1,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0949114854671717,0.47379955691563,0,0,9.95836863739159,12.8998243356284,0,1.03655235020543,0.141724709784411,0.431999999999998,0.618400000000001,0.699999999999999,0.234273079049198,0.0925483692647872,1000,2340,414,280,350,4294,709,3585,1097,350,747,0,0,0,2009,0.766793893129771,0,56,1396,6,2,32,32,0,0,0,0,280,732,20,0.508416666666692,282,9,0,0.399057274936064,0.518316215689046,0,0,0,0,0,0.810083333333285,9.35999999999941,0.361,0.187392000000002,0,0,1.94419999999988,34.5,59.0833333333333,29.1666666666667,0.00964351145038175,0.0259999999999998,0.0350685714285715,0.0569999999999991,0.992219520666898,4530,365,0.0900662251655629,0.13972602739726,0.0936110648225296,0.104019330111648,1.1100613,0,666771833674,21196038190,105363559,0,135033834,1,0,1,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0761656280373292,0.494631626358986,0,0,9.95836863739159,12.8998243356284,0,1.03657624730543,0.107982310668878,0.26,0.418400000000001,0.620000000000001,0.195809839690437,0.0878275290215589,919,2217,425,314,379,4053,718,3335,1070,379,691,0,0,0,1886,0.74516001580403,0,0,1298,4,1,32,32,0,0,0,0,314,677,2,0.489083333333353,0,0,0,0.369937599277763,0.512071510488455,78,12,68,75,3,0.771583333333289,8.86799999999947,0.391,0.173312000000002,0,0,1.85179999999989,35.4166666666667,59.8333333333333,31.5833333333333,0.00971789806400638,0.0259999999999999,0.0351134564643801,0.0571000000000004,0.994056300046779,4280,393,0.091588785046729,0.099236641221374,0.0936110648225296,0.104019330111648,1.0820225,0,666771833674,21196038190,105363559,0,135031857,0,1,1,0.2
development,16017012,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0724165312143298,0.506107940624345,0,0,9.95836863739159,12.8998243356284,0,1.03645567670851,0.0974239911553344,0.231999999999997,0.358400000000001,0.48,0.177932559425097,0.0805085682697623,903,2108,442,327,420,3842,766,3076,1105,420,685,0,0,0,1775,0.728952772073922,0,1,1206,3,1,32,32,0,0,0,0,327,670,0,0.474250000000014,327,6,0,0.368555637574338,0.47330758814616,83,15,70,83,0,0.738416666666626,8.43199999999952,0.429,0.171520000000002,0,0,1.7721999999999,36.8333333333333,63.8333333333333,35,0.00956673511293641,0.0259999999999998,0.0344238095238098,0.0559999999999996,0.988884389552541,4095,435,0.084004884004884,0.11264367816092,0.0936110648225296,0.104019330111648,1.0692522,0,666771833674,21196038190,105363559,0,135033844,1,1,1,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0924672299884041,0.507951906414394,0,0,NaN,NaN,NaN,NaN,0.0823880597014924,0.18,0.220000000000001,0.34,0.148599857853589,0.0662117981520969,1579,2559,1208,923,1482,5569,2437,3127,3107,1482,1622,3,5,3,1690,0.485353245261344,0,150,1130,18,2,32,32,0,0,0,0,923,1875,171,0.711500000000044,0,0,0,0.638955212154374,0.755810562741052,0,0,0,0,0,0.953833333333275,10.2359999999993,1.20999999999999,0.479999999999995,0,0,2.28919999999986,100.666666666667,203.083333333333,123.5,0.0135844342331994,0.0380000000000003,0.0431221322537113,0.0770000000000017,0.987791240777093,6016,1232,0.0915890957446809,0.0957792207792208,0.0986202299616731,0.100538243626062,1.5566224,0,2585263781058,84919558709,410907084,0,143539790,0,0,0,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0837643386765277,0.516090127875222,0,0,NaN,NaN,NaN,NaN,0.0741530443022979,0.16,0.200000000000001,0.279999999999999,0.146254442075337,0.0721013977730398,1595,2360,1281,98,1550,5071,2600,2471,2849,1550,1299,0,0,0,1068,0.434499593165175,0,139,905,20,2,32,32,0,0,0,0,98,2620,150,0.607500000000054,98,3,0,0.539120095124531,0.620860829602822,0,0,0,0,0,0.802833333333284,9.4399999999994,0.194,0.670719999999998,0,0,1.92679999999988,106.75,216.666666666667,129.166666666667,0.0136301871440196,0.0379999999999987,0.0518890322580646,0.10655,0.989180244859576,5814,229,0.0899552803577571,0.117903930131004,0.0986202299616731,0.100538243626062,1.4046789,0,2585263781058,84919558709,410907084,0,143541777,1,0,0,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0896427850460564,0.508820458396787,0,0,NaN,NaN,NaN,NaN,0.0810755745084102,0.18,0.220000000000001,0.319999999999999,0.140023691068467,0.058948116560057,1355,2306,1172,974,1498,5066,2354,2712,2816,1498,1318,0,0,0,1486,0.453048780487805,0,2,953,5,2,32,32,0,0,0,0,975,1508,4,0.673416666666733,0,0,0,0.626140802955505,0.719932091644784,457,268,251,417,40,0.875666666666618,9.22399999999943,1.28399999999999,0.386047999999998,0,0,2.10159999999988,97.6666666666667,196.166666666667,124.833333333333,0.0135268292682928,0.0420000000000003,0.0421702269692925,0.0771500000000001,0.990584434316045,5432,1308,0.0948085419734904,0.0932721712538226,0.0986202299616731,0.100538243626062,1.4463899,0,2585263781058,84919558709,410907084,0,143539800,0,1,0,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0871242038886745,0.510241531499466,0,0,NaN,NaN,NaN,NaN,0.0783463634209902,0.18,0.26,0.42,0.149296375266524,0.0709500118455344,1442,2262,1283,96,1610,4878,2584,2294,2822,1610,1212,0,0,0,962,0.407972858354538,0,1,821,6,1,32,32,0,0,0,0,96,2600,7,0.59575000000005,96,14,0,0.542969056929742,0.653316844558378,249,130,145,238,11,0.769749999999954,9.04799999999945,0.189,0.665599999999998,0,0,1.84739999999989,106.916666666667,215.333333333333,134.166666666667,0.0148375742154369,0.0469999999999997,0.0533906832298137,0.106,0.990682908333684,5593,222,0.0956552833899517,0.0810810810810811,0.0986202299616731,0.100538243626062,1.3611253,0,2585263781058,84919558709,410907084,0,143541787,1,1,0,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0979163867646664,0.503207865855201,0,0,NaN,NaN,NaN,NaN,0.0890026060175313,0.180000000000001,0.24,0.380000000000001,0.142700781805259,0.0536981757877281,1505,1880,1226,848,1711,3987,2456,1531,2673,1711,962,0,0,0,849,0.311217008797654,0,207,584,9,2,32,32,0,0,0,0,850,1569,272,0.614916666666719,0,0,0,0.576473126369738,0.636693408478034,0,0,0,0,0,0.717166666666634,7.51999999999961,1.086,0.401663999999999,0,0,1.72119999999992,102.166666666667,204.666666666667,142.583333333333,0.0183211143695015,0.0509999999999996,0.050803039158387,0.0919999999999999,0.99182822377364,4388,1104,0.0950319051959891,0.0960144927536232,0.0986202299616731,0.100538243626062,1.3923423,0,2585263781058,84919558709,410907084,0,143817246,0,0,1,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0901115199771512,0.508072202492471,0,0,NaN,NaN,NaN,NaN,0.0797773039564083,0.16,0.220000000000001,0.32,0.145714285714286,0.0659369817578775,1522,1779,1337,94,1709,3787,2656,1129,2411,1709,700,1,2,2,424,0.226374799786439,0,129,389,2,2,32,32,0,0,0,0,94,2198,169,0.535416666666696,94,0,0,0.488018286889871,0.567188527162663,0,0,0,0,0,0.608333333333305,7.11599999999966,0.184,0.562687999999999,0,0,1.45999999999993,111.416666666667,221.333333333333,142.416666666667,0.0177490656700482,0.0499999999999999,0.0578671737858398,0.1156,0.992338608947634,4371,213,0.0938000457561199,0.112676056338028,0.0986202299616731,0.100538243626062,1.3157939,0,2585263781058,84919558709,410907084,0,143541790,1,0,1,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0988778794352859,0.499367987445311,0,0,NaN,NaN,NaN,NaN,0.0898839137645106,0.180000000000001,0.26,0.379999999999999,0.146017531390666,0.056133617626155,1329,1884,1234,792,1652,4092,2477,1615,2638,1652,986,0,0,0,849,0.317264573991031,0,7,565,11,2,32,32,0,0,0,0,793,1548,17,0.608333333333384,0,0,0,0.55798891563068,0.644417486591218,504,27,488,486,18,0.716999999999968,7.53599999999961,1.068,0.396287999999998,0,0,1.72079999999992,102.833333333333,206.416666666667,137.666666666667,0.0221102391629298,0.06725,0.0539194915254238,0.10345,0.989277964736302,4482,1090,0.0937081659973226,0.0853211009174312,0.0986202299616731,0.100538243626062,1.4701627,0,2585263781058,84919558709,410907084,0,143539813,0,1,1,0.2
development,16017012,n10-ring2,N10 ring2,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0916871809853506,0.507861093587032,0,0,NaN,NaN,NaN,NaN,0.0824259654110399,0.18,0.24,0.379999999999999,0.146515043828477,0.0640890784174368,1443,1916,1345,88,1668,4075,2704,1371,2498,1668,830,0,0,0,545,0.271956087824351,0,8,482,11,2,32,32,0,0,0,0,88,2304,31,0.560583333333371,88,3,0,0.497543026216671,0.579859847049653,332,0,332,316,16,0.6530833333333,7.6639999999996,0.173,0.589823999999998,0,0,1.56739999999992,112.083333333333,225.333333333333,139,0.0223398203592815,0.068,0.0608663069544365,0.12465,0.987755603483579,4715,194,0.0998939554612937,0.11340206185567,0.0986202299616731,0.100538243626062,1.4284692,0,2585263781058,84919558709,410907084,0,143541800,1,1,1,0.2
development,16017012,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.481532980225151,0.212955709045029,1,0,NaN,NaN,NaN,NaN,0.478498810296343,1.24,1.74,3.18,3.73894008219771,3.26044127190135,3811,8720,464,130,137,20597,1003,19592,2780,137,2643,1,2,0,8365,0.945197740112994,0,1246,6166,99,2,32,32,0,0,0,0,131,2641,601,0.978999999999893,0,0,0,0.986374651766047,0.995316802527817,0,0,0,0,0,2.9182500000002,34.8800000000024,0.139,0.676096000000002,0,0,7.00380000000049,38.6666666666667,83.5833333333333,11.4166666666667,0.0253848587570622,0.0570000000000004,0.0814963503649636,0.1584,0.967361610352265,21194,139,0.0970557705010852,0.122302158273381,0.100919638393601,0.099384060989835,2.3401745,0,10200300582317,339915671457,1676201720,0,169351648,0,0,0,0.2
development,16017012,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.500189838816107,0.246368329444536,1,0,NaN,NaN,NaN,NaN,0.60077438892494,1.86,3.04,3.6,3.06576032879083,2.4649859398659,3665,8441,503,1,196,19838,1082,18752,3210,196,3012,2,4,2,7928,0.939113954039327,0,1130,5917,82,1,32,32,0,0,0,0,1,3209,654,0.977833333333227,1,2,0,0.984168826577304,0.996234151122107,0,0,0,0,0,2.81375000000025,33.764000000003,0.001,0.821504000000016,0,0,6.75300000000061,41.9166666666667,90.1666666666667,16.3333333333333,0.0257232883203033,0.0579999999999998,0.0905153061224491,0.1835,0.956845170561985,20598,1,0.0957374502378872,0,0.100919638393601,0.099384060989835,2.3022187,0,10200300582317,339915671457,1676201720,0,169353635,1,0,0,0.2
