stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.110094595319248,0.486092044704059,0,0,NaN,NaN,NaN,NaN,0.100360104240701,0.279999999999999,0.380000000000001,0.520000000000001,0.22802179578299,0.127661691542288,6000,3412,1497,0,1055,7473,2656,4815,2991,1055,1936,1,2,0,1755,0.514361078546307,0,4136,1556,183,1,32,32,0,0,0,0,0,2991,4942,0.812416666666652,0,0,0,0.826564136121987,0.865817498999617,0,0,0,0,0,1.13733333333325,13.6479999999989,0,0.765695999999998,0,0,2.72959999999979,124.75,221.333333333333,87.9166666666667,0.008941676436108,0.0180000000000007,0.0536966824644551,0.1283,0.951899330997133,8302,0,0.292098289568779,0,0.298041993001166,0.298773537743709,2.4291662,0,2586434807910,87283468680,419797754,0,179774880,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,12.475,7.58333333333333,4.14166666666667,-0.750000000000001,6000,1497,4136,509,4503,0.471,2438,0,0,0,0,0,1,1755,1,0,0,0,34910,0,0,0,0,0,1.13733333333325,2438
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.241927371977851,0.373476810406145,1,0,NaN,NaN,NaN,NaN,0.229907604832978,0.619999999999999,0.879999999999999,1.26,NaN,NaN,546,579,498,0,0,1226,837,389,0,0,0,0,0,0,33,0.0569948186528497,0,0,33,0,1,32,32,0,0,0,0,0,0,0,0.187333333333322,0,0,0,0.159321200832928,0.204685071894832,0,0,0,0,0,0.193,2.316,0,0,0,0,0.4632,41.5,69.75,0,0.00525906735751306,0.0151000000000005,NaN,NaN,0.989482923715289,1226,0,0.278140293637847,0,0.298041993001166,0.298773537743709,1.2127679,0,2586434807910,87283468680,419797754,0,180351403,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.15,3.5,-4.18333333333333,-4.83333333333333,546,498,0,20,48,1.1,562,0,0,0,0,0,1,33,1,0,0,0,0,375,204,0,0,0,0.193,562
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,delta-public-projection,11,NaN,state-event,DELTA public-feedback projection,none,10,ring2,di,aloha,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.427447008711849,0.22056979550384,1,0,NaN,NaN,NaN,NaN,0.392518360578063,1.02,1.636,2.26,NaN,NaN,512,576,319,0,0,1167,527,640,0,0,0,0,0,0,202,0.350694444444444,0,119,187,1,1,32,32,0,0,0,0,0,0,0,0.156666666666658,0,0,0,0.146001228227782,0.247781906496205,0,0,0,0,0,0.192,2.304,0,0,0,0,0.4608,26.5833333333333,43.9166666666667,0,0.0538906250000002,0.207,NaN,NaN,0.992887110937652,1167,0,0.303341902313625,0,0.298041993001166,0.298773537743709,1.6104183,0,2586434807910,87283468680,419797754,0,180376274,aloha,prior-art-projection,public-slot-feedback,delta-public,charged-public-minislot,delta-public,0,NaN,8.33333333333333,2.65833333333333,2.33333333333333,-5.675,-6,512,319,119,33,193,1.681,470,0,0,0,40693,0,1,202,1,0,0,0,0,0,0,2,470,0.47,0.231166666666667,470
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,delta-private-projection,12,NaN,periodic-feedback,DELTA private-delayed projection,piggyback,10,ring2,di,aloha,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.13592843879846,0.463303384765939,0,0,NaN,NaN,NaN,NaN,0.125339966832504,0.359999999999999,0.520000000000001,0.739999999999998,0.391239042880834,0.26589907604833,6000,4866,1146,0,636,10769,1985,8782,3780,636,3141,1,2,3,3544,0.728318947801069,0,4020,2891,294,1,32,32,0,0,0,0,0,3780,4692,0.855916666666629,0,0,0,0.862925635962524,0.933340605721172,0,0,0,0,0,1.62199999999999,19.4639999999998,0,0.967680000000002,0,0,3.89279999999997,95.5,165.416666666667,53,0.00894718454582832,0.0180000000000007,0.0586996855345913,0.16225,0.956753212693417,11814,0,0.312002708650753,0,0.298041993001166,0.298773537743709,2.6862789,0,2586434807910,87283468680,419797754,0,179770344,aloha,prior-art-projection,private-cumulative-piggyback,delta-private,private-delayed,delta-private,0,NaN,8.33333333333333,9.55,5.25,1.21666666666667,-3.08333333333333,6000,1146,4020,537,4854,0.628,2568,0,0,0,0,0,1,3544,1,0,0,0,0,0,0,0,0,0,1.62199999999999,2568
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0919029636948788,0.511619723735347,0,0,NaN,NaN,NaN,NaN,0.0836105188343994,0.200000000000001,0.300000000000001,0.48,0.188462449656479,0.10485193082208,1714,1710,1526,0,1425,3751,2661,1090,2058,1425,633,0,0,0,0,0,0,4,0,0,1,32,32,0,0,0,0,0,2058,3,0.570000000000049,0,0,0,0.507811708386892,0.569843907052571,0,0,0,0,0,0.569999999999974,6.83999999999969,0,0.526847999999999,0,0,1.36799999999994,127.166666666667,221.75,118.75,0.0056654970760235,0.016,0.0454259649122808,0.0960000000000001,0.966672755047821,4334,0,0.307106598984772,0,0.298041993001166,0.298773537743709,1.7635566,0,2586434807910,87283468680,419797754,0,181021496,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,12.7166666666667,8.75,4.38333333333333,0.416666666666666,1714,1526,4,45,188,0.4,1710,1169,723,0.618477331052181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.569999999999974,1710
development-falsification,16027021,n10-stressed-bg0,N10 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,oracle-urgency-maxweight,14,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0958439162726997,0.506651369351423,0,0,NaN,NaN,NaN,NaN,0.08500355366027,0.220000000000001,0.32,0.660000000000001,0.181554134091447,0.0965505804311776,1700,1697,1492,0,1427,3714,2585,1129,2058,1427,631,0,0,0,0,0,0,3,0,0,1,32,32,0,0,0,0,0,2058,2,0.565666666666714,0,0,0,0.508127730192728,0.570761899516991,0,0,0,0,0,0.565666666666641,6.7879999999997,0,0.526848,0,0,1.35759999999994,124.333333333333,215.416666666667,118.916666666667,0.00591160872127294,0.016,0.0427274001401543,0.0920000000000005,0.962988726520795,4267,0,0.318725099601594,0,0.298041993001166,0.298773537743709,1.8221331,0,2586434807910,87283468680,419797754,0,181022623,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,12.4333333333333,8.16666666666667,4.1,-0.166666666666668,1700,1492,3,55,208,0.416,1697,1179,685,0.581000848176421,4220,0,1,0,0,0,0,0,0,0,0,0,0,0,0.565666666666641,1697
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0803582868958469,0.49924904010137,0,0,9.9993244408649,13.891684435144,0,1.03665234451428,0.11657269209508,0.299999999999999,0.458400000000001,0.76,0.21649530127142,0.0999226091763406,962,923,553,0,549,1691,941,750,934,549,385,0,0,0,335,0.362946912242687,0,345,307,17,1,32,32,0,0,0,0,0,934,398,0.272166666666641,0,0,0,0.270911599818559,0.345182710648804,0,0,0,0,0,0.307666666666667,3.692,0,0.239104000000002,0,0,0.738400000000001,46.0833333333333,78.4166666666667,45.75,0.024151679306609,0.0580000000000003,0.0746794171220402,0.1498,0.978823717692246,2014,0,0.119165839126117,0,0.107055490751541,0.0972371271454757,1.2861912,0,666007317824,21207684171,105363559,0,148525435,aloha,current,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,9.21666666666667,7.33333333333333,0.883333333333333,-1,962,553,345,91,409,0.518,0,0,0,0,0,0,1,335,0,0,0,0,0,0,0,0,0,0,0.307666666666667,0
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,collision-free-rr-piggyback,2,NaN,causal-broadcast,Collision-free RR piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0535750512131049,0.531866703068648,0,0,9.5720088875724,12.4014883221345,0,1.0366915426222,0.0713764510779436,0.16,0.220000000000001,0.32,0.138275290215589,0.0668988391376451,696,696,662,0,743,1283,1145,138,825,743,82,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,825,0,0.231999999999984,0,0,0,0.206933976830238,0.250404462319058,0,0,0,0,0,0.232,2.784,0,0.211200000000002,0,0,0.5568,55.1666666666667,95.4166666666667,61.9166666666667,0.00328448275862078,0.00900000000000034,0.0423539703903097,0.088000000000001,0.984972917088081,1585,0,0.108517350157729,0,0.107055490751541,0.0972371271454757,1.2109631,0,666007317824,21207684171,105363559,0,172822754,aloha,scheduled-current,piggyback,round-robin,piggyback,round-robin,0,NaN,8.33333333333333,11.0333333333333,9.08333333333333,2.7,0.75,696,662,0,22,34,0.249,696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.232,696
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p6p25,3,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0777791920962975,0.501063647070932,0,0,9.57981199082724,12.9484324604774,0,1.03662065287431,0.114494195688225,0.280000000000001,0.42,0.48,NaN,NaN,375,375,356,0,0,675,601,74,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.124999999999993,0,0,0,0.124840320672559,0.162645274846126,0,0,0,0,0,0.125,1.5,0,0,0,0,0.3,29.6666666666667,50.0833333333333,0,0.00800000000000011,0.016,NaN,NaN,0.995256792838071,675,0,0.105185185185185,0,0.107055490751541,0.0972371271454757,0.967158700000002,0,666007317824,21207684171,105363559,0,173565446,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.93333333333333,5.25,-2.4,-3.08333333333333,375,356,0,13,19,0.32,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,375
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p8p333,4,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0636186997648988,0.518680235706897,0,0,9.72916024182561,12.7511421539253,0,1.0366497906515,0.0947263681592038,0.239999999999998,0.34,0.48,NaN,NaN,500,500,476,0,0,900,798,102,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,39.6666666666667,66.5,0,0.00800000000000013,0.016,NaN,NaN,0.995807146310377,900,0,0.117777777777778,0,0.107055490751541,0.0972371271454757,0.9964158,0,666007317824,21207684171,105363559,0,174308029,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.93333333333333,7.08333333333333,-0.399999999999999,-1.25,500,476,0,16,24,0.36,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,500
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p10,5,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0546035288414531,0.530019059443281,0,0,9.76754893642486,12.6567050179481,0,1.03664490194868,0.0743504698728578,0.18,0.24,0.300000000000001,NaN,NaN,600,600,570,0,0,1080,957,123,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,47.5,79.75,0,0.00800000000000012,0.016,NaN,NaN,0.996289595535249,1080,0,0.117592592592593,0,0.107055490751541,0.0972371271454757,1.0205293,0,666007317824,21207684171,105363559,0,174144301,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.5,8.75,1.16666666666667,0.416666666666666,600,570,0,16,30,0.4,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,600
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.047809083619328,0.540798516663555,0,0,9.58672725202205,12.5747371684168,0,1.03668758515903,0.0628855721393034,0.151999999999997,0.220000000000001,0.32,NaN,NaN,750,750,719,0,0,1350,1208,142,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.2498549540291,0.280749984560226,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,59.9166666666667,100.666666666667,0,0.00800000000000014,0.016,NaN,NaN,0.997176062111202,1350,0,0.106666666666667,0,0.107055490751541,0.0972371271454757,1.10295,0,666007317824,21207684171,105363559,0,173997069,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,11.9833333333333,11.0833333333333,3.65,2.75,750,719,0,18,31,0.24,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0288681827822832,0.563968157894981,0,0,9.47646289321412,12.2443349403687,0,1.03679100578047,0.0231398562741846,0.0400000000000009,0.0800000000000001,0.140000000000001,NaN,NaN,3000,3000,2873,0,0,5400,4861,539,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999993,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,239.416666666667,405.083333333333,0,0.00800000000000013,0.016,NaN,NaN,0.99743744513062,5400,0,0.10962962962963,0,0.107055490751541,0.0972371271454757,1.850459,0,666007317824,21207684171,105363559,0,172178678,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,47.8833333333333,44.75,39.55,36.4166666666667,3000,2873,0,63,127,0.12,3000,0,0,0,15000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.73724043981015,0.544840728695621,0,0,9.95836863739159,13.972200041265,0,1.00249013341665,10,11.8,11.96,12,NaN,NaN,3000,8990,5,0,0,16182,8,16174,0,0,0,0,0,0,8985,0.99944382647386,0,0,5990,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.590375633302004,0.590375633302003,0,0,0,0,0,2.99666666666682,35.9600000000018,0,0,0,0,7.19200000000037,0.416666666666667,0.666666666666667,0,0.00400222469410469,0.0080000000000009,NaN,NaN,1,16182,0,0.109813372883451,0,0.107055490751541,0.0972371271454757,2.4497213,0,666007317824,21207684171,105363559,0,172186657,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.0833333333333333,0.0833333333333333,-8.25,-8.25,3000,5,0,599,2995,11.995,1802,0,0,0,0,0,1,8985,1,1802,1797,0.997225305216426,0,0,0,0,0,0,2.99666666666682,1802
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0429870242879951,0.544917436708149,0,0,9.70691542551442,12.3623891344054,0,1.03670185736902,0.0539856274184632,0.120000000000001,0.16,0.200000000000001,0.123383084577114,0.0693974571586511,3000,2114,1398,0,863,3962,2431,1531,1401,863,538,0,0,0,662,0.313150425733207,0,1505,621,21,1,32,32,0,0,0,0,0,1401,2126,0.588666666666715,0,0,0,0.597185479908335,0.700751025863301,0,0,0,0,0,0.704666666666626,8.45599999999951,0,0.358656,0,0,1.6911999999999,116.5,202.583333333333,71.9166666666667,0.00713434247871346,0.0170000000000012,0.0287415990730012,0.0629000000000002,0.979140698583195,4564,0,0.106704645048203,0,0.107055490751541,0.0972371271454757,1.9708802,0,666007317824,21207684171,105363559,0,172710394,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,23.3,18.5833333333333,14.9666666666667,10.25,3000,1398,1505,377,1602,0.193,1766,0,0,0,0,0,1,662,1,0,0,0,10774,0,0,0,0,0,0.704666666666626,1766
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.111376975486879,0.458856183784551,0,0,9.640609990823,12.4906527737566,0,1.03658570328202,0.163272526257601,0.38,0.500000000000001,0.74,NaN,NaN,306,320,292,0,0,571,495,76,0,0,0,0,0,0,14,0.04375,0,0,14,0,1,32,32,0,0,0,0,0,0,0,0.104333333333331,0,0,0,0.0757199351122804,0.0987641881613511,0,0,0,0,0,0.106666666666667,1.28,0,0,0,0,0.256,24.3333333333333,41.25,0,0.00215625000000013,0.00799999999999998,NaN,NaN,0.996307548492638,571,0,0.0840630472854641,0,0.107055490751541,0.0972371271454757,0.974624100000001,0,666007317824,21207684171,105363559,0,173286917,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.86666666666667,4.41666666666667,-3.46666666666667,-3.91666666666667,306,292,0,9,14,0.52,313,0,0,0,0,0,1,14,1,0,0,0,0,189,131,0,0,0,0.106666666666667,313
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-public-projection,11,NaN,state-event,DELTA public-feedback projection,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.127978700608604,0.432025831722021,0,0,9.55862433107579,12.7109234152604,0,1.03663678738225,0.228336097291321,0.58,0.760000000000001,1.04,NaN,NaN,308,359,265,0,0,657,445,212,0,0,0,0,0,0,80,0.222841225626741,0,25,76,0,1,32,32,0,0,0,0,0,0,0,0.105666666666664,0,0,0,0.073491428567255,0.128718604949212,0,0,0,0,0,0.119666666666667,1.436,0,0,0,0,0.2872,22.0833333333333,37.0833333333333,0,0.0169387186629527,0.1027,NaN,NaN,0.997585055756801,657,0,0.124809741248097,0,0.107055490751541,0.0972371271454757,1.0980939,0,666007317824,21207684171,105363559,0,173311788,aloha,prior-art-projection,public-slot-feedback,delta-public,charged-public-minislot,delta-public,0,NaN,8.33333333333333,4.41666666666667,4,-3.91666666666667,-4.33333333333333,308,265,25,13,43,1.119,317,0,0,0,8362,0,1,80,1,0,0,0,0,0,0,0,316,0.316,0.146,317
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-private-projection,12,NaN,periodic-feedback,DELTA private-delayed projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0430856219771022,0.544062979871283,0,0,9.59500943073336,12.1784877874526,0,1.03672782632367,0.0505914870093974,0.139999999999999,0.178400000000001,0.24,0.127573244886678,0.0769817578772802,3000,2429,1433,0,805,4617,2538,2076,1541,805,736,1,3,0,920,0.378756689995883,0,1372,803,24,1,32,32,0,0,0,0,0,1541,2075,0.647416666666735,0,0,0,0.663077546254289,0.751552532094898,0,0,0,0,0,0.809666666666614,9.71599999999937,0,0.394495999999999,0,0,1.94319999999987,119.416666666667,211.5,67.0833333333333,0.00650432276657075,0.0169999999999999,0.0260621118012423,0.0588000000000001,0.966345490951786,5286,0,0.111426409383277,0,0.107055490751541,0.0972371271454757,2.0927669,0,666007317824,21207684171,105363559,0,172705858,aloha,prior-art-projection,private-cumulative-piggyback,delta-private,private-delayed,delta-private,0,NaN,8.33333333333333,23.8833333333333,17.75,15.55,9.41666666666667,3000,1433,1372,387,1567,0.23,1943,0,0,0,0,0,1,920,1,0,0,0,0,0,0,0,0,0,0.809666666666614,1943
development-falsification,16027022,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0531403838597805,0.533799724667734,0,0,9.5767633788013,12.5587648517615,0,1.0367076805805,0.0719734660033166,0.16,0.220000000000001,0.300000000000001,0.145317855168601,0.0733443891652848,706,706,669,0,731,1304,1159,145,815,731,84,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,815,0,0.235333333333317,0,0,0,0.211972772963571,0.264292047689591,0,0,0,0,0,0.235333333333334,2.824,0,0.208640000000002,0,0,0.5648,55.75,96.5833333333333,60.9166666666667,0.00247592067988679,0.00800000000000001,0.0431025991792067,0.103999999999999,0.980923366903006,1607,0,0.115743621655258,0,0.107055490751541,0.0972371271454757,1.1886497,0,666007317824,21207684171,105363559,0,174234453,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.15,9.25,2.81666666666667,0.916666666666666,706,669,0,22,37,0.24,706,309,185,0.598705501618123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.235333333333334,706
