seed,cell,rmseAdaptiveMinusPiggyCsma,rmseAdaptiveMinusPiggyAloha,rmseInteraction,offered_utilAdaptiveMinusPiggyCsma,offered_utilAdaptiveMinusPiggyAloha,offered_utilInteraction
16023093,n5-moderate-bg30,0.00308485093278039,0.00361888952678402,0.000534038594003625,0.00733333333333297,-0.00641666666667007,-0.013750000000003
16023094,n5-moderate-bg30,0.002341708113167,-0.00242344195252198,-0.00476515006568898,0.00891666666666602,0.00124999999999997,-0.00766666666666604
16023095,n5-moderate-bg30,-0.00099027473620919,-0.080652869764182,-0.0796625950279728,0.0144166666666651,0.0145,8.33333333348785e-05
16023096,n5-moderate-bg30,-0.00667857479647231,-0.06757683707514,-0.0608982622786677,-0.0339999999999969,0.00475000000000003,0.038749999999997
16023097,n5-moderate-bg30,-0.0048119242882646,-0.051151586251965,-0.0463396619637004,0.013249999999999,-0.0204166666666601,-0.0336666666666591
16023098,n5-moderate-bg30,-0.0092300905867419,-0.014417460745178,-0.00518737015843607,-0.014249999999998,0.0273333333333301,0.0415833333333281
16023099,n5-moderate-bg30,-0.0035879575566156,-0.092885035326688,-0.0892970777700724,0.00991666666666602,0.00324999999999998,-0.00666666666666604
16023100,n5-moderate-bg30,0.000285255954079397,0.00390862088229404,0.00362336492821465,0.00566666666666593,0.00249999999999995,-0.00316666666666598
16023001,n5-stressed-bg0,-0.00219914021253051,-0.00738427237980199,-0.00518513216727148,0.017,0.0316666666666661,0.0146666666666661
16023002,n5-stressed-bg0,0.00311150760053591,-0.0224202315895268,-0.0255317391900627,0.00925000000000004,-0.0426666666666591,-0.0519166666666591
16023003,n5-stressed-bg0,-0.000215212153975394,-0.00912290807517109,-0.0089076959211957,0.00191666666666701,-0.0290833333333269,-0.0309999999999939
16023004,n5-stressed-bg0,-0.000398120391025797,-0.0147201091928528,-0.014321988801827,-0.018916666666666,0.013250000000002,0.032166666666668
16023005,n5-stressed-bg0,-0.000262266102099298,-0.0259547333793338,-0.0256924672772345,-0.018999999999997,-0.0338333333333271,-0.01483333333333
16023006,n5-stressed-bg0,0.000609473199625704,-0.020901829861505,-0.0215113030611307,-0.020166666666665,0.036166666666665,0.05633333333333
16023007,n5-stressed-bg0,0.0050505530607741,0.0101701841933902,0.00511963113261611,0.024333333333333,0.075749999999994,0.051416666666661
16023008,n5-stressed-bg0,0.001801169359561,0.004860438843843,0.00305926948428201,0.00358333333333299,0.060666666666663,0.05708333333333
16023009,n5-stressed-bg0,0.0040386072963164,-0.0180106213053346,-0.022049228601651,-0.00783333333333103,-0.00458333333332994,0.00325000000000109
16023010,n5-stressed-bg0,0.000312063524902803,-0.0173179028578587,-0.0176299663827615,0.00900000000000001,-0.00274999999999703,-0.011749999999997
16023011,n5-stressed-bg0,-0.00268583149729041,0.00494564491468001,0.00763147641197042,0.00166666666666698,0.04608333333333,0.0444166666666631
16023012,n5-stressed-bg0,-0.000848184415065803,-0.013998754378986,-0.0131505699639202,0.022583333333331,0.00608333333333499,-0.016499999999996
16023013,n5-stressed-bg0,-0.000354231160134999,0.01309824492152,0.013452476081655,-0.00116666666666604,-0.039249999999993,-0.038083333333327
16023014,n5-stressed-bg0,-0.0015429371121189,-0.043492253141263,-0.0419493160291441,-0.00416666666666599,0.017333333333334,0.0215
16023015,n5-stressed-bg0,-0.0026728829670649,0.011741877922514,0.0144147608895789,-0.00216666666666598,0.0729166666666611,0.0750833333333271
16023016,n5-stressed-bg0,0.0024697812992048,-0.0093350804663625,-0.0118048617655673,0.00850000000000001,0.015333333333335,0.00683333333333497
16023017,n5-stressed-bg0,-0.002132314702615,-0.02825185052522,-0.026119535822605,-0.026166666666664,-0.022416666666661,0.00375000000000303
16023018,n5-stressed-bg0,0.0016361630449957,-0.0162517758625294,-0.0178879389075251,-0.000499999999999001,0.026166666666666,0.026666666666665
16023019,n5-stressed-bg0,0.000262331688631004,-0.026450208896644,-0.026712540585275,0.025666666666665,-0.013916666666663,-0.039583333333328
16023020,n5-stressed-bg0,0.000287272632262997,-0.0132039103519969,-0.0134911829842599,0.00516666666666604,-0.024999999999995,-0.0301666666666611
16023021,n5-stressed-bg0,-0.00411453725108721,0.0222172896769722,0.0263318269280594,-0.00933333333333203,0.012250000000001,0.021583333333333
16023022,n5-stressed-bg0,0.000590765201375701,0.0143243954333095,0.0137336302319338,0.0015,-0.027333333333328,-0.028833333333328
16023023,n5-stressed-bg0,0.000151817588851993,-0.017322846095434,-0.017474663684286,8.33333333339903e-05,-0.034916666666659,-0.034999999999993
16023024,n5-stressed-bg0,0.0024747903351735,-0.042082563602216,-0.0445573539373895,0.010416666666666,-0.028083333333327,-0.038499999999993
16023025,n5-stressed-bg0,0.000650462716588897,-0.00335821844300199,-0.00400868115959089,-0.000583333333332992,-0.03966666666666,-0.039083333333327
16023026,n5-stressed-bg0,0.00202190239756569,-0.0105717368479042,-0.0125936392454699,0.000333333333334018,0.00966666666666804,0.00933333333333403
16023027,n5-stressed-bg0,0.0023317450404861,-0.000214582858403603,-0.0025463278988897,-0.00774999999999798,0.0379999999999979,0.0457499999999959
16023028,n5-stressed-bg0,-0.000614586835044409,-0.0321154346995198,-0.0315008478644754,-0.00899999999999801,-0.0688333333333231,-0.0598333333333251
16023029,n5-stressed-bg0,3.36603065885996e-05,-0.0560668119072454,-0.056100472213834,-0.00949999999999795,-0.0819999999999881,-0.0724999999999901
16023030,n5-stressed-bg0,-0.000460845668111692,0.012363852438052,0.0128246981061637,-0.00733333333333197,0.039583333333332,0.0469166666666639
16023031,n5-stressed-bg0,0.003124701620546,-0.000157706473048011,-0.00328240809359401,0.017166666666666,-0.056583333333325,-0.073749999999991
16023032,n5-stressed-bg0,0.00344339533892279,0.006595835829334,0.0031524404904112,0.000166666666667037,-0.053333333333324,-0.0534999999999911
16023033,n5-stressed-bg0,-0.0021703727643267,0.0079991502407786,0.0101695230051053,-0.00516666666666499,0.014833333333334,0.019999999999999
16023034,n5-stressed-bg0,-0.00276806194302841,-0.03530833056847,-0.0325402686254416,0.010833333333333,-0.0540833333333249,-0.064916666666658
16023035,n5-stressed-bg0,-0.000607554142628301,-0.012909567795149,-0.0123020136525207,0.023083333333332,-0.0196666666666619,-0.042749999999994
16023036,n5-stressed-bg0,0.000416468398911997,-0.016736342575409,-0.017152810974321,-0.035249999999997,0.0115833333333341,0.0468333333333311
16023037,n5-stressed-bg0,0.00207915229370979,-0.004310410316596,-0.00638956261030579,-0.007583333333332,0.0103333333333351,0.0179166666666671
16023038,n5-stressed-bg0,-1.83487616176037e-05,-0.00395481296123701,-0.0039364641996194,0.00316666666666598,0.044666666666664,0.041499999999998
16023039,n5-stressed-bg0,-0.0009467987562609,0.013751791727583,0.0146985904838439,-0.017416666666665,0.0285833333333331,0.0459999999999981
16023040,n5-stressed-bg0,0.0019479477540895,-0.024783585131709,-0.0267315328857985,-0.006083333333332,-0.0280833333333279,-0.0219999999999959
16023041,n5-stressed-bg0,-0.0010641018111012,-0.00615250919286602,-0.00508840738176482,-0.00191666666666601,-0.0367499999999931,-0.0348333333333271
16023042,n5-stressed-bg0,0.000216803607744509,0.0122248040362326,0.0120080004284881,-0.00624999999999898,-0.012833333333329,-0.00658333333333005
16023043,n5-stressed-bg0,0.00457433143327089,-0.03271513428513,-0.0372894657184009,0.020416666666666,-0.0521666666666579,-0.0725833333333239
16023044,n5-stressed-bg0,0.000583720460390701,0.000374800846906803,-0.000208919613483897,1.0547118733939e-15,0.0225000000000001,0.022499999999999
16023045,n5-stressed-bg0,-0.0032507113570277,0.00191683271540799,0.00516754407243569,-0.014166666666664,0.018333333333333,0.032499999999997
16023046,n5-stressed-bg0,-2.04645968867045e-05,0.022631468571587,0.0226519331684737,0.00183333333333396,0.017416666666667,0.015583333333333
16023047,n5-stressed-bg0,0.00174915661046929,-0.00808277731196599,-0.00983193392243529,0.008083333333333,-0.00291666666666401,-0.010999999999997
16023048,n5-stressed-bg0,-0.0033514654443457,-0.015496159318901,-0.0121446938745553,-0.014916666666664,-0.00133333333332997,0.0135833333333341
16023049,n5-stressed-bg0,-0.000366703553299902,-0.0083929647855783,-0.0080262612322784,0.025583333333333,0.00391666666666901,-0.021666666666664
16023050,n5-stressed-bg0,0.000580071873837899,0.014137956956206,0.0135578850823681,-0.000666666666665983,0.017166666666667,0.017833333333333
16023051,n5-stressed-bg0,0.0024199460278078,-0.0152740833641456,-0.0176940293919534,-0.00474999999999998,-0.0116666666666621,-0.00691666666666207
16023052,n5-stressed-bg0,-0.00268450860953551,-0.0535409114380185,-0.050856402828483,0.011499999999999,-0.052416666666659,-0.063916666666658
16023053,n5-stressed-bg0,-7.35332122389978e-05,-0.0244142634787925,-0.0243407302665535,0.015666666666666,-0.0779166666666551,-0.0935833333333211
16023054,n5-stressed-bg0,-0.000667488102698399,-0.0379236783268469,-0.0372561902241485,-0.00191666666666601,-0.00349999999999695,-0.00158333333333094
16023055,n5-stressed-bg0,-7.00234878995981e-05,0.0200938603869439,0.0201638838748435,-0.017499999999998,0.0279166666666659,0.0454166666666639
16023056,n5-stressed-bg0,0.000332327327671494,-0.011173650936266,-0.0115059782639375,0.00800000000000001,-0.028166666666661,-0.036166666666661
16023057,n5-stressed-bg0,-0.000494306672927103,0.004983834042804,0.00547814071573111,-0.000666666666666982,-0.0215833333333281,-0.0209166666666611
16023058,n5-stressed-bg0,0.0016367619801195,-0.0377367416949381,-0.0393735036750576,0.000250000000001027,-0.0992499999999861,-0.0994999999999871
16023059,n5-stressed-bg0,-0.0039250893806379,0.0280326096408622,0.0319576990215001,0.00574999999999998,0.0702499999999939,0.064499999999994
16023060,n5-stressed-bg0,0.0028780018322541,-0.00502376356301129,-0.00790176539526539,0.020916666666665,0.0104166666666681,-0.010499999999997
16023061,n5-stressed-bg0,-0.000227425875337403,-0.026426602988927,-0.0261991771135896,-0.00916666666666499,-0.028416666666661,-0.019249999999996
16023062,n5-stressed-bg0,0.0010443342996277,-0.0322802998496214,-0.0333246341492491,-0.00224999999999903,-0.0588333333333231,-0.056583333333324
16023063,n5-stressed-bg0,0.000777552329501302,-0.023006136745056,-0.0237836890745573,0.008083333333333,-0.029249999999995,-0.037333333333328
16023064,n5-stressed-bg0,0.0010383592129623,0.0239228592912129,0.0228845000782506,0.01725,0.011000000000001,-0.00624999999999898
16023065,n5-stressed-bg0,-0.0085778607672359,-0.023719372377221,-0.0151415116099851,-0.013166666666665,-0.038083333333327,-0.024916666666662
16023066,n5-stressed-bg0,-0.0030632489799314,-0.012854813965374,-0.00979156498544261,0.00274999999999997,-0.058833333333324,-0.0615833333333239
16023067,n5-stressed-bg0,0.0011653544629159,-0.0272346942422218,-0.0284000487051377,0.008083333333333,-0.00916666666666299,-0.017249999999996
16023068,n5-stressed-bg0,-4.22985942077972e-05,-0.02961357355992,-0.0295712749657122,0.00441666666666701,-0.00416666666666399,-0.008583333333331
16023069,n5-stressed-bg0,0.0027365062348465,-0.020926184632368,-0.0236626908672145,0.010416666666666,-0.0186666666666621,-0.029083333333328
16023070,n5-stressed-bg0,0.000873480231993497,-0.015750310085961,-0.0166237903179545,0.00825000000000004,0.0216666666666661,0.013416666666666
16023071,n5-stressed-bg0,0.000798949332935603,0.0030728090123123,0.0022738596793767,0.0225,0.00758333333333505,-0.0149166666666649
16023072,n5-stressed-bg0,0.0014196028058553,0.0412900008754923,0.039870398069637,-0.011999999999999,0.057416666666663,0.069416666666662
16023073,n5-stressed-bg0,-0.000723638063777399,0.028440339723855,0.0291639777876324,-0.023083333333331,0.050249999999997,0.073333333333328
16023074,n5-stressed-bg0,-0.000901484813136497,-0.046870938200032,-0.0459694533868955,0.00233333333333302,-0.0459166666666591,-0.0482499999999921
16023075,n5-stressed-bg0,0.0005938874517201,-0.0277835059258033,-0.0283773933775234,0.00566666666666699,-0.068666666666656,-0.074333333333323
16023076,n5-stressed-bg0,0.0020551028602729,0.005145028642043,0.00308992578177009,0.00325000000000003,0.00958333333333394,0.00633333333333391
16023077,n5-stressed-bg0,0.0050163171506148,0.0217694867843994,0.0167531696337846,0.015833333333333,-0.0234166666666611,-0.0392499999999941
16023078,n5-stressed-bg0,-0.0012558243386399,0.003509752815261,0.0047655771539009,-0.00383333333333197,-0.049249999999992,-0.0454166666666601
16023079,n5-stressed-bg0,-0.0013095382340141,-0.00799118175580601,-0.00668164352179192,-0.00175000000000003,-0.032416666666661,-0.030666666666661
16023080,n5-stressed-bg0,0.0018993721532467,-0.0806822510126644,-0.0825816231659111,0.0195,-0.084583333333321,-0.104083333333321
16023081,n5-stressed-bg0,0.001763671936422,0.0217903591984734,0.0200266872620514,-0.00691666666666502,-0.034749999999993,-0.0278333333333279
16023082,n5-stressed-bg0,0.0011785801856997,-0.019913603165915,-0.0210921833516147,0.000916666666666011,0.033999999999999,0.033083333333333
16023083,n5-stressed-bg0,0.000696016098041298,-0.00197901508017399,-0.00267503117821529,0.019249999999999,0.028333333333333,0.009083333333334
16023084,n5-stressed-bg0,-0.00034117601788991,0.0072257869138644,0.00756696293175431,0.00933333333333403,0.047583333333331,0.038249999999997
16023085,n5-stressed-bg0,-0.000230778052316,0.0150712813595598,0.0153020594118758,-0.00491666666666501,0.028583333333333,0.033499999999998
16023086,n5-stressed-bg0,0.000212605283438499,-0.025884947668447,-0.0260975529518855,0.020749999999999,0.0327499999999989,0.012
16023087,n5-stressed-bg0,0.00393070066732121,0.00857670716494999,0.00464600649762878,0.00716666666666599,0.066833333333329,0.059666666666663
16023088,n5-stressed-bg0,-0.00195823613347979,0.0232890055122883,0.0252472416457681,-0.00341666666666601,-0.00533333333333097,-0.00191666666666496
16023089,n5-stressed-bg0,-0.0031753318014214,-0.036802420131279,-0.0336270883298576,-0.019583333333331,-0.073333333333323,-0.053749999999992
16023090,n5-stressed-bg0,-0.000729919917251402,-0.0064799835047965,-0.0057500635875451,-0.00591666666666602,-0.015166666666662,-0.00924999999999598
16023091,n5-stressed-bg0,-0.000163829553243698,-0.025327979406306,-0.0251641498530623,0.017749999999999,0.0106666666666679,-0.00708333333333111
16023092,n5-stressed-bg0,0.000295922214949999,-0.047949731930357,-0.048245654145307,0.022666666666665,-0.0350833333333269,-0.0577499999999919
16023093,n5-stressed-bg0,0.000352237633920401,-0.00388054186994199,-0.0042327795038624,0.00666666666666699,0.00333333333333508,-0.00333333333333191
16023094,n5-stressed-bg0,-0.00168353176324749,-0.0321317715378429,-0.0304482397745954,-0.007083333333332,-0.034999999999993,-0.027916666666661
16023095,n5-stressed-bg0,0.0047785611861571,-0.0233328108663217,-0.0281113720524788,0.010833333333332,-0.013999999999995,-0.024833333333327
16023096,n5-stressed-bg0,-0.0018700483909881,-0.00143411615143001,0.000435932239558096,-0.003499999999999,0.009083333333335,0.012583333333334
16023097,n5-stressed-bg0,0.0016983751101871,0.00972601008430191,0.00802763497411481,0.00433333333333302,-0.030499999999993,-0.034833333333326
16023098,n5-stressed-bg0,0.00351603356615679,-0.0308643503638607,-0.0343803839300175,0.009083333333334,0.016166666666667,0.007083333333333
16023099,n5-stressed-bg0,0.0017374480294728,-0.0110657226615646,-0.0128031706910374,0.00258333333333299,-0.0116666666666629,-0.0142499999999959
16023100,n5-stressed-bg0,0.0003256400489237,-0.000981738328508994,-0.00130737837743269,-8.33333333319919e-05,-0.040499999999993,-0.040416666666661
16023001,n5-stressed-bg30,0.018992584415864,0.037841999479592,0.018849415063728,0.019916666666664,-0.00791666666666013,-0.0278333333333242
16023002,n5-stressed-bg30,-0.00116748506400101,0.02615209003925,0.027319575103251,0.00141666666666596,0.0237499999999999,0.022333333333334
16023003,n5-stressed-bg30,0,-0.017317817129431,-0.017317817129431,0.000416666666665955,0.000583333333340041,0.000166666666674087
16023004,n5-stressed-bg30,0.00172432896931701,-0.000721995265649034,-0.00244632423496605,-0.00533333333333297,-0.0051666666666601,0.000166666666672866
16023005,n5-stressed-bg30,-0.00104463036628599,-0.040870399347538,-0.039825768981252,-0.00258333333333305,0.0214999999999999,0.0240833333333329
16023006,n5-stressed-bg30,-0.00600429951793,-6.02713776939878e-05,0.00594402814023601,-0.00525000000000009,-0.00508333333333,0.00016666666667009
16023007,n5-stressed-bg30,-0.009565962079881,0.022675889356984,0.032241851436865,-0.012083333333332,-0.000916666666670007,0.011166666666662
16023008,n5-stressed-bg30,0.02770889300634,0.00549398287891401,-0.022214910127426,0.020916666666664,0.01758333333333,-0.00333333333333408
16023009,n5-stressed-bg30,-0.011509442856689,-0.013232455218086,-0.00172301236139696,0.00249999999999895,-0.00358333333332994,-0.00608333333332889
16023010,n5-stressed-bg30,0.0032037845090384,0.017836134068195,0.0146323495591566,0.00916666666666499,-0.0144166666666699,-0.0235833333333348
16023011,n5-stressed-bg30,0.000799513949497996,-0.043798344638181,-0.044597858587679,0.013249999999999,0.00574999999999992,-0.00749999999999906
16023012,n5-stressed-bg30,-2.44967013500047e-05,0.041478238359203,0.041502735060553,0.00375000000000003,-0.00600000000000001,-0.00975000000000004
16023013,n5-stressed-bg30,0.010576223395188,-0.014246878808638,-0.024823102203826,-0.002999999999999,-0.00425000000000009,-0.00125000000000108
16023014,n5-stressed-bg30,-0.002000003185576,0,0.002000003185576,-0.00233333333333308,0.0019166666666699,0.00425000000000297
16023015,n5-stressed-bg30,0.00221428988026201,0.064726438746265,0.062512148866003,0.011083333333332,-0.0195833333333302,-0.0306666666666622
16023016,n5-stressed-bg30,0.000595144220055008,-0.013489340524946,-0.014084484745001,0.000583333333333047,0.000249999999999861,-0.000333333333333186
16023017,n5-stressed-bg30,-0.008303631230929,0.00614349478547405,0.0144471260164031,-0.000416666666666066,0.0135833333333302,0.0139999999999962
16023018,n5-stressed-bg30,-0.002055281954614,0.019273598294727,0.021328880249341,-0.0069999999999999,-0.0170000000000001,-0.0100000000000002
16023019,n5-stressed-bg30,0.001542637122707,-0.029776752049992,-0.031319389172699,0.0079999999999989,0.00141666666666995,-0.00658333333332894
16023020,n5-stressed-bg30,-0.00162235359660499,-0.00893533788703704,-0.00731298429043205,0.011083333333332,0.00941666666666996,-0.00166666666666204
16023021,n5-stressed-bg30,-0.00199090112214301,0.000140197780237994,0.002131098902381,0.00124999999999997,0.000916666666660015,-0.000333333333339958
16023022,n5-stressed-bg30,0.001028646008653,-0.08712748031372,-0.088156126322373,0.000499999999999945,0.00908333333333999,0.00858333333334005
16023023,n5-stressed-bg30,-0.005144655994863,0.03502221829901,0.040166874293873,-0.021083333333331,-0.0165833333333301,0.00450000000000095
16023024,n5-stressed-bg30,0.004259596951618,0.019658266931613,0.015398669979995,0.0115833333333321,-0.00308333333333,-0.0146666666666621
16023025,n5-stressed-bg30,-0.00263575636411501,0.069978186025691,0.072613942389806,0.00324999999999909,-0.00108333333332999,-0.00433333333332908
16023026,n5-stressed-bg30,-0.00222936190354001,-0.037497741646299,-0.035268379742759,-0.00283333333333302,0.00299999999999989,0.00583333333333291
16023027,n5-stressed-bg30,-8.84258871590021e-05,0.019901083765739,0.019989509652898,0,-0.00558333333332994,-0.00558333333332994
16023028,n5-stressed-bg30,-0.000311467704803003,-0.041160703929294,-0.040849236224491,-8.33333333331021e-05,-0.0186666666666599,-0.0185833333333268
16023029,n5-stressed-bg30,-0.000633679968718992,0.111845181088154,0.112478861056873,0.011333333333333,-0.0176666666666698,-0.0290000000000028
16023030,n5-stressed-bg30,-0.000905699507106006,0.063236026639553,0.064141726146659,-0.002999999999999,-0.03416666666667,-0.031166666666671
16023031,n5-stressed-bg30,-0.00594420131236299,0.022928513791842,0.028872715104205,0.016333333333332,-0.0125,-0.0288333333333319
16023032,n5-stressed-bg30,-0.00191008742377,0,0.00191008742377,0.00666666666666604,0.00158333333333016,-0.00508333333333588
16023033,n5-stressed-bg30,-0.00542209848575999,-0.078632599554974,-0.073210501069214,0.00450000000000006,0.02199999999999,0.01749999999999
16023034,n5-stressed-bg30,-0.000240849435247992,-0.041510305347013,-0.041269455911765,-0.00133333333333308,0.00566666666667004,0.00700000000000311
16023035,n5-stressed-bg30,-0.000284491130267003,0.005317775391256,0.005602266521523,0.000500000000000056,-0.00408333333333011,-0.00458333333333016
16023036,n5-stressed-bg30,-0.000218709217204002,-0.084501146469473,-0.084282437252269,0.0186666666666641,0.0251666666666701,0.00650000000000606
16023037,n5-stressed-bg30,0.000452243115827977,0.033999390350806,0.033547147234978,-0.00124999999999897,0.01449999999999,0.0157499999999889
16023038,n5-stressed-bg30,0,-0.015284994667029,-0.015284994667029,0.000666666666666926,0.0108333333333299,0.010166666666663
16023039,n5-stressed-bg30,-0.000314688000434007,-0.02903235120305,-0.028717663202616,0.004,0.0133333333333301,0.00933333333333008
16023040,n5-stressed-bg30,0.00572001233190181,-0.020884197109363,-0.0266042094412648,0.0136666666666649,0.01433333333333,0.000666666666665039
16023041,n5-stressed-bg30,0.000886755835403999,0.032040510810382,0.031153754974978,0.00599999999999901,-0.00966666666665983,-0.0156666666666588
16023042,n5-stressed-bg30,-0.008123050467771,0.00326473016506595,0.0113877806328369,-0.00824999999999898,-0.0191666666666601,-0.0109166666666611
16023043,n5-stressed-bg30,0.00213912497765099,-0.022048034738497,-0.024187159716148,0.005083333333333,0.01508333333333,0.00999999999999701
16023044,n5-stressed-bg30,0.001036617339486,-0.015327730703179,-0.016364348042665,0.0124999999999991,0.00533333333334007,-0.00716666666665899
16023045,n5-stressed-bg30,0.00139295737138689,6.6573644232959e-05,-0.00132638372715393,0.00374999999999992,0.000833333333340125,-0.0029166666666598
16023046,n5-stressed-bg30,0.01040052430975,-0.00580327511921502,-0.016203799428965,0.014166666666665,0.01291666666666,-0.00125000000000497
16023047,n5-stressed-bg30,8.66638100172068e-09,0.00620648254950401,0.00620647388312301,-0.00108333333333299,-0.00858333333333006,-0.00749999999999706
16023048,n5-stressed-bg30,0.00418519329929649,-0.00796254968503596,-0.0121477429843325,0.00324999999999998,0.0038333333333298,0.000583333333329827
16023049,n5-stressed-bg30,0.005892946941913,0,-0.005892946941913,0.012666666666665,0.00141666666666995,-0.0112499999999951
16023050,n5-stressed-bg30,0.0052065064249127,0.039572269807068,0.0343657633821553,0.021999999999998,-0.03125,-0.053249999999998
16023051,n5-stressed-bg30,-0.003534383374638,-0.011739334657966,-0.008204951283328,0.000416666666666954,0.00174999999999992,0.00133333333333296
16023052,n5-stressed-bg30,0.000814120617923991,-0.00149491088201004,-0.00230903149993403,0.00150000000000006,-0.00425000000000009,-0.00575000000000014
16023053,n5-stressed-bg30,0.000940159298080001,0.00259263014126199,0.00165247084318199,0.021166666666664,-0.00124999999999997,-0.022416666666664
16023054,n5-stressed-bg30,0,-0.00530612921752799,-0.00530612921752799,0.000249999999999972,0.01275,0.0125000000000001
16023055,n5-stressed-bg30,0.000903363317135003,-0.035369937839421,-0.036273301156556,-0.008083333333332,0.01908333333333,0.027166666666662
16023056,n5-stressed-bg30,0.0011027991325131,0.048840573219944,0.0477377740874309,-0.00783333333333192,-0.0104166666666701,-0.00258333333333816
16023057,n5-stressed-bg30,-0.00530877254277501,-0.00553838099128501,-0.000229608448509999,0.00291666666666701,0.00341666666666995,0.000500000000002943
16023058,n5-stressed-bg30,0,0.057638343018086,0.057638343018086,0,-0.0322499999999899,-0.0322499999999899
16023059,n5-stressed-bg30,-0.003631028442211,0.07664199898139,0.080273027423601,-0.00116666666666598,0.00141666666666995,0.00258333333333594
16023060,n5-stressed-bg30,0,0.00558308121331796,0.00558308121331796,-0.000249999999999972,-0.0344166666666601,-0.0341666666666601
16023061,n5-stressed-bg30,-0.002825538792653,-0.029466861632251,-0.026641322839598,-0.00175000000000003,-0.0100833333333299,-0.00833333333332986
16023062,n5-stressed-bg30,0.0097107194697575,-0.025314411059199,-0.0350251305289565,0.037749999999996,0.00408333333333011,-0.0336666666666658
16023063,n5-stressed-bg30,0.000161992767120006,0.000418922535159016,0.00025692976803901,0.00216666666666709,0,-0.00216666666666709
16023064,n5-stressed-bg30,0.00637840774951499,0.031702017491591,0.025323609742076,0.0139999999999979,-0.000666666666669924,-0.0146666666666678
16023065,n5-stressed-bg30,0.002401553004135,0.00635103370622897,0.00394948070209397,-0.00824999999999898,-0.0124166666666601,-0.0041666666666611
16023066,n5-stressed-bg30,-0.00281222135803801,0.00986499675297703,0.012677218111015,0.005,0.01691666666666,0.01191666666666
16023067,n5-stressed-bg30,0.0019814882490206,0.043067117930688,0.0410856296816674,-0.00774999999999904,-0.00541666666666996,0.00233333333332908
16023068,n5-stressed-bg30,0.000397499221500994,-0.067338516698825,-0.067736015920326,0.00849999999999906,0.00624999999999987,-0.0022499999999992
16023069,n5-stressed-bg30,0.000476472917084997,0.05282520367866,0.052348730761575,0.00183333333333302,-0.0262499999999901,-0.0280833333333231
16023070,n5-stressed-bg30,2.99509308400447e-06,-0.00343834526097497,-0.00344134035405898,0.000999999999999002,0.0134166666666602,0.0124166666666612
16023071,n5-stressed-bg30,4.52609494220046e-05,-0.017590621378657,-0.017635882328079,-0.000249999999999972,0.0151666666666699,0.0154166666666699
16023072,n5-stressed-bg30,-0.006375586482971,-0.050980229315127,-0.044604642832156,0.005083333333333,0.0139166666666599,0.00883333333332692
16023073,n5-stressed-bg30,-9.42170885719906e-05,0.033744239546725,0.033838456635297,-0.000583333333333047,-0.00675000000000003,-0.00616666666666699
16023074,n5-stressed-bg30,0.00118715180564109,-0.072157975614123,-0.0733451274197641,0.00158333333333294,0.01075,0.0091666666666671
16023075,n5-stressed-bg30,-0.007505478589827,0.00273374060468801,0.010239219194515,-0.015499999999998,0.01124999999999,0.026749999999988
16023076,n5-stressed-bg30,-0.001054414888673,-0.017277319168935,-0.016222904280262,0.0105833333333321,0.0236666666666601,0.013083333333328
16023077,n5-stressed-bg30,0.002449476871361,-0.00715446808175002,-0.00960394495311102,0.00800000000000001,-0.01341666666666,-0.02141666666666
16023078,n5-stressed-bg30,-0.00265505450445799,-0.00112454651591198,0.00153050798854601,0.020249999999998,0.00891666666667001,-0.011333333333328
16023079,n5-stressed-bg30,-0.0118818046424669,0.011857954383597,0.0237397590260639,-0.0104999999999981,-0.00800000000000001,0.00249999999999806
16023080,n5-stressed-bg30,-0.00180101462750799,-0.00282520996268099,-0.00102419533517299,-0.00208333333333299,-0.00825000000000009,-0.0061666666666671
16023081,n5-stressed-bg30,0.00166870281519201,0.000784443880933017,-0.000884258934258988,0.00191666666666601,-0.00324999999999998,-0.00516666666666599
16023082,n5-stressed-bg30,0.013136817551072,-0.035604276848523,-0.048741094399595,0.00983333333333303,0.03416666666666,0.024333333333327
16023083,n5-stressed-bg30,-4.2389648240021e-06,-0.012042657712739,-0.012038418747915,0.00366666666666604,0.00149999999999983,-0.00216666666666621
16023084,n5-stressed-bg30,0.002118520606465,0.043000070525468,0.040881549919003,0.00208333333333399,0.00433333333332997,0.00224999999999598
16023085,n5-stressed-bg30,-0.008443615112404,-0.076102093701973,-0.067658478589569,-0.00366666666666593,0.01416666666666,0.0178333333333259
16023086,n5-stressed-bg30,-0.001485723192375,0.121383904095656,0.122869627288031,-0.010416666666665,0.0379166666666602,0.0483333333333251
16023087,n5-stressed-bg30,-0.004025868553527,-0.060595837444966,-0.056569968891439,0.000166666666665982,0.01033333333333,0.010166666666664
16023088,n5-stressed-bg30,0.00642074740826701,-0.039743485095469,-0.046164232503736,-0.011666666666665,0.0145,0.026166666666665
16023089,n5-stressed-bg30,0.000118228836126,0.055055641870132,0.054937413034006,0.00449999999999995,0.0102499999999999,0.00574999999999992
16023090,n5-stressed-bg30,-0.0029174513968262,0.014555750027142,0.0174732014239682,-0.0188333333333319,-0.0255000000000001,-0.00666666666666815
16023091,n5-stressed-bg30,-0.00016993204708099,-0.00384160973438397,-0.00367167768730298,-8.33333333329911e-05,0.0144166666666699,0.0145000000000028
