scenarioId,seed,lambda,time_s,inEventWindow,dataAttempts,scheduledActions,cumulativeScheduledActions,stepMaxValue,predictedSaturationFraction
S2,27020001,0,21.24,1,1,1,2449,0.00354082979414365,0
S2,27020001,0,21.26,1,2,2,2451,0.00389264170609597,0
S2,27020001,0,21.28,1,1,1,2452,0.0042577276738683,0
S2,27020001,0,21.3,1,3,3,2455,0.00461902360372897,0
S2,27020001,0,21.32,1,1,1,2456,0.00494736364493788,0
S2,27020001,0,21.34,1,2,2,2458,0.00464110380214576,0
S2,27020001,0,21.36,1,2,2,2460,0.00191751393652153,0
S2,27020001,0,21.38,1,3,3,2463,0.00238907271639168,0
S2,27020001,0,21.4,1,1,1,2464,0.00247337532977253,0
S2,27020001,0,21.42,1,2,2,2466,0.00297204442538215,0
S2,27020001,0,21.44,1,2,2,2468,0.00238139129737052,0
S2,27020001,0,21.46,1,3,3,2471,0.00286361868468472,0
S2,27020001,0,21.48,1,2,2,2473,0.00332910695239121,0
S2,27020001,0,21.5,1,1,1,2474,0.00373708052265122,0
S2,27020001,0,21.52,1,2,2,2476,0.00418743720461835,0
S2,27020001,0,21.54,1,3,3,2479,0.0046935552280001,0
S2,27020001,0,21.56,1,2,2,2481,0.00234385917226973,0
S2,27020001,0,21.58,1,1,1,2482,0.00269890271228336,0
S2,27020001,0,21.6,1,1,1,2483,0.00305110297936771,0
S2,27020001,0,21.62,1,3,3,2486,0.00339408175598698,0
S2,27020001,0,21.64,1,1,1,2487,0.00373902108591696,0
S2,27020001,0,21.66,1,1,1,2488,0.00249246343813488,0
S2,27020001,0,21.68,1,1,1,2489,0.0022175513620361,0
S2,27020001,0,21.7,1,3,3,2492,0.00263340085013818,0
S2,27020001,0,21.72,1,1,1,2493,0.00263259586973506,0
S2,27020001,0,21.74,1,1,1,2494,0.00315133646635116,0
S2,27020001,0,21.76,1,1,1,2495,0.00225249122287908,0
S2,27020001,0,21.78,1,3,3,2498,0.00267024279212528,0
S2,27020001,0,21.8,1,1,1,2499,0.00266641341969325,0
S2,27020001,0,21.82,1,1,1,2500,0.00319055760571213,0
S2,27020001,0,21.84,1,1,1,2501,0.00312186877164601,0
S2,27020001,0,21.86,1,3,3,2504,0.0034832912230397,0
S2,27020001,0,21.88,1,1,1,2505,0.0038378342712422,0
S2,27020001,0,21.9,1,1,1,2506,0.00310665507758214,0
S2,27020001,0,21.92,1,1,1,2507,0.00217632108473639,0
S2,27020001,0,21.94,1,3,3,2510,0.00259718669070849,0
S2,27020001,0,21.96,1,1,1,2511,0.00256512255778031,0
S2,27020001,0,21.98,1,1,1,2512,0.00306949680765584,0
S2,27020001,0,22,1,1,1,2513,0.00315706763010041,0
S2,27020001,0,22.02,1,3,3,2516,0.00352084655879438,0
S2,27020001,0,22.04,1,2,2,2518,0.00387704380614818,0
S2,27020001,0,22.06,1,1,1,2519,0.0042551022600571,0
S2,27020001,0,22.08,1,1,1,2520,0.00461102260382869,0
S2,27020001,0,22.1,1,3,3,2523,0.00499257187773406,0
S2,27020001,0,22.12,1,2,2,2525,0.0053803498424816,0
S2,27020001,0,22.14,1,1,1,2526,0.0032260675462612,0
S2,27020001,0,22.16,1,1,1,2527,0.0036350686910408,0
S2,27020001,0,22.18,1,3,3,2530,0.00404571770623605,0
S2,27020001,0,22.2,1,1,1,2531,0.00245742390191667,0
S2,27020001,0,22.22,1,1,1,2532,0.00240173613651969,0
S2,27020001,0,22.24,1,1,1,2533,0.00220004516683965,0
S2,27020001,0,22.26,1,3,3,2536,0.00259915088700009,0
S2,27020001,0,22.28,1,1,1,2537,0.00299942445502819,0
S2,27020001,0,22.3,1,1,1,2538,0.00336717484265259,0
S2,27020001,0,22.32,1,2,2,2540,0.00374238353431911,0
S2,27020001,0,22.34,1,3,3,2543,0.00416484484132429,0
S2,27020001,0,22.36,1,1,1,2544,0.00247591060062494,0
S2,27020001,0,22.38,1,1,1,2545,0.00264542827627136,0
S2,27020001,0,22.4,1,2,2,2547,0.00205141900986819,0
S2,27020001,0,22.42,1,3,3,2550,0.00240065167931038,0
S2,27020001,0,22.44,1,1,1,2551,0.00246448126943929,0
S2,27020001,0,22.46,1,1,1,2552,0.00292409197864495,0
S2,27020001,0,22.48,1,1,1,2553,0.00196941299378448,0
S2,27020001,0,22.5,1,3,3,2556,0.00232729995837738,0
S2,27020001,0,22.52,1,1,1,2557,0.00276248370974537,0
S2,27020001,0,22.54,1,1,1,2558,0.00314339874905179,0
S2,27020001,0,22.56,1,1,1,2559,0.00335395527908676,0
S2,27020001,0,22.58,1,3,3,2562,0.00372079393082028,0
S2,27020001,0,22.6,1,1,1,2563,0.00246166544483871,0
S2,27020001,0,22.62,1,1,1,2564,0.00272860848920962,0
S2,27020001,0,22.64,1,2,2,2566,0.00322663681067131,0
S2,27020001,0,22.66,1,3,3,2569,0.00366663226503391,0
S2,27020001,0,22.68,1,1,1,2570,0.00410037938009007,0
S2,27020001,0,22.7,1,1,1,2571,0.00462085722597278,0
S2,27020001,0,22.72,1,1,1,2572,0.00183439079801841,0
S2,27020001,0,22.74,1,3,3,2575,0.00224189883522767,0
S2,27020001,0,22.76,1,1,1,2576,0.00264866491123105,0
S2,27020001,0,22.78,1,1,1,2577,0.00313700993899764,0
S2,27020001,0,22.8,1,1,1,2578,0.00358229391177568,0
S2,27020001,0,22.82,1,3,3,2581,0.00397398094094581,0
S2,27020001,0,22.84,1,1,1,2582,0.00437962530133596,0
S2,27020001,0,22.86,1,2,2,2584,0.00472244543434081,0
S2,27020001,0,22.88,1,1,1,2585,0.00504380504751857,0
S2,27020001,0,22.9,1,3,3,2588,0.00532373836675359,0
S2,27020001,0,22.92,1,1,1,2589,0.00563190737154109,0
S2,27020001,0,22.94,1,2,2,2591,0.00588512534061878,0
S2,27020001,0,22.96,1,1,1,2592,0.00613010907527827,0
S2,27020001,0,22.98,1,3,3,2595,0.00634181018733961,0
S2,27020001,0,23,1,1,1,2596,0.00652572968452772,0
S2,27020001,0,23.02,1,2,2,2598,0.00712077925062815,0
S2,27020001,0,23.04,1,1,1,2599,0.00175271771830205,0
S2,27020001,0,23.06,1,3,3,2602,0.00211112506722822,0
S2,27020001,0,23.08,1,1,1,2603,0.00246256046751256,0
S2,27020001,0,23.1,1,2,2,2605,0.00281701687084588,0
S2,27020001,0,23.12,1,1,1,2606,0.00190265463227806,0
S2,27020001,0,23.14,1,3,3,2609,0.00226873847473961,0
S2,27020001,0,23.16,1,1,1,2610,0.00265760575370986,0
S2,27020001,0,23.18,1,2,2,2612,0.00301443570128873,0
S2,27020001,0,23.2,1,1,1,2613,0.0033534235211906,0
S2,27020001,0,23.22,1,4,4,2617,0.00371946653048156,0
S2,27020001,0,23.24,1,1,1,2618,0.00385211915413723,0
S2,27020001,0,23.26,1,2,2,2620,0.00257873676303896,0
S2,27020001,0,23.28,1,1,1,2621,0.00306139993314063,0
S2,27020001,0,23.3,1,4,4,2625,0.00348857849118601,0
S2,27020001,0,23.32,1,1,1,2626,0.00390325009468438,0
S2,27020001,0,23.34,1,2,2,2628,0.00442207990394967,0
S2,27020001,0,23.36,1,1,1,2629,0.00313332562242825,0
S2,27020001,0,23.38,1,4,4,2633,0.00348778285472292,0
S2,27020001,0,23.4,1,1,1,2634,0.00383434054432056,0
S2,27020001,0,23.42,1,1,1,2635,0.00302922620782846,0
S2,27020001,0,23.44,1,1,1,2636,0.0018154760533417,0
S2,27020001,0,23.46,1,4,4,2640,0.00217308840525128,0
S2,27020001,0,23.48,1,1,1,2641,0.00241004119458563,0
S2,27020001,0,23.5,1,1,1,2642,0.00286485843082874,0
S2,27020001,0,23.52,1,2,2,2644,0.00310783355096086,0
S2,27020001,0,23.54,1,4,4,2648,0.00345742375057982,0
S2,27020001,0,23.56,1,1,1,2649,0.00379914183197557,0
S2,27020001,0,23.58,1,1,1,2650,0.00272791971733415,0
S2,27020001,0,23.6,1,2,2,2652,0.00173006549703149,0
S2,27020001,0,23.62,1,3,3,2655,0.00205587589705972,0
S2,27020001,0,23.64,1,1,1,2656,0.00237496070524193,0
S2,27020001,0,23.66,1,1,1,2657,0.00262121005451711,0
S2,27020001,0,23.68,1,2,2,2659,0.00174024582517038,0
S2,27020001,0,23.7,1,3,3,2662,0.00204819537694962,0
S2,27020001,0,23.72,1,1,1,2663,0.00236892371906508,0
S2,27020001,0,23.74,1,1,1,2664,0.00266228291948486,0
S2,27020001,0,23.76,1,2,2,2666,0.00296017982594602,0
S2,27020001,0,23.78,1,3,3,2669,0.00322108852028734,0
S2,27020001,0,23.8,1,1,1,2670,0.00351035726207726,0
S2,27020001,0,23.82,1,1,1,2671,0.00377216207425653,0
S2,27020001,0,23.84,1,2,2,2673,0.00400194456585772,0
S2,27020001,0,23.86,1,3,3,2676,0.00432524926855557,0
S2,27020001,0,23.88,1,1,1,2677,0.00232973766061787,0
S2,27020001,0,23.9,1,1,1,2678,0.00167314696942282,0
S2,27020001,0,23.92,1,2,2,2680,0.00165985848886933,0
S2,27020001,0,23.94,1,3,3,2683,0.00199461755621618,0
S2,27020001,0,23.96,1,1,1,2684,0.00232465304196103,0
S2,27020001,0,23.98,1,1,1,2685,0.0026923485119165,0
S2,27020001,0,24,0,2,2,2687,0.002999416412564,0
S2,27020001,0,24.02,0,3,3,2690,0.00329959269182448,0
S2,27020001,0,24.04,0,1,1,2691,0.00358679147257384,0
S2,27020001,0,24.06,0,1,1,2692,0.00284414175125677,0
S2,27020001,0,24.08,0,2,2,2694,0.00157230524386594,0
S2,27020001,0,24.1,0,4,4,2698,0.00186879991123126,0
S2,27020001,0,24.12,0,1,1,2699,0.00215596112278003,0
S2,27020001,0,24.14,0,1,1,2700,0.00248225915742597,0
S2,27020001,0,24.16,0,2,2,2702,0.00149863135455035,0
S2,27020001,0,24.18,0,4,4,2706,0.0017824980267013,0
S2,27020001,0,24.2,0,2,2,2708,0.00205861431833243,0
S2,27020001,0,24.22,0,1,1,2709,0.00222682795184264,0
S2,27020001,0,24.24,0,2,2,2711,0.00143221049688461,0
S2,27020001,0,24.26,0,4,4,2715,0.00170439296314121,0
S2,27020001,0,24.28,0,2,2,2717,0.00196409627761386,0
S2,27020001,0,24.3,0,1,1,2718,0.00198979706596032,0
S2,27020001,0,24.32,0,2,2,2720,0.00183232905075033,0
S2,27020001,0,24.34,0,4,4,2724,0.00163000418589155,0
S2,27020001,0,24.36,0,2,2,2726,0.00188608928410283,0
S2,27020001,0,24.38,0,1,1,2727,0.00178238487491188,0
S2,27020001,0,24.4,0,2,2,2729,0.00131618015745376,0
S2,27020001,0,24.42,0,4,4,2733,0.00156892344895419,0
S2,27020001,0,24.44,0,2,2,2735,0.00181886054645768,0
S2,27020001,0,24.46,0,1,1,2736,0.00207308915487371,0
S2,27020001,0,24.48,0,2,2,2738,0.002311006698342,0
S2,27020001,0,24.5,0,5,5,2743,0.00255386741009955,0
S2,27020001,0,24.52,0,2,2,2745,0.00279146963173345,0
S2,27020001,0,24.54,0,1,1,2746,0.00142265893173041,0
S2,27020001,0,24.56,0,2,2,2748,0.00123367367250923,0
S2,27020001,0,24.58,0,5,5,2753,0.00144096925427005,0
S2,27020001,0,24.6,0,2,2,2755,0.00167641699620149,0
S2,27020001,0,24.62,0,1,1,2756,0.00160757044345613,0
S2,27020001,0,24.64,0,2,2,2758,0.00129351054821981,0
S2,27020001,0,24.66,0,5,5,2763,0.00150848705585449,0
S2,27020001,0,24.68,0,2,2,2765,0.00178759675597439,0
S2,27020001,0,24.7,0,1,1,2766,0.00212915213282101,0
S2,27020001,0,24.72,0,2,2,2768,0.00206953769418409,0
S2,27020001,0,24.74,0,5,5,2773,0.00228509494557109,0
S2,27020001,0,24.76,0,2,2,2775,0.00250455807643513,0
S2,27020001,0,24.78,0,1,1,2776,0.00203812082818443,0
S2,27020001,0,24.8,0,2,2,2778,0.00157510009945598,0
S2,27020001,0,24.82,0,5,5,2783,0.00134776553814371,0
S2,27020001,0,24.84,0,2,2,2785,0.00155674223742822,0
S2,27020001,0,24.86,0,1,1,2786,0.00174899485831778,0
S2,27020001,0,24.88,0,2,2,2788,0.00182807500831879,0
S2,27020001,0,24.9,0,5,5,2793,0.00130836395557578,0
S2,27020001,0,24.92,0,2,2,2795,0.00148199944405212,0
S2,27020001,0,24.94,0,1,1,2796,0.00169703345038333,0
S2,27020001,0,24.96,0,2,2,2798,0.00189142701484474,0
S2,27020001,0,24.98,0,5,5,2803,0.00208844652350751,0
S2,27020002,0,9,0,2,2,1052,0.00204017077151868,0
S2,27020002,0,9.02,0,2,2,1054,0.00219873916950122,0
S2,27020002,0,9.04,0,6,6,1060,0.00233061406497839,0
S2,27020002,0,9.06,0,0,0,1060,0.00253135189604273,0
S2,27020002,0,9.08,0,2,2,1062,0.00210045616568197,0
S2,27020002,0,9.1,0,2,2,1064,0.00228492878520907,0
S2,27020002,0,9.12,0,6,6,1070,0.00138678819270557,0
S2,27020002,0,9.14,0,0,0,1070,0.00164434391279766,0
S2,27020002,0,9.16,0,2,2,1072,0.00186989716583748,0
S2,27020002,0,9.18,0,2,2,1074,0.00210609903994186,0
S2,27020002,0,9.2,0,6,6,1080,0.00228590107631378,0
S2,27020002,0,9.22,0,0,0,1080,0.00248568514845867,0
S2,27020002,0,9.24,0,2,2,1082,0.00266145669753089,0
S2,27020002,0,9.26,0,2,2,1084,0.00282391946238892,0
S2,27020002,0,9.28,0,6,6,1090,0.00139533118038377,0
S2,27020002,0,9.3,0,0,0,1090,0.00163229801771776,0
S2,27020002,0,9.32,0,2,2,1092,0.00114980635066957,0
S2,27020002,0,9.34,0,2,2,1094,0.00128611974040698,0
S2,27020002,0,9.36,0,6,6,1100,0.00144128374124995,0
S2,27020002,0,9.38,0,0,0,1100,0.00171293603987568,0
S2,27020002,0,9.4,0,2,2,1102,0.00194901342412156,0
S2,27020002,0,9.42,0,2,2,1104,0.00217224303299192,0
S2,27020002,0,9.44,0,6,6,1110,0.00136607745505089,0
S2,27020002,0,9.46,0,0,0,1110,0.00152585615828624,0
S2,27020002,0,9.48,0,2,2,1112,0.00166707734758971,0
S2,27020002,0,9.5,0,2,2,1114,0.00182602699793852,0
S2,27020002,0,9.52,0,6,6,1120,0.00167040367640351,0
S2,27020002,0,9.54,0,0,0,1120,0.00186871996917416,0
S2,27020002,0,9.56,0,2,2,1122,0.00183168437950497,0
S2,27020002,0,9.58,0,2,2,1124,0.0019841781253383,0
S2,27020002,0,9.6,0,6,6,1130,0.00133052234974125,0
S2,27020002,0,9.62,0,0,0,1130,0.00151666760463348,0
S2,27020002,0,9.64,0,2,2,1132,0.00134747109171731,0
S2,27020002,0,9.66,0,2,2,1134,0.00158648370157518,0
S2,27020002,0,9.68,0,6,6,1140,0.00104541852080522,0
S2,27020002,0,9.7,0,0,0,1140,0.00116651789641243,0
S2,27020002,0,9.72,0,2,2,1142,0.00135371580754911,0
S2,27020002,0,9.74,0,2,2,1144,0.00158385970442918,0
S2,27020002,0,9.76,0,6,6,1150,0.00159526489309815,0
S2,27020002,0,9.78,0,0,0,1150,0.00189270280599209,0
S2,27020002,0,9.8,0,2,2,1152,0.00215013804283635,0
S2,27020002,0,9.82,0,2,2,1154,0.00238192736213439,0
S2,27020002,0,9.84,0,6,6,1160,0.000949318067141191,0
S2,27020002,0,9.86,0,0,0,1160,0.00119237934573146,0
S2,27020002,0,9.88,0,2,2,1162,0.00140400551761857,0
S2,27020002,0,9.9,0,2,2,1164,0.00159343381662301,0
S2,27020002,0,9.92,0,6,6,1170,0.00177267240315162,0
S2,27020002,0,9.94,0,0,0,1170,0.00205634993488286,0
S2,27020002,0,9.96,0,2,2,1172,0.00230144500627052,0
S2,27020002,0,9.98,0,2,2,1174,0.00252198243630629,0
S2,27020002,0,10,1,6,6,1180,0.00267519439546606,0
S2,27020002,0,10.02,1,0,0,1180,0.00287141306173928,0
S2,27020002,0,10.04,1,2,2,1182,0.00304854451466077,0
S2,27020002,0,10.06,1,2,2,1184,0.00323977220714899,0
S2,27020002,0,10.08,1,6,6,1190,0.00141380178733418,0
S2,27020002,0,10.1,1,0,0,1190,0.0015813878946182,0
S2,27020002,0,10.12,1,2,2,1192,0.00175413944672917,0
S2,27020002,0,10.14,1,2,2,1194,0.00193516401646204,0
S2,27020002,0,10.16,1,6,6,1200,0.00157455579891237,0
S2,27020002,0,10.18,1,0,0,1200,0.00189062000820058,0
S2,27020002,0,10.2,1,2,2,1202,0.00218698494807797,0
S2,27020002,0,10.22,1,2,2,1204,0.00247248004038118,0
S2,27020002,0,10.24,1,6,6,1210,0.00192642051491656,0
S2,27020002,0,10.26,1,0,0,1210,0.00210206162513711,0
S2,27020002,0,10.28,1,2,2,1212,0.00226351800618661,0
S2,27020002,0,10.3,1,2,2,1214,0.00194098287103808,0
S2,27020002,0,10.32,1,6,6,1220,0.00172974389962007,0
S2,27020002,0,10.34,1,0,0,1220,0.00191724091572347,0
S2,27020002,0,10.36,1,2,2,1222,0.00211114390390892,0
S2,27020002,0,10.38,1,2,2,1224,0.00229798346481741,0
S2,27020002,0,10.4,1,6,6,1230,0.00234351153183617,0
S2,27020002,0,10.42,1,0,0,1230,0.0027464594525271,0
S2,27020002,0,10.44,1,1,1,1231,0.00310709824142043,0
S2,27020002,0,10.46,1,2,2,1233,0.00346144857720266,0
S2,27020002,0,10.48,1,5,5,1238,0.00134511812741516,0
S2,27020002,0,10.5,1,0,0,1238,0.00168687325835866,0
S2,27020002,0,10.52,1,1,1,1239,0.0020124032868241,0
S2,27020002,0,10.54,1,2,2,1241,0.00230948195460047,0
S2,27020002,0,10.56,1,5,5,1246,0.00263336639833559,0
S2,27020002,0,10.58,1,0,0,1246,0.00298138091785979,0
S2,27020002,0,10.6,1,1,1,1247,0.00331593947981472,0
S2,27020002,0,10.62,1,2,2,1249,0.00362889977247929,0
S2,27020002,0,10.64,1,5,5,1254,0.00152863589193848,0
S2,27020002,0,10.66,1,0,0,1254,0.00171763761355715,0
S2,27020002,0,10.68,1,1,1,1255,0.00191139831143336,0
S2,27020002,0,10.7,1,2,2,1257,0.00216382456259648,0
S2,27020002,0,10.72,1,5,5,1262,0.00227315115168972,0
S2,27020002,0,10.74,1,0,0,1262,0.00247493467418994,0
S2,27020002,0,10.76,1,1,1,1263,0.00268059912994487,0
S2,27020002,0,10.78,1,2,2,1265,0.00214563610025835,0
S2,27020002,0,10.8,1,5,5,1270,0.00121550161936091,0
S2,27020002,0,10.82,1,0,0,1270,0.00150342239910887,0
S2,27020002,0,10.84,1,1,1,1271,0.00181506499172816,0
S2,27020002,0,10.86,1,2,2,1273,0.00210144451724993,0
S2,27020002,0,10.88,1,5,5,1278,0.00115785637280438,0
S2,27020002,0,10.9,1,0,0,1278,0.00148022447147574,0
S2,27020002,0,10.92,1,1,1,1279,0.00178928122749153,0
S2,27020002,0,10.94,1,2,2,1281,0.00207707461334277,0
S2,27020002,0,10.96,1,5,5,1286,0.00235892106216446,0
S2,27020002,0,10.98,1,0,0,1286,0.00268385414190411,0
S2,27020002,0,11,1,1,1,1287,0.00300169101135032,0
S2,27020002,0,11.02,1,2,2,1289,0.00328164022546424,0
S2,27020002,0,11.04,1,5,5,1294,0.00354838871316044,0
S2,27020002,0,11.06,1,0,0,1294,0.00392750732036914,0
S2,27020002,0,11.08,1,1,1,1295,0.00429637188680861,0
S2,27020002,0,11.1,1,2,2,1297,0.00464579172282603,0
S2,27020002,0,11.12,1,5,5,1302,0.00136639287684244,0
S2,27020002,0,11.14,1,0,0,1302,0.00155606541615555,0
S2,27020002,0,11.16,1,1,1,1303,0.00186685686980935,0
S2,27020002,0,11.18,1,2,2,1305,0.00198676148212561,0
S2,27020002,0,11.2,1,5,5,1310,0.00123127299395966,0
S2,27020002,0,11.22,1,0,0,1310,0.00156334691806201,0
S2,27020002,0,11.24,1,1,1,1311,0.00187483489617922,0
S2,27020002,0,11.26,1,2,2,1313,0.00199181496311301,0
S2,27020002,0,11.28,1,5,5,1318,0.00177409377867401,0
S2,27020002,0,11.3,1,0,0,1318,0.00201779978696064,0
S2,27020002,0,11.32,1,1,1,1319,0.00226662800245176,0
S2,27020002,0,11.34,1,2,2,1321,0.00251987774304702,0
S2,27020002,0,11.36,1,5,5,1326,0.00253759029096432,0
S2,27020002,0,11.38,1,0,0,1326,0.00278240742107774,0
S2,27020002,0,11.4,1,1,1,1327,0.00301220677451173,0
S2,27020002,0,11.42,1,2,2,1329,0.00321806511495068,0
S2,27020002,0,11.44,1,5,5,1334,0.00185768453550015,0
S2,27020002,0,11.46,1,0,0,1334,0.00211056661551918,0
S2,27020002,0,11.48,1,1,1,1335,0.00236818468617718,0
S2,27020002,0,11.5,1,2,2,1337,0.00262304954370025,0
S2,27020002,0,11.52,1,5,5,1342,0.00130927051548495,0
S2,27020002,0,11.54,1,0,0,1342,0.00163641496382498,0
S2,27020002,0,11.56,1,1,1,1343,0.00194205133058537,0
S2,27020002,0,11.58,1,2,2,1345,0.00223647591016488,0
S2,27020002,0,11.6,1,5,5,1350,0.00255539068378819,0
S2,27020002,0,11.62,1,0,0,1350,0.00291340854466178,0
S2,27020002,0,11.64,1,1,1,1351,0.00325950062052151,0
S2,27020002,0,11.66,1,2,2,1353,0.00356631330463425,0
S2,27020002,0,11.68,1,5,5,1358,0.00119920621623952,0
S2,27020002,0,11.7,1,0,0,1358,0.00155095921897957,0
S2,27020002,0,11.72,1,1,1,1359,0.0018851597392972,0
S2,27020002,0,11.74,1,2,2,1361,0.00220071217530394,0
S2,27020002,0,11.76,1,5,5,1366,0.00244705825174552,0
S2,27020002,0,11.78,1,0,0,1366,0.00277356154100842,0
S2,27020002,0,11.8,1,1,1,1367,0.00309296762541573,0
S2,27020002,0,11.82,1,2,2,1369,0.00336784584721745,0
S2,27020002,0,11.84,1,5,5,1374,0.00156124006598908,0
S2,27020002,0,11.86,1,0,0,1374,0.00174772289486318,0
S2,27020002,0,11.88,1,1,1,1375,0.00193679495390141,0
S2,27020002,0,11.9,1,2,2,1377,0.00213588839158274,0
S2,27020002,0,11.92,1,5,5,1382,0.00205340921828805,0
S2,27020002,0,11.94,1,0,0,1382,0.0023285839944,0
S2,27020002,0,11.96,1,1,1,1383,0.00260835847829635,0
S2,27020002,0,11.98,1,2,2,1385,0.00289172369339547,0
S2,27020002,0,12,1,5,5,1390,0.00270248830436706,0
S2,27020002,0,12.02,1,0,0,1390,0.00306735612718675,0
S2,27020002,0,12.04,1,1,1,1391,0.00340743236811846,0
S2,27020002,0,12.06,1,2,2,1393,0.00372259900567729,0
S2,27020002,0,12.08,1,5,5,1398,0.00396410334120884,0
S2,27020002,0,12.1,1,0,0,1398,0.00432662049874254,0
S2,27020002,0,12.12,1,1,1,1399,0.00466473935563913,0
S2,27020002,0,12.14,1,2,2,1401,0.0018746554835884,0
S2,27020002,0,12.16,1,5,5,1406,0.00173171765794926,0
S2,27020002,0,12.18,1,0,0,1406,0.00196188361240013,0
S2,27020002,0,12.2,1,1,1,1407,0.00219557331635725,0
S2,27020002,0,12.22,1,2,2,1409,0.00243234549364069,0
S2,27020002,0,12.24,1,5,5,1414,0.00255742266816118,0
S2,27020002,0,12.26,1,1,1,1415,0.00289192725866087,0
S2,27020002,0,12.28,1,1,1,1416,0.00320238745119751,0
S2,27020002,0,12.3,1,2,2,1418,0.0021955241421197,0
S2,27020002,0,12.32,1,5,5,1423,0.00134034003228254,0
S2,27020002,0,12.34,1,0,0,1423,0.00161266612513174,0
S2,27020002,0,12.36,1,1,1,1424,0.0019083381664997,0
S2,27020002,0,12.38,1,2,2,1426,0.00202145796232309,0
S2,27020002,0,12.4,1,5,5,1431,0.00175410632730353,0
S2,27020002,0,12.42,1,0,0,1431,0.00198761754741291,0
S2,27020002,0,12.44,1,0,0,1431,0.00222424211375424,0
S2,27020002,0,12.46,1,2,2,1433,0.00245222948982586,0
S2,27020002,0,12.48,1,5,5,1438,0.00267696805495826,0
S2,27020002,0,12.5,1,0,0,1438,0.00291980435401858,0
S2,27020002,0,12.52,1,0,0,1438,0.00316590120961966,0
S2,27020002,0,12.54,1,2,2,1440,0.00339934038384934,0
S2,27020002,0,12.56,1,4,4,1444,0.00362210864476384,0
S2,27020002,0,12.58,1,1,1,1445,0.00387445954436298,0
S2,27020002,0,12.6,1,0,0,1445,0.00417149242149478,0
S2,27020002,0,12.62,1,2,2,1447,0.00446053565550988,0
S2,27020002,0,12.64,1,4,4,1451,0.00452930315671258,0
S2,27020002,0,12.66,1,0,0,1451,0.00478553012234436,0
S2,27020002,0,12.68,1,0,0,1451,0.00504888784191041,0
S2,27020002,0,12.7,1,2,2,1453,0.00530615700225195,0
S2,27020002,0,12.72,1,4,4,1457,0.00144447418014897,0
S2,27020002,0,12.74,1,0,0,1457,0.00181116691517562,0
S2,27020002,0,12.76,1,0,0,1457,0.00214925269243337,0
S2,27020002,0,12.78,1,2,2,1459,0.00198595201977432,0
S2,27020002,0,12.8,1,4,4,1463,0.00226996407024107,0
S2,27020002,0,12.82,1,0,0,1463,0.00256914832177194,0
S2,27020002,0,12.84,1,1,1,1464,0.00287203579182515,0
S2,27020002,0,12.86,1,2,2,1466,0.00316031426049795,0
S2,27020002,0,12.88,1,4,4,1470,0.00140516079433464,0
S2,27020002,0,12.9,1,0,0,1470,0.00174918744335992,0
S2,27020002,0,12.92,1,1,1,1471,0.00206281696765999,0
S2,27020002,0,12.94,1,2,2,1473,0.00199955718607479,0
S2,27020002,0,12.96,1,4,4,1477,0.00140084351391884,0
S2,27020002,0,12.98,1,0,0,1477,0.00173079892621078,0
S2,27020002,0,13,1,1,1,1478,0.00203419319933631,0
S2,27020002,0,13.02,1,2,2,1480,0.00210779663403401,0
S2,27020002,0,13.04,1,4,4,1484,0.00200382164561905,0
S2,27020002,0,13.06,1,0,0,1484,0.00216548604697045,0
S2,27020002,0,13.08,1,1,1,1485,0.00234549991731645,0
S2,27020002,0,13.1,1,2,2,1487,0.00203330753377895,0
S2,27020002,0,13.12,1,4,4,1491,0.00136297615794197,0
S2,27020002,0,13.14,1,0,0,1491,0.00169911610406204,0
S2,27020002,0,13.16,1,1,1,1492,0.00200820249775133,0
S2,27020002,0,13.18,1,3,3,1495,0.002291245728864,0
S2,27020002,0,13.2,1,4,4,1499,0.00250884476995155,0
S2,27020002,0,13.22,1,0,0,1499,0.00285252140880692,0
S2,27020002,0,13.24,1,0,0,1499,0.00316951844187262,0
S2,27020002,0,13.26,1,3,3,1502,0.00344769305207064,0
S2,27020002,0,13.28,1,4,4,1506,0.00367908513032105,0
S2,27020002,0,13.3,1,0,0,1506,0.00392426439914786,0
S2,27020002,0,13.32,1,0,0,1506,0.00415045079598798,0
S2,27020002,0,13.34,1,4,4,1510,0.00269600014585541,0
S2,27020002,0,13.36,1,4,4,1514,0.00187214673308443,0
S2,27020002,0,13.38,1,0,0,1514,0.00208461248440306,0
S2,27020002,0,13.4,1,0,0,1514,0.00232830091087931,0
S2,27020002,0,13.42,1,4,4,1518,0.00257457998790249,0
S2,27020002,0,13.44,1,4,4,1522,0.00246384495376275,0
S2,27020002,0,13.46,1,0,0,1522,0.00262587902067816,0
S2,27020002,0,13.48,1,0,0,1522,0.00278984389823305,0
S2,27020002,0,13.5,1,4,4,1526,0.00292254811882107,0
S2,27020002,0,13.52,1,4,4,1530,0.00113220149940612,0
S2,27020002,0,13.54,1,0,0,1530,0.00142190384582169,0
S2,27020002,0,13.56,1,0,0,1530,0.00171447206300573,0
S2,27020002,0,13.58,1,4,4,1534,0.00199573439469344,0
S2,27020002,0,13.6,1,4,4,1538,0.00133782248754887,0
S2,27020002,0,13.62,1,0,0,1538,0.00168021346921225,0
S2,27020002,0,13.64,1,0,0,1538,0.00199509819147217,0
S2,27020002,0,13.66,1,4,4,1542,0.00199194582262462,0
