seed,family,point,scenario,RMSE,MAXERR,MINEVAL,AOI,TXRATE,TXCOUNT,PDR,ACKUPDATE,ACKMISS,FORMFAIL,SAFEFAIL,periodicRateHz,epsP
9,State-event,p1,Moderate,0.0775419709816755,0.0990456543143602,0.503169171907815,0.125331516802906,18.6444444444444,6712,0.797824791418355,0,0,0,0,2,0.01
10,State-event,p1,Moderate,0.0774016236532894,0.100300145024987,0.502547202260519,0.125608537693006,18.6611111111111,6718,0.7962191128312,0,0,0,0,2,0.01
11,State-event,p1,Moderate,0.0778126581511373,0.101530039807373,0.500924847334994,0.125431425976385,18.6666666666667,6720,0.802827380952381,0,0,0,0,2,0.01
12,State-event,p1,Moderate,0.0773157059458145,0.101142429980682,0.504215138501742,0.125222524977293,18.65,6714,0.801757521596664,0,0,0,0,2,0.01
13,State-event,p1,Moderate,0.0773075623943327,0.0995015785859733,0.503325807176633,0.124859218891916,18.6444444444444,6712,0.797973778307509,0,0,0,0,2,0.01
14,State-event,p1,Moderate,0.077658600952278,0.0996830736439611,0.503398433766881,0.125,18.65,6714,0.802651176645815,0,0,0,0,2,0.01
15,State-event,p1,Moderate,0.0771815557990137,0.099891243180196,0.501729567572675,0.124391462306994,18.6611111111111,6718,0.806787734444775,0,0,0,0,2,0.01
16,State-event,p1,Moderate,0.0763555805123228,0.0986466896463359,0.50461012900699,0.123623978201635,18.6555555555556,6716,0.805985705777248,0,0,0,0,2,0.01
17,State-event,p1,Moderate,0.0773314540836551,0.100666473337471,0.504041119013883,0.124613987284287,18.6555555555556,6716,0.801518761167362,0,0,0,0,2,0.01
18,State-event,p1,Moderate,0.0777496168306185,0.101793522786952,0.501798513145369,0.124768392370572,18.65,6714,0.800565981531129,0,0,0,0,2,0.01
19,State-event,p1,Moderate,0.0773225350645288,0.101924052986616,0.498766900850924,0.125227066303361,18.6388888888889,6710,0.794336810730253,0,0,0,0,2,0.01
20,State-event,p1,Moderate,0.0779743036098504,0.102547974079892,0.50424726019699,0.12539055404178,18.6555555555556,6716,0.800774270399047,0,0,0,0,2,0.01
1,Full-AoI,p1,Moderate,0.0671982209504485,0.0870453852077654,0.513134217429175,0.108463518013926,29.3555555555556,10568,0.797785768357305,8411,0,0,0,2,0.01
2,Full-AoI,p1,Moderate,0.0672959973482752,0.0869286388470033,0.513144323622411,0.108309112927641,29.3555555555556,10568,0.800529901589705,8445,0,0,0,2,0.01
3,Full-AoI,p1,Moderate,0.0671667242385487,0.0869381541451534,0.51391637122387,0.107895852255525,29.3555555555556,10568,0.805734292202877,8494,0,0,0,2,0.01
4,Full-AoI,p1,Moderate,0.0670920199692276,0.0854384543351636,0.515257880215226,0.108195579775961,29.3555555555556,10568,0.801570779712339,8449,0,0,0,2,0.01
5,Full-AoI,p1,Moderate,0.0669606485139315,0.0870460484042121,0.515483650281604,0.108044202240387,29.3555555555556,10568,0.80497728993187,8486,0,0,0,2,0.01
6,Full-AoI,p1,Moderate,0.0671317171225326,0.0860040912646627,0.514848985667793,0.10805025734181,29.3555555555556,10568,0.80384178652536,8479,0,0,0,2,0.01
7,Full-AoI,p1,Moderate,0.067094040989653,0.0864033963756004,0.514102951336599,0.108177414471692,29.3555555555556,10568,0.797785768357305,8414,0,0,0,2,0.01
8,Full-AoI,p1,Moderate,0.0673655131391838,0.0870131962485951,0.514545044145948,0.108381774144716,29.3555555555556,10568,0.803179409538229,8468,0,0,0,2,0.01
9,Full-AoI,p1,Moderate,0.0670463714376766,0.0862598815404737,0.513951257950529,0.107929155313351,29.3555555555556,10568,0.805545041635125,8492,0,0,0,2,0.01
10,Full-AoI,p1,Moderate,0.0674127304013524,0.0864356203561776,0.514755812918222,0.10854374810778,29.3555555555556,10568,0.796177138531416,8395,0,0,0,2,0.01
11,Full-AoI,p1,Moderate,0.0676156441444819,0.0879555365208762,0.514390392512793,0.10864668483197,29.3555555555556,10568,0.799015897047691,8423,0,0,0,2,0.01
12,Full-AoI,p1,Moderate,0.0675246482167784,0.0860612744222683,0.51443484133243,0.108985770511656,29.3555555555556,10568,0.794190007570023,8379,0,0,0,2,0.01
13,Full-AoI,p1,Moderate,0.0670201500730423,0.0855116878892594,0.515173624518146,0.10839842567363,29.3555555555556,10568,0.797785768357305,8414,0,0,0,2,0.01
14,Full-AoI,p1,Moderate,0.0673889526771204,0.0866877479490327,0.514249964821387,0.1083378746594,29.3555555555556,10568,0.801949280847843,8456,0,0,0,2,0.01
15,Full-AoI,p1,Moderate,0.0671758345042898,0.0865874464757064,0.51495011620249,0.108147138964577,29.3555555555556,10568,0.807910673732021,8517,0,0,0,2,0.01
16,Full-AoI,p1,Moderate,0.0667583305859927,0.0857932345518684,0.514276399985427,0.107791401755979,29.3555555555556,10568,0.805355791067373,8492,0,0,0,2,0.01
17,Full-AoI,p1,Moderate,0.0674407724280754,0.0867049044067243,0.514286549170372,0.108413563427187,29.3555555555556,10568,0.800624526873581,8442,0,0,0,2,0.01
18,Full-AoI,p1,Moderate,0.0673797971366106,0.0876657266607576,0.513772716127121,0.108230396609143,29.3555555555556,10568,0.799583648750946,8432,0,0,0,2,0.01
19,Full-AoI,p1,Moderate,0.0671944229748526,0.0858560712269206,0.514212101894633,0.108405994550408,29.3555555555556,10568,0.796839515518547,8403,0,0,0,2,0.01
20,Full-AoI,p1,Moderate,0.067457846739436,0.086932656711312,0.513541067024513,0.108431728731456,29.3555555555556,10568,0.800813777441332,8443,0,0,0,2,0.01
1,Periodic,p2,Moderate,0.138895343047575,0.196010057338041,0.404072112990862,0.23010293672419,5,1800,0.8,0,0,1,0,5,0.02
2,Periodic,p2,Moderate,0.139835702705643,0.196278673009804,0.432361959523101,0.228452921586437,5,1800,0.8,0,0,1,0,5,0.02
3,Periodic,p2,Moderate,0.138690714535616,0.191873025652633,0.429903444116544,0.229648804117469,5,1800,0.801111111111111,0,0,1,0,5,0.02
4,Periodic,p2,Moderate,0.135030800460326,0.188354859874944,0.443657454826594,0.228770814411142,5,1800,0.802777777777778,0,0,1,0,5,0.02
5,Periodic,p2,Moderate,0.136123735953367,0.180131991749379,0.4238718146155,0.22837723281865,5,1800,0.797777777777778,0,0,1,0,5,0.02
6,Periodic,p2,Moderate,0.139537380548306,0.186599160748423,0.423687502689575,0.231132303966092,5,1800,0.801111111111111,0,0,1,0,5,0.02
7,Periodic,p2,Moderate,0.138156091658832,0.193187469151434,0.429556292869094,0.228846503178928,5,1800,0.792222222222222,0,0,1,0,5,0.02
8,Periodic,p2,Moderate,0.13741850644289,0.187490526147987,0.415867366397575,0.228483197093552,5,1800,0.801666666666667,0,0,1,0,5,0.02
9,Periodic,p2,Moderate,0.138361066381427,0.185689894930461,0.42611675783213,0.229346049046322,5,1800,0.806666666666667,0,0,1,0,5,0.02
10,Periodic,p2,Moderate,0.139356766481464,0.188043009337506,0.418684015992655,0.229830457160157,5,1800,0.792777777777778,0,0,1,0,5,0.02
11,Periodic,p2,Moderate,0.137198805175387,0.184507774455901,0.423825556818407,0.228452921586437,5,1800,0.808888888888889,0,0,1,0,5,0.02
12,Periodic,p2,Moderate,0.141005610991157,0.192297055215709,0.410129101288349,0.235143808658795,5,1800,0.796666666666667,0,0,1,0,5,0.02
13,Periodic,p2,Moderate,0.143445566440127,0.205423778641419,0.409460454195538,0.236142900393582,5,1800,0.793888888888889,0,0,1,0,5,0.02
14,Periodic,p2,Moderate,0.138298939675096,0.207646974828125,0.417832890307835,0.227151074780503,5,1800,0.797222222222222,0,0,1,0,5,0.02
15,Periodic,p2,Moderate,0.135143038644177,0.187274398092595,0.426508914230287,0.226560702391765,5,1800,0.807222222222222,0,0,1,0,5,0.02
16,Periodic,p2,Moderate,0.139964601674777,0.189015681706458,0.430967765007892,0.232297910990009,5,1800,0.797777777777778,0,0,1,0,5,0.02
17,Periodic,p2,Moderate,0.138508190471902,0.192687291164641,0.427323617666196,0.229951559188617,5,1800,0.795,0,0,1,0,5,0.02
18,Periodic,p2,Moderate,0.140690453316832,0.206088690944598,0.396164805424907,0.231117166212534,5,1800,0.796666666666667,0,0,1,0,5,0.02
19,Periodic,p2,Moderate,0.142917228636832,0.213339688633259,0.40721624360091,0.236581895246745,5,1800,0.79,0,0,1,0,5,0.02
20,Periodic,p2,Moderate,0.139050687317933,0.197501324827368,0.426892181574856,0.228967605207387,5,1800,0.801111111111111,0,0,1,0,5,0.02
1,State-event,p2,Moderate,0.100662835131448,0.13690800856924,0.463155410929501,0.163510445049955,10.2166666666667,3678,0.800435019032083,0,0,1,0,5,0.02
2,State-event,p2,Moderate,0.0997063875184917,0.130557490439262,0.477011178050386,0.163493793521041,10.2055555555556,3674,0.797495917256396,0,0,0,0,5,0.02
3,State-event,p2,Moderate,0.0986051285706276,0.135485572424955,0.474984806767416,0.159745685740236,10.2833333333333,3702,0.805510534846029,0,0,0,0,5,0.02
4,State-event,p2,Moderate,0.0998175522648003,0.135346686758482,0.473146802512636,0.163425673630033,10.2444444444444,3688,0.802331887201735,0,0,0,0,5,0.02
5,State-event,p2,Moderate,0.0993677350920201,0.129732607753057,0.475976170242681,0.161864971238268,10.2444444444444,3688,0.801247288503254,0,0,0,0,5,0.02
6,State-event,p2,Moderate,0.10193269186126,0.137675938710242,0.473469841824221,0.165607023917651,10.2388888888889,3686,0.803581117742811,0,0,1,0,5,0.02
7,State-event,p2,Moderate,0.102617974600106,0.136834615809541,0.476968369219225,0.164868301544051,10.2111111111111,3676,0.794069640914037,0,0,1,0,5,0.02
8,State-event,p2,Moderate,0.0991032163591242,0.133508081908482,0.479363185339935,0.160703905540418,10.2444444444444,3688,0.808026030368764,0,0,0,0,5,0.02
9,State-event,p2,Moderate,0.100140883306483,0.131325645247254,0.474857728483901,0.161943687556767,10.2611111111111,3694,0.797780184082296,0,0,1,0,5,0.02
10,State-event,p2,Moderate,0.0997127984841106,0.131636177281252,0.476393981547723,0.162241901301847,10.2555555555556,3692,0.795503791982665,0,0,0,0,5,0.02
11,State-event,p2,Moderate,0.100314893678783,0.134280606703984,0.481476351592389,0.162930669088707,10.2333333333333,3684,0.805103148751357,0,0,1,0,5,0.02
12,State-event,p2,Moderate,0.0983198082484156,0.132610098374491,0.478200893346647,0.161563729942477,10.2388888888889,3686,0.803852414541508,0,0,0,0,5,0.02
13,State-event,p2,Moderate,0.0994111994282241,0.132727805821629,0.472916343697277,0.163639115955192,10.2166666666667,3678,0.796356715606308,0,0,0,0,5,0.02
14,State-event,p2,Moderate,0.0985156235833093,0.130451561527356,0.478824881809005,0.159718437783833,10.2666666666667,3696,0.804924242424242,0,0,0,0,5,0.02
15,State-event,p2,Moderate,0.0990149132762126,0.129607402496204,0.479193636456251,0.160295186194369,10.2555555555556,3692,0.80715059588299,0,0,0,0,5,0.02
16,State-event,p2,Moderate,0.0992339583533602,0.130900051729208,0.476338015664957,0.161768089615501,10.2444444444444,3688,0.803145336225596,0,0,0,0,5,0.02
17,State-event,p2,Moderate,0.0998805000623031,0.131182789067747,0.478349563967851,0.161643960036331,10.2666666666667,3696,0.798701298701299,0,0,0,0,5,0.02
18,State-event,p2,Moderate,0.100238277839928,0.131754441634798,0.475119667824258,0.163719346049046,10.2444444444444,3688,0.790943600867679,0,0,1,0,5,0.02
19,State-event,p2,Moderate,0.100896744097605,0.135821664781562,0.473583604204994,0.164227974568574,10.2166666666667,3678,0.792822185970636,0,0,1,0,5,0.02
20,State-event,p2,Moderate,0.0990935439479854,0.131244984200461,0.470871386122438,0.160930971843778,10.2777777777778,3700,0.807567567567568,0,0,0,0,5,0.02
1,Full-AoI,p2,Moderate,0.0746000494340918,0.0952493444912541,0.507883584915349,0.121604601877081,22.85,8226,0.796620471675176,6544,0,0,0,5,0.02
2,Full-AoI,p2,Moderate,0.074683382279213,0.0976849577254351,0.508944010015775,0.121083863154708,22.7972222222222,8207,0.798708419641769,6541,0,0,0,5,0.02
3,Full-AoI,p2,Moderate,0.0744414468199388,0.0960389892279672,0.506918270501606,0.120877989706327,22.8833333333333,8238,0.806020878854091,6627,0,0,0,5,0.02
4,Full-AoI,p2,Moderate,0.0740293652091813,0.0950519485082726,0.509586537276066,0.120610051468362,22.9138888888889,8249,0.803248878651958,6616,0,0,0,5,0.02
5,Full-AoI,p2,Moderate,0.0745344763417723,0.0936723284882246,0.506950596481746,0.120587344838026,22.8805555555556,8237,0.807211363360447,6641,0,0,0,5,0.02
6,Full-AoI,p2,Moderate,0.0742770839176601,0.0942697924660566,0.508762990523373,0.120690281562216,23.0416666666667,8295,0.80168776371308,6641,0,0,0,5,0.02
7,Full-AoI,p2,Moderate,0.0744018931634121,0.0948509840510222,0.506292866811809,0.120660006055101,22.9472222222222,8261,0.798813702941533,6587,0,0,0,5,0.02
8,Full-AoI,p2,Moderate,0.0746336164307222,0.0973418009222004,0.509487596839218,0.121020284589767,22.8333333333333,8220,0.805961070559611,6614,0,0,0,5,0.02
9,Full-AoI,p2,Moderate,0.0745788662470507,0.0956093246156367,0.506830552268073,0.120888586133817,22.8777777777778,8236,0.802209810587664,6598,0,0,0,5,0.02
10,Full-AoI,p2,Moderate,0.0744676057846116,0.0955808172195707,0.506752876028612,0.121257947320617,22.9055555555556,8246,0.797235023041475,6561,0,0,0,5,0.02
11,Full-AoI,p2,Moderate,0.0751624352256582,0.096066309690666,0.508580156082628,0.121911898274296,22.8333333333333,8220,0.79963503649635,6559,0,0,0,5,0.02
12,Full-AoI,p2,Moderate,0.0757050823991768,0.101516777792117,0.50880961377278,0.122693006357856,22.575,8127,0.799064845576474,6478,0,0,0,5,0.02
13,Full-AoI,p2,Moderate,0.0751376325388731,0.095783775226274,0.506892712678455,0.12163336360884,22.7638888888889,8195,0.799267846247712,6534,0,0,0,5,0.02
14,Full-AoI,p2,Moderate,0.0747515693230859,0.094594279996524,0.507493038061647,0.121023312140478,22.9361111111111,8257,0.800411771829962,6595,0,0,0,5,0.02
15,Full-AoI,p2,Moderate,0.0746500719238806,0.097286288123539,0.507783997208561,0.120881017257039,22.7777777777778,8200,0.807804878048781,6615,0,0,0,5,0.02
16,Full-AoI,p2,Moderate,0.0743849722115684,0.0956600389902221,0.505065089136117,0.120708446866485,22.9055555555556,8246,0.805360174630124,6631,0,0,0,5,0.02
17,Full-AoI,p2,Moderate,0.0746943371987361,0.0954411842428744,0.507209912527638,0.121017257039055,22.8083333333333,8211,0.802703690171721,6578,0,0,0,5,0.02
18,Full-AoI,p2,Moderate,0.0750124759092856,0.0978639866857413,0.506328421102883,0.121542537087496,22.8805555555556,8237,0.798470316862936,6564,0,0,0,5,0.02
19,Full-AoI,p2,Moderate,0.0749590873813121,0.0956888682140802,0.507476154125287,0.121374508023009,22.9555555555556,8264,0.795377541142304,6561,0,0,0,5,0.02
20,Full-AoI,p2,Moderate,0.0751007151583817,0.0985833049285661,0.508253681425747,0.121754465637299,22.7833333333333,8202,0.798219946354548,6535,0,0,0,5,0.02
1,Periodic,p3,Moderate,0.104705532398399,0.143869954339095,0.464610604327341,0.172343324250681,8,2880,0.805902777777778,0,0,1,0,8,0.03
2,Periodic,p3,Moderate,0.107406233346182,0.140921544790366,0.464147833806531,0.174841053587648,8,2880,0.796180555555556,0,0,1,0,8,0.03
3,Periodic,p3,Moderate,0.104466381131672,0.140106424892388,0.464277920844383,0.171059642749016,8,2880,0.810416666666667,0,0,1,0,8,0.03
4,Periodic,p3,Moderate,0.106363260318392,0.146431203259491,0.474655927635569,0.175052982137451,8,2880,0.799305555555555,0,0,1,0,8,0.03
5,Periodic,p3,Moderate,0.106141917483808,0.138313616904235,0.468433920711958,0.1747229791099,8,2880,0.798958333333333,0,0,1,0,8,0.03
6,Periodic,p3,Moderate,0.106500308049078,0.140109071939393,0.468993305678659,0.175263396911899,8,2880,0.801736111111111,0,0,1,0,8,0.03
7,Periodic,p3,Moderate,0.105747131634543,0.141281274749469,0.46799562928818,0.173056312443234,8,2880,0.795138888888889,0,0,1,0,8,0.03
8,Periodic,p3,Moderate,0.104018269286901,0.134815274131152,0.46837916383914,0.171425976385105,8,2880,0.806944444444444,0,0,1,0,8,0.03
9,Periodic,p3,Moderate,0.106070467973773,0.139925068402137,0.464251164886588,0.174942476536482,8,2880,0.798263888888889,0,0,1,0,8,0.03
10,Periodic,p3,Moderate,0.105894065526508,0.137577258836585,0.468038230264717,0.174279442930669,8,2880,0.795486111111111,0,0,1,0,8,0.03
11,Periodic,p3,Moderate,0.106401574263257,0.141561397243272,0.466115776018955,0.173916136845292,8,2880,0.805208333333333,0,0,1,0,8,0.03
12,Periodic,p3,Moderate,0.105445721817375,0.141412284102038,0.466549866607655,0.173433242506812,8,2880,0.803125,0,0,1,0,8,0.03
13,Periodic,p3,Moderate,0.107091867458712,0.147452056640638,0.459988962224285,0.175523766273085,8,2880,0.797569444444444,0,0,1,0,8,0.03
14,Periodic,p3,Moderate,0.104001866435727,0.140081015395699,0.46745849724205,0.170917347865577,8,2880,0.803819444444444,0,0,1,0,8,0.03
15,Periodic,p3,Moderate,0.104999317413886,0.140347137231894,0.465079007203494,0.171382076899788,8,2880,0.810069444444445,0,0,1,0,8,0.03
16,Periodic,p3,Moderate,0.106242071871048,0.140104548303043,0.465974066066868,0.172944293066909,8,2880,0.806944444444444,0,0,1,0,8,0.03
17,Periodic,p3,Moderate,0.105632303834479,0.140962761435182,0.469035766032663,0.173466545564638,8,2880,0.796875,0,0,1,0,8,0.03
18,Periodic,p3,Moderate,0.105941638368119,0.14170929355582,0.473574582331643,0.17425068119891,8,2880,0.795833333333333,0,0,1,0,8,0.03
19,Periodic,p3,Moderate,0.107702526619512,0.149671146594789,0.453814347751379,0.177184377838329,8,2880,0.787847222222222,0,0,1,0,8,0.03
20,Periodic,p3,Moderate,0.106319624841217,0.140966967954813,0.464953693942668,0.173525582803512,8,2880,0.801736111111111,0,0,1,0,8,0.03
1,State-event,p3,Moderate,0.122883245203305,0.177353587597672,0.448003630531126,0.199479261277626,7.00555555555556,2522,0.802141157811261,0,0,1,0,8,0.03
2,State-event,p3,Moderate,0.123625052531625,0.174767678184917,0.442978735074899,0.202456857402362,6.98888888888889,2516,0.79610492845787,0,0,1,0,8,0.03
3,State-event,p3,Moderate,0.122394054632487,0.165370581985852,0.434694596233039,0.194144716924009,6.99444444444444,2518,0.810166799046863,0,0,1,0,8,0.03
4,State-event,p3,Moderate,0.124343204623734,0.176894659245977,0.45215395681701,0.201376021798365,7,2520,0.800396825396825,0,0,1,0,8,0.03
5,State-event,p3,Moderate,0.12350409547282,0.17570103240292,0.447174744305865,0.2001846805934,6.99444444444444,2518,0.797855440826052,0,0,1,0,8,0.03
6,State-event,p3,Moderate,0.123844391239767,0.167841672642976,0.45546472153723,0.200918861640932,7.01111111111111,2524,0.803090332805071,0,0,1,0,8,0.03
7,State-event,p3,Moderate,0.122978574588157,0.165971378096382,0.452095079790216,0.198044202240387,6.97777777777778,2512,0.793789808917197,0,0,1,0,8,0.03
8,State-event,p3,Moderate,0.120555848304905,0.165202813438675,0.443686420429823,0.197143505903724,7,2520,0.807539682539683,0,0,1,0,8,0.03
9,State-event,p3,Moderate,0.12273482019447,0.169821645788145,0.446065224929515,0.199778988798062,7,2520,0.803174603174603,0,0,1,0,8,0.03
10,State-event,p3,Moderate,0.121863023421663,0.161739069401147,0.448144505993132,0.199869815319407,6.98888888888889,2516,0.799284578696343,0,0,1,0,8,0.03
11,State-event,p3,Moderate,0.124158688816184,0.17677846155487,0.443708475498438,0.199745685740236,6.99444444444444,2518,0.80659253375695,0,0,1,0,8,0.03
12,State-event,p3,Moderate,0.12248046640909,0.172588853997595,0.44542048806156,0.197529518619437,7,2520,0.805555555555556,0,0,1,0,8,0.03
13,State-event,p3,Moderate,0.124993954872372,0.16842488136847,0.448178732993473,0.201592491674236,7.00555555555556,2522,0.79817605075337,0,0,1,0,8,0.03
14,State-event,p3,Moderate,0.122143626608364,0.162880143859794,0.446645252188042,0.195746291250378,6.99444444444444,2518,0.803812549642573,0,0,1,0,8,0.03
15,State-event,p3,Moderate,0.121800573751747,0.159211170512893,0.444883999536956,0.19781259461096,7.00555555555556,2522,0.807692307692308,0,0,1,0,8,0.03
16,State-event,p3,Moderate,0.125794170443679,0.178824678901212,0.436295890670412,0.198681501665153,6.99444444444444,2518,0.803018268467037,0,0,1,0,8,0.03
17,State-event,p3,Moderate,0.123153396545037,0.170139861773006,0.450085876501329,0.198920678171359,6.98333333333333,2514,0.801113762927605,0,0,1,0,8,0.03
18,State-event,p3,Moderate,0.126054887287536,0.176885701171995,0.42956387180586,0.200926430517711,7.00555555555556,2522,0.795796986518636,0,0,1,0,8,0.03
19,State-event,p3,Moderate,0.125367316466846,0.174533731657589,0.433147064368123,0.20293672419013,6.99444444444444,2518,0.786338363780778,0,0,1,0,8,0.03
20,State-event,p3,Moderate,0.124403167261728,0.166414714280906,0.454379128478134,0.199704813805631,7.00555555555556,2522,0.800158604282316,0,0,1,0,8,0.03
1,Full-AoI,p3,Moderate,0.0860674387962498,0.110671687238668,0.491945317820083,0.139386920980926,17.2361111111111,6205,0.796776792908944,4937,0,0,0,8,0.03
2,Full-AoI,p3,Moderate,0.08602386033958,0.109933208486845,0.490280778279888,0.139379352104147,17.1805555555556,6185,0.799353274050121,4934,0,0,0,8,0.03
3,Full-AoI,p3,Moderate,0.0853775375222135,0.11025705945707,0.493624482194647,0.138790493490766,17.1638888888889,6179,0.806117494740249,4972,0,0,0,8,0.03
4,Full-AoI,p3,Moderate,0.0858410200562223,0.110247769074035,0.491473110955456,0.139224947017862,17.1305555555556,6167,0.804280849683801,4952,0,0,0,8,0.03
5,Full-AoI,p3,Moderate,0.0855933776772035,0.109259098329058,0.492089610043851,0.138843475628216,17.1583333333333,6177,0.802655010522908,4948,0,0,0,8,0.03
6,Full-AoI,p3,Moderate,0.0859920641691604,0.112169956497054,0.490823242871338,0.139352104147744,17.1722222222222,6182,0.800064703979295,4937,0,0,0,8,0.03
7,Full-AoI,p3,Moderate,0.0860014312966113,0.110639791568885,0.493833800878692,0.139514078110808,17.2333333333333,6204,0.793036750483559,4909,0,0,0,8,0.03
8,Full-AoI,p3,Moderate,0.0859225590822606,0.109977593607458,0.490516813155377,0.139181047532546,17.1111111111111,6160,0.806655844155844,4957,0,0,0,8,0.03
9,Full-AoI,p3,Moderate,0.0864040064850222,0.11072782735162,0.489534635349491,0.140051468362095,17.1583333333333,6177,0.796826938643354,4912,0,0,0,8,0.03
10,Full-AoI,p3,Moderate,0.086200635461289,0.109949843819487,0.491863250630347,0.139801695428398,17.1666666666667,6180,0.794498381877023,4903,0,0,0,8,0.03
11,Full-AoI,p3,Moderate,0.0859791954407452,0.109644163769682,0.492131400042996,0.139274901604602,17.1944444444444,6190,0.802423263327948,4960,0,0,0,8,0.03
12,Full-AoI,p3,Moderate,0.0858073059329539,0.109365813595556,0.491063049062147,0.139379352104147,17.1333333333333,6168,0.801070038910506,4932,0,0,0,8,0.03
13,Full-AoI,p3,Moderate,0.0860305777050695,0.110156013497879,0.49185863532965,0.139412655161974,17.2027777777778,6193,0.796060067818505,4917,0,0,0,8,0.03
14,Full-AoI,p3,Moderate,0.0857638232540798,0.109448368007287,0.491865521682416,0.139011504692703,17.1166666666667,6162,0.803635183382019,4939,0,0,0,8,0.03
15,Full-AoI,p3,Moderate,0.0857440450083223,0.108945977170791,0.491492568424524,0.139433848016954,17.1027777777778,6157,0.806561637160955,4952,0,0,0,8,0.03
16,Full-AoI,p3,Moderate,0.085328512995942,0.110282726312218,0.49146089851902,0.138775355737208,17.1694444444444,6181,0.806665588092542,4975,0,0,0,8,0.03
17,Full-AoI,p3,Moderate,0.0856970838035329,0.109843113394748,0.490843663869397,0.139040266424462,17.1805555555556,6185,0.798544866612773,4927,0,0,0,8,0.03
18,Full-AoI,p3,Moderate,0.0860844374422195,0.110987433211671,0.489657809823406,0.139520133212231,17.1888888888889,6188,0.797996121525533,4929,0,0,0,8,0.03
19,Full-AoI,p3,Moderate,0.0860422205837716,0.110379399966364,0.490182006838039,0.139199212836815,17.1722222222222,6182,0.79521190553219,4905,0,0,0,8,0.03
20,Full-AoI,p3,Moderate,0.0856770491010037,0.109513717499486,0.492172650353585,0.139013018468059,17.1916666666667,6189,0.79964453061884,4939,0,0,0,8,0.03
1,Periodic,p4,Moderate,0.0944540183790094,0.123567863514442,0.482088714269555,0.154406600060551,10,3600,0.801388888888889,0,0,0,0,10,0.05
2,Periodic,p4,Moderate,0.0960878195019887,0.124275717861769,0.47805256148541,0.154891008174387,10,3600,0.798333333333333,0,0,0,0,10,0.05
3,Periodic,p4,Moderate,0.0944489701966853,0.123799665269856,0.47657450614451,0.153861640932486,10,3600,0.806666666666667,0,0,0,0,10,0.05
4,Periodic,p4,Moderate,0.0955904270930111,0.12900803541282,0.482719654778514,0.155594913714805,10,3600,0.801944444444444,0,0,0,0,10,0.05
5,Periodic,p4,Moderate,0.0956846143780696,0.123443554706331,0.481305730674223,0.154679079624584,10,3600,0.800833333333333,0,0,0,0,10,0.05
6,Periodic,p4,Moderate,0.0952765091947475,0.125431028116256,0.482382240696054,0.155087798970633,10,3600,0.805,0,0,0,0,10,0.05
7,Periodic,p4,Moderate,0.0963992814991585,0.130570994518157,0.482127149740562,0.155859824402059,10,3600,0.791388888888889,0,0,0,0,10,0.05
8,Periodic,p4,Moderate,0.0943776201700711,0.127567486402208,0.483613569100139,0.153135028761732,10,3600,0.806388888888889,0,0,0,0,10,0.05
9,Periodic,p4,Moderate,0.0955639701189479,0.124369899960258,0.478861149276008,0.155065092340297,10,3600,0.798333333333333,0,0,0,0,10,0.05
10,Periodic,p4,Moderate,0.0955164190025441,0.123041681398838,0.48150116343549,0.155186194368756,10,3600,0.795555555555556,0,0,0,0,10,0.05
11,Periodic,p4,Moderate,0.095877608458685,0.125654892685705,0.478896685079817,0.154807750529821,10,3600,0.805555555555556,0,0,0,0,10,0.05
12,Periodic,p4,Moderate,0.0946425439378662,0.124973193712786,0.480640687760812,0.1543536179231,10,3600,0.803611111111111,0,0,0,0,10,0.05
13,Periodic,p4,Moderate,0.0956181818909201,0.129849398030354,0.479752280444692,0.15516348773842,10,3600,0.797222222222222,0,0,0,0,10,0.05
14,Periodic,p4,Moderate,0.0940471765352314,0.122687769362886,0.484923832410395,0.153044202240388,10,3600,0.804444444444444,0,0,0,0,10,0.05
15,Periodic,p4,Moderate,0.0945739454869524,0.124002255218476,0.481221322400853,0.153082046624281,10,3600,0.808333333333333,0,0,0,0,10,0.05
16,Periodic,p4,Moderate,0.0954176152693681,0.1244282772915,0.48071151542361,0.154096276112625,10,3600,0.803333333333333,0,0,0,0,10,0.05
17,Periodic,p4,Moderate,0.0957827938808982,0.129676565724364,0.475329543462467,0.154891008174387,10,3600,0.799444444444444,0,0,0,0,10,0.05
18,Periodic,p4,Moderate,0.0959711365928699,0.125501736290435,0.480070506119732,0.156230699364215,10,3600,0.793055555555556,0,0,0,0,10,0.05
19,Periodic,p4,Moderate,0.0960126759272736,0.130753064072271,0.47752451773402,0.155882531032395,10,3600,0.791388888888889,0,0,0,0,10,0.05
20,Periodic,p4,Moderate,0.0951500045536725,0.125246786871579,0.481055700520974,0.154028156221617,10,3600,0.807777777777778,0,0,0,0,10,0.05
1,State-event,p4,Moderate,0.171053895755443,0.258776401268635,0.354454393785055,0.273035119588253,4.29444444444444,1546,0.80012936610608,0,0,1,0,10,0.05
2,State-event,p4,Moderate,0.164316265202753,0.22403336950771,0.399190094404172,0.272977596124735,4.29444444444444,1546,0.802069857697283,0,0,1,0,10,0.05
3,State-event,p4,Moderate,0.168503130632216,0.232718429917224,0.398221583534276,0.276480472297911,4.29444444444444,1546,0.797542043984476,0,0,1,0,10,0.05
