sourceR2Run,configurationId,N,graph,pinning,H,D,sender,p,rValue,rRelative,strictReduction,relativeRankRatio,pairwiseHiddenDirections,fullRelativeIdentifiable,individualNonidentifiableCount,allIndividualValuesIdentifiable,orderingIdentifiableDespiteHiddenValues,nontrivialActionSet,relativeProjectionResidualMax,relativeProjectionResidualFro,relativeBasisResiduals,pairwiseProjectionResiduals,valueHiddenSingularValues,relativeHiddenSingularValues,storedRValueMatch
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,2,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.8470936657437909,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,3,2,2,1,1,0.5,1,0,2,0,0,1,0.999812566883695,0.999812566883695,0.99981256688369502,ordinary_3_to_2-ordinary_3_to_4=0.99981256688369502,2.3026190903913042;0.9108642147027981,1.3493533061256571,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,4,2,2,1,1,0.5,1,0,2,0,0,1,0.999953015168567,0.999953015168567,0.99995301516856727,ordinary_4_to_3-ordinary_4_to_5=0.99995301516856727,2.6382673026876353;0.30805806195326019,0.44040968804734637,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,5,2,2,1,1,0.5,1,0,2,0,0,1,0.99999994458062,0.99999994458062,0.99999994458062014,ordinary_5_to_4-ordinary_5_to_6=0.99999994458062014,2.5427871252578855;0.93766208552808028,1.3260716438822191,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,6,2,2,1,1,0.5,1,0,2,0,0,1,0.999999112891645,0.999999112891645,0.99999911289164456,ordinary_6_to_5-ordinary_6_to_7=0.99999911289164456,2.6779982302242327;0.31088018519278365,0.43970542997686318,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999993447891038,0.999993447891038,0.9999934478910375,ordinary_7_to_6-ordinary_7_to_8=0.9999934478910375,2.5094059196189105;0.93682297549128779,1.3261618144182441,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,8,2,2,1,1,0.5,1,0,2,0,0,1,0.998037147138959,0.998037147138959,0.99803714713895864,ordinary_8_to_7-ordinary_8_to_9=0.99803714713895864,2.4085579835891813;0.22141569956485313,0.51871705511170496,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,15,4,9,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.868435505490692,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,1,6,5,4,1,0.8,4,0,6,0,0,1,0.999568313810188,0.945651206616074,0.90875293158719861;0.91696152526039054;0.90875293158719861;0.99368883806001207;0.98775637674144756,ordinary_1_to_2-ordinary_1_to_9=0.93705995282133481;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=0.83364284910062691;ordinary_1_to_2-pinned_leader_1_to_6=0.85394947436839375;ordinary_1_to_2-pinned_leader_1_to_8=0.90875293158719861;ordinary_1_to_9-pinned_leader_1_to_2=0.93705995282133481;ordinary_1_to_9-pinned_leader_1_to_4=0.94046990975856293;ordinary_1_to_9-pinned_leader_1_to_6=0.92107459349250553;ordinary_1_to_9-pinned_leader_1_to_8=0.91696152526039054;pinned_leader_1_to_2-pinned_leader_1_to_4=0.83364284910062691;pinned_leader_1_to_2-pinned_leader_1_to_6=0.85394947436839375;pinned_leader_1_to_2-pinned_leader_1_to_8=0.90875293158719861;pinned_leader_1_to_4-pinned_leader_1_to_6=0.99956831381018774;pinned_leader_1_to_4-pinned_leader_1_to_8=0.99368883806001207;pinned_leader_1_to_6-pinned_leader_1_to_8=0.98775637674144756,16.240824082056427;14.59273795549602;12.216537439205572;10.108261141605761;1.1022703650301009;1.5227647464794704e-15,28.571193204476799;13.146660013870767;10.313935617304491;4.0555355993582003;6.2710760487327218e-15,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,,,31.187556316613357,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,3,2,2,1,1,0.5,1,0,2,0,0,1,0.999215437555187,0.999215437555187,0.99921543755518738,ordinary_3_to_2-ordinary_3_to_4=0.99921543755518738,35.668731757027459;9.8668338508963931,17.129456359622736,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,4,2,2,1,1,0.5,1,0,2,0,0,1,0.999738499522344,0.999738499522344,0.9997384995223435,ordinary_4_to_3-ordinary_4_to_5=0.9997384995223435,45.649565396682597;5.5114992504774349,8.2747041948565752,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,5,2,2,1,1,0.5,1,0,2,0,0,1,0.999998122500994,0.999998122500994,0.99999812250099429,ordinary_5_to_4-ordinary_5_to_6=0.99999812250099429,41.823392406558462;10.820913204028543,15.309486190380447,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,6,2,2,1,1,0.5,1,0,2,0,0,1,0.999988841510308,0.999988841510308,0.99998884151030798,ordinary_6_to_5-ordinary_6_to_7=0.99998884151030798,47.210980688376715;5.7033597398388123,8.0790703345798107,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999923592898098,0.999923592898098,0.99992359289809818,ordinary_7_to_6-ordinary_7_to_8=0.99992359289809818,40.537429238705165;10.739968191404987,15.378211070382552,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,8,2,2,1,1,0.5,1,0,2,0,0,1,0.99707185385105,0.99707185385105,0.99707185385105013,ordinary_8_to_7-ordinary_8_to_9=0.99707185385105013,40.306497196344303;3.3007108027121883,11.64850597243907,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,2,9,1,1,0,1,0,0,1,1,0,0,0,0,0,,,28.511544064650597,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,1,6,5,4,1,0.8,4,0,6,0,0,1,0.999651320719744,0.949997398742561,0.91500449879600132;0.9270196812331023;0.91500449879600132;0.99448523990991577;0.98956977590276973,ordinary_1_to_2-ordinary_1_to_9=0.94016687810187005;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=0.84722923966108921;ordinary_1_to_2-pinned_leader_1_to_6=0.86514144136084192;ordinary_1_to_2-pinned_leader_1_to_8=0.91500449879600132;ordinary_1_to_9-pinned_leader_1_to_2=0.94016687810187005;ordinary_1_to_9-pinned_leader_1_to_4=0.94598634753919242;ordinary_1_to_9-pinned_leader_1_to_6=0.92928219395134426;ordinary_1_to_9-pinned_leader_1_to_8=0.9270196812331023;pinned_leader_1_to_2-pinned_leader_1_to_4=0.84722923966108921;pinned_leader_1_to_2-pinned_leader_1_to_6=0.86514144136084192;pinned_leader_1_to_2-pinned_leader_1_to_8=0.91500449879600132;pinned_leader_1_to_4-pinned_leader_1_to_6=0.99965132071974383;pinned_leader_1_to_4-pinned_leader_1_to_8=0.99448523990991577;pinned_leader_1_to_6-pinned_leader_1_to_8=0.98956977590276973,13.432944706093505;12.012589409659812;10.15817527540484;8.4853029934894089;0.91570773073326417;5.7826125735526577e-17,23.728196778969821;10.958675772167007;8.6515345958217367;3.3969484966062042;8.0886866787727787e-16,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,2,1,1,0,1,0,0,1,1,0,0,0,0,0,,,25.303392320355428,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,3,2,2,1,1,0.5,1,0,2,0,0,1,0.999276530601503,0.999276530601503,0.99927653060150312,ordinary_3_to_2-ordinary_3_to_4=0.99927653060150312,29.070289025774088;8.2854857602001388,14.122858461118504,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,4,2,2,1,1,0.5,1,0,2,0,0,1,0.999763012855313,0.999763012855313,0.99976301285531277,ordinary_4_to_3-ordinary_4_to_5=0.99976301285531277,36.95549426837318;4.4571620822691775,6.6539069324293596,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,5,2,2,1,1,0.5,1,0,2,0,0,1,0.99999848869477,0.99999848869477,0.99999848869476993,ordinary_5_to_4-ordinary_5_to_6=0.99999848869476993,33.940566056349439;9.0287831345786973,12.77294073065128,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,6,2,2,1,1,0.5,1,0,2,0,0,1,0.999990355484437,0.999990355484437,0.99999035548443738,ordinary_6_to_5-ordinary_6_to_7=0.99999035548443738,38.161386856702777;4.6016492130718776,6.5169489834758201,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999934585716867,0.999934585716867,0.99993458571686666,ordinary_7_to_6-ordinary_7_to_8=0.99993458571686666,32.9457826381975;8.9692860298665327,12.818994659170061,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,8,2,2,1,1,0.5,1,0,2,0,0,1,0.99714026647839,0.99714026647839,0.99714026647839049,ordinary_8_to_7-ordinary_8_to_9=0.99714026647839049,32.701591991353112;2.6892283189690454,9.2576484616804731,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_even,9,ring2,even,25,4,9,1,1,0,1,0,0,1,1,0,0,0,0,0,,,23.270135986495728,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,1,6,5,4,1,0.8,4,0,6,0,0,1,0.99997983843492,0.960226502632096,0.97163653955484086;0;0.96749572773358083;0.95471536092008114;0.95185587458420051,ordinary_1_to_2-ordinary_1_to_9=0.97163653955484086;ordinary_1_to_2-pinned_leader_1_to_3=0.98632685083586524;ordinary_1_to_2-pinned_leader_1_to_5=0.9839452172145845;ordinary_1_to_2-pinned_leader_1_to_7=0.98590372436362739;ordinary_1_to_2-pinned_leader_1_to_9=0.97163653955484086;ordinary_1_to_9-pinned_leader_1_to_3=0.96749572773358083;ordinary_1_to_9-pinned_leader_1_to_5=0.95471536092008114;ordinary_1_to_9-pinned_leader_1_to_7=0.95185587458420051;ordinary_1_to_9-pinned_leader_1_to_9=0;pinned_leader_1_to_3-pinned_leader_1_to_5=0.99868431129106361;pinned_leader_1_to_3-pinned_leader_1_to_7=0.99908993131225532;pinned_leader_1_to_3-pinned_leader_1_to_9=0.96749572773358083;pinned_leader_1_to_5-pinned_leader_1_to_7=0.99997983843492022;pinned_leader_1_to_5-pinned_leader_1_to_9=0.95471536092008114;pinned_leader_1_to_7-pinned_leader_1_to_9=0.95185587458420051,1.896497471730572;1.5266319203070151;1.4216535166184829;1.3066799975935774;0.19979073879480591;2.5316840617277259e-18,2.9704883064656453;1.4279520821057783;1.3128941506662875;0.49701848126553849;7.7641566395595057e-17,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,2,1,1,0,1,0,0,1,1,0,0,0,0,0,,,2.7237560944247061,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,3,2,2,1,1,0.5,1,0,2,0,0,1,0.99797655636523,0.99797655636523,0.99797655636522964,ordinary_3_to_2-ordinary_3_to_4=0.99797655636522964,3.5498672685288288;0.33031063543414629,0.79543386986131503,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,4,2,2,1,1,0.5,1,0,2,0,0,1,0.999991268929657,0.999991268929657,0.99999126892965662,ordinary_4_to_3-ordinary_4_to_5=0.99999126892965662,3.6790319613803129;1.3302839373995463,1.8837741169224169,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,5,2,2,1,1,0.5,1,0,2,0,0,1,0.999998820507695,0.999998820507695,0.9999988205076954,ordinary_5_to_4-ordinary_5_to_6=0.9999988205076954,3.9684397927518917;0.46967949330661801,0.6643370391636686,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,6,2,2,1,1,0.5,1,0,2,0,0,1,0.999999916069009,0.999999916069009,0.99999991606900862,ordinary_6_to_5-ordinary_6_to_7=0.99999991606900862,3.7337198498128035;1.3318238854529261,1.8835202001120186,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999943429855019,0.999943429855019,0.99994342985501872,ordinary_7_to_6-ordinary_7_to_8=0.99994342985501872,3.9032858930016685;0.46475905619110536,0.66587675825548553,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,8,2,2,1,1,0.5,1,0,2,0,0,1,0.999777048742388,0.999777048742388,0.99977704874238826,ordinary_8_to_7-ordinary_8_to_9=0.99977704874238826,3.360101960933362;1.2881894252695274,1.9253616395903708,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,2,9,1,1,0,1,0,0,1,1,0,0,0,0,0,,,2.7281516205419045,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,1,6,5,4,1,0.8,4,0,6,0,0,1,0.999986624535847,0.965976578072432,0.9748021515952896;0;0.97191098444794088;0.96154774489149575;0.95940614090845555,ordinary_1_to_2-ordinary_1_to_9=0.9748021515952896;ordinary_1_to_2-pinned_leader_1_to_3=0.98906243400717586;ordinary_1_to_2-pinned_leader_1_to_5=0.98697636854341153;ordinary_1_to_2-pinned_leader_1_to_7=0.98840231005470203;ordinary_1_to_2-pinned_leader_1_to_9=0.9748021515952896;ordinary_1_to_9-pinned_leader_1_to_3=0.97191098444794088;ordinary_1_to_9-pinned_leader_1_to_5=0.96154774489149575;ordinary_1_to_9-pinned_leader_1_to_7=0.95940614090845555;ordinary_1_to_9-pinned_leader_1_to_9=0;pinned_leader_1_to_3-pinned_leader_1_to_5=0.99901949500420972;pinned_leader_1_to_3-pinned_leader_1_to_7=0.99930243608548364;pinned_leader_1_to_3-pinned_leader_1_to_9=0.97191098444794088;pinned_leader_1_to_5-pinned_leader_1_to_7=0.99998662453584719;pinned_leader_1_to_5-pinned_leader_1_to_9=0.96154774489149575;pinned_leader_1_to_7-pinned_leader_1_to_9=0.95940614090845555,1.3329807570243895;1.0583543284543384;0.99409308118528539;0.92255335675681016;0.13728370271002796;1.3821273569591675e-18,2.0876607054618033;0.99762108433226226;0.92623192324819081;0.3535890986797835;1.8594260606239797e-18,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,2,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.868435505490692,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,3,2,2,1,1,0.5,1,0,2,0,0,1,0.998037147138959,0.998037147138959,0.99803714713895864,ordinary_3_to_2-ordinary_3_to_4=0.99803714713895864,2.4085579835891799;0.22141569956485327,0.51871705511170452,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,4,2,2,1,1,0.5,1,0,2,0,0,1,0.999993447891038,0.999993447891038,0.9999934478910375,ordinary_4_to_3-ordinary_4_to_5=0.9999934478910375,2.5094059196189109;0.93682297549128801,1.3261618144182439,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,5,2,2,1,1,0.5,1,0,2,0,0,1,0.999999112891645,0.999999112891645,0.99999911289164489,ordinary_5_to_4-ordinary_5_to_6=0.99999911289164489,2.6779982302242318;0.31088018519278354,0.43970542997686318,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,6,2,2,1,1,0.5,1,0,2,0,0,1,0.99999994458062,0.99999994458062,0.99999994458062014,ordinary_6_to_5-ordinary_6_to_7=0.99999994458062014,2.5427871252578855;0.93766208552807961,1.3260716438822187,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999953015168567,0.999953015168567,0.99995301516856727,ordinary_7_to_6-ordinary_7_to_8=0.99995301516856727,2.6382673026876349;0.30805806195326013,0.44040968804734637,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_ring2_pin_odd,9,ring2,odd,15,4,8,2,2,1,1,0.5,1,0,2,0,0,1,0.999812566883695,0.999812566883695,0.99981256688369502,ordinary_8_to_7-ordinary_8_to_9=0.99981256688369502,2.3026190903913037;0.91086421470279832,1.3493533061256568,1
