time_s,seed,receiver,sender,physicalAge_s,loggedAoI_s,positionError_m,localPositionBound_m,globalPositionBound_m,velocityError_mps,velocityBound_mps,acceptedPayloadSpeed_mps
12.54,27020001,3,2,0.140000000000001,0.150000000000001,0.0279317441074209,0.0505258960008514,8.4224,0.00605582696095999,0.28,0.200899257148939
12.56,27020001,3,2,0.16,0.17,0.0318652417971229,0.0609438811438302,9.6288,0.00684005620147871,0.32,0.200899257148939
12.58,27020001,3,2,0.119999999999999,0.129999999999999,0.023752156279836,0.0408818396797226,7.2168,0.00599312077340102,0.24,0.200681997331022
12.6,27020001,3,2,0.139999999999999,0.149999999999999,0.0276821300017361,0.0504954796263431,8.4224,0.00629185829707788,0.28,0.200681997331022
12.62,27020001,3,2,0.16,0.17,0.0316182336963721,0.0609091195729635,9.6288,0.00677433223634579,0.32,0.200681997331022
12.64,27020001,3,2,0.120000000000001,0.130000000000001,0.0235941810120546,0.0405954036319467,7.2168,0.00474139880504382,0.24,0.198295030266223
12.66,27020001,3,2,0.140000000000001,0.150000000000001,0.0275283920512078,0.0501613042372712,8.4224,0.00543199913380891,0.28,0.198295030266223
12.68,27020001,3,2,0.16,0.17,0.0314618630518195,0.0605272048425956,9.6288,0.00616478608755348,0.32,0.198295030266223
12.7,27020001,3,2,0.120000000000001,0.130000000000001,0.0235940543906639,0.0403313325066626,7.2168,0.0045599426554452,0.24,0.196094437555522
12.72,27020001,3,2,0.140000000000001,0.150000000000001,0.0275037097452947,0.049853221257773,8.4224,0.00516049526226691,0.28,0.196094437555522
12.74,27020001,3,2,0.16,0.17,0.0314412927618283,0.0601751100088835,9.6288,0.00642930592237461,0.32,0.196094437555522
12.76,27020001,3,2,0.119999999999999,0.129999999999999,0.0235959176375216,0.0404040890567374,7.2168,0.00514688496081472,0.24,0.196700742139478
12.78,27020001,3,2,0.140000000000001,0.150000000000001,0.0275569794314601,0.0499381038995269,8.4224,0.00613620563679284,0.28,0.196700742139478
12.8,27020001,3,2,0.16,0.17,0.0315311150021645,0.0602721187423165,9.6288,0.00733462013047193,0.32,0.196700742139478
12.82,27020001,3,2,0.119999999999999,0.129999999999999,0.0237165850627438,0.0403521174390178,7.2168,0.00638738257363275,0.24,0.196267645325149
12.84,27020001,3,2,0.139999999999999,0.149999999999999,0.0277164842041765,0.0498774703455208,8.4224,0.00778385506161415,0.28,0.196267645325149
12.86,27020001,3,2,0.159999999999998,0.169999999999998,0.0317343275907741,0.0602028232520238,9.6288,0.00908799096186009,0.32,0.196267645325149
12.88,27020001,3,2,0.18,0.19,0.0357597764969049,0.0713281761585268,10.836,0.0100178387092688,0.36,0.196267645325149
12.9,27020001,3,2,0.199999999999999,0.209999999999999,0.0397837434189143,0.0832535290650297,12.044,0.010628014349539,0.4,0.196267645325149
12.92,27020001,3,2,0.219999999999999,0.229999999999999,0.0438151951851626,0.0959788819715327,13.2528,0.0116101791489451,0.44,0.196267645325149
12.94,27020001,3,2,0.119999999999999,0.129999999999999,0.0241333507161882,0.0406704775278772,7.2168,0.0058926276917757,0.24,0.198920646065643
12.96,27020001,3,2,0.140000000000001,0.150000000000001,0.0281547886968016,0.0502488904491901,8.4224,0.00633896842465531,0.28,0.198920646065643
12.98,27020001,3,2,0.16,0.17,0.0321597516372792,0.0606273033705029,9.6288,0.0066922973460735,0.32,0.198920646065643
13,27020001,3,2,0.18,0.19,0.0361421451239897,0.0718057162918158,10.836,0.00707900926114841,0.36,0.198920646065643
13.02,27020001,3,2,0.199999999999999,0.209999999999999,0.0400966704210004,0.0837841292131286,12.044,0.00761743907455283,0.4,0.198920646065643
13.04,27020001,3,2,0.220000000000001,0.230000000000001,0.0440356816811978,0.0965625421344415,13.2528,0.00842057497399943,0.44,0.198920646065643
13.06,27020001,3,2,0.24,0.25,0.0479531084209582,0.110140955055754,14.4624,0.00927620912308173,0.48,0.198920646065643
13.08,27020001,3,2,0.26,0.27,0.0518436704992116,0.124519367977067,15.6728,0.0102450566826734,0.52,0.198920646065643
13.1,27020001,3,2,0.279999999999999,0.289999999999999,0.0557303144228027,0.13969778089838,16.884,0.0111220377390563,0.56,0.198920646065643
13.12,27020001,3,2,0.120000000000001,0.130000000000001,0.0234678934243722,0.0406970061837924,7.2168,0.00661412342633308,0.24,0.19914171819827
13.14,27020001,3,2,0.140000000000001,0.150000000000001,0.0273705575840121,0.0502798405477578,8.4224,0.00634751048463607,0.28,0.19914171819827
13.16,27020001,3,2,0.16,0.17,0.0312952252766769,0.0606626749117232,9.6288,0.00657713539941912,0.32,0.19914171819827
13.18,27020001,3,2,0.119999999999999,0.129999999999999,0.0234196912832679,0.0403087375760183,7.2168,0.00504177302516767,0.24,0.195906146466819
13.2,27020001,3,2,0.140000000000001,0.150000000000001,0.0273580543342076,0.0498268605053547,8.4224,0.00577467516814468,0.28,0.195906146466819
13.22,27020001,3,2,0.16,0.17,0.031322531109045,0.060144983434691,9.6288,0.00721353019022977,0.32,0.195906146466819
13.24,27020001,3,2,0.18,0.19,0.0353018945803285,0.0712631063640274,10.836,0.00840010077364232,0.36,0.195906146466819
13.26,27020001,3,2,0.199999999999999,0.209999999999999,0.0392862643930931,0.0831812292933638,12.044,0.0092889112872314,0.4,0.195906146466819
13.28,27020001,3,2,0.220000000000001,0.230000000000001,0.0432822597996397,0.0958993522227002,13.2528,0.010428418951568,0.44,0.195906146466819
13.3,27020001,3,2,0.120000000000001,0.130000000000001,0.0238651736731182,0.040419924941655,7.2168,0.00635602656128324,0.24,0.196832707847125
13.32,27020001,3,2,0.140000000000001,0.150000000000001,0.0278582134279116,0.0499565790985975,8.4224,0.00688298480834539,0.28,0.196832707847125
13.34,27020001,3,2,0.16,0.17,0.0318446415894324,0.06029323325554,9.6288,0.00746518296072412,0.32,0.196832707847125
13.36,27020001,3,2,0.119999999999999,0.129999999999999,0.0239349652967037,0.0406808947507332,7.2168,0.00490039784778119,0.24,0.19900745625611
13.38,27020001,3,2,0.140000000000001,0.150000000000001,0.0278876986608884,0.0502610438758554,8.4224,0.00563664027605407,0.28,0.19900745625611
13.4,27020001,3,2,0.16,0.17,0.0318385529656988,0.0606411930009776,9.6288,0.00652273990863197,0.32,0.19900745625611
13.42,27020001,3,2,0.119999999999999,0.129999999999999,0.0237990444350105,0.0407970449779593,7.2168,0.00531654396565935,0.24,0.199975374816327
13.44,27020001,3,2,0.139999999999999,0.149999999999999,0.0277241616765959,0.0503965524742858,8.4224,0.00633940809193325,0.28,0.199975374816327
13.46,27020001,3,2,0.16,0.17,0.031633811669112,0.0607960599706123,9.6288,0.0073651843978469,0.32,0.199975374816327
13.48,27020001,3,2,0.18,0.19,0.0355219793904432,0.0719955674669389,10.836,0.00851792567697909,0.36,0.199975374816327
13.5,27020001,3,2,0.199999999999999,0.209999999999999,0.0394360281653341,0.0839950749632654,12.044,0.00852211754562433,0.4,0.199975374816327
13.52,27020001,3,2,0.219999999999999,0.229999999999999,0.0433817699176811,0.096794582459592,13.2528,0.00886860709801196,0.44,0.199975374816327
13.54,27020001,3,2,0.120000000000001,0.130000000000001,0.0235514166011218,0.0404504196552376,7.2168,0.00503562702518403,0.24,0.197086830460313
13.56,27020001,3,2,0.140000000000001,0.150000000000001,0.0275358186557029,0.0499921562644439,8.4224,0.00613222348807932,0.28,0.197086830460313
13.58,27020001,3,2,0.16,0.17,0.0315364205266621,0.0603338928736501,9.6288,0.00725987989576166,0.32,0.197086830460313
13.6,27020001,3,2,0.119999999999999,0.129999999999999,0.0238206228548758,0.0401317394785446,7.2168,0.00796059946051701,0.24,0.194431162321205
13.62,27020001,3,2,0.140000000000001,0.150000000000001,0.0278354722928169,0.0496203627249687,8.4224,0.00875412233339888,0.28,0.194431162321205
13.64,27020001,3,2,0.16,0.17,0.0318574520462697,0.0599089859713928,9.6288,0.00955983146723633,0.32,0.194431162321205
13.66,27020001,3,2,0.18,0.19,0.0358775261169425,0.0709976092178169,10.836,0.00999358096551718,0.36,0.194431162321205
13.68,27020001,3,2,0.199999999999999,0.209999999999999,0.039895754131873,0.0828862324642411,12.044,0.0104381811466991,0.4,0.194431162321205
13.7,27020001,3,2,0.220000000000001,0.230000000000001,0.0439317931159808,0.0955748557106652,13.2528,0.0117739079165428,0.44,0.194431162321205
13.72,27020001,3,2,0.24,0.25,0.0479752814930641,0.109063478957089,14.4624,0.0126803919965396,0.48,0.194431162321205
13.74,27020001,3,2,0.26,0.27,0.0520271796234334,0.123352102203513,15.6728,0.0135976423852485,0.52,0.194431162321205
13.76,27020001,3,2,0.279999999999999,0.289999999999999,0.0560951581577094,0.138440725449937,16.884,0.0148770869703703,0.56,0.194431162321205
13.78,27020001,3,2,0.300000000000001,0.310000000000001,0.0601690137079512,0.154329348696362,18.096,0.0157388713917593,0.6,0.194431162321205
13.8,27020001,3,2,0.32,0.33,0.0642397833156706,0.171017971942786,19.3088,0.0162491602093223,0.64,0.194431162321205
13.82,27020001,3,2,0.34,0.35,0.0683217216179368,0.18850659518921,20.5224,0.0173950914356041,0.68,0.194431162321205
13.84,27020001,3,2,0.119999999999999,0.129999999999999,0.0244411840800351,0.0410674130284181,7.2168,0.00568457740063626,0.24,0.202228441903484
13.86,27020001,3,2,0.139999999999999,0.149999999999999,0.0285204023633711,0.0507119818664878,8.4224,0.00629420726168814,0.28,0.202228441903484
13.88,27020001,3,2,0.16,0.17,0.0325939333376954,0.0611565507045575,9.6288,0.0069961494692395,0.32,0.202228441903484
13.9,27020001,3,2,0.119999999999999,0.129999999999999,0.0244572960919254,0.0412541837999057,7.2168,0.00493657679970477,0.24,0.203784864999214
13.92,27020001,3,2,0.139999999999999,0.149999999999999,0.0284981258996519,0.0509298810998899,8.4224,0.00575472736168151,0.28,0.203784864999214
13.94,27020001,3,2,0.159999999999998,0.169999999999998,0.0325271603305078,0.0614055783998742,9.6288,0.00665387380797283,0.32,0.203784864999214
13.96,27020001,3,2,0.120000000000001,0.130000000000001,0.0242955593830379,0.0413173813656551,7.2168,0.00571201143606811,0.24,0.20431151138046
13.98,27020001,3,2,0.140000000000001,0.150000000000001,0.0283048297504019,0.0510036115932643,8.4224,0.00634498548257736,0.28,0.20431151138046
14,27020001,3,2,0.16,0.17,0.032328462333111,0.0614898418208735,9.6288,0.0068417297361029,0.32,0.20431151138046
14.02,27020001,3,2,0.18,0.19,0.036356544204793,0.0727760720484827,10.836,0.00756629412999319,0.36,0.20431151138046
14.04,27020001,3,2,0.200000000000001,0.210000000000001,0.040393003853034,0.0848623022760919,12.044,0.00825101676465119,0.4,0.20431151138046
14.06,27020001,3,2,0.220000000000001,0.230000000000001,0.0444439497391412,0.0977485325037011,13.2528,0.00905761486437539,0.44,0.20431151138046
14.08,27020001,3,2,0.119999999999999,0.129999999999999,0.0242073647178725,0.0408659521288534,7.2168,0.00586279461797072,0.24,0.200549601073778
14.1,27020001,3,2,0.139999999999999,0.149999999999999,0.0282595530526023,0.050476944150329,8.4224,0.00649617342961017,0.28,0.200549601073778
14.12,27020001,3,2,0.16,0.17,0.0323083488983078,0.0608879361718045,9.6288,0.00720514196945471,0.32,0.200549601073778
14.14,27020001,3,2,0.120000000000001,0.130000000000001,0.0242853455693499,0.0409720401148755,7.2168,0.00499912374407057,0.24,0.201433667623962
14.16,27020001,3,2,0.140000000000001,0.150000000000001,0.0283053712758593,0.0506007134673547,8.4224,0.00559603144499425,0.28,0.201433667623962
14.18,27020001,3,2,0.16,0.17,0.0323099680368985,0.0610293868198339,9.6288,0.00635499513028854,0.32,0.201433667623962
14.2,27020001,3,2,0.120000000000001,0.130000000000001,0.0241483308351604,0.0411399889473775,7.2168,0.00552021835971801,0.24,0.202833241228146
14.22,27020001,3,2,0.140000000000001,0.150000000000001,0.0281045075512842,0.0507966537719404,8.4224,0.00683278178256475,0.28,0.202833241228146
14.24,27020001,3,2,0.16,0.17,0.032037419434475,0.0612533185965033,9.6288,0.00809063216562031,0.32,0.202833241228146
14.26,27020001,3,2,0.18,0.19,0.0359419573478796,0.0725099834210662,10.836,0.00951662148481736,0.36,0.202833241228146
14.28,27020001,3,2,0.200000000000001,0.210000000000001,0.0398136986662265,0.0845666482456291,12.044,0.0111099230229514,0.4,0.202833241228146
14.3,27020001,3,2,0.220000000000001,0.230000000000001,0.0436848479197617,0.097423313070192,13.2528,0.0116962532933187,0.44,0.202833241228146
14.32,27020001,3,2,0.24,0.25,0.0475476455627475,0.111079977894755,14.4624,0.0125449781248508,0.48,0.202833241228146
14.34,27020001,3,2,0.26,0.27,0.0514487694585259,0.125536642719318,15.6728,0.0119633859634474,0.52,0.202833241228146
14.36,27020001,3,2,0.279999999999999,0.289999999999999,0.0553840301897688,0.140793307543881,16.884,0.0118766701292182,0.56,0.202833241228146
14.38,27020001,3,2,0.300000000000001,0.310000000000001,0.0593412625637981,0.156849972368444,18.096,0.0122271954641868,0.6,0.202833241228146
14.4,27020001,3,2,0.32,0.33,0.0633202104593998,0.173706637193007,19.3088,0.0127077364013854,0.64,0.202833241228146
14.42,27020001,3,2,0.34,0.35,0.0673185625773007,0.19136330201757,20.5224,0.0133643200274706,0.68,0.202833241228146
14.44,27020001,3,2,0.359999999999999,0.369999999999999,0.0713258441585136,0.209819966842132,21.7368,0.0140685357362253,0.72,0.202833241228146
14.46,27020001,3,2,0.380000000000001,0.390000000000001,0.0753419507154292,0.229076631666695,22.952,0.0147695207710625,0.76,0.202833241228146
14.48,27020001,3,2,0.4,0.41,0.0793781847817367,0.249133296491258,24.168,0.0156831679758466,0.8,0.202833241228146
14.5,27020001,3,2,0.119999999999999,0.129999999999999,0.0240989064714666,0.0405537417499717,7.2168,0.00683912780456003,0.24,0.197947847916431
14.52,27020001,3,2,0.139999999999999,0.149999999999999,0.0281562905428706,0.0501126987083003,8.4224,0.00771560365834848,0.28,0.197947847916431
14.54,27020001,3,2,0.16,0.17,0.0322365150960908,0.0604716556666289,9.6288,0.00927395379924249,0.32,0.197947847916431
14.56,27020001,3,2,0.18,0.19,0.0363285117085058,0.0716306126249576,10.836,0.0103630972602913,0.36,0.197947847916431
14.58,27020001,3,2,0.199999999999999,0.209999999999999,0.0404284354197445,0.0835895695832862,12.044,0.0112754577114943,0.4,0.197947847916431
14.6,27020001,3,2,0.219999999999999,0.229999999999999,0.0445338638043849,0.0963485265416148,13.2528,0.012115796997093,0.44,0.197947847916431
14.62,27020001,3,2,0.120000000000001,0.130000000000001,0.0245410223876675,0.0410964672661283,7.2168,0.00588694258895659,0.24,0.20247056055107
14.64,27020001,3,2,0.140000000000001,0.150000000000001,0.0286325969178514,0.0507458784771497,8.4224,0.00625532731454343,0.28,0.20247056055107
14.66,27020001,3,2,0.16,0.17,0.0327298043938514,0.0611952896881711,9.6288,0.00723645429160972,0.32,0.20247056055107
14.68,27020001,3,2,0.119999999999999,0.129999999999999,0.0245939177371613,0.0413563244728044,7.2168,0.0048735285349279,0.24,0.20463603727337
14.7,27020001,3,2,0.140000000000001,0.150000000000001,0.02867692798107,0.0510490452182717,8.4224,0.00560756999101491,0.28,0.20463603727337
14.72,27020001,3,2,0.16,0.17,0.0327571896618078,0.0615417659637391,9.6288,0.00648615297111245,0.32,0.20463603727337
14.74,27020001,3,2,0.18,0.19,0.0368267797760638,0.0728344867092065,10.836,0.00730315468303021,0.36,0.20463603727337
14.76,27020001,3,2,0.199999999999999,0.209999999999999,0.0408787696879413,0.0849272074546739,12.044,0.00812462338727663,0.4,0.20463603727337
14.78,27020001,3,2,0.220000000000001,0.230000000000001,0.0449155750044431,0.0978199282001413,13.2528,0.00901658892190612,0.44,0.20463603727337
14.8,27020001,3,2,0.120000000000001,0.130000000000001,0.0243401680317312,0.0413666993089354,7.2168,0.00587099889073538,0.24,0.204722494241129
14.82,27020001,3,2,0.140000000000001,0.150000000000001,0.0283292552589846,0.051061149193758,8.4224,0.00720588997423717,0.28,0.204722494241129
14.84,27020001,3,2,0.16,0.17,0.0323088685565206,0.0615555990785806,9.6288,0.00812869217141719,0.32,0.204722494241129
14.86,27020001,3,2,0.18,0.19,0.0362721173164292,0.0728500489634031,10.836,0.00922278642433583,0.36,0.204722494241129
14.88,27020001,3,2,0.200000000000001,0.210000000000001,0.0402129910134364,0.0849444988482257,12.044,0.0104691714667051,0.4,0.204722494241129
14.9,27020001,3,2,0.220000000000001,0.230000000000001,0.0441331169959814,0.0978389487330483,13.2528,0.011684572098746,0.44,0.204722494241129
14.92,27020001,3,2,0.119999999999999,0.129999999999999,0.0236895142946391,0.0408972281743409,7.2168,0.00730159841851978,0.24,0.200810234786174
14.94,27020001,3,2,0.139999999999999,0.149999999999999,0.027609229069501,0.0505134328700644,8.4224,0.00691826445357242,0.28,0.200810234786174
14.96,27020001,3,2,0.16,0.17,0.0315668381814415,0.0609296375657879,9.6288,0.006803259477803,0.32,0.200810234786174
14.98,27020001,3,2,0.18,0.19,0.035549664890984,0.0721458422615114,10.836,0.00735468738116829,0.36,0.200810234786174
15,27020001,3,2,0.199999999999999,0.209999999999999,0.0395554581000752,0.0841620469572349,12.044,0.00814343186207182,0.4,0.200810234786174
15.02,27020001,3,2,0.219999999999999,0.229999999999999,0.0435817261213959,0.0969782516529584,13.2528,0.00911355685205648,0.44,0.200810234786174
15.04,27020001,3,2,0.119999999999999,0.129999999999999,0.0239322703802905,0.0401685500584564,7.2168,0.00913845125706756,0.24,0.194737917153803
15.06,27020001,3,2,0.140000000000001,0.150000000000001,0.027978884343889,0.0496633084015324,8.4224,0.0100086202477341,0.28,0.194737917153803
15.08,27020001,3,2,0.16,0.17,0.0320394290983291,0.0599580667446085,9.6288,0.0111258930921258,0.32,0.194737917153803
15.1,27020001,3,2,0.18,0.19,0.0361039615644379,0.0710528250876846,10.836,0.0118013111390487,0.36,0.194737917153803
15.12,27020001,3,2,0.199999999999999,0.209999999999999,0.0401723489025673,0.0829475834307606,12.044,0.012467245243416,0.4,0.194737917153803
15.14,27020001,3,2,0.220000000000001,0.230000000000001,0.0442528085272821,0.0956423417738367,13.2528,0.0135503898171921,0.44,0.194737917153803
15.16,27020001,3,2,0.24,0.25,0.0483355948811847,0.109137100116913,14.4624,0.0142148856902884,0.48,0.194737917153803
15.18,27020001,3,2,0.26,0.27,0.0524186073912842,0.123431858459989,15.6728,0.0147879252989764,0.52,0.194737917153803
15.2,27020001,3,2,0.279999999999999,0.289999999999999,0.0564935481376675,0.138526616803065,16.884,0.0150393706599833,0.56,0.194737917153803
15.22,27020001,3,2,0.299999999999999,0.309999999999999,0.0605531545618521,0.154421375146141,18.096,0.0150450245672824,0.6,0.194737917153803
15.24,27020001,3,2,0.32,0.33,0.0646010547514819,0.171116133489217,19.3088,0.0152152180568673,0.64,0.194737917153803
15.26,27020001,3,2,0.34,0.35,0.0686473596306499,0.188610891832293,20.5224,0.0158443703475801,0.68,0.194737917153803
