armId,methodFamily,method,parameterName,parameterValue,period_s,epsilonPosition_m,retryInterval_s,seed,scenarioId,scenario,formationRMSE_m,primaryFormationRMSE_m,maxFormationError_m,primaryMaxFormationError_m,txCount,ackCount,dataRatePerChannel_Hz,cost025PerChannel_Hz,evaluationCost025PerChannel_Hz,eventCost025PerChannel_Hz,quietCost025PerChannel_Hz,eventTrafficConcentration,eventDurationFraction,eventAllocationRatio,broadcastRate_Hz,maxEvaluationAcceleration_mps2,saturationFraction,diverged,invariantViolations,traceHashExact,controlViolationRatio,controlMaxNormalizedRisk,runtime_s,failed,errorIdentifier,errorMessage
PS004,Periodic,Periodic-4step,periodSamples,4,0.08,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.16434895367398,0.164343941076086,0.27371444821149,0.27371444821149,3740,0,12.4666666666667,12.4666666666667,12.5,12.5,NaN,1,1,1,74.8,0.604005298549026,0,0,0,50561569208,NaN,NaN,0.715886,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.17245838580621,0.172431742093804,0.338231789899945,0.338231789899945,2990,0,9.96666666666667,9.96666666666667,10,10,NaN,1,1,1,59.8,0.637017735826799,0,0,0,50502741863,NaN,NaN,0.7486037,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.174340855150817,0.174338245309188,0.262472429397856,0.262472429397856,2990,0,9.96666666666667,9.96666666666667,10,10,NaN,1,1,1,59.8,0.505198781794256,0,0,0,50571489559,NaN,NaN,0.666384,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.179808791395111,0.179823656300285,0.339877652253909,0.339877652253909,2990,0,9.96666666666667,9.96666666666667,10,10,NaN,1,1,1,59.8,0.843998291736292,0,0,0,50552916238,NaN,NaN,0.6550599,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.172635540100843,0.172629131194817,0.277453772208722,0.277453772208722,2990,0,9.96666666666667,9.96666666666667,10,10,NaN,1,1,1,59.8,0.694253104751832,0,0,0,50450949412,NaN,NaN,0.6939722,0,,
PS005,Periodic,Periodic-5step,periodSamples,5,0.1,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.17860089875397,0.178610571242641,0.283311664811022,0.283311664811022,2990,0,9.96666666666667,9.96666666666667,10,10,NaN,1,1,1,59.8,0.628537350095887,0,0,0,50561569208,NaN,NaN,0.7314632,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.211505684771665,0.21148629718062,0.370496663442281,0.370496663442281,1865,0,6.21666666666667,6.21666666666667,6.25909090909091,6.25909090909091,NaN,1,1,1,37.3,1.03790870093905,0,0,0,50502741863,NaN,NaN,0.6170433,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.205778699634336,0.2057849444152,0.292136464228656,0.292136464228656,1864,0,6.21333333333333,6.21333333333333,6.23636363636364,6.23636363636364,NaN,1,1,1,37.3,0.514978530642237,0,0,0,50571489559,NaN,NaN,0.6048639,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.213265933918264,0.213296365123253,0.397814312307886,0.397814312307886,1863,0,6.21,6.21,6.25909090909091,6.25909090909091,NaN,1,1,1,37.2666666666667,0.667865868481927,0,0,0,50552916238,NaN,NaN,0.6899945,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.215203345016802,0.215199766820388,0.408515479368854,0.408515479368854,1866,0,6.22,6.22,6.23636363636364,6.23636363636364,NaN,1,1,1,37.3,0.903230191465074,0,0,0,50450949412,NaN,NaN,0.6767989,0,,
PS008,Periodic,Periodic-8step,periodSamples,8,0.16,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.210728995752492,0.210726360051816,0.345035802586974,0.345035802586974,1867,0,6.22333333333333,6.22333333333333,6.23636363636364,6.23636363636364,NaN,1,1,1,37.3333333333333,0.681912476796222,0,0,0,50561569208,NaN,NaN,0.6653399,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.222271783742071,0.222248792323242,0.351704810831176,0.351530740749353,1490,0,4.96666666666667,4.96666666666667,5,5,NaN,1,1,1,29.8,0.963568338911874,0,0,0,50502741863,NaN,NaN,0.5412254,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.247539230272061,0.247470651037671,0.478079841832221,0.478079841832221,1490,0,4.96666666666667,4.96666666666667,5,5,NaN,1,1,1,29.8,0.968688209355712,0,0,0,50571489559,NaN,NaN,0.5342703,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.261694255089589,0.261727861593019,0.440557935647789,0.440557935647789,1490,0,4.96666666666667,4.96666666666667,5,5,NaN,1,1,1,29.8,1.11674938787356,0,0,0,50552916238,NaN,NaN,0.5724804,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.242103562229403,0.242101158070038,0.384748224910181,0.384748224910181,1490,0,4.96666666666667,4.96666666666667,5,5,NaN,1,1,1,29.8,0.890912933527328,0,0,0,50450949412,NaN,NaN,0.668802,0,,
PS010,Periodic,Periodic-10step,periodSamples,10,0.2,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.240569513143728,0.240556712096992,0.480409166857032,0.480409166857032,1490,0,4.96666666666667,4.96666666666667,5,5,NaN,1,1,1,29.8,1.02862789603498,0,0,0,50561569208,NaN,NaN,0.7226046,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.293433664077379,0.293445207459256,0.492250961648425,0.492250961648425,990,0,3.3,3.3,3.34090909090909,3.34090909090909,NaN,1,1,1,19.8,1.1316269982883,0,0,0,50502741863,NaN,NaN,0.6665763,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.307569593475291,0.307588943036786,0.538981804395266,0.538981804395266,990,0,3.3,3.3,3.33636363636364,3.33636363636364,NaN,1,1,1,19.8,1.08706636431693,0,0,0,50571489559,NaN,NaN,0.7701266,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.294727205677477,0.294744082497227,0.480608846130985,0.480608846130985,990,0,3.3,3.3,3.33636363636364,3.33636363636364,NaN,1,1,1,19.8,0.997959527364161,0,0,0,50552916238,NaN,NaN,0.9516314,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.301680759959238,0.301652823569047,0.53461809074973,0.53461809074973,990,0,3.3,3.3,3.33181818181818,3.33181818181818,NaN,1,1,1,19.8,0.953440902013533,0,0,0,50450949412,NaN,NaN,0.4386274,0,,
PS015,Periodic,Periodic-15step,periodSamples,15,0.3,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.290383749791877,0.29038412018974,0.480482531366054,0.480482531366054,990,0,3.3,3.3,3.33181818181818,3.33181818181818,NaN,1,1,1,19.8,0.993060341752958,0,0,0,50561569208,NaN,NaN,0.4995141,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.34301762508011,0.342987523382229,0.49394848812341,0.493183847443547,740,0,2.46666666666667,2.46666666666667,2.5,2.5,NaN,1,1,1,14.8,0.979112753714953,0,0,0,50502741863,NaN,NaN,0.4548777,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.377227093523403,0.377115057349492,0.778267305725258,0.778267305725258,740,0,2.46666666666667,2.46666666666667,2.5,2.5,NaN,1,1,1,14.8,1.36137444751104,0,0,0,50571489559,NaN,NaN,0.4651393,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.374731478751411,0.374767337078454,0.608663201507861,0.608663201507861,740,0,2.46666666666667,2.46666666666667,2.5,2.5,NaN,1,1,1,14.8,1.3035745329615,0,0,0,50552916238,NaN,NaN,0.4610846,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.355768641563046,0.355803487824912,0.669452533072158,0.669452533072158,740,0,2.46666666666667,2.46666666666667,2.5,2.5,NaN,1,1,1,14.8,1.30656752993599,0,0,0,50450949412,NaN,NaN,0.3998842,0,,
PS020,Periodic,Periodic-20step,periodSamples,20,0.4,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.341111102747787,0.341099387422595,0.525414925361751,0.525414925361751,740,0,2.46666666666667,2.46666666666667,2.5,2.5,NaN,1,1,1,14.8,1.04163257973228,0,0,0,50561569208,NaN,NaN,0.3850954,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.396206121637833,0.396223815726635,0.616203462441713,0.616203462441713,590,0,1.96666666666667,1.96666666666667,2,2,NaN,1,1,1,11.8,1.21433384236431,0,0,0,50502741863,NaN,NaN,0.4446317,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.396754637335742,0.396767330347097,0.662232739497361,0.662232739497361,590,0,1.96666666666667,1.96666666666667,2,2,NaN,1,1,1,11.8,1.04515649669449,0,0,0,50571489559,NaN,NaN,0.4036243,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.411423837065939,0.411363775469759,0.694113001152048,0.69171994210441,590,0,1.96666666666667,1.96666666666667,2,2,NaN,1,1,1,11.8,1.02824297233074,0,0,0,50552916238,NaN,NaN,0.4213426,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.394206945071211,0.394115070766625,0.716560982426343,0.715586011242902,590,0,1.96666666666667,1.96666666666667,2,2,NaN,1,1,1,11.8,1.39575004714394,0,0,0,50450949412,NaN,NaN,0.4382794,0,,
PS025,Periodic,Periodic-25step,periodSamples,25,0.5,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.409031444994413,0.409046104412568,0.631749270623604,0.631749270623604,590,0,1.96666666666667,1.96666666666667,2,2,NaN,1,1,1,11.8,1.02829916138681,0,0,0,50561569208,NaN,NaN,0.4446567,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020001,S3,Gilbert-Elliott-burst-loss,0.557636181147824,0.557613210792265,0.896346475160707,0.896346475160707,365,0,1.21666666666667,1.21666666666667,1.25,1.25,NaN,1,1,1,7.3,1.71613633555858,0,0,0,50502741863,NaN,NaN,0.398242,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020002,S3,Gilbert-Elliott-burst-loss,0.542313720400885,0.54234325688221,0.916672476063775,0.916672476063775,364,0,1.21333333333333,1.21333333333333,1.24545454545455,1.24545454545455,NaN,1,1,1,7.3,1.7047011937833,0,0,0,50571489559,NaN,NaN,0.3514873,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020003,S3,Gilbert-Elliott-burst-loss,0.631517859078691,0.631552467425399,0.944768431383676,0.944768431383676,363,0,1.21,1.21,1.24545454545455,1.24545454545455,NaN,1,1,1,7.26666666666667,1.94932374129769,0,0,0,50552916238,NaN,NaN,0.3688476,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020004,S3,Gilbert-Elliott-burst-loss,0.583304254668937,0.583377034460117,0.935972709812557,0.935972709812557,366,0,1.22,1.22,1.24545454545455,1.24545454545455,NaN,1,1,1,7.3,2,0.000227066303360581,0,0,50450949412,NaN,NaN,0.4060683,0,,
PS040,Periodic,Periodic-40step,periodSamples,40,0.8,NaN,NaN,27020005,S3,Gilbert-Elliott-burst-loss,0.608066016034739,0.608113056053369,0.961760105427666,0.961760105427666,367,0,1.22333333333333,1.22333333333333,1.25454545454545,1.25454545454545,NaN,1,1,1,7.33333333333333,2,0.000681198910081744,0,0,50561569208,NaN,NaN,0.4052464,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020001,S3,Gilbert-Elliott-burst-loss,0.137724238289843,0.137710667929353,0.237183248926409,0.237183248926409,6748,4099,22.4933333333333,25.9091666666667,22.9568181818182,22.9568181818182,NaN,1,1,1,147.3,0.586429498018188,0,0,0,50502741863,0.999333777481679,73.6046659713333,5.3347736,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020002,S3,Gilbert-Elliott-burst-loss,0.142619926477203,0.14261996183051,0.219320379343751,0.219320379343751,6759,3919,22.53,25.7958333333333,22.95,22.95,NaN,1,1,1,147.533333333333,0.576881651747079,0,0,0,50571489559,0.999333777481679,110.327692739682,6.0386827,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020003,S3,Gilbert-Elliott-burst-loss,0.145378743513021,0.145390284701669,0.270500155042927,0.270500155042927,6753,3867,22.51,25.7325,22.9329545454545,22.9329545454545,NaN,1,1,1,147.2,0.575852765767704,0,0,0,50552916238,0.999333777481679,88.5887876464024,8.473226,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020004,S3,Gilbert-Elliott-burst-loss,0.133089884039166,0.133093835187032,0.233375824123945,0.233375824123945,6766,3906,22.5533333333333,25.8083333333333,22.9102272727273,22.9102272727273,NaN,1,1,1,147.7,0.374237093308208,0,0,0,50450949412,0.999333777481679,92.9835833701815,4.4225758,0,,
CA01,Control-aware,Control-aware,epsilonPosition_m,0.05,NaN,0.05,0.1,27020005,S3,Gilbert-Elliott-burst-loss,0.133144893405798,0.133142554455909,0.205938869537378,0.205938869537378,6791,4080,22.6366666666667,26.0366666666667,23.0954545454545,23.0954545454545,NaN,1,1,1,148,0.505151734592945,0,0,0,50561569208,0.999333777481679,96.0761307703823,3.8617817,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020001,S3,Gilbert-Elliott-burst-loss,0.150752009513866,0.150744388445006,0.278078482853454,0.278078482853454,4951,3042,16.5033333333333,19.0383333333333,16.1545454545455,16.1545454545455,NaN,1,1,1,110.066666666667,0.562816781949014,0,0,0,50502741863,0.999267155229847,49.0697773142222,3.8097126,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020002,S3,Gilbert-Elliott-burst-loss,0.163738307484048,0.163722057879081,0.289276869865912,0.289276869865912,4991,2836,16.6366666666667,19,16.1613636363636,16.1613636363636,NaN,1,1,1,110.7,0.563539946518637,0,0,0,50571489559,0.999267155229847,73.5517951597878,3.7723089,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020003,S3,Gilbert-Elliott-burst-loss,0.159387220577071,0.15940376303355,0.258869000678348,0.258869000678348,4921,2842,16.4033333333333,18.7716666666667,16.2738636363636,16.2738636363636,NaN,1,1,1,109.366666666667,0.586779284343473,0,0,0,50552916238,0.999267155229847,83.903596526195,3.750152,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020004,S3,Gilbert-Elliott-burst-loss,0.161097367789344,0.161102557175117,0.279929169515443,0.279929169515443,4950,2836,16.5,18.8633333333333,16.0625,16.0625,NaN,1,1,1,109.9,0.769427862092113,0,0,0,50450949412,0.999267155229847,59.4920692845184,3.8464212,0,,
CA02,Control-aware,Control-aware,epsilonPosition_m,0.075,NaN,0.075,0.1,27020005,S3,Gilbert-Elliott-burst-loss,0.150077838973777,0.150056532455154,0.242769699742212,0.241160970219956,4932,2952,16.44,18.9,16.0909090909091,16.0909090909091,NaN,1,1,1,109.733333333333,0.463628856633831,0,0,0,50561569208,0.999267155229847,58.66400827433,3.8582392,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020001,S3,Gilbert-Elliott-burst-loss,0.163853566690263,0.163829184329497,0.273715640127863,0.273715640127863,3944,2427,13.1466666666667,15.1691666666667,12.8079545454545,12.8079545454545,NaN,1,1,1,88.2333333333333,0.603087696729369,0,0,0,50502741863,0.999267155229847,37.9899524082676,3.5744604,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020002,S3,Gilbert-Elliott-burst-loss,0.167162662032847,0.167133793865853,0.316330022374827,0.316330022374827,3987,2278,13.29,15.1883333333333,12.8204545454545,12.8204545454545,NaN,1,1,1,88.8333333333333,0.861059003525526,0,0,0,50571489559,0.999267155229847,55.1638463698408,3.4978286,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020003,S3,Gilbert-Elliott-burst-loss,0.171151250517138,0.17116969835167,0.286944103160979,0.286944103160979,3984,2295,13.28,15.1925,12.9113636363636,12.9113636363636,NaN,1,1,1,88.9333333333333,0.764576676471894,0,0,0,50552916238,0.999133910726183,44.6729813029659,3.5977384,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020004,S3,Gilbert-Elliott-burst-loss,0.172627485748661,0.17261371224771,0.341217049092268,0.341217049092268,3993,2282,13.31,15.2116666666667,12.8136363636364,12.8136363636364,NaN,1,1,1,88.9,0.834966274975562,0,0,0,50450949412,0.999267155229847,47.0123019025171,3.4949745,0,,
CA03,Control-aware,Control-aware,epsilonPosition_m,0.1,NaN,0.1,0.1,27020005,S3,Gilbert-Elliott-burst-loss,0.16022298036683,0.160230986566296,0.263992273397799,0.263992273397799,3978,2394,13.26,15.255,12.9,12.9,NaN,1,1,1,88.8666666666667,0.532847403558573,0,0,0,50561569208,0.999267155229847,48.2145202733788,3.6745377,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020001,S3,Gilbert-Elliott-burst-loss,0.172662496936649,0.172670647770455,0.287672438842363,0.287672438842363,3202,1969,10.6733333333333,12.3141666666667,10.7909090909091,10.7909090909091,NaN,1,1,1,65.5333333333333,0.646145895150755,0,0,0,50502741863,0.980612924716855,26.2287513977399,3.4611118,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020002,S3,Gilbert-Elliott-burst-loss,0.179938343650208,0.179940968537786,0.284807359306093,0.284807359306093,3207,1839,10.69,12.2225,10.6715909090909,10.6715909090909,NaN,1,1,1,65.4333333333333,0.621738213667032,0,0,0,50571489559,0.982878081279147,41.3600393701166,3.8269782,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020003,S3,Gilbert-Elliott-burst-loss,0.191923110373375,0.191935303174083,0.357694387910426,0.357694387910426,3165,1799,10.55,12.0491666666667,10.7261363636364,10.7261363636364,NaN,1,1,1,64.7,0.751197787179962,0,0,0,50552916238,0.980612924716855,39.6540905017995,4.1245326,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020004,S3,Gilbert-Elliott-burst-loss,0.180459961696186,0.180470511897064,0.304500396965809,0.304500396965809,3203,1826,10.6766666666667,12.1983333333333,10.7,10.7,NaN,1,1,1,65.3,0.703207777131725,0,0,0,50450949412,0.979946702198534,31.2444081096507,4.4106368,0,,
CA04,Control-aware,Control-aware,epsilonPosition_m,0.15,NaN,0.15,0.1,27020005,S3,Gilbert-Elliott-burst-loss,0.172476014376759,0.17247789476605,0.280810129272907,0.280810129272907,3187,1911,10.6233333333333,12.2158333333333,10.7579545454545,10.7579545454545,NaN,1,1,1,65.1333333333333,0.529176282806616,0,0,0,50561569208,0.981479013990673,35.5353973549057,4.4642764,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020001,S3,Gilbert-Elliott-burst-loss,0.175128973564697,0.175112786777342,0.277811571044938,0.277811571044938,2952,1790,9.84,11.3316666666667,10.2738636363636,10.2738636363636,NaN,1,1,1,70.3666666666667,0.679404378022202,0,0,0,50502741863,0.882278481012658,22.2049063832019,4.5209436,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020002,S3,Gilbert-Elliott-burst-loss,0.183009894273733,0.18301082269194,0.266320248528155,0.266320248528155,2988,1691,9.96,11.3691666666667,10.2443181818182,10.2443181818182,NaN,1,1,1,70,0.626115913040989,0,0,0,50571489559,0.888807461692205,27.5819231849204,4.8023838,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020003,S3,Gilbert-Elliott-burst-loss,0.194879149393178,0.194895018830901,0.342298770225516,0.342298770225516,2948,1683,9.82666666666667,11.2291666666667,10.2579545454545,10.2579545454545,NaN,1,1,1,70.2666666666667,1.02217469041804,0,0,0,50552916238,0.889007328447702,32.8368650679463,9.3352203,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020004,S3,Gilbert-Elliott-burst-loss,0.182336215994808,0.182327962127254,0.340919808873826,0.340919808873826,2970,1703,9.9,11.3191666666667,10.2465909090909,10.2465909090909,NaN,1,1,1,70.0666666666667,0.702688500826509,0,0,0,50450949412,0.879413724183877,23.877072633753,3.2116204,0,,
CA05,Control-aware,Control-aware,epsilonPosition_m,0.2,NaN,0.2,0.1,27020005,S3,Gilbert-Elliott-burst-loss,0.180867935712595,0.180868676834085,0.279837924989737,0.279837924989737,2961,1760,9.87,11.3366666666667,10.3102272727273,10.3102272727273,NaN,1,1,1,69.9666666666667,0.641233739023438,0,0,0,50561569208,0.884077281812125,32.3042401217232,3.3933093,0,,
