communicationBudget,formationErrorA,formationErrorB,errorDifferenceAminusB,scenarioId
5.51218636363636,0.186998345815237,0.160963822402541,0.026034523412696,S4
5.72601818181818,0.180610582978335,0.156951766673313,0.023658816305022,S4
5.93985,0.174222820141433,0.152939710944085,0.0212831091973481,S4
6.15368181818182,0.16783505730453,0.148927655214856,0.0189074020896741,S4
6.36751363636364,0.164681709170447,0.146299837042525,0.0183818721279224,S4
6.58134545454545,0.161558898608392,0.144712787360631,0.0168461112477606,S4
6.79517727272727,0.158436088046337,0.143125737678738,0.0153103503675989,S4
7.00900909090909,0.155313277484282,0.141538687996845,0.0137745894874372,S4
7.22284090909091,0.152190466922227,0.139951638314951,0.0122388286072755,S4
7.43667272727273,0.149067656360172,0.138364588633058,0.0107030677271138,S4
7.65050454545455,0.146125170956463,0.136777538951165,0.00934763200529815,S4
7.86433636363636,0.144247850986696,0.135190489269271,0.00905736171742486,S4
8.07816818181818,0.14237053101693,0.133603439587378,0.00876709142955157,S4
8.292,0.140493211047163,0.132016389905485,0.00847682114167828,S4
8.50583181818182,0.138615891077396,0.130429340223591,0.00818655085380493,S4
8.71966363636364,0.13673857110763,0.128842290541698,0.00789628056593164,S4
8.93349545454545,0.134861251137863,0.127255240859805,0.00760601027805829,S4
9.14732727272727,0.132983931168096,0.125668191177911,0.00731573999018503,S4
9.36115909090909,0.13110661119833,0.124081141496018,0.00702546970231172,S4
9.57499090909091,0.129229291228563,0.122494091814125,0.00673519941443841,S4
9.78882272727273,0.128204970743404,0.120907042132231,0.00729792861117301,S4
10.0026545454545,0.127235701162957,0.119327253173643,0.00790844798931428,S4
10.2164863636364,0.12626643158251,0.118325077132889,0.00794135444962048,S4
10.4303181818182,0.125329718416799,0.117322901092136,0.00800681732466293,S4
10.64415,0.124437141446188,0.116320725051382,0.00811641639480583,S4
10.8579818181818,0.123544564475577,0.115318549010629,0.00822601546494872,S4
11.0718136363636,0.122651987504967,0.114316372969875,0.00833561453509159,S4
11.2856454545455,0.121759410534356,0.113314196929122,0.00844521360523451,S4
11.4994772727273,0.120866833563746,0.112312020888368,0.0085548126753774,S4
11.7133090909091,0.119974256593135,0.111309844847615,0.00866441174552032,S4
11.9271409090909,0.119081679622525,0.110307668806861,0.00877401081566322,S4
12.1409727272727,0.118189102651914,0.109305492766108,0.0088836098858061,S4
12.3548045454545,0.117296525681303,0.108303316725354,0.00899320895594899,S4
12.5686363636364,0.116403948710693,0.107454609275922,0.00894933943477066,S4
12.7824681818182,0.115533044438125,0.106930553959773,0.00860249047835161,S4
12.9963,0.114940953389708,0.106406498643624,0.00853445474608448,S4
13.2101318181818,0.114348862341292,0.105882443327474,0.00846641901381733,S4
13.4239636363636,0.113756771292875,0.105358388011325,0.00839838328155018,S4
13.6377954545455,0.113164680244459,0.104834332695176,0.00833034754928307,S4
13.8516272727273,0.112572589196043,0.104310277379027,0.00826231181701594,S4
14.0654590909091,0.111980498147626,0.103786222062878,0.00819427608474879,S4
14.2792909090909,0.11138840709921,0.103262166746728,0.00812624035248165,S4
14.4931227272727,0.110796316050794,0.102738111430579,0.00805820462021449,S4
14.7069545454545,0.110204225002377,0.10221405611443,0.00799016888794736,S4
14.9207863636364,0.109612133953961,0.101690000798281,0.00792213315568023,S4
15.1346181818182,0.109020042905545,0.101165945482132,0.00785409742341309,S4
15.34845,0.108427951857128,0.100641890165982,0.00778606169114594,S4
15.5622818181818,0.107835860808712,0.100117834849833,0.00771802595887881,S4
15.7761136363636,0.107243769760296,0.0995937795336839,0.00764999022661168,S4
15.9899454545455,0.106701414679131,0.0990697242175347,0.00763169046159649,S4
16.2037772727273,0.106358549142798,0.0985456689013855,0.00781288024141215,S4
16.4176090909091,0.106015683606464,0.0980216135852363,0.00799407002122778,S4
16.6314409090909,0.10567281807013,0.097497558269087,0.00817525980104344,S4
16.8452727272727,0.105329952533797,0.0971820838538612,0.00814786867993572,S4
17.0591045454545,0.104987086997463,0.0969073240489452,0.0080797629485182,S4
17.2729363636364,0.10464422146113,0.0966325642440292,0.00801165721710065,S4
17.4867681818182,0.104301355924796,0.0963578044391131,0.00794355148568313,S4
17.7006,0.103958490388463,0.0960830446341971,0.00787544575426559,S4
17.9144318181818,0.103615624852129,0.0958082848292811,0.00780734002284805,S4
18.1282636363636,0.103272759315796,0.0955335250243651,0.00773923429143052,S4
18.3420954545455,0.102929893779462,0.0952587652194491,0.00767112856001298,S4
18.5559272727273,0.102587028243128,0.094984005414533,0.00760302282859544,S4
18.7697590909091,0.102244162706795,0.094709245609617,0.00753491709717792,S4
