scenarioId,seed,lambda,linkClass,receiver,sender,scheduledCount,evaluationCount,eventCount,acceptedCount,failedCount
S3,27020001,0,ordinary,2,1,364,275,275,213,150
S3,27020001,0,ordinary,5,1,365,275,275,225,139
S3,27020001,0,ordinary,3,2,368,275,275,221,147
S3,27020001,0,ordinary,2,3,368,275,275,214,153
S3,27020001,0,ordinary,4,3,373,275,275,236,136
S3,27020001,0,ordinary,3,4,368,275,275,215,153
S3,27020001,0,ordinary,5,4,375,275,275,223,152
S3,27020001,0,ordinary,4,5,374,275,275,185,188
S3,27020001,0,pinned-leader,2,1,360,275,275,204,156
S3,27020001,0,pinned-leader,4,1,362,275,275,242,119
S3,27020002,0,ordinary,2,1,365,275,275,235,129
S3,27020002,0,ordinary,5,1,364,275,275,212,151
S3,27020002,0,ordinary,3,2,368,275,275,190,178
S3,27020002,0,ordinary,2,3,358,271,271,218,140
S3,27020002,0,ordinary,4,3,368,272,272,206,161
S3,27020002,0,ordinary,3,4,367,274,274,202,165
S3,27020002,0,ordinary,5,4,371,274,274,227,143
S3,27020002,0,ordinary,4,5,371,271,271,217,154
S3,27020002,0,pinned-leader,2,1,360,275,275,211,148
S3,27020002,0,pinned-leader,4,1,361,275,275,208,152
S3,27020003,0,ordinary,2,1,367,275,275,214,153
S3,27020003,0,ordinary,5,1,363,275,275,197,166
S3,27020003,0,ordinary,3,2,365,273,273,209,155
S3,27020003,0,ordinary,2,3,368,275,275,213,154
S3,27020003,0,ordinary,4,3,371,273,273,212,159
S3,27020003,0,ordinary,3,4,369,275,275,190,178
S3,27020003,0,ordinary,5,4,375,275,275,252,123
S3,27020003,0,ordinary,4,5,368,272,272,232,135
S3,27020003,0,pinned-leader,2,1,360,275,275,186,173
S3,27020003,0,pinned-leader,4,1,361,275,275,182,179
S3,27020004,0,ordinary,2,1,364,275,275,222,142
S3,27020004,0,ordinary,5,1,364,275,275,208,155
S3,27020004,0,ordinary,3,2,369,275,275,195,174
S3,27020004,0,ordinary,2,3,351,267,267,198,152
S3,27020004,0,ordinary,4,3,364,268,268,222,142
S3,27020004,0,ordinary,3,4,368,274,274,224,144
S3,27020004,0,ordinary,5,4,375,275,275,231,144
S3,27020004,0,ordinary,4,5,374,275,275,208,166
S3,27020004,0,pinned-leader,2,1,361,275,275,191,169
S3,27020004,0,pinned-leader,4,1,362,275,275,221,140
S3,27020005,0,ordinary,2,1,366,275,275,228,137
S3,27020005,0,ordinary,5,1,366,275,275,224,141
S3,27020005,0,ordinary,3,2,371,275,275,208,163
S3,27020005,0,ordinary,2,3,365,275,275,224,140
S3,27020005,0,ordinary,4,3,374,275,275,226,147
S3,27020005,0,ordinary,3,4,365,272,272,217,148
S3,27020005,0,ordinary,5,4,367,275,275,203,163
S3,27020005,0,ordinary,4,5,371,271,271,220,150
S3,27020005,0,pinned-leader,2,1,360,275,275,222,137
S3,27020005,0,pinned-leader,4,1,362,275,275,180,181
S3,27020001,1e-06,ordinary,2,1,364,275,275,213,150
S3,27020001,1e-06,ordinary,5,1,365,275,275,225,139
S3,27020001,1e-06,ordinary,3,2,368,275,275,221,147
S3,27020001,1e-06,ordinary,2,3,368,275,275,214,153
S3,27020001,1e-06,ordinary,4,3,373,275,275,236,136
S3,27020001,1e-06,ordinary,3,4,368,275,275,215,153
S3,27020001,1e-06,ordinary,5,4,375,275,275,223,152
S3,27020001,1e-06,ordinary,4,5,374,275,275,185,188
S3,27020001,1e-06,pinned-leader,2,1,360,275,275,204,156
S3,27020001,1e-06,pinned-leader,4,1,362,275,275,242,119
S3,27020002,1e-06,ordinary,2,1,365,275,275,235,129
S3,27020002,1e-06,ordinary,5,1,364,275,275,212,151
S3,27020002,1e-06,ordinary,3,2,368,275,275,190,178
S3,27020002,1e-06,ordinary,2,3,358,271,271,218,140
S3,27020002,1e-06,ordinary,4,3,368,272,272,206,161
S3,27020002,1e-06,ordinary,3,4,367,274,274,202,165
S3,27020002,1e-06,ordinary,5,4,370,274,274,226,143
S3,27020002,1e-06,ordinary,4,5,371,271,271,217,154
S3,27020002,1e-06,pinned-leader,2,1,360,275,275,211,148
S3,27020002,1e-06,pinned-leader,4,1,361,275,275,208,152
S3,27020003,1e-06,ordinary,2,1,367,275,275,214,153
S3,27020003,1e-06,ordinary,5,1,363,275,275,197,166
S3,27020003,1e-06,ordinary,3,2,365,273,273,209,155
S3,27020003,1e-06,ordinary,2,3,368,275,275,213,154
S3,27020003,1e-06,ordinary,4,3,371,273,273,212,159
S3,27020003,1e-06,ordinary,3,4,369,275,275,190,178
S3,27020003,1e-06,ordinary,5,4,375,275,275,252,123
S3,27020003,1e-06,ordinary,4,5,368,272,272,232,135
S3,27020003,1e-06,pinned-leader,2,1,360,275,275,186,173
S3,27020003,1e-06,pinned-leader,4,1,361,275,275,182,179
S3,27020004,1e-06,ordinary,2,1,364,275,275,222,142
S3,27020004,1e-06,ordinary,5,1,364,275,275,208,155
S3,27020004,1e-06,ordinary,3,2,369,275,275,195,174
S3,27020004,1e-06,ordinary,2,3,351,267,267,198,152
S3,27020004,1e-06,ordinary,4,3,364,268,268,222,142
S3,27020004,1e-06,ordinary,3,4,368,274,274,224,144
S3,27020004,1e-06,ordinary,5,4,375,275,275,231,144
S3,27020004,1e-06,ordinary,4,5,374,275,275,208,166
S3,27020004,1e-06,pinned-leader,2,1,361,275,275,191,169
S3,27020004,1e-06,pinned-leader,4,1,362,275,275,221,140
S3,27020005,1e-06,ordinary,2,1,366,275,275,228,137
S3,27020005,1e-06,ordinary,5,1,366,275,275,224,141
S3,27020005,1e-06,ordinary,3,2,371,275,275,208,163
S3,27020005,1e-06,ordinary,2,3,365,275,275,224,140
S3,27020005,1e-06,ordinary,4,3,374,275,275,226,147
S3,27020005,1e-06,ordinary,3,4,365,272,272,217,148
S3,27020005,1e-06,ordinary,5,4,367,275,275,203,163
S3,27020005,1e-06,ordinary,4,5,371,271,271,220,150
S3,27020005,1e-06,pinned-leader,2,1,360,275,275,222,137
S3,27020005,1e-06,pinned-leader,4,1,362,275,275,180,181
S3,27020001,3e-06,ordinary,2,1,364,275,275,213,150
S3,27020001,3e-06,ordinary,5,1,365,275,275,225,139
S3,27020001,3e-06,ordinary,3,2,368,275,275,221,147
S3,27020001,3e-06,ordinary,2,3,368,275,275,214,153
S3,27020001,3e-06,ordinary,4,3,373,275,275,236,136
S3,27020001,3e-06,ordinary,3,4,368,275,275,215,153
S3,27020001,3e-06,ordinary,5,4,375,275,275,223,152
S3,27020001,3e-06,ordinary,4,5,374,275,275,185,188
S3,27020001,3e-06,pinned-leader,2,1,360,275,275,204,156
S3,27020001,3e-06,pinned-leader,4,1,362,275,275,242,119
S3,27020002,3e-06,ordinary,2,1,365,275,275,235,129
S3,27020002,3e-06,ordinary,5,1,364,275,275,212,151
S3,27020002,3e-06,ordinary,3,2,368,275,275,190,178
S3,27020002,3e-06,ordinary,2,3,358,271,271,218,140
S3,27020002,3e-06,ordinary,4,3,368,272,272,206,161
S3,27020002,3e-06,ordinary,3,4,367,274,274,202,165
S3,27020002,3e-06,ordinary,5,4,370,274,274,226,143
S3,27020002,3e-06,ordinary,4,5,371,271,271,217,154
S3,27020002,3e-06,pinned-leader,2,1,360,275,275,211,148
S3,27020002,3e-06,pinned-leader,4,1,361,275,275,208,152
S3,27020003,3e-06,ordinary,2,1,367,275,275,214,153
S3,27020003,3e-06,ordinary,5,1,363,275,275,197,166
S3,27020003,3e-06,ordinary,3,2,365,273,273,209,155
S3,27020003,3e-06,ordinary,2,3,368,275,275,213,154
S3,27020003,3e-06,ordinary,4,3,371,273,273,212,159
S3,27020003,3e-06,ordinary,3,4,369,275,275,190,178
S3,27020003,3e-06,ordinary,5,4,375,275,275,252,123
S3,27020003,3e-06,ordinary,4,5,368,272,272,232,135
S3,27020003,3e-06,pinned-leader,2,1,360,275,275,186,173
S3,27020003,3e-06,pinned-leader,4,1,361,275,275,182,179
S3,27020004,3e-06,ordinary,2,1,364,275,275,222,142
S3,27020004,3e-06,ordinary,5,1,364,275,275,208,155
S3,27020004,3e-06,ordinary,3,2,369,275,275,195,174
S3,27020004,3e-06,ordinary,2,3,351,267,267,198,152
S3,27020004,3e-06,ordinary,4,3,364,268,268,222,142
S3,27020004,3e-06,ordinary,3,4,367,273,273,223,144
S3,27020004,3e-06,ordinary,5,4,375,275,275,231,144
S3,27020004,3e-06,ordinary,4,5,374,275,275,208,166
S3,27020004,3e-06,pinned-leader,2,1,361,275,275,191,169
S3,27020004,3e-06,pinned-leader,4,1,362,275,275,221,140
S3,27020005,3e-06,ordinary,2,1,366,275,275,228,137
S3,27020005,3e-06,ordinary,5,1,366,275,275,224,141
S3,27020005,3e-06,ordinary,3,2,371,275,275,208,163
S3,27020005,3e-06,ordinary,2,3,365,274,274,224,140
S3,27020005,3e-06,ordinary,4,3,373,275,275,225,147
S3,27020005,3e-06,ordinary,3,4,366,273,273,218,148
S3,27020005,3e-06,ordinary,5,4,373,275,275,202,170
S3,27020005,3e-06,ordinary,4,5,372,272,272,221,150
S3,27020005,3e-06,pinned-leader,2,1,360,275,275,222,137
S3,27020005,3e-06,pinned-leader,4,1,362,275,275,186,175
S3,27020001,1e-05,ordinary,2,1,364,275,275,213,150
S3,27020001,1e-05,ordinary,5,1,365,275,275,225,139
S3,27020001,1e-05,ordinary,3,2,368,275,275,221,147
S3,27020001,1e-05,ordinary,2,3,368,275,275,214,153
S3,27020001,1e-05,ordinary,4,3,373,275,275,236,136
S3,27020001,1e-05,ordinary,3,4,368,275,275,215,153
S3,27020001,1e-05,ordinary,5,4,375,275,275,223,152
S3,27020001,1e-05,ordinary,4,5,374,275,275,185,188
S3,27020001,1e-05,pinned-leader,2,1,360,275,275,204,156
S3,27020001,1e-05,pinned-leader,4,1,362,275,275,242,119
S3,27020002,1e-05,ordinary,2,1,365,275,275,235,129
S3,27020002,1e-05,ordinary,5,1,364,275,275,212,151
S3,27020002,1e-05,ordinary,3,2,368,275,275,190,178
S3,27020002,1e-05,ordinary,2,3,357,270,270,218,139
S3,27020002,1e-05,ordinary,4,3,367,271,271,205,161
S3,27020002,1e-05,ordinary,3,4,367,274,274,202,165
S3,27020002,1e-05,ordinary,5,4,370,274,274,226,143
S3,27020002,1e-05,ordinary,4,5,371,271,271,217,154
S3,27020002,1e-05,pinned-leader,2,1,360,275,275,211,148
S3,27020002,1e-05,pinned-leader,4,1,361,275,275,208,152
S3,27020003,1e-05,ordinary,2,1,367,275,275,214,153
S3,27020003,1e-05,ordinary,5,1,363,275,275,197,166
S3,27020003,1e-05,ordinary,3,2,365,273,273,209,155
S3,27020003,1e-05,ordinary,2,3,368,275,275,213,154
S3,27020003,1e-05,ordinary,4,3,371,273,273,212,159
S3,27020003,1e-05,ordinary,3,4,369,275,275,190,178
S3,27020003,1e-05,ordinary,5,4,375,275,275,252,123
S3,27020003,1e-05,ordinary,4,5,368,272,272,232,135
S3,27020003,1e-05,pinned-leader,2,1,360,275,275,186,173
S3,27020003,1e-05,pinned-leader,4,1,361,275,275,182,179
S3,27020004,1e-05,ordinary,2,1,364,275,275,222,142
S3,27020004,1e-05,ordinary,5,1,364,275,275,208,155
S3,27020004,1e-05,ordinary,3,2,368,275,275,194,174
S3,27020004,1e-05,ordinary,2,3,351,267,267,198,152
S3,27020004,1e-05,ordinary,4,3,363,269,269,228,135
S3,27020004,1e-05,ordinary,3,4,367,273,273,223,144
S3,27020004,1e-05,ordinary,5,4,375,274,274,233,142
S3,27020004,1e-05,ordinary,4,5,374,275,275,208,166
S3,27020004,1e-05,pinned-leader,2,1,361,275,275,191,169
S3,27020004,1e-05,pinned-leader,4,1,362,275,275,221,140
S3,27020005,1e-05,ordinary,2,1,366,275,275,228,137
S3,27020005,1e-05,ordinary,5,1,366,275,275,224,141
S3,27020005,1e-05,ordinary,3,2,371,275,275,208,163
S3,27020005,1e-05,ordinary,2,3,365,274,274,224,140
S3,27020005,1e-05,ordinary,4,3,373,275,275,225,147
S3,27020005,1e-05,ordinary,3,4,365,272,272,217,148
S3,27020005,1e-05,ordinary,5,4,373,275,275,202,170
S3,27020005,1e-05,ordinary,4,5,372,272,272,221,150
S3,27020005,1e-05,pinned-leader,2,1,360,275,275,222,137
S3,27020005,1e-05,pinned-leader,4,1,362,275,275,186,175
S3,27020001,3e-05,ordinary,2,1,364,275,275,213,150
S3,27020001,3e-05,ordinary,5,1,365,275,275,225,139
S3,27020001,3e-05,ordinary,3,2,368,275,275,226,142
S3,27020001,3e-05,ordinary,2,3,368,275,275,209,158
S3,27020001,3e-05,ordinary,4,3,371,274,274,237,133
S3,27020001,3e-05,ordinary,3,4,368,275,275,215,153
S3,27020001,3e-05,ordinary,5,4,374,275,275,221,153
S3,27020001,3e-05,ordinary,4,5,374,275,275,185,188
S3,27020001,3e-05,pinned-leader,2,1,360,275,275,204,156
S3,27020001,3e-05,pinned-leader,4,1,362,275,275,242,119
S3,27020002,3e-05,ordinary,2,1,365,275,275,235,129
S3,27020002,3e-05,ordinary,5,1,364,275,275,212,151
S3,27020002,3e-05,ordinary,3,2,368,275,275,190,178
S3,27020002,3e-05,ordinary,2,3,356,270,270,217,139
S3,27020002,3e-05,ordinary,4,3,366,271,271,205,160
S3,27020002,3e-05,ordinary,3,4,366,273,273,202,164
S3,27020002,3e-05,ordinary,5,4,369,273,273,225,143
S3,27020002,3e-05,ordinary,4,5,371,271,271,217,154
S3,27020002,3e-05,pinned-leader,2,1,360,275,275,211,148
S3,27020002,3e-05,pinned-leader,4,1,361,275,275,208,152
S3,27020003,3e-05,ordinary,2,1,367,275,275,214,153
S3,27020003,3e-05,ordinary,5,1,363,275,275,197,166
S3,27020003,3e-05,ordinary,3,2,365,273,273,209,155
S3,27020003,3e-05,ordinary,2,3,368,275,275,213,154
S3,27020003,3e-05,ordinary,4,3,370,272,272,211,159
S3,27020003,3e-05,ordinary,3,4,369,275,275,190,178
S3,27020003,3e-05,ordinary,5,4,375,275,275,252,123
S3,27020003,3e-05,ordinary,4,5,367,271,271,231,135
S3,27020003,3e-05,pinned-leader,2,1,360,275,275,186,173
S3,27020003,3e-05,pinned-leader,4,1,361,275,275,182,179
S3,27020004,3e-05,ordinary,2,1,364,275,275,222,142
S3,27020004,3e-05,ordinary,5,1,364,275,275,208,155
S3,27020004,3e-05,ordinary,3,2,367,275,275,193,174
S3,27020004,3e-05,ordinary,2,3,349,265,265,196,152
S3,27020004,3e-05,ordinary,4,3,363,269,269,228,135
S3,27020004,3e-05,ordinary,3,4,367,273,273,223,144
S3,27020004,3e-05,ordinary,5,4,374,273,273,233,141
S3,27020004,3e-05,ordinary,4,5,374,275,275,208,166
S3,27020004,3e-05,pinned-leader,2,1,361,275,275,191,169
S3,27020004,3e-05,pinned-leader,4,1,362,275,275,221,140
S3,27020005,3e-05,ordinary,2,1,366,275,275,228,137
S3,27020005,3e-05,ordinary,5,1,366,275,275,224,141
S3,27020005,3e-05,ordinary,3,2,371,275,275,208,163
S3,27020005,3e-05,ordinary,2,3,365,274,274,224,140
S3,27020005,3e-05,ordinary,4,3,373,275,275,225,147
S3,27020005,3e-05,ordinary,3,4,365,272,272,217,148
S3,27020005,3e-05,ordinary,5,4,372,275,275,202,169
S3,27020005,3e-05,ordinary,4,5,371,272,272,220,150
S3,27020005,3e-05,pinned-leader,2,1,360,275,275,222,137
S3,27020005,3e-05,pinned-leader,4,1,362,275,275,186,175
S3,27020001,0.0001,ordinary,2,1,364,275,275,213,150
S3,27020001,0.0001,ordinary,5,1,364,275,275,219,144
S3,27020001,0.0001,ordinary,3,2,366,275,275,220,146
S3,27020001,0.0001,ordinary,2,3,365,275,275,198,166
S3,27020001,0.0001,ordinary,4,3,371,273,273,235,135
S3,27020001,0.0001,ordinary,3,4,367,275,275,214,153
S3,27020001,0.0001,ordinary,5,4,373,275,275,214,159
S3,27020001,0.0001,ordinary,4,5,374,274,274,200,174
S3,27020001,0.0001,pinned-leader,2,1,359,275,275,203,156
S3,27020001,0.0001,pinned-leader,4,1,362,275,275,238,123
S3,27020002,0.0001,ordinary,2,1,365,275,275,232,132
S3,27020002,0.0001,ordinary,5,1,364,275,275,216,147
S3,27020002,0.0001,ordinary,3,2,370,275,275,187,183
S3,27020002,0.0001,ordinary,2,3,343,258,258,211,132
S3,27020002,0.0001,ordinary,4,3,356,261,261,198,157
S3,27020002,0.0001,ordinary,3,4,367,274,274,194,173
S3,27020002,0.0001,ordinary,5,4,370,274,274,231,138
S3,27020002,0.0001,ordinary,4,5,375,274,274,219,156
S3,27020002,0.0001,pinned-leader,2,1,359,275,275,210,148
S3,27020002,0.0001,pinned-leader,4,1,361,275,275,208,152
S3,27020003,0.0001,ordinary,2,1,367,275,275,221,146
S3,27020003,0.0001,ordinary,5,1,361,275,275,193,168
S3,27020003,0.0001,ordinary,3,2,365,272,272,212,152
S3,27020003,0.0001,ordinary,2,3,367,274,274,212,154
S3,27020003,0.0001,ordinary,4,3,370,273,273,211,159
S3,27020003,0.0001,ordinary,3,4,368,275,275,194,173
S3,27020003,0.0001,ordinary,5,4,374,274,274,255,119
S3,27020003,0.0001,ordinary,4,5,364,268,268,230,133
S3,27020003,0.0001,pinned-leader,2,1,359,275,275,185,173
S3,27020003,0.0001,pinned-leader,4,1,361,275,275,182,179
S3,27020004,0.0001,ordinary,2,1,364,275,275,222,142
S3,27020004,0.0001,ordinary,5,1,365,275,275,209,155
S3,27020004,0.0001,ordinary,3,2,367,275,275,187,179
S3,27020004,0.0001,ordinary,2,3,350,268,268,203,146
S3,27020004,0.0001,ordinary,4,3,363,269,269,226,137
S3,27020004,0.0001,ordinary,3,4,365,272,272,222,143
S3,27020004,0.0001,ordinary,5,4,374,273,273,233,141
S3,27020004,0.0001,ordinary,4,5,373,274,274,210,163
S3,27020004,0.0001,pinned-leader,2,1,361,275,275,191,169
S3,27020004,0.0001,pinned-leader,4,1,362,275,275,221,140
S3,27020005,0.0001,ordinary,2,1,366,275,275,228,137
S3,27020005,0.0001,ordinary,5,1,366,275,275,224,141
S3,27020005,0.0001,ordinary,3,2,371,275,275,208,163
S3,27020005,0.0001,ordinary,2,3,362,272,272,221,140
S3,27020005,0.0001,ordinary,4,3,372,274,274,224,147
S3,27020005,0.0001,ordinary,3,4,363,270,270,215,148
S3,27020005,0.0001,ordinary,5,4,372,275,275,205,166
S3,27020005,0.0001,ordinary,4,5,368,270,270,216,152
S3,27020005,0.0001,pinned-leader,2,1,359,275,275,221,137
S3,27020005,0.0001,pinned-leader,4,1,362,275,275,186,175
S3,27020001,0.0003,ordinary,2,1,363,275,275,212,150
S3,27020001,0.0003,ordinary,5,1,364,275,275,215,148
S3,27020001,0.0003,ordinary,3,2,364,273,273,223,141
S3,27020001,0.0003,ordinary,2,3,351,263,263,196,154
S3,27020001,0.0003,ordinary,4,3,363,266,266,230,132
S3,27020001,0.0003,ordinary,3,4,361,270,270,209,152
S3,27020001,0.0003,ordinary,5,4,366,271,271,207,159
S3,27020001,0.0003,ordinary,4,5,370,272,272,196,173
S3,27020001,0.0003,pinned-leader,2,1,359,275,275,202,157
S3,27020001,0.0003,pinned-leader,4,1,360,275,275,230,129
S3,27020002,0.0003,ordinary,2,1,367,275,275,229,137
S3,27020002,0.0003,ordinary,5,1,365,275,275,218,146
S3,27020002,0.0003,ordinary,3,2,367,272,272,186,181
S3,27020002,0.0003,ordinary,2,3,338,255,255,198,140
S3,27020002,0.0003,ordinary,4,3,349,258,258,210,138
S3,27020002,0.0003,ordinary,3,4,367,274,274,196,171
S3,27020002,0.0003,ordinary,5,4,362,268,268,230,131
S3,27020002,0.0003,ordinary,4,5,371,273,273,226,145
S3,27020002,0.0003,pinned-leader,2,1,359,275,275,211,147
S3,27020002,0.0003,pinned-leader,4,1,361,275,275,204,156
S3,27020003,0.0003,ordinary,2,1,366,275,275,221,145
S3,27020003,0.0003,ordinary,5,1,361,275,275,197,164
S3,27020003,0.0003,ordinary,3,2,363,271,271,203,159
S3,27020003,0.0003,ordinary,2,3,346,253,253,209,136
S3,27020003,0.0003,ordinary,4,3,360,263,263,202,158
S3,27020003,0.0003,ordinary,3,4,365,272,272,187,177
S3,27020003,0.0003,ordinary,5,4,366,267,267,240,126
S3,27020003,0.0003,ordinary,4,5,360,263,263,228,131
S3,27020003,0.0003,pinned-leader,2,1,359,275,275,182,176
S3,27020003,0.0003,pinned-leader,4,1,363,275,275,190,173
S3,27020004,0.0003,ordinary,2,1,364,275,275,221,143
S3,27020004,0.0003,ordinary,5,1,364,275,275,209,154
S3,27020004,0.0003,ordinary,3,2,364,275,275,179,185
S3,27020004,0.0003,ordinary,2,3,328,250,250,184,143
S3,27020004,0.0003,ordinary,4,3,353,266,266,217,136
S3,27020004,0.0003,ordinary,3,4,361,269,269,216,145
S3,27020004,0.0003,ordinary,5,4,370,272,272,224,146
S3,27020004,0.0003,ordinary,4,5,370,273,273,205,165
S3,27020004,0.0003,pinned-leader,2,1,360,275,275,189,170
S3,27020004,0.0003,pinned-leader,4,1,361,275,275,213,148
S3,27020005,0.0003,ordinary,2,1,366,275,275,214,152
S3,27020005,0.0003,ordinary,5,1,365,275,275,224,140
S3,27020005,0.0003,ordinary,3,2,369,275,275,206,163
S3,27020005,0.0003,ordinary,2,3,342,251,251,209,132
S3,27020005,0.0003,ordinary,4,3,359,262,262,211,147
S3,27020005,0.0003,ordinary,3,4,359,267,267,213,146
S3,27020005,0.0003,ordinary,5,4,370,270,270,206,163
S3,27020005,0.0003,ordinary,4,5,368,273,273,222,145
S3,27020005,0.0003,pinned-leader,2,1,359,275,275,222,136
S3,27020005,0.0003,pinned-leader,4,1,361,275,275,185,175
S3,27020001,0.001,ordinary,2,1,269,197,197,134,135
S3,27020001,0.001,ordinary,5,1,289,215,215,157,132
S3,27020001,0.001,ordinary,3,2,320,236,236,187,133
S3,27020001,0.001,ordinary,2,3,255,183,183,130,124
S3,27020001,0.001,ordinary,4,3,303,217,217,189,113
S3,27020001,0.001,ordinary,3,4,330,243,243,181,149
S3,27020001,0.001,ordinary,5,4,303,213,213,150,153
S3,27020001,0.001,ordinary,4,5,318,232,232,155,163
S3,27020001,0.001,pinned-leader,2,1,240,183,183,111,129
S3,27020001,0.001,pinned-leader,4,1,279,205,205,162,116
S3,27020002,0.001,ordinary,2,1,261,196,196,145,115
S3,27020002,0.001,ordinary,5,1,288,208,208,155,132
S3,27020002,0.001,ordinary,3,2,331,248,248,159,172
S3,27020002,0.001,ordinary,2,3,258,199,199,140,118
S3,27020002,0.001,ordinary,4,3,302,227,227,167,134
S3,27020002,0.001,ordinary,3,4,335,248,248,173,162
S3,27020002,0.001,ordinary,5,4,289,208,208,161,128
S3,27020002,0.001,ordinary,4,5,313,225,225,173,140
S3,27020002,0.001,pinned-leader,2,1,241,184,184,114,126
S3,27020002,0.001,pinned-leader,4,1,293,220,220,148,144
S3,27020003,0.001,ordinary,2,1,271,194,194,142,129
S3,27020003,0.001,ordinary,5,1,289,218,218,139,150
S3,27020003,0.001,ordinary,3,2,330,249,249,183,146
S3,27020003,0.001,ordinary,2,3,279,200,200,142,136
S3,27020003,0.001,ordinary,4,3,311,222,222,163,148
S3,27020003,0.001,ordinary,3,4,334,245,245,173,160
S3,27020003,0.001,ordinary,5,4,283,200,200,178,105
S3,27020003,0.001,ordinary,4,5,302,218,218,186,115
S3,27020003,0.001,pinned-leader,2,1,249,182,182,101,148
S3,27020003,0.001,pinned-leader,4,1,297,225,225,134,163
S3,27020004,0.001,ordinary,2,1,260,187,187,143,117
S3,27020004,0.001,ordinary,5,1,288,217,217,148,140
S3,27020004,0.001,ordinary,3,2,330,251,251,156,174
S3,27020004,0.001,ordinary,2,3,240,177,177,123,117
S3,27020004,0.001,ordinary,4,3,293,215,215,175,118
S3,27020004,0.001,ordinary,3,4,318,237,237,186,132
S3,27020004,0.001,ordinary,5,4,282,200,200,163,119
S3,27020004,0.001,ordinary,4,5,321,234,234,168,153
S3,27020004,0.001,pinned-leader,2,1,239,178,178,112,126
S3,27020004,0.001,pinned-leader,4,1,289,220,220,150,139
S3,27020005,0.001,ordinary,2,1,260,177,177,133,127
S3,27020005,0.001,ordinary,5,1,286,209,209,152,133
S3,27020005,0.001,ordinary,3,2,340,251,251,180,160
S3,27020005,0.001,ordinary,2,3,255,174,174,146,109
S3,27020005,0.001,ordinary,4,3,304,213,213,168,136
S3,27020005,0.001,ordinary,3,4,319,236,236,183,136
S3,27020005,0.001,ordinary,5,4,293,210,210,149,143
S3,27020005,0.001,ordinary,4,5,323,232,232,179,144
S3,27020005,0.001,pinned-leader,2,1,229,169,169,122,106
S3,27020005,0.001,pinned-leader,4,1,298,222,222,130,168
S3,27020001,0.003,ordinary,2,1,166,125,125,75,91
S3,27020001,0.003,ordinary,5,1,181,134,134,88,93
S3,27020001,0.003,ordinary,3,2,217,156,156,114,103
S3,27020001,0.003,ordinary,2,3,174,117,117,74,100
S3,27020001,0.003,ordinary,4,3,183,118,118,106,77
S3,27020001,0.003,ordinary,3,4,235,162,162,108,127
S3,27020001,0.003,ordinary,5,4,197,130,130,89,108
S3,27020001,0.003,ordinary,4,5,206,141,141,87,119
S3,27020001,0.003,pinned-leader,2,1,146,112,112,56,90
S3,27020001,0.003,pinned-leader,4,1,165,115,115,82,83
S3,27020002,0.003,ordinary,2,1,156,113,113,78,77
S3,27020002,0.003,ordinary,5,1,186,121,121,79,106
S3,27020002,0.003,ordinary,3,2,239,180,180,93,146
S3,27020002,0.003,ordinary,2,3,170,130,130,73,97
S3,27020002,0.003,ordinary,4,3,202,149,149,85,117
S3,27020002,0.003,ordinary,3,4,240,170,170,109,131
S3,27020002,0.003,ordinary,5,4,186,134,134,88,98
S3,27020002,0.003,ordinary,4,5,205,146,146,98,107
S3,27020002,0.003,pinned-leader,2,1,138,107,107,63,75
S3,27020002,0.003,pinned-leader,4,1,187,138,138,76,110
S3,27020003,0.003,ordinary,2,1,165,111,111,81,84
S3,27020003,0.003,ordinary,5,1,199,148,148,72,127
S3,27020003,0.003,ordinary,3,2,233,174,174,105,128
S3,27020003,0.003,ordinary,2,3,167,120,120,80,87
S3,27020003,0.003,ordinary,4,3,200,141,141,95,105
S3,27020003,0.003,ordinary,3,4,248,173,173,104,143
S3,27020003,0.003,ordinary,5,4,186,131,131,96,90
S3,27020003,0.003,ordinary,4,5,194,129,129,100,94
S3,27020003,0.003,pinned-leader,2,1,177,131,131,49,128
S3,27020003,0.003,pinned-leader,4,1,188,138,138,79,109
S3,27020004,0.003,ordinary,2,1,160,104,104,77,83
S3,27020004,0.003,ordinary,5,1,193,144,144,82,110
S3,27020004,0.003,ordinary,3,2,237,175,175,93,144
S3,27020004,0.003,ordinary,2,3,155,109,109,70,85
S3,27020004,0.003,ordinary,4,3,187,134,134,102,85
S3,27020004,0.003,ordinary,3,4,225,159,159,114,111
S3,27020004,0.003,ordinary,5,4,177,123,123,84,93
S3,27020004,0.003,ordinary,4,5,221,149,149,101,120
S3,27020004,0.003,pinned-leader,2,1,139,101,101,60,79
S3,27020004,0.003,pinned-leader,4,1,187,145,145,76,111
S3,27020005,0.003,ordinary,2,1,152,92,92,70,82
S3,27020005,0.003,ordinary,5,1,180,124,124,80,100
S3,27020005,0.003,ordinary,3,2,236,178,178,95,141
S3,27020005,0.003,ordinary,2,3,159,113,113,73,86
S3,27020005,0.003,ordinary,4,3,210,141,141,96,113
S3,27020005,0.003,ordinary,3,4,218,156,156,117,101
S3,27020005,0.003,ordinary,5,4,188,127,127,90,97
S3,27020005,0.003,ordinary,4,5,211,151,151,98,113
S3,27020005,0.003,pinned-leader,2,1,130,100,100,60,70
S3,27020005,0.003,pinned-leader,4,1,183,139,139,74,109
S3,27020001,0.01,ordinary,2,1,93,71,71,36,57
S3,27020001,0.01,ordinary,5,1,111,83,83,42,68
