stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate
development-amendment,16024006,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0633936420399309,0.517696364677651,0,0,9.9476588022974,12.4257370512084,0,1.03666500031539,0.0849198452183526,0.200000000000001,0.299999999999999,0.4,0.172482034273079,0.0875621890547265,877,1044,711,28,577,1948,1098,850,984,577,407,0,0,0,191,0.178171641791045,0,14,181,1,2,32,32,0,0,0,0,28,925,9,0.320499999999972,28,5,0,0.266568262350801,0.315685828217245,0,0,0,0,0,0.352416666666665,4.17599999999998,0.053,0.236800000000003,0,0,0.845799999999997,59.25,91.5,48.0833333333333,0.00754477611940309,0.0210000000000008,0.0460190641247835,0.104200000000001,0.949058959363941,2288,59,0.324737762237762,0.288135593220339,0.310858190301616,0.298016997167139,2.383509,0,667069651927,21805016268,110997405,0,187168416,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,33,28,0,5,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71
development-amendment,16024006,n5-stressed-bg0,N5 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0994670469787944,0.471467838497678,0,0,9.95836863739159,13.1647392510194,0,1.03649000987498,0.143626312880044,0.371999999999998,0.498400000000002,0.619999999999999,0.317258153676064,0.17363184079602,1095,1025,520,0,350,1873,798,1075,835,350,485,0,0,0,409,0.399024390243902,0,457,389,8,1,32,32,0,0,0,0,0,835,424,0.296916666666639,0,241,0,0.27678444627699,0.361802015201942,0,0,0,0,0,0.341666666666666,4.09999999999999,0,0.213760000000002,0,0,0.819999999999998,43.3333333333333,66.5,29.1666666666667,0.0248809756097562,0.0570000000000002,0.0727000000000001,0.170550000000001,0.953018714975505,2151,0,0.312412831241283,0,0.310858190301616,0.298016997167139,2.4044002,0,667069651927,21805016268,110997405,0,187195287,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,241,0,241,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71
development-amendment,16024006,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.112546318136045,0.458969559283914,0,0,9.9388415807316,12.9619289937427,0,1.03641515798302,0.14448866777225,0.379999999999999,0.58,0.9,0.535931453841902,0.391442786069651,1097,2243,405,0,233,4097,630,3467,1290,233,1057,0,0,0,1753,0.78154257690593,0,236,1383,26,1,32,32,0,0,0,0,0,1290,154,0.763000000000013,0,9,0,0.758185289108865,0.846094443791302,0,0,0,0,0,0.747666666666621,8.97199999999946,0,0.33024,3.56299999999966,1460,1.79439999999989,33.75,52.5,19.4166666666667,0.0181047703967901,0.0460000000000011,0.0588068669527898,0.1194,0.960136974273422,4539,0,0.312844238819123,0,0.310858190301616,0.298016997167139,2.7633028,0,667069651927,21805016268,110997405,0,187385643,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,9,0,9,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71
development-amendment,16024006,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.35958739958463,0.187843402461635,1,0,9.95836863739159,13.1885934927723,0,1.03649865946715,0.605118850193477,1.972,2.32,2.66,1.80160309563295,1.19648424543947,1137,1378,137,0,63,2477,196,2281,677,63,614,0,0,0,1213,0.880261248185776,0,812,1058,31,1,32,32,0,0,0,0,0,677,495,0.564833333333369,0,16,0,0.5607280836066,0.617298402581295,0,0,0,0,0,0.45933333333332,5.51199999999984,0,0.173312000000002,3.56299999999966,1042,1.10239999999997,11.4166666666667,16.3333333333333,5.25,0.0269230769230771,0.0590000000000002,0.14884126984127,0.3768,0.97933733368119,2644,0,0.312783661119516,0,0.310858190301616,0.298016997167139,2.304191,0,667069651927,21805016268,110997405,0,187412514,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,16,0,16,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71
development-amendment,16024006,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0901584939992711,0.512329467733212,0,0,NaN,NaN,NaN,NaN,0.0789196872778961,0.16,0.220000000000001,0.32,0.148614072494669,0.0696943852167735,1543,1880,1333,52,1664,4032,2654,1377,2476,1664,812,1,1,0,533,0.275879917184265,0,157,497,3,2,32,32,0,0,0,0,52,2359,166,0.541500000000031,52,55,0,0.500127850182553,0.566516959416689,0,0,0,0,0,0.635083333333301,7.51999999999961,0.101,0.603903999999997,0,0,1.52419999999992,111.083333333333,221.166666666667,138.666666666667,0.0180931677018634,0.0490000000000001,0.0580408653846155,0.114,0.992880651307812,4663,117,0.10872828651083,0.102564102564103,0.100077487085486,0.100407432094651,3.2039582,0,2586759171380,84941450511,410907084,0,272549936,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,107,52,0,55,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903
development-amendment,16024006,n10-moderate-bg0,N10 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.207174303001204,0.382902175127497,1,0,NaN,NaN,NaN,NaN,0.209362710258233,0.520000000000001,0.74,1.14,0.437067045723762,0.22770433546553,2101,1328,617,0,630,2817,1198,1619,1479,630,849,0,0,0,694,0.522590361445783,0,1424,659,21,1,32,32,0,0,0,0,0,1479,1724,0.362666666666643,0,191,0,0.364964137755725,0.46834917239207,0,0,0,0,0,0.442666666666655,5.31199999999986,0,0.378624000000001,0,0,1.06239999999997,51.4166666666667,99.8333333333333,52.5,0.0279676204819278,0.0580000000000016,0.118619047619048,0.297549999999999,0.983921325372826,3173,0,0.107469271982351,0,0.100077487085486,0.100407432094651,2.7244601,0,2586759171380,84941450511,410907084,0,272039405,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,191,0,191,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903
development-amendment,16024006,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.274990234469257,0.294643069577893,1,0,NaN,NaN,NaN,NaN,0.300990286661929,0.84,1.06,1.28,0.851836057806207,0.550845771144278,2145,3066,463,0,337,6379,918,5460,2362,337,2025,1,1,0,2586,0.843444227005871,0,1235,2161,83,1,32,32,0,0,0,0,0,2362,1172,0.854333333333295,0,3,0,0.854301418543936,0.886221288847992,0,0,0,0,0,1.02199999999992,12.2639999999991,0,0.604671999999997,3.59499999999965,1982,2.45279999999982,38.5833333333333,76.5,28.0833333333333,0.0262818003913895,0.0570000000000004,0.1083353115727,0.241399999999999,0.972239103814232,6979,0,0.108898122940249,0,0.100077487085486,0.100407432094651,3.1635346,0,2586759171380,84941450511,410907084,0,272767221,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,3,0,3,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903
development-amendment,16024006,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.717337393537108,0.196217755829495,1,0,NaN,NaN,NaN,NaN,1.00293769248993,2.72,3.22,3.5,2.62367685382611,1.62073916133618,1780,1482,152,0,106,3146,269,2877,1063,106,957,0,0,0,1326,0.894736842105263,0,1481,1192,35,1,32,32,0,0,0,0,0,1063,1183,0.581666666666707,0,34,0,0.578743308434616,0.659535399068187,0,0,0,0,0,0.493999999999983,5.92799999999979,0,0.272128000000002,3.59499999999965,1093,1.18559999999996,12.6666666666667,22.4166666666667,8.83333333333333,0.0370128205128206,0.0939500000000001,0.312141509433962,0.81075,0.913924050632911,3285,0,0.10441400304414,0,0.100077487085486,0.100407432094651,2.5153352,0,2586759171380,84941450511,410907084,0,272256690,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,34,0,34,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903
development-amendment,16024006,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.108683932888957,0.485279331833501,0,0,NaN,NaN,NaN,NaN,0.102795546079128,0.26,0.4,0.58,0.21363184079602,0.110836294716892,1869,2303,1386,1,1206,5018,2400,2618,2497,1206,1291,0,0,0,742,0.322048611111111,0,255,693,15,2,32,32,0,0,0,0,1,2494,301,0.635666666666725,1,42,0,0.586982151581854,0.648539755075756,0,0,0,0,0,0.767833333333286,9.21199999999943,0.002,0.638464,0,0,1.84279999999989,115.5,200,100.5,0.0190364583333334,0.0510000000000002,0.0603457711442787,0.123000000000001,0.976900153578584,5699,3,0.306369538515529,0.666666666666667,0.302022996167305,0.30293034494251,3.420057,0,2586759171380,87345158786,419797754,0,278585636,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,43,1,0,42,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71
development-amendment,16024006,n10-stressed-bg0,N10 Stressed bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.26313468647071,0.304220357446791,1,0,NaN,NaN,NaN,NaN,0.284496564795073,0.82,1.176,1.6,0.618118929163705,0.333622364368634,2118,1319,556,0,433,2801,930,1871,1234,433,801,0,0,0,691,0.523881728582259,0,1448,657,18,1,32,32,0,0,0,0,0,1234,1502,0.361916666666643,0,171,0,0.360132989860438,0.478095915277079,0,0,0,0,0,0.439666666666655,5.27599999999986,0,0.315904000000001,0,0,1.05519999999997,46.3333333333333,77.5,36.0833333333333,0.0260174374526157,0.0579999999999998,0.125163972286374,0.3144,0.974393242135788,3090,0,0.310032362459547,0,0.302022996167305,0.30293034494251,2.6844001,0,2586759171380,87345158786,419797754,0,278075105,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,171,0,171,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71
development-amendment,16024006,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.342583161052142,0.249342539877181,1,0,NaN,NaN,NaN,NaN,0.376024638711206,1.02,1.556,2.36,1.09955934612651,0.723534707415303,2131,3091,423,0,254,6466,739,5726,2001,254,1747,1,1,0,2606,0.843092850210288,0,1228,2195,76,1,32,32,0,0,0,0,0,2001,966,0.855999999999961,0,2,0,0.853797162392771,0.884385548273542,0,0,0,0,0,1.03033333333326,12.3639999999991,0,0.512255999999996,3.59499999999965,2004,2.47279999999982,35.25,61.5833333333333,21.1666666666667,0.0266211582012295,0.0579999999999998,0.117783464566929,0.259100000000001,0.954644400576215,6979,0,0.307350623298467,0,0.302022996167305,0.30293034494251,3.1474412,0,2586759171380,87345158786,419797754,0,278802921,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,2,0,2,0,1,0,symmetric p-persistent CSMA renewal approximation,2.23577345505114,8.33333333333333,0.268292814606137,0.2401,0.71
development-amendment,16024006,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A2 service certificate,context-aware-v2,1,0.3,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.836893245954228,0.346876152324198,1,0,NaN,NaN,NaN,NaN,1.27370765221511,3.84,5.816,6.66,3.76499407723288,2.49128642501777,1601,1370,136,0,71,2947,210,2737,877,71,806,0,0,0,1211,0.883941605839416,0,1293,1071,29,1,32,32,0,0,0,0,0,877,944,0.564333333333369,0,64,0,0.565193679406892,0.647890732640066,0,0,0,0,0,0.456666666666653,5.47999999999984,0,0.224512000000002,3.59499999999965,1011,1.09599999999997,11.3333333333333,17.5,5.91666666666667,0.0432525547445257,0.1211,0.362887323943662,0.906,0.931319234642497,3101,0,0.307642695904547,0,0.302022996167305,0.30293034494251,2.4874472,0,2586759171380,87345158786,419797754,0,278292390,context-aware-v2,frame-aware,service-certificate-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,64,0,64,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71
development-amendment,16024006,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0529694636818462,0.533025511437854,0,0,9.62455467376059,12.3874496537662,0,1.03667359339346,0.0721835268103924,0.16,0.219999999999999,0.279999999999999,0.144057490326147,0.0718739635157546,720,836,678,64,751,1545,1185,360,981,751,230,0,0,0,128,0.142222222222222,0,5,121,0,2,32,32,0,0,0,0,64,849,4,0.267416666666645,64,5,0,0.244059136245626,0.297236765573047,0,0,0,0,0,0.288916666666667,3.344,0.123,0.217344000000002,0,0,0.693400000000001,56.5,98.75,62.5833333333333,0.00701333333333342,0.0210499999999999,0.0454527296937418,0.100999999999999,0.982671711665491,1870,132,0.104812834224599,0.227272727272727,0.102302949508415,0.263269455090818,2.311303,0,667069651927,21444606164,109459431,0,185140102,context-aware-v2,frame-aware,service-certificate-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,69,64,0,5,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024006,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.082788041347118,0.494343386003155,0,0,9.59963518238923,13.1647392510194,0,1.03658949048633,0.125936981757877,0.3,0.42,0.700000000000001,0.23085682697623,0.104919845218353,962,902,534,170,513,1678,929,749,928,513,415,0,0,0,403,0.375932835820896,0,392,335,6,2,32,32,0,0,0,0,171,703,406,0.279916666666641,195,9,0,0.258507668653095,0.353541370814474,0,0,0,0,0,0.31925,3.608,0.223,0.179968000000002,0,0,0.766200000000001,44.5,77.4166666666667,42.75,0.0266212686567165,0.0679999999999997,0.0712339181286551,0.142,0.983839359646702,1921,225,0.0879750130140552,0.244444444444444,0.102302949508415,0.263269455090818,2.4462707,0,667069651927,21444606164,109459431,0,185166973,context-aware-v2,frame-aware,service-certificate-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,204,195,0,9,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024006,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0595682161983236,0.523859023654654,0,0,9.60092208279779,12.4941357366421,0,1.03646149764327,0.0829408512990601,0.199999999999999,0.279999999999999,0.4,0.16677722498618,0.08383637368712,915,1577,582,41,559,2917,1007,1910,1337,559,778,0,0,0,969,0.598887515451174,0,84,747,24,2,32,32,0,0,0,0,41,1251,63,0.406333333333326,41,3,0,0.209111080488625,0.347524720892496,0,0,0,0,0,0.532083333333312,6.30799999999975,0.0770000000000001,0.320256000000002,0,0,1.27699999999995,48.5,83.9166666666667,46.5833333333333,0.0102756489493202,0.0289999999999999,0.0478300536672631,0.107999999999999,0.987159385655582,3358,86,0.0872543180464562,0.127906976744186,0.102302949508415,0.106958840193301,2.5554564,0,667069651927,21207426713,105363559,0,184464784,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,44,41,0,3,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024006,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0806663352946739,0.497544569988398,0,0,9.59963518238923,13.1647392510194,0,1.03657459059963,0.11951354339414,0.260000000000001,0.340000000000001,0.44,0.206135986733002,0.0866224433388614,963,903,525,164,543,1668,911,757,934,543,391,0,0,0,399,0.373945641986879,0,395,337,7,2,32,32,0,0,0,0,164,716,399,0.278833333333308,184,8,0,0.168723990964494,0.252685427521041,0,0,0,0,0,0.318916666666667,3.612,0.215,0.183296000000002,0,0,0.765400000000001,43.75,75.9166666666667,45.25,0.0277010309278352,0.0690000000000008,0.0728011049723758,0.1519,0.980645046519488,1917,218,0.0912884715701617,0.0825688073394495,0.102302949508415,0.106958840193301,2.4740929,0,667069651927,21207426713,105363559,0,184491655,context-aware-v2,frame-aware,service-certificate-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,192,184,0,8,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
development-amendment,16024007,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0554059305888986,0.52856853059404,0,0,9.72896936977503,12.3026766669757,0,1.03669468760606,0.0724488667772249,0.16,0.199999999999999,0.24,0.138054173576561,0.0656053067993367,707,816,670,60,730,1512,1140,372,928,730,198,0,0,0,122,0.139269406392694,0,2,111,0,2,32,32,0,0,0,0,60,798,0,0.261333333333312,60,3,0,0.224742778108234,0.278900220932101,0,0,0,0,0,0.28175,3.264,0.117,0.204288000000002,0,0,0.676200000000001,55.8333333333333,95,60.8333333333333,0.00679908675799094,0.021,0.0447616438356165,0.104,0.987418063437596,1805,130,0.113019390581717,0.0846153846153846,0.102742876187302,0.100343276120647,2.336093,0,666533691960,21204129870,105363559,0,184457994,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,63,60,0,3,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903
development-amendment,16024007,n5-moderate-bg0,N5 Moderate bg0,EXP18A2 service certificate,context-aware-v2,1,0,context-aware-broadcast,Context-aware service certificate plus marginal value,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0792695214772121,0.494689228068119,0,0,9.9585281997645,12.4549684373343,0,1.03654071260085,0.109651741293532,0.26,0.34,0.459999999999999,0.191498065229408,0.0818463239358763,948,885,532,153,568,1650,911,739,966,568,398,0,0,0,368,0.354527938342967,0,382,322,10,2,32,32,0,0,0,0,155,756,427,0.274416666666642,167,8,0,0.250647363490355,0.328391834628175,0,0,0,0,0,0.312416666666667,3.54,0.209,0.193536000000002,0,0,0.749800000000001,44.3333333333333,75.9166666666667,47.3333333333333,0.0261396917148363,0.0710000000000002,0.0694911971830987,0.14565,0.987557137373949,1916,210,0.114300626304802,0.10952380952381,0.102742876187302,0.100343276120647,2.3937381,0,666533691960,21204129870,105363559,0,184484865,context-aware-v2,frame-aware,service-certificate-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,175,167,0,8,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903
