stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,route,accessDesign,ackDesign,coreFlag,channelRegime,contextModifier,basePAccess,dataFrameSlots,calibratedAckSuccessMean,calibrationSource,CONTEXT_ACK_EVALUATED,CONTEXT_ACK_PERMITTED,CONTEXT_ACK_BLOCKED_FEASIBILITY,CONTEXT_ACK_BLOCKED_VALUE,serviceCertificateEnabled,serviceCertificateFeasible,serviceModel,successfulUpdateRateHz,requiredUpdateRateHz,serviceRatio,backgroundSurvival,dataSuccessEstimate,freshnessHeadroomEnabled
development-amendment-3,16024018,n10-stressed-bg30,N10 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.708127742716617,0.24521425464043,1,0,NaN,NaN,NaN,NaN,0.995716654821132,3.28,5.196,6.04,4.50039800995025,3.50468135512911,1769,1484,135,0,68,3181,247,2930,1034,68,966,2,4,0,1338,0.901617250673854,0,1463,1185,56,1,32,32,0,0,0,0,0,1034,1269,0.578833333333372,0,24,0,0.595562328466946,0.657819376260123,0,0,0,0,0,0.494666666666649,5.93599999999979,0,0.264704000000002,3.65699999999965,1167,1.18719999999996,11.25,20.5833333333333,5.66666666666667,0.0376677897574125,0.0920000000000005,0.366058823529412,1.0136,0.85203366058906,3492,0,0.282646048109966,0,0.299245959006832,0.300484919180137,2.2595343,0,2585725394404,87346612887,419797754,0,283771440,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,24,0,24,0,1,0,independent-start vulnerable-period ALOHA,0.902349887757622,8.33333333333333,0.108281986530915,0.2401,0.71,1
development-amendment-3,16024018,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0529427789872175,0.531379672055811,0,0,9.63215644505601,12.3470412474408,0,1.036672133158,0.0704035378662244,0.140000000000001,0.199999999999999,0.279999999999999,0.144234383637369,0.0738308457711443,725,824,700,44,731,1524,1205,319,931,731,200,0,0,0,104,0.119815668202765,0,0,99,0,2,32,32,0,0,0,0,44,838,0,0.263416666666646,44,21,0,0.238875148944825,0.298013591511784,0,0,0,0,0,0.2815,3.296,0.0820000000000001,0.214528000000002,0,0,0.675600000000001,58.3333333333333,100.416666666667,60.9166666666667,0.00695391705069133,0.0210000000000008,0.0448686730506157,0.0969999999999998,0.988042667311919,1833,93,0.0976541189307147,0.279569892473118,0.101633061156474,0.261839693384436,2.0352682,0,666613333677,21441277147,109459431,0,190619152,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,65,44,0,21,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024018,n5-moderate-reverse,N5 Moderate reverse-asymmetric,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.363333333333333,0.0277777777777778,0.0454545454545455,0.0803798424398507,0.493290834877099,0,0,9.67464527783149,12.4872895517827,0,1.03656460877108,0.124787175234936,0.299999999999999,0.498400000000002,0.68,0.247241569928137,0.122454394693201,965,928,537,107,519,1711,940,770,972,519,452,1,1,1,396,0.382608695652174,0,387,353,5,2,32,32,0,0,0,0,107,813,421,0.281833333333308,121,136,0,0.276907201817083,0.356733184503508,0,0,0,0,0,0.322166666666667,3.712,0.154,0.208128000000002,0,0,0.773200000000001,44.75,78.3333333333333,43.25,0.0259922705314011,0.0659999999999989,0.0704046242774567,0.146,0.986399630573466,1999,159,0.0975487743871936,0.238993710691824,0.101633061156474,0.261839693384436,2.2182753,0,666613333677,21441277147,109459431,0,190646023,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,reverse-asymmetric,0.2,4,0.903,nominal-moderate-mismatch,257,121,0,136,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024018,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0595025119787493,0.524339976743825,0,0,9.54525290851867,12.3437237988798,0,1.03656962222665,0.0842343836373686,0.219999999999999,0.279999999999999,0.379999999999999,0.180597014925373,0.0963626312880046,844,1389,624,35,599,2556,1092,1464,1340,599,741,0,0,0,751,0.527387640449438,0,57,602,8,2,32,32,0,0,0,0,35,1265,50,0.376583333333317,35,21,0,0.230198291888705,0.352260600790441,0,0,0,0,0,0.468583333333319,5.55599999999983,0.067,0.323840000000001,0,0,1.12459999999997,52,91,49.9166666666667,0.00995294943820234,0.028,0.0468948247078465,0.0992000000000002,0.985288089273514,3022,75,0.108537392455328,0.0933333333333333,0.101633061156474,0.102829528411931,2.2812729,0,666613333677,21202524235,105363559,0,189943834,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,56,35,0,21,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024018,n5-moderate-hidden,N5 Moderate hidden-terminal,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,0.6,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.080590454003746,0.49465361430181,0,0,9.67464527783149,12.4872895517827,0,1.03656110095431,0.125351022664455,0.32,0.48,0.619999999999999,0.231033720287451,0.105682697622996,939,879,525,130,555,1615,920,694,956,555,400,1,1,1,358,0.354806739345887,0,369,311,6,2,32,32,0,0,0,0,131,772,401,0.270916666666642,146,96,0,0.171482766181849,0.258394619089084,0,0,0,0,0,0.307916666666667,3.516,0.179,0.197632000000002,0,0,0.739000000000001,43.75,76.6666666666667,46.25,0.0268116947472746,0.069,0.0698594594594596,0.1386,0.986577181208054,1900,184,0.100526315789474,0.108695652173913,0.101633061156474,0.102829528411931,2.2025876,0,666613333677,21202524235,105363559,0,189970705,context-aware-v3,frame-aware,service-certificate-freshness-value,0,moderate,hidden-terminal,0.2,4,0.903,declared-stationary-profile,242,146,0,96,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024019,n5-moderate-bg0,N5 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0545342618148317,0.528413733263095,0,0,9.58133440054745,12.3849655270365,0,1.03668653878735,0.0718076285240463,0.16,0.200000000000001,0.260000000000002,0.139170812603648,0.0673631840796021,709,818,674,48,738,1500,1165,335,925,738,187,0,0,0,116,0.133949191685912,0,2,111,0,2,32,32,0,0,0,0,48,822,1,0.260416666666646,48,19,0,0.237220399424611,0.295441625636942,0,0,0,0,0,0.28025,3.272,0.0910000000000001,0.210432000000002,0,0,0.672600000000001,56.1666666666667,97.0833333333333,61.5,0.00676789838337192,0.0190000000000001,0.0442547425474256,0.10315,0.988222497770237,1802,103,0.0948945615982242,0.106796116504854,0.100333277787035,0.095727378770205,2.1176469,0,667321588718,21195763512,105363559,0,189937044,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,67,48,0,19,1,1,symmetric p-persistent CSMA renewal approximation,24.5193042002546,8.33333333333333,2.94231650403055,1,0.903,1
development-amendment-3,16024019,n5-moderate-bg0,N5 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0802579760621929,0.495609093876836,0,0,9.62633175818092,12.8164058094741,0,1.03661551658196,0.115179657269209,0.26,0.380000000000001,0.48,0.204190160309563,0.0890105030403538,909,880,547,121,590,1630,973,657,973,590,383,0,0,0,326,0.325674325674326,0,313,285,12,2,32,32,0,0,0,0,121,793,391,0.273749999999973,132,141,0,0.259818222950439,0.339621841681469,0,0,0,0,0,0.307833333333334,3.52,0.174,0.203008000000002,0,0,0.738800000000001,45.5833333333333,81.0833333333333,49.1666666666667,0.0274615384615386,0.0709999999999997,0.0700016949152543,0.145000000000001,0.978398705099488,1944,180,0.0853909465020576,0.0944444444444444,0.100333277787035,0.095727378770205,2.2051897,0,667321588718,21195763512,105363559,0,189963915,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,273,132,0,141,1,1,independent-start vulnerable-period ALOHA,9.62918160444884,8.33333333333333,1.15550179253386,1,0.903,1
development-amendment-3,16024019,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0895700546283713,0.485882456919501,0,0,9.88383940619649,13.3457878105694,0,1.03656324121343,0.133466003316749,0.34,0.4784,0.56,0.372415699281371,0.238949695964622,1068,2159,449,0,305,3980,768,3212,1493,305,1188,0,0,0,1686,0.780917091245947,0,224,1316,27,1,32,32,0,0,0,0,0,1493,188,0.755333333333351,0,17,0,0.735270847622981,0.810251187890361,0,0,0,0,0,0.719666666666624,8.63599999999949,0,0.382208,3.69899999999964,1431,1.7271999999999,37.4166666666667,64,25.4166666666667,0.0181672070402965,0.0459999999999999,0.0597442622950821,0.119799999999999,0.994210331648379,4528,0,0.101590106007067,0,0.100333277787035,0.095727378770205,2.3937036,0,667321588718,21195763512,105363559,0,190154271,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,17,0,17,0,1,0,symmetric p-persistent CSMA renewal approximation,5.88708493848112,8.33333333333333,0.706450192617734,0.2401,0.903,1
development-amendment-3,16024019,n5-moderate-bg30,N5 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.273869731893214,0.199554622043445,1,0,9.95836863739159,13.972200041265,0,1.03666777688225,0.543338861249309,1.46,1.66,1.74,1.17397457158651,0.630635710337203,1127,1366,167,0,100,2502,281,2221,901,100,801,0,0,0,1191,0.871888726207906,0,784,1028,57,1,32,32,0,0,0,0,0,901,634,0.575833333333371,0,28,0,0.55945656912922,0.645746948127149,0,0,0,0,0,0.45533333333332,5.46399999999984,0,0.230656000000003,3.69899999999964,1030,1.09279999999997,13.9166666666667,23.4166666666667,8.33333333333333,0.0272935578330894,0.0600000000000005,0.15236,0.36785,0.982872246696035,2789,0,0.0957332377196128,0,0.100333277787035,0.095727378770205,2.0517818,0,667321588718,21195763512,105363559,0,190181142,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.2,4,0.903,declared-stationary-profile,28,0,28,0,1,0,independent-start vulnerable-period ALOHA,2.31196650322817,8.33333333333333,0.27743598038738,0.2401,0.903,1
development-amendment-3,16024019,n5-stressed-bg0,N5 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0623378088249643,0.521887972859362,0,0,9.67999947529069,12.5037946991356,0,1.03664850595334,0.0879712548369264,0.220000000000001,0.34,0.440000000000001,0.185627418463239,0.0976561636263131,848,993,722,17,589,1830,1090,740,976,589,387,0,0,0,150,0.148514851485149,0,3,148,0,2,32,32,0,0,0,0,17,940,2,0.308249999999974,17,19,0,0.265481940757274,0.334729796575712,0,0,0,0,0,0.33375,3.972,0.033,0.240640000000003,0,0,0.801000000000001,60.1666666666667,90.8333333333333,49.0833333333333,0.00724950495049512,0.0210000000000004,0.0451222410865876,0.0950000000000006,0.959600905693721,2169,36,0.312586445366528,0.305555555555556,0.296910514914181,0.294630894850858,2.0352328,0,667321588718,21790241484,110997405,0,192647468,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,36,17,0,19,1,1,symmetric p-persistent CSMA renewal approximation,19.2787441663131,8.33333333333333,2.31344929995757,1,0.71,1
development-amendment-3,16024019,n5-stressed-bg0,N5 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0940937975466068,0.481346613100684,0,0,9.85245788037479,13.2140906310437,0,1.03656140178739,0.135046987285793,0.359999999999999,0.56,0.72,0.28195688225539,0.146909894969596,1053,987,538,0,372,1834,803,1031,848,372,476,0,0,0,365,0.369807497467072,0,403,340,12,1,32,32,0,0,0,0,0,848,400,0.288666666666638,0,290,0,0.260587999940594,0.328269329444644,0,0,0,0,0,0.329,3.948,0,0.217088000000002,0,0,0.789600000000001,44.8333333333333,66.9166666666667,31,0.0235714285714287,0.0577,0.0701962365591399,0.14345,0.9628875582169,2135,0,0.2903981264637,0,0.296910514914181,0.294630894850858,2.144055,0,667321588718,21790241484,110997405,0,192674339,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,290,0,290,0,1,0,independent-start vulnerable-period ALOHA,7.5711173191126,8.33333333333333,0.908534078293511,1,0.71,1
development-amendment-3,16024019,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.124471989312474,0.434191270905714,0,0,9.88383940619649,13.3489472763068,0,1.03655075566601,0.19665008291874,0.52,0.699999999999999,0.920000000000002,0.612382531785517,0.415732448866777,1153,2338,394,0,186,4300,603,3694,1294,186,1108,1,3,0,1867,0.798545765611634,0,272,1459,31,1,32,32,0,0,0,0,0,1294,190,0.78725,0,6,0,0.769481936921874,0.825101728463472,0,0,0,0,0,0.779333333333284,9.35199999999941,0,0.331264000000001,3.69899999999964,1578,1.87039999999988,32.8333333333333,50.25,15.5,0.0183263473053893,0.0449999999999999,0.0588763440860216,0.11725,0.973938139155531,4774,0,0.290950984499372,0,0.296910514914181,0.294630894850858,2.389575,0,667321588718,21790241484,110997405,0,192864695,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,6,0,6,0,1,0,symmetric p-persistent CSMA renewal approximation,4.62882647433178,8.33333333333333,0.555459176919813,0.2401,0.71,1
development-amendment-3,16024019,n5-stressed-bg30,N5 Stressed bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.318581396089132,0.16867410028004,1,0,9.95836863739159,13.972200041265,0,1.03660092587564,0.581680486456606,1.54,1.78,1.92,1.67510226644555,1.09342177998895,1104,1357,148,0,68,2482,220,2262,738,68,670,0,0,0,1186,0.873986735445836,0,765,1021,44,1,32,32,0,0,0,0,0,738,501,0.572666666666704,0,16,0,0.557956816486276,0.62851172028402,0,0,0,0,0,0.45233333333332,5.42799999999985,0,0.188928000000002,3.69899999999964,1025,1.08559999999997,12.3333333333333,18.3333333333333,5.66666666666667,0.0277892409727341,0.0640000000000001,0.154014705882353,0.4198,0.970491803278689,2707,0,0.292205393424455,0,0.296910514914181,0.294630894850858,2.0884224,0,667321588718,21790241484,110997405,0,192891566,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.2,4,0.71,declared-stationary-profile,16,0,16,0,1,0,independent-start vulnerable-period ALOHA,1.81782526831893,8.33333333333333,0.218139032198272,0.2401,0.71,1
development-amendment-3,16024019,n10-moderate-bg0,N10 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.090273218260514,0.510931674185676,0,0,NaN,NaN,NaN,NaN,0.0809808102345414,0.18,0.26,0.359999999999999,0.155972518360578,0.0749917081260367,1562,1856,1363,24,1621,4023,2727,1294,2365,1621,742,1,2,2,453,0.240957446808511,0,132,427,2,2,32,32,0,0,0,0,24,2303,162,0.543833333333366,24,110,0,0.508098125708443,0.57815304819494,0,0,0,0,0,0.622583333333302,7.42399999999963,0.047,0.589567999999998,0,0,1.49419999999993,113.583333333333,227.25,135.083333333333,0.0169207446808512,0.048,0.0547026526835288,0.109,0.988180256277959,4653,62,0.104663657855147,0.209677419354839,0.100736543909348,0.0978236960506582,2.3186423,0,2587546262011,84905828081,410907084,0,278028988,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,134,24,0,110,1,1,symmetric p-persistent CSMA renewal approximation,11.8430902025047,8.33333333333333,1.42117082430056,1,0.903,1
development-amendment-3,16024019,n10-moderate-bg0,N10 Moderate bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.208960485009396,0.405818089069505,0,0,NaN,NaN,NaN,NaN,0.210717839374556,0.58,0.800000000000001,1.1,0.434906420279555,0.224188580904999,2076,1341,627,0,628,2840,1252,1588,1486,628,858,0,0,0,703,0.524235645041014,0,1382,654,36,1,32,32,0,0,0,0,0,1486,1713,0.363499999999974,0,185,0,0.350620001450825,0.429179268851321,0,0,0,0,0,0.446999999999988,5.36399999999985,0,0.380416000000001,0,0,1.07279999999997,52.25,104.333333333333,52.3333333333333,0.0276040268456377,0.0590000000000002,0.115028662420382,0.264300000000001,0.97985842825453,3205,0,0.102028081123245,0,0.100736543909348,0.0978236960506582,2.0741837,0,2587546262011,84905828081,410907084,0,277518457,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,185,0,185,0,1,0,independent-start vulnerable-period ALOHA,4.77982735271767,8.33333333333333,0.57357928232612,1,0.903,1
development-amendment-3,16024019,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.246911811737559,0.367303575196852,1,0,NaN,NaN,NaN,NaN,0.229267945984364,0.620000000000001,0.936000000000003,1.22,0.553503909026297,0.324235963041934,2132,3114,511,0,378,6622,987,5633,2689,379,2309,1,2,1,2593,0.832691072575466,0,1195,2182,77,1,32,32,0,0,1,0,0,2689,1279,0.86108333333329,0,5,0,0.859746118014213,0.899172557311506,0,0,0,0,0,1.03799999999992,12.4559999999991,0,0.688383999999998,3.55799999999966,2028,2.49119999999981,42.5833333333333,82.25,31.5,0.0257029543994863,0.056,0.105002645502646,0.24745,0.979264954059629,7301,0,0.103136556636077,0,0.100736543909348,0.0978236960506582,2.2445434,0,2587546262011,84905828081,410907084,0,278246273,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,5,0,5,0,1,0,symmetric p-persistent CSMA renewal approximation,2.84352595762138,8.33333333333333,0.341223114914565,0.2401,0.903,1
development-amendment-3,16024019,n10-moderate-bg30,N10 Moderate bg0.30,EXP18A3 freshness headroom,context-aware-v3,1,0.3,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.515812113685663,0.177114353388634,1,0,NaN,NaN,NaN,NaN,0.643103529969202,1.6,2,2.4,1.57217247097844,0.929068941009241,1847,1468,172,0,137,3095,341,2754,1264,137,1127,0,0,0,1291,0.879427792915531,0,1534,1161,52,1,32,32,0,0,0,0,0,1264,1477,0.577500000000038,0,25,0,0.567338259151809,0.651591298471675,0,0,0,0,0,0.489333333333316,5.8719999999998,0,0.323584000000001,3.55799999999966,1091,1.17439999999996,14.3333333333333,28.4166666666667,11.4166666666667,0.0346941416893734,0.0800000000000001,0.364810218978102,0.9812,0.971879106438896,3361,0,0.0969949419815531,0,0.100736543909348,0.0978236960506582,1.8314547,0,2587546262011,84905828081,410907084,0,277735742,context-aware-v3,frame-aware,service-certificate-freshness-value,1,moderate,nominal,0.1,4,0.903,declared-stationary-profile,25,0,25,0,1,0,independent-start vulnerable-period ALOHA,1.14763654738751,8.33333333333333,0.137716385686501,0.2401,0.903,1
development-amendment-3,16024019,n10-stressed-bg0,N10 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,csma,0.1,0.1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.11092619968619,0.484855308949221,0,0,NaN,NaN,NaN,NaN,0.100279554607913,0.24,0.34,0.5,0.214342572850036,0.114063018242123,1861,2272,1347,0,1159,4935,2318,2617,2388,1159,1229,0,0,0,720,0.316901408450704,0,262,674,14,1,32,32,0,0,0,0,0,2388,324,0.632333333333391,0,58,0,0.600850083227115,0.679522397982626,0,0,0,0,0,0.757333333333287,9.08799999999944,0,0.611328,0,0,1.81759999999989,112.25,193.166666666667,96.5833333333333,0.0189529049295776,0.0500000000000002,0.0600405522001727,0.1282,0.975022166812654,5587,0,0.30821550026848,0,0.300757373771038,0.294035160806532,2.2636436,0,2587546262011,87269819114,419797754,0,284064688,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,58,0,0,58,1,1,symmetric p-persistent CSMA renewal approximation,9.31184279488188,8.33333333333333,1.11742113538583,1,0.71,1
development-amendment-3,16024019,n10-stressed-bg0,N10 Stressed bg0,EXP18A3 freshness headroom,context-aware-v3,1,0,context-aware-broadcast,Context-aware service and freshness headroom,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.272217791261475,0.368108149602348,1,0,NaN,NaN,NaN,NaN,0.271926083866383,0.76,1.216,1.7,0.64788438758588,0.375958303719499,2115,1364,560,0,430,2857,959,1898,1290,430,860,0,0,0,724,0.530791788856305,0,1423,679,31,1,32,32,0,0,0,0,0,1290,1526,0.368416666666643,0,114,0,0.349793403530546,0.434553988181976,0,0,0,0,0,0.454666666666654,5.45599999999984,0,0.330240000000001,0,0,1.09119999999997,46.6666666666667,79.9166666666667,35.8333333333333,0.0268357771260998,0.0570000000000004,0.123632558139535,0.27355,0.965755112096575,3177,0,0.305949008498584,0,0.300757373771038,0.294035160806532,1.8252105,0,2587546262011,87269819114,419797754,0,283554157,context-aware-v3,frame-aware,service-certificate-freshness-value,1,stressed,nominal,0.1,4,0.71,declared-stationary-profile,114,0,114,0,1,0,independent-start vulnerable-period ALOHA,3.75822527179351,8.33333333333333,0.450987032615222,1,0.71,1
