seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,SCHEDULE_STATE_HASH,WITNESS_HASH_EXACT,CONFLICT_EDGES,HIDDEN_CONFLICT_EDGES,MAX_WITNESS_LOAD,FINAL_ALL_CERTIFIED,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,CLAIM_ATTEMPTS,CERTIFICATE_ATTEMPTS,CONTROL_ATTEMPTS,CONTROL_ATTEMPT_BOUND,CONTROL_ATTEMPT_BOUND_RATIO,CLAIM_BYTES,CERTIFICATE_BYTES,CONTROL_BYTES,CONTROL_BYTE_BOUND,CONTROL_BYTE_BOUND_RATIO,CERTIFICATE_ENTRIES_ATTEMPTED,LOCAL_CERTIFICATE_ENTRIES,CERTIFICATE_WITHOUT_FRESH_CLAIMS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_WITNESS,BLACKOUT_CLIENT_FINAL_ACTIVE,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16057051,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30468648986,30468648986,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4566,234,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057051,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30468648986,25655798531,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,138,4000,4000,0,0,276,276,0,0,1,1,2,1,0,1,0,0
16057051,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113374338682,113374338682,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057051,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113374338682,113374338682,17967341,70269155,681878,30,17,8,1,1,0.883,0,0,4,310,310,620,620,1,7440,10144,17584,17608,0.998636983189459,648,279,0,1612,1567,45,0,3532,93,9324,9324,0,0,209,199,0,10,1,NaN,NaN,NaN,NaN,1,0,0
16057051,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113374338682,113374338682,17967341,71223441,681878,30,17,8,1,1,0.9685,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1572,40,0,3874,24,10113,10113,0,0,53,53,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057051,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113374338682,113374338682,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9859,541,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057051,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113374338682,93965957211,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,90,9600,9600,0,0,180,180,0,0,1,1,2,1,0,1,0,0
16057052,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30462229582,30462229582,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057052,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30462229582,30462229582,17549688,16915299,44314,10,4,3,1,14,0.8865,0,0,4,155,122,277,279,0.992831541218638,3720,3408,7128,7192,0.991101223581758,182,124,0,677,651,26,0,1773,81,4298,4298,0,0,175,165,0,10,1,NaN,NaN,NaN,NaN,1,0,0
16057052,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30462229582,30462229582,17549688,17150530,44314,10,4,3,1,1,0.972,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,671,11,0,1944,26,4667,4667,0,0,63,63,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057052,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30462229582,30462229582,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4580,220,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057052,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30462229582,25623864392,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,138,4000,4000,0,0,276,276,0,0,1,1,2,1,0,1,0,0
16057052,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113241925871,113241925871,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057052,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113241925871,113241925871,17967341,70247188,681878,30,17,8,1,14,0.87225,0,0,4,310,305,615,620,0.991935483870968,7440,9984,17424,17608,0.989550204452522,638,276,0,1601,1558,43,0,3489,91,9195,9195,0,0,206,198,0,8,1,NaN,NaN,NaN,NaN,1,0,0
16057052,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113241925871,113241925871,17967341,71095171,681878,30,17,8,0,1,0.955,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1570,42,0,3820,37,10001,10001,0,0,81,79,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057052,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113241925871,113241925871,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9898,502,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057052,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113241925871,93852582811,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,82,9600,9600,0,0,164,164,0,0,1,1,2,1,0,1,0,0
16057053,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30319104640,30319104640,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057053,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30319104640,30319104640,17549688,17129065,44314,10,4,3,0,1,0.966,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,673,9,0,1932,21,4646,4646,0,0,50,50,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057053,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30319104640,30319104640,17549688,17067783,44314,10,4,3,0,1,0.946,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,660,22,0,1892,37,4556,4556,0,0,85,85,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057053,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30319104640,30319104640,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4550,250,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057053,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30319104640,25462346430,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,160,4000,4000,0,0,320,320,0,0,1,1,2,1,0,1,0,0
16057053,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113001095387,113001095387,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057053,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113001095387,113001095387,17967341,70724796,681878,30,17,8,0,1,0.931,0,0,4,310,310,620,620,1,7440,10168,17608,17608,1,651,278,0,1612,1582,30,0,3724,56,9744,9744,0,0,133,119,0,14,1,NaN,NaN,NaN,NaN,1,0,0
16057053,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113001095387,113001095387,17967341,71092912,681878,30,17,8,0,14,0.956,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1571,41,0,3824,33,10013,10013,0,0,72,72,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057053,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113001095387,113001095387,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9898,502,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057053,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113001095387,93614938680,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,79,9600,9600,0,0,158,158,0,0,1,1,2,1,0,1,0,0
16057054,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30470156707,30470156707,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057054,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30470156707,30470156707,17549688,16931166,44314,10,4,3,1,14,0.9035,0,0,0,155,124,279,279,1,3720,3464,7184,7192,0.99888765294772,185,122,0,682,655,27,0,1807,55,4359,4359,0,0,126,126,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057054,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30470156707,30470156707,17549688,17117462,44314,10,4,3,1,1,0.965,0,0,1,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,667,15,0,1930,25,4632,4632,0,0,62,60,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057054,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30470156707,30470156707,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4530,270,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057054,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30470156707,25627598891,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,140,4000,4000,0,0,280,280,0,0,1,1,2,1,0,1,0,0
16057054,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113204854864,113204854864,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057054,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113204854864,113204854864,17967341,70586161,681878,30,17,8,0,1,0.90825,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,278,0,1612,1571,41,0,3633,64,9516,9516,0,0,151,149,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057054,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113204854864,113204854864,17967341,71021119,681878,30,17,8,0,14,0.95425,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1569,43,0,3817,27,9968,9968,0,0,65,65,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057054,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113204854864,113204854864,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9842,558,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057054,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113204854864,93935474923,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,63,9600,9600,0,0,126,126,0,0,1,1,2,1,0,1,0,0
16057055,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30424995580,30424995580,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057055,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30424995580,30424995580,17549688,17056312,44314,10,4,3,0,1,0.946,0,0,1,155,124,279,279,1,3720,3472,7192,7192,1,186,123,0,682,666,16,0,1892,45,4556,4556,0,0,96,92,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057055,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30424995580,30424995580,17549688,17169367,44314,10,4,3,1,1,0.979,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,668,14,0,1958,15,4695,4695,0,0,37,37,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057055,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30424995580,30424995580,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4544,256,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057055,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30424995580,25575295298,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,145,4000,4000,0,0,290,290,0,0,1,1,2,1,0,1,0,0
16057055,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113172515730,113172515730,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057055,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113172515730,113172515730,17967341,70795519,681878,30,17,8,0,1,0.9315,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1586,26,0,3726,49,9764,9764,0,0,106,106,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057055,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113172515730,113172515730,17967341,71035817,681878,30,17,8,1,14,0.94675,0,0,2,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1566,46,0,3787,47,9904,9904,0,0,107,103,0,4,1,NaN,NaN,NaN,NaN,1,0,0
16057055,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113172515730,113172515730,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9886,514,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057055,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113172515730,93917282334,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,87,9600,9600,0,0,174,174,0,0,1,1,2,1,0,1,0,0
16057056,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30351052620,30351052620,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057056,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30351052620,30351052620,17549688,16956448,44314,10,4,3,0,1,0.9035,0,0,3,155,123,278,279,0.996415770609319,3720,3424,7144,7192,0.993325917686318,182,124,0,679,657,22,0,1807,72,4349,4349,0,0,169,161,0,8,1,NaN,NaN,NaN,NaN,1,0,0
16057056,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30351052620,30351052620,17549688,17096682,44314,10,4,3,1,1,0.9515,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,663,19,0,1903,31,4551,4551,0,0,82,82,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057056,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30351052620,30351052620,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4553,247,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057056,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30351052620,25545583041,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,143,4000,4000,0,0,286,286,0,0,1,1,2,1,0,1,0,0
16057056,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113290575224,113290575224,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057056,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113290575224,113290575224,17967341,70490696,681878,30,17,8,0,27,0.90575,0,0,3,310,308,618,620,0.996774193548387,7440,10064,17504,17608,0.99409359382099,642,278,0,1607,1574,33,0,3623,79,9487,9487,0,0,179,173,0,6,1,NaN,NaN,NaN,NaN,1,0,0
16057056,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113290575224,113290575224,17967341,71104810,681878,30,17,8,1,1,0.96,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1562,50,0,3840,32,10038,10038,0,0,75,73,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057056,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113290575224,113290575224,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9891,509,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057056,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113290575224,93964829189,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,69,9600,9600,0,0,138,138,0,0,1,1,2,1,0,1,0,0
16057057,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30344967530,30344967530,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057057,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30344967530,30344967530,17549688,17019903,44314,10,4,3,1,1,0.923,0,0,5,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,661,21,0,1846,63,4436,4436,0,0,145,128,0,17,1,NaN,NaN,NaN,NaN,1,0,0
16057057,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30344967530,30344967530,17549688,17117024,44314,10,4,3,1,14,0.9625,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,665,17,0,1925,23,4630,4630,0,0,51,51,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057057,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30344967530,30344967530,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4566,234,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057057,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30344967530,25511213062,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,140,4000,4000,0,0,280,280,0,0,1,1,2,1,0,1,0,0
16057057,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113222149676,113222149676,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057057,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113222149676,113222149676,17967341,70290807,681878,30,17,8,1,14,0.866,0,0,3,310,306,616,620,0.993548387096774,7440,10040,17480,17608,0.99273057701045,643,276,0,1601,1558,43,0,3464,93,9115,9115,0,0,219,206,0,13,1,NaN,NaN,NaN,NaN,1,0,0
16057057,n10-ring2,N10 ring2 graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,10,113222149676,113222149676,17967341,71106140,681878,30,17,8,0,1,0.957,0,0,1,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1571,41,0,3828,24,10023,10023,0,0,53,51,0,2,1,NaN,NaN,NaN,NaN,1,0,0
16057057,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113222149676,113222149676,17967341,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,9884,516,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057057,n10-ring2,N10 ring2 graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,10,113222149676,93798505238,18291707,71171243,681878,30,17,8,0,NaN,0.9,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1581,31,0,3600,80,9600,9600,0,0,160,160,0,0,1,1,2,1,0,1,0,0
16057058,n5-6dof,N5 6-DOF graph,zero,Zero loss,nominal,5,30447130468,30447130468,17164123,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4800,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057058,n5-6dof,N5 6-DOF graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,5,30447130468,30447130468,17549688,17014600,44314,10,4,3,0,1,0.932,0,0,2,155,124,279,279,1,3720,3472,7192,7192,1,186,123,0,682,663,19,0,1864,44,4475,4475,0,0,104,98,0,6,1,NaN,NaN,NaN,NaN,1,0,0
16057058,n5-6dof,N5 6-DOF graph,certificate-erasure-5,CERT erasure 5%,certificate-loss,5,30447130468,30447130468,17549688,17193510,44314,10,4,3,1,1,0.986,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,670,12,0,1972,9,4730,4730,0,0,25,25,0,0,1,NaN,NaN,NaN,NaN,1,0,0
16057058,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30447130468,30447130468,17549688,17231828,44314,10,4,3,1,1,1,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,682,0,0,2000,0,4800,4566,234,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057058,n5-6dof,N5 6-DOF graph,directed-certificate-blackout,Directed transmitted-CERT blackout,fail-silent-boundary,5,30447130468,25612799330,17874054,16945726,44314,10,4,3,0,NaN,0.8,0,0,0,155,124,279,279,1,3720,3472,7192,7192,1,186,124,0,682,651,31,0,1600,143,4000,4000,0,0,286,286,0,0,1,1,2,1,0,1,0,0
16057058,n10-ring2,N10 ring2 graph,zero,Zero loss,nominal,10,113223503946,113223503946,17581776,71538525,681878,30,17,8,1,1,1,0,0,0,310,310,620,620,1,7440,10168,17608,17608,1,651,279,0,1612,1612,0,0,4000,0,10400,10400,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,1,0,0
16057058,n10-ring2,N10 ring2 graph,claim-erasure-5,CLAIM erasure 5%,claim-loss,10,113223503946,113223503946,17967341,70330253,681878,30,17,8,0,14,0.8925,0,0,2,310,307,617,620,0.995161290322581,7440,10064,17504,17608,0.99409359382099,644,278,0,1604,1568,36,0,3570,86,9409,9409,0,0,198,192,0,6,1,NaN,NaN,NaN,NaN,1,0,0
