seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16045091,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,112955687317,112955687317,2412835,4137485,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,6,10295,9785,510,0,14,13,1,0,0,0,1,0.537113378167645,0.374816425232144,1,0,0
16045091,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,112955687317,112955687317,2081331,4124303,503982955,NaN,NaN,NaN,NaN,NaN,3,3,1,1,13,0.9845,0,0,0,0,NaN,NaN,NaN,0,1974,1777,5621,3751,33759,32057,1702,0,3938,10,10254,10254,0,0,23,21,0,2,0,2,1,0.5349864681947,0.373512835248727,1,0,0
16045091,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,112955687317,112955687317,1746049,733277,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,621,2798,2798,0,0,1336,1218,0,118,0,100,1,0.166722297879208,0.148197598114851,1,0,0
16045091,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,112955687317,74253521067,1854906,4496632,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,79,9497,9497,0,0,160,160,0,0,0,0,1,0.517079258422489,0.395536644968573,1,0,0
16045091,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,112955687317,112955687317,1757384,4137483,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,7,10291,10291,0,0,16,16,0,0,0,0,1,0.537044768168517,0.374953645230399,1,0,0
16045091,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,112955687317,112955687317,1757387,4135441,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,47,9825,9825,0,0,113,109,0,4,0,4,1,0.526478828302921,0.377972485191998,1,0,0
16045092,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30345814574,30345814574,1062147,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,6,6,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045092,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30345814574,30345814574,1718017,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4519,258,0,6,6,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045092,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30345814574,30345814574,1386513,553962,177406128,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,996,779,1880,1775,7100,6732,368,0,1989,3,4774,4774,0,0,6,6,0,0,0,0,1,0.484859299006537,0.484859299006537,1,0,0
16045092,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30345814574,30345814574,1061693,589069,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,419,1998,1998,0,0,871,771,0,100,0,100,1,0.266106496964754,0.252219416023011,1,0,0
16045092,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30345814574,20627811413,1160088,1042616,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,157,3979,3979,0,0,314,314,0,0,0,0,1,0.465092102711082,0.465092102711082,1,0,0
16045092,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30345814574,30345814574,1062266,556609,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,4,4773,4773,0,0,8,8,0,0,0,0,1,0.486110387379667,0.486110387379667,1,0,0
16045092,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30345814574,30345814574,1062269,556229,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,23,4677,4677,0,0,46,42,0,4,0,2,1,0.482920112028185,0.482357122260277,1,0,0
16045092,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113066886793,113066886793,1756965,4137559,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,10295,0,0,16,16,0,0,0,0,1,0.537319208165026,0.374816425232144,1,0,0
16045092,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113066886793,113066886793,2412835,4137559,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,9734,561,0,16,16,0,0,0,0,1,0.537319208165026,0.374816425232144,1,0,0
16045092,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113066886793,113066886793,2081331,4124670,504199350,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.9865,0,0,0,0,NaN,NaN,NaN,0,1979,1771,5600,3750,33750,32075,1675,0,3946,10,10273,10273,0,0,20,20,0,0,0,0,1,0.535775483184663,0.373581445247854,1,0,0
16045092,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113066886793,113066886793,1746049,733151,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,606,2798,2798,0,0,1342,1185,0,157,0,111,1,0.165178572898845,0.148712173108306,1,0,0
16045092,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113066886793,74405401026,1854906,4496595,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,78,9497,9497,0,0,156,156,0,0,0,0,1,0.516976343423798,0.3952278999725,1,0,0
16045092,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113066886793,113066886793,1757384,4137520,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,8,10291,10291,0,0,16,16,0,0,0,0,1,0.537147683167208,0.374850730231708,1,0,0
16045092,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113066886793,113066886793,1757387,4135930,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,56,9825,9825,0,0,127,115,0,12,0,8,1,0.527405063291139,0.378075400190689,1,0,0
16045093,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30447012404,30447012404,1062147,556633,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,8,8,0,0,0,0,1,0.486423159472949,0.486423159472949,1,0,0
16045093,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30447012404,30447012404,1718017,556633,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4538,239,0,8,8,0,0,0,0,1,0.486423159472949,0.486423159472949,1,0,0
16045093,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30447012404,30447012404,1386513,554141,177361159,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,790,1893,1786,7144,6793,351,0,1990,4,4777,4777,0,0,8,8,0,0,0,0,1,0.485922724123697,0.485922724123697,1,0,0
16045093,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30447012404,30447012404,1061693,588689,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,417,1998,1998,0,0,874,788,0,86,0,86,1,0.265731170452815,0.253908385326736,1,0,0
16045093,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30447012404,20682681103,1160088,1042594,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,156,3979,3979,0,0,312,312,0,0,0,0,1,0.464904439455113,0.464904439455113,1,0,0
16045093,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30447012404,30447012404,1062266,556631,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,10,10,0,0,0,0,1,0.486298050635636,0.486298050635636,1,0,0
16045093,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30447012404,30447012404,1062269,556299,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,24,4677,4677,0,0,51,45,0,6,0,4,1,0.483107775284155,0.482544785516246,1,0,0
16045093,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113252314532,113252314532,1756965,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,10295,0,0,16,12,0,4,0,2,1,0.537216293166335,0.374816425232144,1,0,0
16045093,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113252314532,113252314532,2412835,4137600,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,7,10295,9789,506,0,16,12,0,4,0,2,1,0.537216293166335,0.374816425232144,1,0,0
16045093,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113252314532,113252314532,2081331,4126606,504274732,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,NaN,0,1981,1781,5640,3762,33858,32201,1657,0,3953,7,10291,10291,0,0,16,12,0,4,0,2,1,0.53659880317419,0.374198935239999,1,0,0
16045093,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113252314532,113252314532,1746049,732263,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,582,2798,2798,0,0,1291,1148,0,143,0,111,1,0.162708612930264,0.146448043137106,1,0,0
16045093,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113252314532,74716645844,1854906,4496753,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,77,9497,9497,0,0,156,149,0,7,0,5,1,0.516873428425107,0.395022069975118,1,0,0
16045093,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113252314532,113252314532,1757384,4137561,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,7,10291,10291,0,0,16,12,0,4,0,2,1,0.537044768168517,0.374850730231708,1,0,0
16045093,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113252314532,113252314532,1757387,4135560,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,46,9825,9825,0,0,108,92,0,16,0,8,1,0.526375913304231,0.377354995199852,1,0,0
16045094,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30386300273,30386300273,1062147,556725,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4777,0,0,11,9,0,2,0,2,1,0.486798485984888,0.486423159472949,1,0,0
16045094,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30386300273,30386300273,1718017,556725,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,6,4777,4537,240,0,11,9,0,2,0,2,1,0.486798485984888,0.486423159472949,1,0,0
16045094,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30386300273,30386300273,1386513,554481,177403324,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,997,789,1888,1786,7144,6785,359,0,1988,7,4773,4773,0,0,13,11,0,2,0,2,1,0.486110387379667,0.485735060867728,1,0,0
16045094,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30386300273,30386300273,1061693,589083,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,424,1998,1998,0,0,897,801,0,96,0,96,1,0.267044813244601,0.254096048582706,1,0,0
16045094,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30386300273,20694380548,1160088,1042712,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,157,3979,3979,0,0,313,307,0,6,0,4,1,0.465092102711082,0.464529112943174,1,0,0
16045094,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30386300273,30386300273,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,11,9,0,2,0,2,1,0.486485713891606,0.486110387379667,1,0,0
16045094,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30386300273,30386300273,1062269,556097,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,17,4677,4677,0,0,32,30,0,2,0,2,1,0.481794132492368,0.48123114272446,1,0,0
16045094,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113296217564,113296217564,1756965,4137670,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,11,10295,10295,0,0,24,24,0,0,0,0,1,0.537627953161099,0.375125170228217,1,0,0
16045094,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113296217564,113296217564,2412835,4137670,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,11,10295,9833,462,0,24,23,1,0,0,0,1,0.537627953161099,0.375125170228217,1,0,0
16045094,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113296217564,113296217564,2081331,4126539,504255127,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.9875,0,0,0,0,NaN,NaN,NaN,0,1981,1787,5632,3768,33912,32227,1685,0,3950,11,10283,10283,0,0,24,24,0,0,0,0,1,0.536907548170263,0.374610595234763,1,0,0
16045094,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113296217564,113296217564,1746049,734246,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,624,2798,2798,0,0,1367,1209,0,158,0,122,1,0.16703104287528,0.147888853118779,1,0,0
16045094,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113296217564,74601447854,1854906,4496854,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,85,9497,9497,0,0,172,172,0,0,0,0,1,0.517696748414634,0.395948304963336,1,0,0
16045094,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113296217564,113296217564,1757384,4137631,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,11,10291,10291,0,0,24,24,0,0,0,0,1,0.537456428163281,0.375159475227781,1,0,0
16045094,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113296217564,113296217564,1757387,4135437,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,49,9825,9825,0,0,118,116,0,2,0,2,1,0.526684658300303,0.377869570193307,1,0,0
16045095,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30503081078,30503081078,1062147,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4777,0,0,5,5,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045095,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30503081078,30503081078,1718017,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4543,234,0,5,5,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045095,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30503081078,30503081078,1386513,554207,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,786,1885,1782,7128,6800,328,0,1990,2,4777,4777,0,0,5,5,0,0,0,0,1,0.485297179937132,0.485297179937132,1,0,0
16045095,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30503081078,30503081078,1061693,589195,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,440,1998,1998,0,0,927,841,0,86,0,86,1,0.270047425340113,0.25634800765434,1,0,0
16045095,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30503081078,20831458459,1160088,1042088,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,133,3979,3979,0,0,267,267,0,0,0,0,1,0.460588184567814,0.460588184567814,1,0,0
16045095,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30503081078,30503081078,1062266,556587,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,7,7,0,0,0,0,1,0.485922724123697,0.485922724123697,1,0,0
16045095,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30503081078,30503081078,1062269,556163,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,20,4677,4677,0,0,42,38,0,4,0,2,1,0.482357122260277,0.482169459004307,1,0,0
16045095,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113318404203,113318404203,1756965,4137674,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,19,17,0,2,0,2,1,0.537422123163717,0.374919340230835,1,0,0
16045095,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113318404203,113318404203,2412835,4137674,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9748,547,0,19,15,2,2,0,2,1,0.537422123163717,0.374919340230835,1,0,0
16045095,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113318404203,113318404203,2081331,4125439,504179644,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.98675,0,0,0,0,NaN,NaN,NaN,0,1978,1778,5612,3756,33804,32116,1688,0,3947,10,10276,10276,0,0,21,19,0,2,0,2,1,0.536084228180736,0.374198935239999,1,0,0
16045095,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113318404203,113318404203,1746049,732381,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,601,2798,2798,0,0,1316,1183,0,133,0,96,1,0.16466399790539,0.147785938120088,1,0,0
16045095,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113318404203,74658806716,1854906,4496936,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,83,9497,9497,0,0,167,163,0,4,0,4,1,0.517490918417252,0.395639559967264,1,0,0
16045095,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113318404203,113318404203,1757384,4137635,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,9,10291,10291,0,0,19,17,0,2,0,2,1,0.537250598165899,0.374953645230399,1,0,0
16045095,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113318404203,113318404203,1757387,4135595,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,48,9825,9825,0,0,106,95,0,11,0,7,1,0.526581743301612,0.377457910198543,1,0,0
16045096,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30438437772,30438437772,1062147,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4777,0,0,7,5,0,2,0,2,1,0.486423159472949,0.48623549621698,1,0,0
16045096,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30438437772,30438437772,1718017,556681,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,4,4777,4540,237,0,7,5,0,2,0,2,1,0.486423159472949,0.48623549621698,1,0,0
16045096,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30438437772,30438437772,1386513,554515,177405727,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.9945,0,0,0,0,NaN,NaN,NaN,0,997,795,1886,1792,7168,6846,322,0,1989,4,4775,4775,0,0,7,5,0,2,0,2,1,0.486110387379667,0.485922724123697,1,0,0
16045096,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30438437772,30438437772,1061693,588561,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,409,1998,1998,0,0,848,760,0,88,0,88,1,0.264229864405059,0.249967456951377,1,0,0
