arm,kind,fault,seed,traceHash,decisionStateHash,finalDecisionStateHash,decisionStateMaxDifference,geometryHash,selectorHash,kernelTraceHash,kernelStateHash,scheduleHash,prefixScheduleHash,probePrefixScheduleHash,prefixStateExact,graphAdmissible,changedSenderEdges,nonincidentSenderEdges,affectedCount,changedSlotCount,candidateProper,prepareBytes,maxResponseBytes,protectedSlotFree,barrierClosed,motionAuthorized,graphActivationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,motionStartSec,motionLatencySec,motionGateExact,capsuleMaximumRatio,capsuleBoundSatisfied,criticalCapsuleMaximumRatio,criticalCapsuleBoundSatisfied,criticalCapsulePairChecks,criticalRadialMaximumRatio,criticalRadialBoundSatisfied,minimumOmittedEdgeMargin,radialConstructionPremise,radialTheoremCertified,maxCommandPairDeviation,maxLeaderPairDeviation,maxOtherPairDeviation,actualPhysicalSubset,actualSenderSubset,actualSubsetCheckSamples,emergencyEnabled,emergencyParallelMode,emergencyMappingExact,emergencySuppressedDemand,emergencyOpportunities,emergencyMinimumNodeOpportunities,emergencyMaximumNodeOpportunities,emergencyRecipientSuccess,emergencyRecipientErasure,emergencyRecipientCollision,kernelCollisionFrames,expectedCollisionRecipients,observedCollisionFrames,dataOutcomeMismatches,dataSkippedNoQueue,crossPlaneOverlaps,expectedDataSuccess,observedDataSuccess,expectedDataErasure,observedDataErasure,controlAttempts,expectedControlAttempts,controlBytes,controlAirtime,expectedControlAirtime,clockConflictFree,clockResidual,futureRandomReads,receiverTruthReads,RMSE,MISSION_RMSE,MINSEP,SAFEFAIL,DIVERGED,DATA_AIRTIME,MANAGEMENT_AIRTIME,TOTAL_COST
closure-commit-blackout-emergency,closure,commit-blackout,16094244,1764259,13370333,13370333,0,1234497,610566,18612560869,51270819,655859223,303372846,303372846,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,1.26785834963258,0,1.26785834963258,0,9312,0.695386280543624,1,0.174858735340282,1,1,0.143249837413201,0.229395909484398,0.139464418459584,1,1,226,1,1,1,64,64,6,20,96,32,0,0,0,0,0,0,0,984,984,264,264,116,116,3912,0.125184,0.125184,1,8.88178419700125e-16,0,0,0.145892861214521,0.144247258825374,1.05010551237788,0,0,1.47455999999999,0.125184,0.15235657142857
periodic-iid20,periodic,none,16094245,1073026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0997928228062271,0.0973633093290582,1.05925721628895,0,0,2.70335999999998,0,0.257462857142855
closure-iid20-emergency,closure,none,16094245,1073026,16391015,16391015,0,2386163,610566,18803243516,50952562,656186623,303322446,303322446,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,0.901344357413038,1,0.895446018978149,1,9312,0.753439964020876,1,0.185559319067067,1,1,0.123640216116291,0.189282315056738,0.0964321500713169,1,1,226,1,1,1,27,27,6,7,43,11,0,0,0,0,0,0,0,1013,1013,235,235,108,108,3834,0.122688,0.122688,1,8.88178419700125e-16,0,0,0.140424891743124,0.138982481064608,1.03150480314067,0,0,1.47455999999999,0.122688,0.152118857142856
closure-response-blackout-emergency,closure,response-blackout,16094245,1073026,16391015,16391015,0,2386163,610566,18555847024,50751428,656303675,303322446,303322446,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,0.901654889630263,1,0.898129142013172,1,9312,0.752228886646784,1,0.185559319067067,1,1,0.123614660818873,0.189347526822355,0.0987942056214489,1,1,226,1,1,1,79,79,19,20,126,32,0,0,0,0,0,0,0,1016,1016,232,232,186,186,7466,0.238912,0.238912,1,8.88178419700125e-16,0,0,0.139915583556012,0.138411744735428,1.02793232140206,0,0,1.47455999999999,0.238912,0.163187809523809
closure-response-blackout-no-emergency,closure,response-blackout,16094245,1073026,16391015,16391015,0,2386163,610566,18555847024,50751428,484908865,303322446,303322446,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.39605234877225,0,4.39605234877225,0,9312,3.11912323458725,0,0.0616888145622496,1,0,0.270160863276958,0.533102469850592,0.483565758364947,1,1,226,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,890,890,200,200,186,186,7466,0.238912,0.238912,1,8.88178419700125e-16,0,0,0.253026553880386,0.262035468109964,0.668939320301992,0,0,1.23187199999999,0.238912,0.140074666666666
closure-prepare-blackout-emergency,closure,prepare-blackout,16094245,1073026,16391015,16391015,0,2386163,610566,18774096397,49484015,655846647,303322446,303322446,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.901066782854688,1,0.896479972762731,1,9718,0.75222397945382,1,0.146563816109719,1,1,0.0994302445976901,0.189224024399485,0.0986127970039004,1,1,226,1,1,1,59,59,0,20,91,27,0,0,0,0,0,0,0,1017,1017,231,231,19,19,648,0.020736,0.020736,1,4.44089209850063e-16,0,0,0.136197555172865,0.145394907097874,1.05988918470601,0,0,1.47455999999999,0.020736,0.142409142857142
closure-commit-blackout-emergency,closure,commit-blackout,16094245,1073026,16391015,16391015,0,2386163,610566,18731145434,51544061,656289375,303322446,303322446,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,0.901506388061964,1,0.893428872429252,1,9312,0.752224509515375,1,0.185559319067067,1,1,0.124079505502398,0.189316341493012,0.0969387979547202,1,1,226,1,1,1,66,66,7,20,102,30,0,0,0,0,0,0,0,1012,1012,236,236,113,113,3974,0.127168,0.127168,1,8.88178419700125e-16,0,0,0.140439257461634,0.138999051769099,1.03062747608441,0,0,1.47455999999999,0.127168,0.152545523809523
periodic-iid20,periodic,none,16094246,822307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0965776481366551,0.0936615232084078,1.07190622658036,0,0,2.70335999999998,0,0.257462857142855
closure-iid20-emergency,closure,none,16094246,822307,16560630,16560630,0,1656753,610566,18752411208,50806067,656712037,303344846,303344846,1,1,3,1,4,1,1,48,56,1,1,1,32,1,1,4,0,0,0,6.66488146117845,0.664881461178446,1,0.951264042389211,1,0.951264042389211,1,9334,0.788248583408533,1,0.180664445063208,1,1,0.129059216417569,0.199765448901734,0.0993753262920386,1,1,226,1,1,1,26,26,6,7,42,10,0,0,0,0,0,0,0,1010,1010,238,238,108,108,3522,0.112704,0.112704,1,8.88178419700125e-16,0,0,0.141471919359675,0.140646044018699,1.03888953149962,0,0,1.47455999999999,0.112704,0.151167999999999
closure-response-blackout-emergency,closure,response-blackout,16094246,822307,16560630,16560630,0,1656753,610566,18505014716,50801848,656859281,303344846,303344846,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,0.947809073988334,1,0.947809073988334,1,9334,0.78774895268241,1,0.183003520110693,1,1,0.131547362934023,0.19903990553755,0.0985454003770294,1,1,226,1,1,1,80,80,20,20,127,33,0,0,0,0,0,0,0,1008,1008,240,240,195,195,7764,0.248448,0.248448,1,8.88178419700125e-16,0,0,0.141635953509754,0.140835843329451,1.04027559875935,0,0,1.47455999999999,0.248448,0.164095999999999
closure-response-blackout-no-emergency,closure,response-blackout,16094246,822307,16560630,16560630,0,1656753,610566,18505014716,50801848,484320977,303344846,303344846,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,4.57722924002448,0,4.57722924002448,0,9334,3.39424447482456,0,0.0695172419889938,1,0,0.283006684450475,0.544896027564568,0.503495216402693,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,881,881,207,207,195,195,7764,0.248448,0.248448,1,8.88178419700125e-16,0,0,0.25244390230561,0.261888001397611,0.67118247541049,0,0,1.22879999999999,0.248448,0.140690285714285
closure-prepare-blackout-emergency,closure,prepare-blackout,16094246,822307,16560630,16560630,0,1656753,610566,18725690650,49844310,656659785,303344846,303344846,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.951372754993117,1,0.951372754993117,1,9718,0.787801081365958,1,0.152266559480082,1,1,0.10111331890791,0.199788278548555,0.099251586706531,1,1,226,1,1,1,60,60,0,20,95,25,0,0,0,0,0,0,0,1008,1008,240,240,23,23,744,0.023808,0.023808,1,4.44089209850063e-16,0,0,0.137922574424789,0.14704274475699,1.06563835937905,0,0,1.47455999999999,0.023808,0.142701714285713
closure-commit-blackout-emergency,closure,commit-blackout,16094246,822307,16560630,16560630,0,1656753,610566,18681159288,51297412,656502591,303344846,303344846,1,1,3,1,4,1,1,48,56,1,1,1,32,1,0,1,3,0,1,6.66488146117845,0.664881461178446,1,0.948314102313633,1,0.948314102313633,1,9334,0.787741750072395,1,0.182387454356185,1,1,0.130184979846225,0.199145961485863,0.0986474288911818,1,1,226,1,1,1,66,66,6,20,103,29,0,0,0,0,0,0,0,1006,1006,242,242,112,112,3634,0.116288,0.116288,1,8.88178419700125e-16,0,0,0.141335577925616,0.140494605135063,1.03947568949054,0,0,1.47455999999999,0.116288,0.151509333333332
periodic-iid20,periodic,none,16094247,1144058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102812231042946,0.0991924172618702,1.06812431268654,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094247,1144058,14509340,14509340,0,1786739,610566,18682104701,50685472,656831744,303353246,303353246,1,1,3,1,4,1,1,48,56,1,1,1,32,1,1,4,0,0,0,6.66488146117845,0.664881461178446,1,0.945459921778538,1,0.945459921778538,1,9334,0.721870785476423,1,0.185444253878243,1,1,0.141678479776466,0.198546583573493,0.102014260543064,1,1,226,1,1,1,28,28,7,7,46,10,0,0,0,0,0,0,0,999,999,249,249,112,112,3778,0.120896,0.120896,1,8.88178419700125e-16,0,0,0.136585518439107,0.136482120742385,1.03616542794481,0,0,1.47455999999999,0.120896,0.151948190476189
closure-response-blackout-emergency,closure,response-blackout,16094247,1144058,14509340,14509340,0,1786739,610566,18434708209,50347383,656863327,303353246,303353246,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,0.943441140125188,1,0.943441140125188,1,9334,0.717877243780512,1,0.185444253878243,1,1,0.140038450265689,0.198122639426289,0.100830153525396,1,1,226,1,1,1,78,78,18,20,122,34,0,0,0,0,0,0,0,994,994,254,254,192,192,7642,0.244544,0.244544,1,8.88178419700125e-16,0,0,0.136157821603814,0.136008109900867,1.04371490287161,0,0,1.47455999999999,0.244544,0.163724190476189
closure-response-blackout-no-emergency,closure,response-blackout,16094247,1144058,14509340,14509340,0,1786739,610566,18434708209,50347383,486968331,303353246,303353246,1,1,3,1,4,1,1,48,56,1,1,1,32,0,0,0,4,0,0,6.66488146117845,0.664881461178446,1,4.9534722017375,0,4.9534722017375,0,9334,3.72673673931192,0,0.0589813144435485,1,0,0.329453654190512,0.580422838695695,0.544881942191125,1,1,226,0,0,1,78,0,0,0,0,0,0,0,0,0,0,0,0,872,872,220,220,192,192,7642,0.244544,0.244544,1,8.88178419700125e-16,0,0,0.241212018622063,0.250343247862565,0.656006699810487,0,0,1.23494399999999,0.244544,0.140903619047618
closure-prepare-blackout-emergency,closure,prepare-blackout,16094247,1144058,14509340,14509340,0,1786739,610566,18659000107,49389847,656245412,303353246,303353246,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.943571539461661,1,0.943571539461661,1,9718,0.717921903756296,1,0.170830475088863,1,1,0.106269508381098,0.198150023286949,0.100651103103029,1,1,226,1,1,1,58,58,0,20,89,27,0,0,0,0,0,0,0,997,997,251,251,18,18,624,0.019968,0.019968,1,4.44089209850063e-16,0,0,0.132375075022171,0.142475425391293,1.04658132406761,0,0,1.47455999999999,0.019968,0.142335999999999
closure-commit-blackout-emergency,closure,commit-blackout,16094247,1144058,14509340,14509340,0,1786739,610566,18607682103,51067039,656584834,303353246,303353246,1,1,3,1,4,1,1,48,56,1,1,1,32,1,0,1,3,0,1,6.66488146117845,0.664881461178446,1,0.943014974746533,1,0.943014974746533,1,9334,0.717880241574492,1,0.185444253878243,1,1,0.140025367307234,0.198033144696772,0.100871330944941,1,1,226,1,1,1,65,65,7,20,103,27,0,0,0,0,0,0,0,998,998,250,250,115,115,3862,0.123584,0.123584,1,8.88178419700125e-16,0,0,0.136274366272061,0.136136777289915,1.04234693314146,0,0,1.47455999999999,0.123584,0.152204190476189
periodic-iid20,periodic,none,16094248,1288474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0990336940427945,0.0956040034030752,1.06647440682301,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094248,1288474,14832327,14832327,0,2096234,591631,18829425453,47972643,657475889,303367246,303367246,1,1,1,1,3,1,1,44,56,1,1,1,30,1,1,3,0,0,0,6.23488910884435,0.234889108844352,1,1.02647960378536,0,1.02647960378536,0,9278,0.680837868861266,1,0.187064653218006,1,1,0.106125732335525,0.201203501716303,0.112912756416389,1,1,226,1,1,1,12,12,4,4,22,2,0,0,0,0,0,0,0,1002,1002,246,246,107,107,3312,0.105984,0.105984,1,4.44089209850063e-16,0,0,0.14199171236555,0.140064215376158,1.04215149292956,0,0,1.47455999999999,0.105984,0.150527999999999
closure-response-blackout-emergency,closure,response-blackout,16094248,1288474,14832327,14832327,0,2096234,591631,18581735253,47287417,657160246,303367246,303367246,1,1,1,1,3,1,1,44,56,1,1,1,30,0,0,0,3,0,0,6.23488910884435,0.234889108844352,1,1.02715877531875,0,1.02715877531875,0,9278,0.683311201487268,1,0.187064653218006,1,1,0.105439432387553,0.201530554653892,0.112987465285063,1,1,226,1,1,1,60,60,20,20,98,22,0,0,0,0,0,0,0,995,995,253,253,188,188,6924,0.221568,0.221568,1,4.44089209850063e-16,0,0,0.141872738611315,0.13992694457481,1.04442195285933,0,0,1.47455999999999,0.221568,0.161535999999999
closure-response-blackout-no-emergency,closure,response-blackout,16094248,1288474,14832327,14832327,0,2096234,591631,18581735253,47287417,520968990,303367246,303367246,1,1,1,1,3,1,1,44,56,1,1,1,30,0,0,0,3,0,0,6.23488910884435,0.234889108844352,1,3.99506600644849,0,3.99506600644849,0,9278,2.82495098239553,0,0.0834533644453166,1,0,0.261717317780262,0.49048955555354,0.439457260709334,1,1,226,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,897,897,231,231,188,188,6924,0.221568,0.221568,1,4.44089209850063e-16,0,0,0.231906388698773,0.238767869278334,0.69888322400457,0,0,1.29023999999999,0.221568,0.143981714285714
closure-prepare-blackout-emergency,closure,prepare-blackout,16094248,1288474,14832327,14832327,0,2096234,591631,18807150344,46079198,656638448,303367246,303367246,1,1,1,1,3,1,1,44,56,1,0,0,NaN,0,0,0,2,1,0,NaN,NaN,1,1.02850203972378,0,1.02850203972378,0,9492,0.683315898732554,1,0.15006882795524,1,1,0.102660642778691,0.201538425858384,0.113135224369616,1,1,226,1,1,1,40,40,0,20,65,15,0,0,0,0,0,0,0,998,998,250,250,12,12,448,0.014336,0.014336,1,4.44089209850063e-16,0,0,0.138452838850069,0.147480015891281,1.05961021982709,0,0,1.47455999999999,0.014336,0.141799619047618
closure-commit-blackout-emergency,closure,commit-blackout,16094248,1288474,14832327,14832327,0,2096234,591631,18781355334,47502876,657423356,303367246,303367246,1,1,1,1,3,1,1,44,56,1,1,1,30,1,0,1,2,0,1,6.23488910884435,0.234889108844352,1,1.02806584143,0,1.02806584143,0,9278,0.683291459528375,1,0.187064653218006,1,1,0.105724439489451,0.201552356171038,0.1130872425573,1,1,226,1,1,1,44,44,4,20,72,16,0,0,0,0,0,0,0,996,996,252,252,112,112,3452,0.110464,0.110464,1,4.44089209850063e-16,0,0,0.141539903664064,0.139551680351215,1.04414427703105,0,0,1.47455999999999,0.110464,0.150954666666666
periodic-iid20,periodic,none,16094249,1823428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10006764765325,0.0971263870412639,1.06664630403699,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094249,1823428,15288785,15288785,0,1299486,610566,18677751518,51323579,656899060,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,1.0207155475086,0,1.0207155475086,0,9312,0.768740854365486,1,0.175622339811458,1,1,0.151983723953111,0.214350264976806,0.108436164699509,1,1,226,1,1,1,23,23,5,6,38,8,0,0,0,0,0,0,0,996,996,252,252,108,108,3650,0.1168,0.1168,1,0,0,0,0.139250441084103,0.137071674653129,1.03804499522078,0,0,1.47455999999999,0.1168,0.151558095238094
closure-response-blackout-emergency,closure,response-blackout,16094249,1823428,15288785,15288785,0,1299486,610566,18430355026,50971208,656276125,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,1.01821494955976,0,1.01821494955976,0,9312,0.764534763749825,1,0.175622339811458,1,1,0.152335236508843,0.21382513940755,0.108559207882314,1,1,226,1,1,1,79,79,19,20,128,30,0,0,0,0,0,0,0,998,998,250,250,189,189,7524,0.240768,0.240768,1,0,0,0,0.138112211966102,0.13578865745538,1.04113992077238,0,0,1.47455999999999,0.240768,0.16336457142857
closure-response-blackout-no-emergency,closure,response-blackout,16094249,1823428,15288785,15288785,0,1299486,610566,18430355026,50971208,486005818,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.63869888340877,0,4.63869888340877,0,9312,3.48742011197448,0,0.0608840905755252,1,0,0.302596362495298,0.555280783833343,0.510256877174965,1,1,226,0,0,1,79,0,0,0,0,0,0,0,0,0,0,0,0,870,870,220,220,189,189,7524,0.240768,0.240768,1,0,0,0,0.245411930299629,0.253420114729961,0.662593940611612,0,0,1.23187199999999,0.240768,0.140251428571428
closure-prepare-blackout-emergency,closure,prepare-blackout,16094249,1823428,15288785,15288785,0,1299486,610566,18653165678,49754237,656637829,303358846,303358846,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,1.01871709171516,0,1.01871709171516,0,9718,0.764607156171491,1,0.150568737861987,1,1,0.121144109194377,0.213930589260185,0.108656683530052,1,1,226,1,1,1,59,59,0,20,92,26,0,0,0,0,0,0,0,996,996,252,252,22,22,720,0.02304,0.02304,1,0,0,0,0.134505935747577,0.142798243775169,1.06389322855753,0,0,1.47455999999999,0.02304,0.14262857142857
closure-commit-blackout-emergency,closure,commit-blackout,16094249,1823428,15288785,15288785,0,1299486,610566,18611364722,50871797,656433984,303358846,303358846,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,1.0186100475616,0,1.0186100475616,0,9312,0.764510007270776,1,0.175622339811458,1,1,0.151375796168382,0.213908109987936,0.108632068315081,1,1,226,1,1,1,65,65,6,20,108,22,0,0,0,0,0,0,0,995,995,253,253,113,113,3790,0.12128,0.12128,1,0,0,0,0.138681134814152,0.136429425529805,1.04059870022365,0,0,1.47455999999999,0.12128,0.151984761904761
periodic-iid20,periodic,none,16094250,1146199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0955006168851272,0.0922211218741179,1.06460809451222,0,0,2.70028799999998,0,0.257170285714283
closure-iid20-emergency,closure,none,16094250,1146199,15976446,15976446,0,1210564,610566,18646497662,51630517,656679187,303288846,303288846,1,1,3,1,4,1,1,48,56,1,1,1,31,1,1,4,0,0,0,6.4498852850114,0.449885285011399,1,0.871613349061139,1,0.871613349061139,1,9312,0.710277741450294,1,0.194418132622358,1,1,0.100689880037863,0.183038803302839,0.0926389708059536,1,1,226,1,1,1,24,24,6,6,35,13,0,0,0,0,0,0,0,1032,1032,216,216,112,112,3732,0.119424,0.119424,1,8.88178419700125e-16,0,0,0.136784718936432,0.136773916672549,1.01538177365136,0,0,1.47455999999999,0.119424,0.151807999999999
closure-response-blackout-emergency,closure,response-blackout,16094250,1146199,15976446,15976446,0,1210564,610566,18399101170,50074247,656697969,303288846,303288846,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,0.858051701164516,1,0.858051701164516,1,9312,0.706296199832875,1,0.198160782107624,1,1,0.0977028671496466,0.180190857244548,0.0891339560537614,1,1,226,1,1,1,80,80,20,20,121,39,0,0,0,0,0,0,0,1031,1031,217,217,191,191,7564,0.242048,0.242048,1,8.88178419700125e-16,0,0,0.136005333558283,0.135894726588212,1.02434777472102,0,0,1.47455999999999,0.242048,0.163486476190475
closure-response-blackout-no-emergency,closure,response-blackout,16094250,1146199,15976446,15976446,0,1210564,610566,18399101170,50074247,484160417,303288846,303288846,1,1,3,1,4,1,1,48,56,1,1,1,31,0,0,0,4,0,0,6.4498852850114,0.449885285011399,1,4.58895867858695,0,4.58895867858695,0,9312,3.37291440285062,0,0.062016691293509,1,0,0.299150489535957,0.5551589734262,0.504785454644564,1,1,226,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,910,910,178,178,191,191,7564,0.242048,0.242048,1,8.88178419700125e-16,0,0,0.248276280784213,0.257873986444265,0.663992065582818,0,0,1.22879999999999,0.242048,0.140080761904761
closure-prepare-blackout-emergency,closure,prepare-blackout,16094250,1146199,15976446,15976446,0,1210564,610566,18618566988,49936719,656215092,303288846,303288846,1,1,3,1,4,1,1,48,56,1,0,0,NaN,0,0,0,3,1,0,NaN,NaN,1,0.858738478473615,1,0.858738478473615,1,9718,0.706329318707941,1,0.142285079759231,1,1,0.100021013473989,0.180335080479459,0.0892146490862075,1,1,226,1,1,1,60,60,0,20,88,32,0,0,0,0,0,0,0,1033,1033,215,215,24,24,768,0.024576,0.024576,1,1.11022302462516e-16,0,0,0.131095872834415,0.142101778704397,1.04934680010772,0,0,1.47455999999999,0.024576,0.142774857142856
closure-commit-blackout-emergency,closure,commit-blackout,16094250,1146199,15976446,15976446,0,1210564,610566,18580316981,51178735,656502653,303288846,303288846,1,1,3,1,4,1,1,48,56,1,1,1,31,1,0,1,3,0,1,6.4498852850114,0.449885285011399,1,0.857913025623781,1,0.857913025623781,1,9312,0.706261222813079,1,0.194081881509173,1,1,0.0960851052657595,0.180161735380994,0.0890747404585102,1,1,226,1,1,1,66,66,6,20,103,29,0,0,0,0,0,0,0,1037,1037,211,211,117,117,3872,0.123904,0.123904,1,8.88178419700125e-16,0,0,0.134895766809212,0.134658208576352,1.02098905272574,0,0,1.47455999999999,0.123904,0.152234666666666
