seed,N,condition,traceHash,selectorHash,stateHash,physicalChangeCount,senderChangeCount,nonincidentSenderChangeCount,initiatorIsChangedEndpoint,affectedCount,affectedHash,changedSlotCount,outsideUnchanged,candidateProper,prepareBytes,maxResponseBytes,barrierClosed,barrierFrame,motionAuthorized,activationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,edgeReceipts,requiredEdgeReceipts,actualSubsetUnion,collisionFrames,collisionEdges,controlAttempts,controlBytes,controlAirtime,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,recipientAttempts,recipientSuccess,recipientErasure,prepareAttempts,quietAttempts,claimAttempts,proofAttempts,responseAttempts,commitAttempts,revokeAttempts,futureRandomReads,receiverTruthReads
16091083,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091083,5,iid20,6096465625,49231,13370756,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,20,898,0.028736,112,4884,0.178571428571429,0.183865683865684,80,67,13,1,3,8,0,3,1,4,0,0
16091083,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091083,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091083,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091083,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091083,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091083,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091084,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091084,5,iid20,6112257743,52286,13906378,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,26,1148,0.036736,141,6112,0.184397163120567,0.18782722513089,104,86,18,1,4,10,0,4,2,5,0,0
16091084,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091084,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091084,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091084,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
16091084,5,revoke-blackout,965381183,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,60,20,1,4,5,0,4,1,5,0,0
16091084,5,incomplete-union,974874509,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091085,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091085,5,iid20,6097405770,46437,12288949,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,18,892,0.028544,83,3656,0.216867469879518,0.24398249452954,72,58,14,1,2,9,0,2,1,3,0,0
16091085,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091085,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091085,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091085,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091085,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091085,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091086,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091086,5,iid20,6030938682,49231,12848334,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,24,1186,0.037952,112,4884,0.214285714285714,0.242833742833743,96,84,12,1,3,12,0,3,1,4,0,0
16091086,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091086,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091086,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091086,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091086,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091086,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091087,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091087,5,iid20,6082425542,52286,14541112,3,3,3,0,5,210,3,1,1,52,26,1,6,1,7,1,1,5,0,0,0,4,4,1,0,0,42,2046,0.065472,141,6112,0.297872340425532,0.334751308900524,168,130,38,2,6,20,0,7,2,5,0,0
16091087,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091087,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091087,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091087,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
16091087,5,revoke-blackout,965381183,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,60,20,1,4,5,0,4,1,5,0,0
16091087,5,incomplete-union,974874509,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091088,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091088,5,iid20,6037585858,46437,12021890,1,1,1,0,3,91,1,1,1,44,26,1,6,1,7,1,1,3,0,0,0,2,2,1,0,0,17,744,0.023808,83,3656,0.204819277108434,0.203501094091904,68,51,17,2,3,6,0,2,1,3,0,0
16091088,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091088,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091088,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091088,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091088,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091088,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091089,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091089,5,iid20,6068801814,49231,13267945,2,2,2,0,4,143,2,1,1,48,26,1,14,1,15,1,1,4,0,0,0,3,3,1,0,0,38,1452,0.046464,112,4884,0.339285714285714,0.297297297297297,152,114,38,6,15,8,0,4,1,4,0,0
16091089,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091089,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091089,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091089,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091089,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091089,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091090,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091090,5,iid20,6070421135,52286,14511450,3,3,3,0,5,210,3,1,1,52,26,1,7,1,8,1,1,5,0,0,0,4,4,1,0,0,37,1474,0.047168,141,6112,0.26241134751773,0.241164921465969,148,111,37,3,11,10,0,5,3,5,0,0
16091090,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091090,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091090,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091090,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
16091090,5,revoke-blackout,965381183,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,60,20,1,4,5,0,4,1,5,0,0
16091090,5,incomplete-union,974874509,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091091,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091091,5,iid20,6116901086,46437,12278719,1,1,1,0,3,91,1,1,1,44,26,1,7,1,8,1,1,3,0,0,0,2,2,1,0,0,22,890,0.02848,83,3656,0.265060240963855,0.243435448577681,88,79,9,3,5,6,0,3,2,3,0,0
16091091,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091091,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091091,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091091,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091091,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091091,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091092,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091092,5,iid20,6096309246,49231,13211626,2,2,2,0,4,143,2,1,1,48,26,1,6,1,7,1,1,4,0,0,0,3,3,1,0,0,31,1386,0.044352,112,4884,0.276785714285714,0.283783783783784,124,99,25,2,6,12,0,5,2,4,0,0
16091092,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091092,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091092,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091092,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091092,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091092,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091093,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091093,5,iid20,6046792985,52286,13855980,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,25,1120,0.03584,141,6112,0.177304964539007,0.183246073298429,100,85,15,1,4,10,0,4,1,5,0,0
16091093,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091093,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091093,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091093,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
16091093,5,revoke-blackout,965381183,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,60,20,1,4,5,0,4,1,5,0,0
16091093,5,incomplete-union,974874509,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091094,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091094,5,iid20,6057297186,46437,12021890,1,1,1,0,3,91,1,1,1,44,26,1,6,1,7,1,1,3,0,0,0,2,2,1,0,0,17,744,0.023808,83,3656,0.204819277108434,0.203501094091904,68,57,11,2,3,6,0,2,1,3,0,0
16091094,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091094,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091094,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091094,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091094,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091094,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091095,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091095,5,iid20,6024287510,49231,12848334,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,24,1186,0.037952,112,4884,0.214285714285714,0.242833742833743,96,82,14,1,3,12,0,3,1,4,0,0
16091095,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091095,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091095,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091095,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091095,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
