stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS,cellRole,controlReach,DISTRIBUTED_FLAG,IDEAL_FLAG,EXP21_TRACE_HASH_EXACT,RESERVATION_EPOCHS,CONTROL_FRAMES,CONTROL_REQUEST_FRAMES,CONTROL_RESPONSE_FRAMES,CONTROL_COMMIT_FRAMES,CONTROL_RECIPIENT_ATTEMPTS,CONTROL_RECIPIENT_SUCCESS,CONTROL_RECIPIENT_LOSS,CONTROL_ACCOUNTING_CLOSE,CONTROL_AIRTIME,CONTROL_OVERHEAD_FRACTION,RESERVATION_NACKS,RESERVATION_MIGRATIONS,RESERVATION_SCHEDULE_CHANGES,SCHEDULE_CONFLICT_FRACTION,FIRST_CONVERGENCE_SEC,CONVERGED_BY_2SEC,CHURN_APPLIED,CHURN_RECOVERY_SEC,RECOVERED_BY_2SEC,FINAL_ASSIGNED_NODES,FINAL_FULL_UNIQUE,MAX_ABS_CLOCK_OFFSET_SEC,MAX_ABS_CLOCK_DRIFT_PPM,LOCAL_SCHEDULE_ONLY,EXP21C_TRACE_HASH_EXACT,CONTINUOUS_START_OPPORTUNITIES,CONTINUOUS_START_ATTEMPTS,CONTINUOUS_GUARD_SEC,CONTINUOUS_SLOT_SEC,CONTINUOUS_SYNC_SEC,CONTINUOUS_MAX_CLOCK_RESIDUAL,CONTINUOUS_MAX_OFFSET_BOUND_SEC,CONTINUOUS_MAX_DRIFT_BOUND_PPM,CONTINUOUS_REALIZED_MAX_DRIFT_PPM,CONTINUOUS_EXACT_AIRTIME,ELCS_SCHEDULE_HASH_EXACT,ELCS_KERNEL_TRACE_HASH_EXACT,ELCS_KERNEL_CONFIG_HASH,ELCS_KERNEL_REALIZATION_HASH,ELCS_SCHEDULE_STATE_HASH,ELCS_LOGICAL_OPPORTUNITY_HASH_EXACT,ELCS_FINAL_ALL_CERTIFIED,ELCS_FIRST_ALL_CERTIFIED_FRAME,ELCS_FALSE_VALID_EDGE_FRAMES,ELCS_OWNER_LOCK_VIOLATIONS,ELCS_SCHEDULED_COLLISION_FRAMES,ELCS_SCHEDULED_OPPORTUNITIES,ELCS_FALLBACK_OPPORTUNITIES,ELCS_EXPECTED_DATA_COLLISION_FRAMES,ELCS_EXPECTED_DATA_RECIPIENT_SUCCESS,ELCS_EXPECTED_DATA_RECIPIENT_ERASURE,ELCS_EXPECTED_DATA_RECIPIENT_COLLISION,ELCS_OBSERVED_DATA_RECIPIENT_SUCCESS,ELCS_OBSERVED_DATA_RECIPIENT_ERASURE,ELCS_OBSERVED_DATA_RECIPIENT_COLLISION,ELCS_DATA_OUTCOME_MISMATCHES,ELCS_DATA_OPPORTUNITIES,ELCS_DATA_ATTEMPTS,ELCS_DATA_SKIPPED_NO_QUEUE,ELCS_DATA_COLLISION_WITNESS_MATCH,ELCS_MANAGEMENT_BUSY_SLOTS,ELCS_EXPECTED_MANAGEMENT_ATTEMPTS,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_ATTEMPTS,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_SUCCESS,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_ERASURE,ELCS_EXPECTED_MANAGEMENT_RECIPIENT_COLLISION,ELCS_MANAGEMENT_ATTEMPTS,ELCS_MANAGEMENT_AIRTIME,ELCS_MANAGEMENT_RECIPIENT_ATTEMPTS,ELCS_MANAGEMENT_RECIPIENT_SUCCESS,ELCS_MANAGEMENT_RECIPIENT_ERASURE,ELCS_MANAGEMENT_RECIPIENT_COLLISION,ELCS_MANAGEMENT_ACCOUNTING_CLOSE,ELCS_CROSS_PLANE_OVERLAPS,ELCS_LAST_DATA_TIME,ELCS_LAST_CONTROL_TIME,ELCS_CLOCK_APPLIED,ELCS_CLOCK_BASE_SCHEDULE_HASH_EXACT,ELCS_CLOCK_MAX_OFFSET_BOUND_SEC,ELCS_CLOCK_MAX_DRIFT_BOUND_PPM,ELCS_CLOCK_REALIZED_MAX_OFFSET_SEC,ELCS_CLOCK_REALIZED_MAX_DRIFT_PPM,ELCS_CLOCK_LEAD_SEC,ELCS_CLOCK_SAFE_GUARD_SEC,ELCS_CLOCK_NOMINAL_CUTOFF_SEC,ELCS_CLOCK_TIMING_CONFLICT_FREE,ELCS_CLOCK_MIN_INTERGROUP_GAP_SEC,ELCS_CLOCK_MAX_INTRAGROUP_SKEW_SEC,ELCS_CLOCK_EQUATION_MAX_RESIDUAL_SEC
candidate-model-integration-falsification,16044003,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.050870516943066,0.542628924228391,0,0,NaN,NaN,NaN,NaN,0.0655453501722157,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1111,1111,0,0,2899,2897,2,0,0,0,0,0,0,2,0.0018001800180018,0,4879,0,0,1,32,32,0,0,0,0,0,0,0,0.264106666666644,0,0,0,0,0,0,0,0,0,0,0.376234666666665,3.41299199999997,0,0,0,0,0.902963199999995,92.5833333333333,241.416666666667,0,0.0100501727935901,0.0190159606384244,NaN,NaN,0.999490667638366,2899,0,0,0,0,0,0.4534737,0,1144164,0,410907079,0,43001295917,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.25833333333333,8.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1111,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376234666666665,1111,nominal,full,1,0,1950992038359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,692872513854,1111,1111,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,6978473934,113071581450,1800494,4137563,504292279,2100479826,1,10,0,0,0,1105,6,2,2897,0,2,2897,0,2,0,1111,1111,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456446577863,11.9089521321653,0,5963119309,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044003,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508966608985746,0.542411305193622,0,0,NaN,NaN,NaN,NaN,0.0651243781094526,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1111,1111,0,0,2899,2897,2,0,0,0,0,0,0,2,0.0018001800180018,0,4879,0,0,1,32,32,0,0,0,0,0,0,0,0.269236681602145,0,0,0,0,0,0,0,0,0,0,0.376234666666665,3.41299199999997,0,0,0,0,0.902963199999995,92.5833333333333,241.416666666667,0,0.0100222835839597,0.0189740659820208,NaN,NaN,0.999490667638366,2899,0,0,0,0,0,0.4691446,0,1144164,0,410907079,0,43025156452,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.25833333333333,8.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1111,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376234666666665,1111,nominal,full,1,0,1950992038359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,692872513854,1111,1111,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,37.5641133409085,1,6961536215,113071581450,1800494,4137563,504292279,2100479826,1,10,0,0,0,1105,6,2,2897,0,2,2897,0,2,0,1111,1111,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9457192784783,11.9087660329767,1,5963119309,0.00025,40,0.000249966291885585,37.5641133409085,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000777499915407986,0.00045531877219851,1.11022302462516e-16
candidate-model-integration-falsification,16044004,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.030146940771817,0.559445624631952,0,0,10.0971044733481,12.3111482455663,0,1.03684503944126,0.0409452736318409,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1052,1052,0,0,2526,2526,0,0,0,0,0,0,0,0,0,0,1945,0,0,1,32,32,0,0,0,0,0,0,0,0.350378666666645,0,0,0,0,0,0,0,0,0,0,0.350378666666666,3.23174399999997,0,0,0,0,0.840908799999997,87.6666666666667,210.5,0,0.0100034925357467,0.018966594567781,NaN,NaN,0.999976507368554,2526,0,0,0,0,0,0.3768025,0,1854945,0,110997400,0,20085262378,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5333333333333,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1052,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350378666666666,1052,nominal,full,1,0,503373373335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188513105174,1052,1052,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,5969644992,30498789142,1102951,556589,177409333,1258813852,1,5,0,0,0,1050,2,0,2526,0,0,2526,0,0,0,1052,1052,0,1,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9879764528181,11.9949925696228,0,4990274695,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044004,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0301043114131525,0.559350050653605,0,0,10.1095059993268,12.3115415955554,0,1.03684541884212,0.0409618573797679,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1052,1052,0,0,2526,2526,0,0,0,0,0,0,0,0,0,0,1945,0,0,1,32,32,0,0,0,0,0,0,0,0.350378666666645,0,0,0,0,0,0,0,0,0,0,0.350378666666666,3.23174399999997,0,0,0,0,0.840908799999997,87.6666666666667,210.5,0,0.0100313633392437,0.0190208416270268,NaN,NaN,0.999976507368554,2526,0,0,0,0,0,0.3626325,0,1854945,0,110997400,0,20115062906,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.5333333333333,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1052,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350378666666666,1052,nominal,full,1,0,503373373335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188513105174,1052,1052,0.00146005840233609,0.00453205840233609,Inf,6.7762635780344e-21,0.00025,40,39.3825753276815,1,5979520613,30498789142,1102951,556589,177409333,1258813852,1,5,0,0,0,1050,2,0,2526,0,0,2526,0,0,0,1052,1052,0,1,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9884352797797,11.995625659352,1,4990274695,0.00025,40,0.000160699848553711,39.3825753276815,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00101801211632591,1.35958952429682e-16,6.7762635780344e-21
candidate-model-integration-falsification,16044004,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508644184819203,0.542648778910678,0,0,NaN,NaN,NaN,NaN,0.0655453501722157,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1111,1111,0,0,2898,2898,0,0,0,0,0,0,0,0,0,0,4879,0,0,1,32,32,0,0,0,0,0,0,0,0.264362666666644,0,0,0,0,0,0,0,0,0,0,0.376234666666665,3.41299199999997,0,0,0,0,0.902963199999995,92.5833333333333,241.5,0,0.0100463899726823,0.0190437876715066,NaN,NaN,0.999571607887598,2898,0,0,0,0,0,0.4706413,0,703842,0,410907079,0,43001362698,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.25833333333333,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1111,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376234666666665,1111,nominal,full,1,0,1951711505067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691986258172,1111,1111,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,6981505212,113306331765,1800494,4137485,504292279,2100479955,1,10,0,0,0,1105,6,0,2898,0,0,2898,0,0,0,1111,1111,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456446577863,11.9089521321653,0,5959902608,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044004,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508903251602288,0.542589684560362,0,0,NaN,NaN,NaN,NaN,0.0656601607347875,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1111,1111,0,0,2898,2898,0,0,0,0,0,0,0,0,0,0,4879,0,0,1,32,32,0,0,0,0,0,0,0,0.274922412428907,0,0,0,0,0,0,0,0,0,0,0.376234666666665,3.41299199999997,0,0,0,0,0.902963199999995,92.5833333333333,241.5,0,0.0100456943992194,0.0190011876046547,NaN,NaN,0.999571607887598,2898,0,0,0,0,0,0.4277466,0,703842,0,410907079,0,43044083023,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.25833333333333,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1111,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.376234666666665,1111,nominal,full,1,0,1951711505067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,691986258172,1111,1111,0.00146005840233609,0.00453205840233609,Inf,4.44089209850063e-16,0.00025,40,39.9359724352711,1,6939074134,113306331765,1800494,4137485,504292279,2100479955,1,10,0,0,0,1105,6,0,2898,0,0,2898,0,0,0,1111,1111,0,1,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9461200841929,11.9095936280216,1,5959902608,0.00025,40,0.000238482355709053,39.9359724352711,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000384794682993572,0.000869284059946906,4.44089209850063e-16
candidate-model-integration-falsification,16044005,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0301463195736005,0.559446742480606,0,0,10.163195251172,12.3394714416436,0,1.03686092863816,0.0409452736318409,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1053,1053,0,0,2527,2527,0,0,0,0,0,0,0,0,0,0,1944,0,0,1,32,32,0,0,0,0,0,0,0,0.350634666666645,0,0,0,0,0,0,0,0,0,0,0.350634666666666,3.23481599999997,0,0,0,0,0.841523199999997,87.75,210.583333333333,0,0.0100193179601824,0.0189655536301435,NaN,NaN,0.999976551966704,2527,0,0,0,0,0,0.3952944,0,1228828,0,110997400,0,20131530537,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.55,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1053,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350634666666666,1053,nominal,full,1,0,503274410319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188996048263,1054,1053,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,5938443419,30361103904,1102951,556681,177409333,1252304566,1,5,0,0,0,1050,4,2,2527,0,2,2527,0,0,1,1054,1053,1,0,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9879764528181,11.9949925696228,0,5044734502,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044005,n5-6dof-zero-loss,N5 6-DOF zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,5,ring2,6dof,tdma,1,1,0,1,0.48,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0301201419621323,0.559342473843171,0,0,10.163195251172,12.3394714416436,0,1.0368598667348,0.0408955223880598,0.0600000000000005,0.0600000000000005,0.0600000000000005,NaN,NaN,3000,1053,1053,0,0,2527,2527,0,0,0,0,0,0,0,0,0,0,1944,0,0,1,32,32,0,0,0,0,0,0,0,0.350634666666644,0,0,0,0,0,0,0,0,0,0,0.350634666666666,3.23481599999997,0,0,0,0,0.841523199999997,87.75,210.583333333333,0,0.0100316124040687,0.0189680692729869,NaN,NaN,0.999976551966704,2527,0,0,0,0,0,0.3852037,0,1228828,0,110997400,0,20150995883,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,17.55,17.4166666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1053,NaN,NaN,NaN,0,0,1,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.350634666666666,1053,nominal,full,1,0,503274410319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283554993399736,1,0,NaN,NaN,5,1,0,0,1,188996048263,1054,1053,0.00146005840233609,0.00453205840233609,Inf,2.71050543121376e-20,0.00025,40,28.872757777667,1,5962999397,30361103904,1102951,556681,177409333,1252304566,1,5,0,0,0,1050,4,2,2527,0,2,2527,0,0,1,1054,1053,1,0,950,950,3800,3800,0,0,950,0.972800000000017,3800,3800,0,0,1,0,11.9878317812524,11.9954677011688,1,5044734502,0.00025,40,0.000201429119597135,28.872757777667,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000782820895661729,0.000371791588128188,2.71050543121376e-20
candidate-model-integration-falsification,16044005,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-zero-clock,1,0.00146005840233609,periodic,ELCS-F mission guard / zero clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508636081202052,0.542648614951973,0,0,NaN,NaN,NaN,NaN,0.0655453501722157,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1114,1113,0,0,2903,2899,4,0,0,0,0,0,0,2,0.00179533213644524,0,4876,0,0,1,32,32,0,0,0,0,0,0,0,0.264106666666644,0,0,0,0,0,0,0,0,0,0,0.377002666666665,3.42220799999997,0,0,0,0,0.904806399999995,92.75,241.583333333333,0,0.0100622172506286,0.0190110788431526,NaN,NaN,0.999337684234303,2903,0,0,0,0,0,0.4479574,0,640426,0,410907079,0,43022401596,tdma,clock-paired-reference,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.275,8.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1114,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377002666666665,1114,nominal,full,1,0,1949558485784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,692331180199,1115,1114,0.00146005840233609,0.00453205840233609,Inf,0,0,0,0,1,6978564295,113405729770,1800494,4137789,504292279,2104581112,1,10,0,0,0,1105,10,4,2898,0,6,2899,0,4,1,1115,1114,1,0,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9456446577863,11.9089521321653,0,5955996840,0.00025,40,0,0,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.00146005840233521,1.35958952429682e-16,0
candidate-model-integration-falsification,16044005,n10-ring2-zero-loss,N10 ring2 zero-loss,EXP22D ELCS-F continuous integration,elcs-mission-affine-clock,2,0.00146005840233609,periodic,ELCS-F mission guard / affine clock,none,10,ring2,di,tdma,1,1,0,1,0.26,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0508877680078769,0.54272556447542,0,0,NaN,NaN,NaN,NaN,0.0655070799846918,0.119999999999999,0.120000000000001,0.120000000000001,NaN,NaN,6000,1114,1113,0,0,2903,2899,4,0,0,0,0,0,0,2,0.00179533213644524,0,4876,0,0,1,32,32,0,0,0,0,0,0,0,0.272784307941643,0,0,0,0,0,0,0,0,0,0,0.377002666666665,3.42220799999997,0,0,0,0,0.904806399999995,92.75,241.583333333333,0,0.0100423708617222,0.0189524258325139,NaN,NaN,0.999337684234303,2903,0,0,0,0,0,0.4348953,0,640426,0,410907079,0,43054552840,tdma,candidate-clock-composition,none,edge-leased-certified-scheduling,none,continuous-elcs-replay,NaN,50,NaN,9.275,8.91666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1114,NaN,NaN,NaN,0,0,1,2,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0,0.377002666666665,1114,nominal,full,1,0,1949558485784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.04138871794872,1,0,NaN,NaN,10,0,0,0,1,692331180199,1115,1114,0.00146005840233609,0.00453205840233609,Inf,1.11022302462516e-16,0.00025,40,37.5757331560516,1,7002524364,113405729770,1800494,4137789,504292279,2104581112,1,10,0,0,0,1105,10,4,2898,0,6,2899,0,4,1,1115,1114,1,0,1076,1076,9684,9684,0,0,1076,1.10182400000001,9684,9684,0,0,1,0,11.9455048507194,11.9088183632824,1,5955996840,0.00025,40,0.000249167099280606,37.5757331560516,0.000730029201168047,0.00146005840233609,11.99546812288,1,0.000720354617143926,0.000752693471621768,1.11022302462516e-16
